run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
22320005 EN023_r02c02_Dep00Ch00_F20/0/00/3    51.90     0.64    1265.54     1.26    41.67  -0.0066   0   Good 
22320005 EN024_r02c03_Dep00Ch01_F20/0/01/2    32.12     0.64    1227.23     1.19    38.93  -0.0090   0   Good 
22320005 EN025_r02c04_Dep00Ch02_F20/0/01/3    52.45     0.66    1395.68     1.30    42.31  -0.0055   0   Good 
22320005 EN026_r02c05_Dep00Ch03_F20/0/02/2    38.91     0.67    1520.08     1.38    45.01  -0.0033   0   Good 
22320005 EN045_r03c02_Dep00Ch04_F00/0/00/1    87.59     0.63    1227.38     1.30    40.40  -0.0078   0   Good 
22320005 EN046_r03c03_Dep00Ch05_F00/0/01/0    46.45     0.65    1377.58     1.32    41.62  -0.0061   0   Good 
22320005 EN047_r03c04_Dep00Ch06_F00/0/01/1    52.22     0.63    1352.84     1.33    42.21  -0.0058   0   Good 
22320005 EN048_r03c05_Dep00Ch07_F00/0/02/0    61.32     0.65    1426.91     1.41    43.38  -0.0046   0   Good 
22320005 EN067_r04c02_Dep00Ch08_F00/0/00/3    83.14     0.59    1231.38     1.20    39.07  -0.0089   0   Good 
22320005 EN068_r04c03_Dep00Ch09_F00/0/01/2    60.57     0.63    1452.83     1.35    42.45  -0.0052   0   Good 
22320005 EN069_r04c04_Dep00Ch10_F00/0/01/3    49.59     0.63    1675.86     1.46    47.36  -0.0016   0   Good 
22320005 EN070_r04c05_Dep00Ch11_F00/0/02/2    78.45     0.66    1441.41     1.27    41.95  -0.0056   0   Good 
22320005 EN089_r05c02_Dep00Ch12_F01/0/00/1    52.61     0.66    1549.10     1.50    46.62  -0.0022   0   Good 
22320005 EN090_r05c03_Dep00Ch13_F01/0/01/0    49.26     0.66    1116.62     1.17    37.25  -0.0114   0   Good 
22320005 EN091_r05c04_Dep00Ch14_F01/0/01/1    54.61     0.68    1288.83     1.29    40.10  -0.0077   0   Good 
22320005 EN092_r05c05_Dep00Ch15_F01/0/02/0    50.36     0.65    1440.11     1.34    42.96  -0.0049   0   Good 
22320005 EN111_r06c02_Dep00Ch16_F01/0/00/3    77.53     0.63    1496.68     1.37    44.60  -0.0036   0   Good 
22320005 EN112_r06c03_Dep00Ch17_F01/0/01/2    44.57     0.62    1180.56     1.19    38.59  -0.0097   0   Good 
22320005 EN113_r06c04_Dep00Ch18_F01/0/01/3    73.55     0.64    1128.71     1.17    37.31  -0.0112   0   Good 
22320005 EN114_r06c05_Dep00Ch19_F01/0/02/2    41.38     0.68    1513.64     1.36    43.88  -0.0040   0   Good 
22320005 EN133_r07c02_Dep00Ch20_F22/0/00/1    44.84     0.64    1202.74     1.25    40.05  -0.0083   0   Good 
22320005 EN134_r07c03_Dep00Ch21_F22/0/01/0    71.89     0.64     928.81     1.08    34.37  -0.0168   0   Good 
22320005 EN135_r07c04_Dep00Ch22_F22/0/01/1    51.99     0.66    1055.58     1.13    36.11  -0.0132   0   Good 
22320005 EN136_r07c05_Dep00Ch23_F22/0/02/0    45.03     0.63    1229.70     1.25    38.74  -0.0092   0   Good 
22320005 EN155_r08c02_Dep00Ch24_F22/0/00/3    61.35     0.63     971.86     1.08    34.47  -0.0160   0   Good 
22320005 EN156_r08c03_Dep00Ch25_F22/0/01/2    54.54     0.64     902.59     1.08    34.31  -0.0174   0   Good 
22320005 EN157_r08c04_Dep00Ch26_F22/0/01/3    52.05     0.65     987.63     1.09    34.84  -0.0153   0   Good 
22320005 EN158_r08c05_Dep00Ch27_F22/0/02/2    33.67     0.65    1288.94     1.25    39.71  -0.0080   0   Good 
22320005 EN177_r09c02_Dep00Ch28_F05/0/00/1    76.48     0.65     841.00     1.00    32.63  -0.0207   0   Good 
22320005 EN178_r09c03_Dep00Ch29_F05/0/01/0    52.39     0.67     997.68     1.10    35.31  -0.0147   0   Good 
22320005 EN179_r09c04_Dep00Ch30_F05/0/01/1    83.39     0.65    1236.70     1.26    40.24  -0.0079   0   Good 
22320005 EN180_r09c05_Dep00Ch31_F05/0/02/0    67.31     0.64    1228.13     1.19    37.70  -0.0100   0   Good 
22320005 EN027_r02c06_Dep01Ch00_F20/0/02/3    76.02     0.63    1194.08     1.26    40.67  -0.0078   0   Good 
22320005 EN028_r02c07_Dep01Ch01_F20/0/03/2    62.81     0.64     984.42     1.14    36.05  -0.0142   0   Good 
22320005 EN029_r02c08_Dep01Ch02_F20/0/03/3    84.64     0.63    1096.18     1.19    37.44  -0.0115   0   Good 
22320005 EN030_r02c09_Dep01Ch03_F20/0/04/2    42.89     0.64    1213.53     1.20    38.80  -0.0092   0   Good 
22320005 EN049_r03c06_Dep01Ch04_F00/0/02/1    45.35     0.64    1481.12     1.41    45.13  -0.0033   0   Good 
22320005 EN050_r03c07_Dep01Ch05_F00/0/03/0    86.59     0.62    1030.04     1.18    37.53  -0.0121   0   Good 
22320005 EN051_r03c08_Dep01Ch06_F00/0/03/1    63.02     0.62    1120.72     1.19    38.39  -0.0104   0   Good 
22320005 EN052_r03c09_Dep01Ch07_F00/0/04/0    71.38     0.62    1165.87     1.25    39.66  -0.0089   0   Good 
22320005 EN071_r04c06_Dep01Ch08_F00/0/02/3   110.28     0.61    1291.10     1.35    41.93  -0.0062   0   Good 
22320005 EN072_r04c07_Dep01Ch09_F00/0/03/2    87.01     0.63    1110.47     1.16    37.65  -0.0111   0   Good 
22320005 EN073_r04c08_Dep01Ch10_F00/0/03/3    65.23     0.62    1184.01     1.22    39.29  -0.0090   0   Good 
22320005 EN074_r04c09_Dep01Ch11_F00/0/04/2    62.88     0.65    1108.79     1.25    39.64  -0.0093   0   Good 
22320005 EN093_r05c06_Dep01Ch12_F01/0/02/1    53.95     0.65    1399.72     1.35    43.35  -0.0048   0   Good 
22320005 EN094_r05c07_Dep01Ch13_F01/0/03/0    71.28     0.61     862.23     1.02    32.81  -0.0199   0   Good 
22320005 EN095_r05c08_Dep01Ch14_F01/0/03/1    56.53     0.65     925.85     1.10    34.28  -0.0170   0   Good 
22320005 EN096_r05c09_Dep01Ch15_F01/0/04/0    64.42     0.63    1174.08     1.22    39.28  -0.0091   0   Good 
22320005 EN115_r06c06_Dep01Ch16_F01/0/02/3    73.28     0.64    1338.01     1.33    42.18  -0.0058   0   Good 
22320005 EN116_r06c07_Dep01Ch17_F01/0/03/2    46.70     0.65     932.15     1.11    35.04  -0.0161   0   Good 
22320005 EN117_r06c08_Dep01Ch18_F01/0/03/3    70.50     0.59    1161.85     1.20    38.30  -0.0101   0   Good 
22320005 EN118_r06c09_Dep01Ch19_F01/0/04/2    32.15     0.64    1240.47     1.22    39.15  -0.0087   0   Good 
22320005 EN137_r07c06_Dep01Ch20_F22/0/02/1    62.64     0.65    1265.65     1.30    41.56  -0.0067   0   Good 
22320005 EN138_r07c07_Dep01Ch21_F22/0/03/0    66.63     0.63    1305.83     1.33    41.74  -0.0063   0   Good 
22320005 EN139_r07c08_Dep01Ch22_F22/0/03/1    45.33     0.61    1662.89     1.50    47.92  -0.0013   0   Good 
22320005 EN140_r07c09_Dep01Ch23_F22/0/04/0   111.25     0.65    1284.87     1.28    41.10  -0.0069   0   Good 
22320005 EN159_r08c06_Dep01Ch24_F22/0/02/3    91.09     0.63    1484.66     1.43    44.94  -0.0034   0   Good 
22320005 EN160_r08c07_Dep01Ch25_F22/0/03/2    95.55     0.64    1321.20     1.27    40.54  -0.0072   0   Good 
22320005 EN161_r08c08_Dep01Ch26_F22/0/03/3    97.66     0.65    1613.04     1.40    46.17  -0.0024   0   Good 
22320005 EN162_r08c09_Dep01Ch27_F22/0/04/2    38.72     0.77    1231.16     1.24    39.34  -0.0087   0   Good 
22320005 EN181_r09c06_Dep01Ch28_F05/0/02/1    58.97     0.63    1470.39     1.28    41.76  -0.0056   0   Good 
22320005 EN182_r09c07_Dep01Ch29_F05/0/03/0    80.08     0.66    1590.80     1.36    44.92  -0.0032   0   Good 
22320005 EN183_r09c08_Dep01Ch30_F05/0/03/1    69.75     0.64    1627.16     1.34    42.84  -0.0044   0   Good 
22320005 EN184_r09c09_Dep01Ch31_F05/0/04/0    28.86     0.68    1292.78     1.27    40.52  -0.0073   0   Good 
22320005 EN031_r02c10_Dep02Ch00_F20/0/04/3    81.91     0.62    1070.52     1.14    36.35  -0.0127   0   Good 
22320005 EN032_r02c11_Dep02Ch01_F20/0/05/2    18.63     0.63     840.94     0.99    31.52  -0.0220   0   Good 
22320005 EN033_r02c12_Dep02Ch02_F20/0/05/3    95.08     0.59     830.05     0.95    30.61  -0.0234   0   Good 
