run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
23072050 EN023_r02c02_Dep00Ch00_F20/0/00/3    61.03     0.77    1776.85     1.17    36.78  -0.0074   0   Good 
23072050 EN024_r02c03_Dep00Ch01_F20/0/01/2    42.16     0.75    1737.05     1.19    35.73  -0.0082   0   Good 
23072050 EN025_r02c04_Dep00Ch02_F20/0/01/3    62.25     0.66    1984.75     1.37    40.18  -0.0049   0   Good 
23072050 EN026_r02c05_Dep00Ch03_F20/0/02/2    48.36     0.76    2170.72     1.34    40.85  -0.0042   0   Good 
23072050 EN045_r03c02_Dep00Ch04_F00/0/00/1    97.23     0.78    1576.82     1.13    34.24  -0.0100   0   Good 
23072050 EN046_r03c03_Dep00Ch05_F00/0/01/0    55.41     0.73    1791.37     1.36    35.93  -0.0079   0   Good 
23072050 EN047_r03c04_Dep00Ch06_F00/0/01/1    63.03     0.72    1730.84     1.18    36.55  -0.0078   0   Good 
23072050 EN048_r03c05_Dep00Ch07_F00/0/02/0    69.55     0.73    1922.08     1.34    38.66  -0.0059   0   Good 
23072050 EN067_r04c02_Dep00Ch08_F00/0/00/3    91.67     0.68    1555.21     1.08    32.25  -0.0114   0   Good 
23072050 EN068_r04c03_Dep00Ch09_F00/0/01/2    69.82     0.73    1875.59     1.35    39.57  -0.0056   0   Good 
23072050 EN069_r04c04_Dep00Ch10_F00/0/01/3    58.21     0.77    2155.48     1.49    41.19  -0.0041   0   Good 
23072050 EN070_r04c05_Dep00Ch11_F00/0/02/2    87.26     0.76    1908.64     1.33    39.50  -0.0055   0   Good 
23072050 EN089_r05c02_Dep00Ch12_F01/0/00/1    64.47     0.83    1895.43     1.44    38.76  -0.0059   0   Good 
23072050 EN090_r05c03_Dep00Ch13_F01/0/01/0    59.34     0.80    1444.68     1.08    32.05  -0.0124   0   Good 
23072050 EN091_r05c04_Dep00Ch14_F01/0/01/1    64.80     0.73    1681.84     1.09    33.21  -0.0100   0   Good 
23072050 EN092_r05c05_Dep00Ch15_F01/0/02/0    59.34     0.75    1846.09     1.39    38.03  -0.0065   0   Good 
23072050 EN111_r06c02_Dep00Ch16_F01/0/00/3    88.14     0.76    1803.87     1.44    41.21  -0.0049   0   Good 
23072050 EN112_r06c03_Dep00Ch17_F01/0/01/2    54.68     0.79    1512.11     1.17    33.13  -0.0112   0   Good 
23072050 EN113_r06c04_Dep00Ch18_F01/0/01/3    80.34     0.78    1458.64     1.02    31.47  -0.0127   0   Good 
23072050 EN114_r06c05_Dep00Ch19_F01/0/02/2    50.41     0.79    1919.82     1.41    40.30  -0.0051   0   Good 
23072050 EN133_r07c02_Dep00Ch20_F22/0/00/1    54.32     0.74    1281.66     1.15    31.03  -0.0148   0   Good 
23072050 EN134_r07c03_Dep00Ch21_F22/0/01/0    81.46     0.76    1045.89     0.87    25.85  -0.0231   0   Good 
23072050 EN135_r07c04_Dep00Ch22_F22/0/01/1    61.96     0.77    1197.91     0.94    28.19  -0.0182   0   Good 
23072050 EN136_r07c05_Dep00Ch23_F22/0/02/0    55.04     0.75    1450.09     1.02    32.56  -0.0120   0   Good 
23072050 EN155_r08c02_Dep00Ch24_F22/0/00/3    71.21     0.73    1036.62     0.84    26.01  -0.0231   0   Good 
23072050 EN156_r08c03_Dep00Ch25_F22/0/01/2    64.93     0.75    1008.39     0.89    25.73  -0.0241   0   Good 
23072050 EN157_r08c04_Dep00Ch26_F22/0/01/3    61.37     0.75    1115.99     0.88    25.94  -0.0216   0   Good 
23072050 EN158_r08c05_Dep00Ch27_F22/0/02/2    42.97     0.74    1528.31     1.00    30.45  -0.0128   0   Good 
23072050 EN177_r09c02_Dep00Ch28_F05/0/00/1    85.27     0.74     714.91     0.59    18.05  -0.0447   0   Good 
23072050 EN178_r09c03_Dep00Ch29_F05/0/01/0    63.23     0.77    1079.46     0.86    26.21  -0.0220   0   Good 
23072050 EN179_r09c04_Dep00Ch30_F05/0/01/1    92.87     0.75    1338.84     0.91    28.17  -0.0163   0   Good 
23072050 EN180_r09c05_Dep00Ch31_F05/0/02/0    75.96     0.80    1484.84     0.94    29.17  -0.0140   0   Good 
23072050 EN027_r02c06_Dep01Ch00_F20/0/02/3    84.81     0.71    1676.93     1.43    39.81  -0.0061   0   Good 
23072050 EN028_r02c07_Dep01Ch01_F20/0/03/2    71.48     0.69    1406.20     1.23    32.85  -0.0122   0   Good 
23072050 EN029_r02c08_Dep01Ch02_F20/0/03/3    93.65     0.70    1592.06     1.17    34.12  -0.0100   0   Good 
23072050 EN030_r02c09_Dep01Ch03_F20/0/04/2    50.63     0.72    1833.93     1.26    38.36  -0.0063   0   Good 
23072050 EN049_r03c06_Dep01Ch04_F00/0/02/1    56.89     0.72    1941.37     1.59    43.17  -0.0035   0   Good 
23072050 EN050_r03c07_Dep01Ch05_F00/0/03/0    95.43     0.70    1432.11     1.19    34.42  -0.0109   0   Good 
23072050 EN051_r03c08_Dep01Ch06_F00/0/03/1    72.54     0.73    1552.39     1.25    36.64  -0.0086   0   Good 
23072050 EN052_r03c09_Dep01Ch07_F00/0/04/0    80.56     0.72    1711.41     1.31    37.99  -0.0070   0   Good 
