run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
22354043 EN023_r02c02_Dep00Ch00_F20/0/00/3    56.85     0.62     477.93     0.51    16.48  -0.0701   0   Good 
22354043 EN024_r02c03_Dep00Ch01_F20/0/01/2    38.00     0.64     465.80     0.51    16.56  -0.0718   0   Good 
22354043 EN025_r02c04_Dep00Ch02_F20/0/01/3    58.20     0.63     535.61     0.53    16.72  -0.0621   0   Good 
22354043 EN026_r02c05_Dep00Ch03_F20/0/02/2    43.95     0.65     580.92     0.56    17.79  -0.0554   0   Good 
22354043 EN045_r03c02_Dep00Ch04_F00/0/00/1    92.39     0.62     465.29     0.52    16.32  -0.0724   0   Good 
22354043 EN046_r03c03_Dep00Ch05_F00/0/01/0    51.33     0.63     522.07     0.50    16.37  -0.0644   0   Good 
22354043 EN047_r03c04_Dep00Ch06_F00/0/01/1    58.35     0.65     507.29     0.49    15.55  -0.0679   0   Good 
22354043 EN048_r03c05_Dep00Ch07_F00/0/02/0    66.57     0.56     542.08     0.52    16.86  -0.0611   0   Good 
22354043 EN067_r04c02_Dep00Ch08_F00/0/00/3    89.41     0.62     463.10     0.50    15.94  -0.0735   0   Good 
22354043 EN068_r04c03_Dep00Ch09_F00/0/01/2    66.27     0.66     550.56     0.52    16.75  -0.0604   0   Good 
22354043 EN069_r04c04_Dep00Ch10_F00/0/01/3    54.91     0.63     632.87     0.56    18.05  -0.0505   0   Good 
22354043 EN070_r04c05_Dep00Ch11_F00/0/02/2    82.87     0.66     546.58     0.55    17.70  -0.0591   0   Good 
22354043 EN089_r05c02_Dep00Ch12_F01/0/00/1    58.25     0.64     586.65     0.56    18.64  -0.0535   0   Good 
22354043 EN090_r05c03_Dep00Ch13_F01/0/01/0    54.56     0.66     423.69     0.47    15.00  -0.0826   0   Good 
22354043 EN091_r05c04_Dep00Ch14_F01/0/01/1    60.02     0.68     488.97     0.49    15.94  -0.0697   0   Good 
22354043 EN092_r05c05_Dep00Ch15_F01/0/02/0    54.75     0.63     547.34     0.52    16.75  -0.0607   0   Good 
22354043 EN111_r06c02_Dep00Ch16_F01/0/00/3    82.29     0.64     567.74     0.59    18.81  -0.0549   0   Good 
22354043 EN112_r06c03_Dep00Ch17_F01/0/01/2    49.96     0.64     445.60     0.49    15.74  -0.0769   0   Good 
22354043 EN113_r06c04_Dep00Ch18_F01/0/01/3    78.36     0.67     427.03     0.47    14.89  -0.0822   0   Good 
22354043 EN114_r06c05_Dep00Ch19_F01/0/02/2    45.72     0.60     575.00     0.53    16.88  -0.0576   0   Good 
22354043 EN133_r07c02_Dep00Ch20_F22/0/00/1    49.17     0.68     452.77     0.49    15.70  -0.0758   0   Good 
22354043 EN134_r07c03_Dep00Ch21_F22/0/01/0    76.65     0.62     350.64     0.44    13.82  -0.1032   0   Good 
22354043 EN135_r07c04_Dep00Ch22_F22/0/01/1    57.22     0.65     402.49     0.45    14.59  -0.0880   0   Good 
22354043 EN136_r07c05_Dep00Ch23_F22/0/02/0    50.26     0.65     469.80     0.52    16.18  -0.0720   0   Good 
22354043 EN155_r08c02_Dep00Ch24_F22/0/00/3    66.57     0.63     367.86     0.43    13.67  -0.0988   0   Good 
22354043 EN156_r08c03_Dep00Ch25_F22/0/01/2    59.77     0.65     339.50     0.43    13.46  -0.1076   0   Good 
22354043 EN157_r08c04_Dep00Ch26_F22/0/01/3    56.28     0.64     375.12     0.44    13.96  -0.0961   0   Good 
22354043 EN158_r08c05_Dep00Ch27_F22/0/02/2    38.07     0.67     494.52     0.49    15.66  -0.0694   0   Good 
22354043 EN177_r09c02_Dep00Ch28_F05/0/00/1    80.64     0.65     318.22     0.41    12.95  -0.1164   0   Good 
22354043 EN178_r09c03_Dep00Ch29_F05/0/01/0    57.53     0.66     380.14     0.43    13.74  -0.0954   0   Good 
22354043 EN179_r09c04_Dep00Ch30_F05/0/01/1    86.95     0.64     466.74     0.47    15.08  -0.0748   0   Good 
22354043 EN180_r09c05_Dep00Ch31_F05/0/02/0    72.36     0.66     469.03     0.47    15.14  -0.0743   0   Good 
22354043 EN027_r02c06_Dep01Ch00_F20/0/02/3    81.21     0.64     453.22     0.50    15.91  -0.0752   0   Good 
22354043 EN028_r02c07_Dep01Ch01_F20/0/03/2    68.05     0.63     372.91     0.46    14.73  -0.0946   0   Good 
22354043 EN029_r02c08_Dep01Ch02_F20/0/03/3    90.08     0.63     418.84     0.47    15.05  -0.0834   0   Good 
22354043 EN030_r02c09_Dep01Ch03_F20/0/04/2    47.81     0.63     463.02     0.51    15.96  -0.0735   0   Good 
22354043 EN049_r03c06_Dep01Ch04_F00/0/02/1    50.84     0.62     557.33     0.55    17.85  -0.0577   0   Good 
22354043 EN050_r03c07_Dep01Ch05_F00/0/03/0    91.60     0.62     392.86     0.46    14.78  -0.0896   0   Good 
22354043 EN051_r03c08_Dep01Ch06_F00/0/03/1    69.22     0.62     418.48     0.48    15.19  -0.0832   0   Good 
22354043 EN052_r03c09_Dep01Ch07_F00/0/04/0    77.01     0.62     450.29     0.47    15.18  -0.0773   0   Good 
22354043 EN071_r04c06_Dep01Ch08_F00/0/02/3   110.77     0.61     489.18     0.51    16.52  -0.0684   0   Good 
22354043 EN072_r04c07_Dep01Ch09_F00/0/03/2    91.95     0.62     420.09     0.48    15.35  -0.0825   0   Good 
22354043 EN073_r04c08_Dep01Ch10_F00/0/03/3    71.06     0.63     447.56     0.50    15.88  -0.0762   0   Good 
22354043 EN074_r04c09_Dep01Ch11_F00/0/04/2    70.13     0.63     426.09     0.47    15.09  -0.0819   0   Good 
22354043 EN093_r05c06_Dep01Ch12_F01/0/02/1    59.55     0.62     525.45     0.58    18.13  -0.0607   0   Good 
22354043 EN094_r05c07_Dep01Ch13_F01/0/03/0    76.65     0.63     322.86     0.43    13.64  -0.1126   0   Good 
22354043 EN095_r05c08_Dep01Ch14_F01/0/03/1    61.37     0.64     351.20     0.44    14.19  -0.1020   0   Good 
22354043 EN096_r05c09_Dep01Ch15_F01/0/04/0    70.09     0.63     440.94     0.48    15.39  -0.0785   0   Good 
22354043 EN115_r06c06_Dep01Ch16_F01/0/02/3    77.86     0.64     501.08     0.52    16.67  -0.0665   0   Good 
22354043 EN116_r06c07_Dep01Ch17_F01/0/03/2    52.22     0.65     350.75     0.45    13.94  -0.1028   0   Good 
22354043 EN117_r06c08_Dep01Ch18_F01/0/03/3    77.91     0.65     441.10     0.50    15.96  -0.0772   0   Good 
22354043 EN118_r06c09_Dep01Ch19_F01/0/04/2    36.84     0.65     470.61     0.53    16.57  -0.0710   0   Good 
22354043 EN137_r07c06_Dep01Ch20_F22/0/02/1    67.47     0.62     478.61     0.51    16.50  -0.0700   0   Good 
22354043 EN138_r07c07_Dep01Ch21_F22/0/03/0    72.38     0.61     494.03     0.49    15.82  -0.0692   0   Good 
22354043 EN139_r07c08_Dep01Ch22_F22/0/03/1    51.24     0.62     632.15     0.57    18.36  -0.0501   0   Good 
22354043 EN140_r07c09_Dep01Ch23_F22/0/04/0   115.85     0.64     485.59     0.51    16.49  -0.0690   0   Good 
22354043 EN159_r08c06_Dep01Ch24_F22/0/02/3    97.86     0.62     555.65     0.51    16.47  -0.0603   0   Good 
22354043 EN160_r08c07_Dep01Ch25_F22/0/03/2   100.05     0.64     498.01     0.51    16.28  -0.0677   0   Good 
22354043 EN161_r08c08_Dep01Ch26_F22/0/03/3   102.50     0.63     611.61     0.56    18.19  -0.0520   0   Good 
22354043 EN162_r08c09_Dep01Ch27_F22/0/04/2    44.23     0.76     466.31     0.50    15.68  -0.0736   0   Good 
22354043 EN181_r09c06_Dep01Ch28_F05/0/02/1    63.76     0.63     556.31     0.51    16.61  -0.0600   0   Good 
22354043 EN182_r09c07_Dep01Ch29_F05/0/03/0    84.89     0.66     599.65     0.55    17.52  -0.0542   0   Good 
22354043 EN183_r09c08_Dep01Ch30_F05/0/03/1    74.56     0.63     620.30     0.59    18.58  -0.0507   0   Good 
22354043 EN184_r09c09_Dep01Ch31_F05/0/04/0    34.14     0.76     490.16     0.52    16.48  -0.0684   0   Good 
22354043 EN031_r02c10_Dep02Ch00_F20/0/04/3    87.00     0.59     411.46     0.49    15.58  -0.0836   0   Good 
22354043 EN032_r02c11_Dep02Ch01_F20/0/05/2    23.17     0.62     335.26     0.42    13.33  -0.1094   0   Good 
22354043 EN033_r02c12_Dep02Ch02_F20/0/05/3   100.72     0.62     314.36     0.39    12.54  -0.1192   0   Good 
22354043 EN034_r02c13_Dep02Ch03_F20/0/06/2    97.21     0.61     312.97     0.39    12.26  -0.1206   0   Good 
22354043 EN053_r03c10_Dep02Ch04_F00/0/04/1    71.48     0.56     403.44     0.46    14.67  -0.0876   0   Good 
22354043 EN054_r03c11_Dep02Ch05_F00/0/05/0    62.79     0.61     380.14     0.43    13.86  -0.0951   0   Good 
22354043 EN055_r03c12_Dep02Ch06_F00/0/05/1    70.70     0.62     344.47     0.43    13.59  -0.1057   0   Good 
22354043 EN056_r03c13_Dep02Ch07_F00/0/06/0    89.11     0.59     560.64     0.55    17.75  -0.0575   0   Good 
22354043 EN075_r04c10_Dep02Ch08_F00/0/04/3    78.71     0.60     451.22     0.49    15.87  -0.0756   0   Good 
