run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
23005040 EN023_r02c02_Dep00Ch00_F20/0/00/3    57.96     0.61     233.96     0.31     9.77  -0.1719   0   Good LedOrFeeOff?
23005040 EN024_r02c03_Dep00Ch01_F20/0/01/2    38.73     0.64     227.61     0.30     9.58  -0.1776   0   Good LedOrFeeOff?
23005040 EN025_r02c04_Dep00Ch02_F20/0/01/3    59.04     0.63     261.48     0.31     9.93  -0.1533   0   Good LedOrFeeOff?
23005040 EN026_r02c05_Dep00Ch03_F20/0/02/2    45.16     0.63     285.12     0.30     9.71  -0.1413   0   Good LedOrFeeOff?
23005040 EN045_r03c02_Dep00Ch04_F00/0/00/1    93.31     0.64     226.97     0.29     9.26  -0.1795   0   Good LedOrFeeOff?
23005040 EN046_r03c03_Dep00Ch05_F00/0/01/0    52.84     0.63     251.96     0.30     9.64  -0.1602   0   Good LedOrFeeOff?
23005040 EN047_r03c04_Dep00Ch06_F00/0/01/1    59.83     0.65     244.31     0.29     9.34  -0.1664   0   Good LedOrFeeOff?
23005040 EN048_r03c05_Dep00Ch07_F00/0/02/0    65.90     0.57     265.12     0.32     9.96  -0.1510   0   Good LedOrFeeOff?
23005040 EN067_r04c02_Dep00Ch08_F00/0/00/3    86.21     0.61     224.32     0.28     9.11  -0.1823   0   Good LedOrFeeOff?
23005040 EN068_r04c03_Dep00Ch09_F00/0/01/2    66.16     0.63     267.30     0.32    10.15  -0.1491   0   Good LedOrFeeOff?
23005040 EN069_r04c04_Dep00Ch10_F00/0/01/3    55.30     0.62     306.77     0.32    10.24  -0.1296   0   Good LedOrFeeOff?
23005040 EN070_r04c05_Dep00Ch11_F00/0/02/2    83.70     0.65     264.84     0.31     9.82  -0.1517   0   Good LedOrFeeOff?
23005040 EN089_r05c02_Dep00Ch12_F01/0/00/1    59.28     0.65     283.93     0.33    10.57  -0.1389   0   Good LedOrFeeOff?
23005040 EN090_r05c03_Dep00Ch13_F01/0/01/0    54.84     0.64     203.53     0.29     9.30  -0.2000   0   Good LedOrFeeOff?
23005040 EN091_r05c04_Dep00Ch14_F01/0/01/1    60.87     0.68     236.54     0.29     9.22  -0.1724   0   Good LedOrFeeOff?
23005040 EN092_r05c05_Dep00Ch15_F01/0/02/0    55.90     0.63     266.65     0.31     9.84  -0.1506   0   Good LedOrFeeOff?
23005040 EN111_r06c02_Dep00Ch16_F01/0/00/3    83.10     0.63     273.13     0.32    10.10  -0.1461   0   Good LedOrFeeOff?
23005040 EN112_r06c03_Dep00Ch17_F01/0/01/2    49.84     0.63     214.81     0.28     9.14  -0.1902   0   Good LedOrFeeOff?
23005040 EN113_r06c04_Dep00Ch18_F01/0/01/3    78.65     0.66     205.92     0.28     8.76  -0.2003   0   Good LedOrFeeOff?
23005040 EN114_r06c05_Dep00Ch19_F01/0/02/2    45.94     0.61     279.59     0.32    10.01  -0.1430   0   Good LedOrFeeOff?
23005040 EN133_r07c02_Dep00Ch20_F22/0/00/1    50.37     0.67     215.78     0.29     9.25  -0.1889   0   Good LedOrFeeOff?
23005040 EN134_r07c03_Dep00Ch21_F22/0/01/0    77.47     0.64     166.56     0.28     8.44  -0.2495   0   Good LedOrFeeOff?
23005040 EN135_r07c04_Dep00Ch22_F22/0/01/1    57.89     0.65     191.17     0.28     8.56  -0.2168   0   Good LedOrFeeOff?
23005040 EN136_r07c05_Dep00Ch23_F22/0/02/0    50.33     0.63     226.81     0.30     9.54  -0.1784   0   Good LedOrFeeOff?
23005040 EN155_r08c02_Dep00Ch24_F22/0/00/3    66.75     0.64     174.69     0.27     8.21  -0.2392   0   Good LedOrFeeOff?
23005040 EN156_r08c03_Dep00Ch25_F22/0/01/2    60.66     0.64     161.56     0.26     7.98  -0.2601   0   Good LedOrFeeOff?
23005040 EN157_r08c04_Dep00Ch26_F22/0/01/3    58.06     0.64     179.22     0.27     8.34  -0.2324   0   Good LedOrFeeOff?
23005040 EN158_r08c05_Dep00Ch27_F22/0/02/2    38.37     0.66     238.35     0.28     9.09  -0.1716   0   Good LedOrFeeOff?
23005040 EN177_r09c02_Dep00Ch28_F05/0/00/1    81.39     0.66     149.58     0.25     7.75  -0.2824   0   Good LedOrFeeOff?
23005040 EN178_r09c03_Dep00Ch29_F05/0/01/0    58.46     0.67     181.14     0.27     8.57  -0.2287   0   Good LedOrFeeOff?
23005040 EN179_r09c04_Dep00Ch30_F05/0/01/1    87.83     0.64     222.81     0.28     8.82  -0.1848   0   Good LedOrFeeOff?
23005040 EN180_r09c05_Dep00Ch31_F05/0/02/0    72.26     0.66     228.92     0.28     9.06  -0.1788   0   Good LedOrFeeOff?
23005040 EN027_r02c06_Dep01Ch00_F20/0/02/3    81.37     0.64     221.78     0.30     9.36  -0.1832   0   Good LedOrFeeOff?
23005040 EN028_r02c07_Dep01Ch01_F20/0/03/2    68.67     0.63     181.13     0.27     8.43  -0.2295   0   Good LedOrFeeOff?
23005040 EN029_r02c08_Dep01Ch02_F20/0/03/3    90.57     0.62     205.02     0.29     9.01  -0.1999   0   Good LedOrFeeOff?
23005040 EN030_r02c09_Dep01Ch03_F20/0/04/2    49.57     0.62     226.06     0.28     8.99  -0.1814   0   Good LedOrFeeOff?
23005040 EN049_r03c06_Dep01Ch04_F00/0/02/1    51.92     0.62     270.03     0.31     9.76  -0.1490   0   Good LedOrFeeOff?
23005040 EN050_r03c07_Dep01Ch05_F00/0/03/0    91.61     0.62     190.18     0.27     8.65  -0.2174   0   Good LedOrFeeOff?
23005040 EN051_r03c08_Dep01Ch06_F00/0/03/1    69.16     0.62     202.99     0.28     9.01  -0.2020   0   Good LedOrFeeOff?
23005040 EN052_r03c09_Dep01Ch07_F00/0/04/0    77.08     0.63     220.20     0.28     8.91  -0.1866   0   Good LedOrFeeOff?
23005040 EN071_r04c06_Dep01Ch08_F00/0/02/3   110.02     0.62     237.33     0.30     9.62  -0.1701   0   Good LedOrFeeOff?
23005040 EN072_r04c07_Dep01Ch09_F00/0/03/2    92.36     0.60     204.56     0.28     8.87  -0.2011   0   Good LedOrFeeOff?
23005040 EN073_r04c08_Dep01Ch10_F00/0/03/3    70.87     0.62     216.30     0.29     9.12  -0.1890   0   Good LedOrFeeOff?
23005040 EN074_r04c09_Dep01Ch11_F00/0/04/2    72.25     0.63     207.74     0.29     9.08  -0.1970   0   Good LedOrFeeOff?
23005040 EN093_r05c06_Dep01Ch12_F01/0/02/1    59.81     0.62     253.14     0.30     9.53  -0.1599   0   Good LedOrFeeOff?
23005040 EN094_r05c07_Dep01Ch13_F01/0/03/0    76.40     0.60     156.79     0.27     8.26  -0.2662   0   Good LedOrFeeOff?
23005040 EN095_r05c08_Dep01Ch14_F01/0/03/1    61.52     0.66     171.02     0.27     8.56  -0.2423   0   Good LedOrFeeOff?
23005040 EN096_r05c09_Dep01Ch15_F01/0/04/0    69.88     0.62     213.86     0.27     8.68  -0.1932   0   Good LedOrFeeOff?
23005040 EN115_r06c06_Dep01Ch16_F01/0/02/3    78.50     0.64     242.35     0.31     9.68  -0.1664   0   Good LedOrFeeOff?
23005040 EN116_r06c07_Dep01Ch17_F01/0/03/2    52.74     0.63     168.87     0.27     8.38  -0.2465   0   Good LedOrFeeOff?
23005040 EN117_r06c08_Dep01Ch18_F01/0/03/3    73.06     0.63     214.50     0.29     9.17  -0.1903   0   Good LedOrFeeOff?
