run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
23093031 EN023_r02c02_Dep00Ch00_F20/0/00/3    60.48     0.69     998.05     0.70    21.53  -0.0285   0   Good 
23093031 EN024_r02c03_Dep00Ch01_F20/0/01/2    41.56     0.68     978.67     0.71    21.37  -0.0293   0   Good 
23093031 EN025_r02c04_Dep00Ch02_F20/0/01/3    61.36     0.62    1116.27     0.77    22.87  -0.0243   0   Good 
23093031 EN026_r02c05_Dep00Ch03_F20/0/02/2    47.97     0.70    1204.11     0.77    23.57  -0.0219   0   Good 
23093031 EN045_r03c02_Dep00Ch04_F00/0/00/1    96.75     0.71     961.01     0.79    21.46  -0.0297   0   Good 
23093031 EN046_r03c03_Dep00Ch05_F00/0/01/0    55.87     0.68    1064.04     0.73    21.51  -0.0268   0   Good 
23093031 EN047_r03c04_Dep00Ch06_F00/0/01/1    61.38     0.67    1030.92     0.77    22.50  -0.0267   0   Good 
23093031 EN048_r03c05_Dep00Ch07_F00/0/02/0    70.20     0.69    1119.92     0.75    23.27  -0.0239   0   Good 
23093031 EN067_r04c02_Dep00Ch08_F00/0/00/3    92.22     0.64     942.63     0.71    20.40  -0.0314   0   Good 
23093031 EN068_r04c03_Dep00Ch09_F00/0/01/2    69.84     0.70    1117.31     0.76    23.34  -0.0239   0   Good 
23093031 EN069_r04c04_Dep00Ch10_F00/0/01/3    58.96     0.69    1299.45     0.92    25.24  -0.0191   0   Good 
23093031 EN070_r04c05_Dep00Ch11_F00/0/02/2    86.98     0.70    1107.74     0.86    23.96  -0.0235   0   Good 
23093031 EN089_r05c02_Dep00Ch12_F01/0/00/1    63.47     0.72    1198.70     0.85    24.43  -0.0213   0   Good 
23093031 EN090_r05c03_Dep00Ch13_F01/0/01/0    58.87     0.72     884.96     0.79    21.10  -0.0327   0   Good 
23093031 EN091_r05c04_Dep00Ch14_F01/0/01/1    64.34     0.68    1016.21     0.71    20.69  -0.0288   0   Good 
23093031 EN092_r05c05_Dep00Ch15_F01/0/02/0    58.72     0.70    1112.17     0.78    22.65  -0.0246   0   Good 
23093031 EN111_r06c02_Dep00Ch16_F01/0/00/3    88.10     0.72    1154.78     0.92    27.04  -0.0199   0   Good 
23093031 EN112_r06c03_Dep00Ch17_F01/0/01/2    53.99     0.73     917.00     0.76    20.80  -0.0318   0   Good 
23093031 EN113_r06c04_Dep00Ch18_F01/0/01/3    82.34     0.71     901.84     0.71    20.50  -0.0327   0   Good 
23093031 EN114_r06c05_Dep00Ch19_F01/0/02/2    50.47     0.72    1173.53     0.86    24.07  -0.0221   0   Good 
23093031 EN133_r07c02_Dep00Ch20_F22/0/00/1    54.44     0.70     918.36     0.83    22.70  -0.0297   0   Good 
23093031 EN134_r07c03_Dep00Ch21_F22/0/01/0    81.81     0.71     701.59     0.60    17.59  -0.0462   0   Good 
23093031 EN135_r07c04_Dep00Ch22_F22/0/01/1    61.51     0.72     821.57     0.66    19.29  -0.0374   0   Good 
23093031 EN136_r07c05_Dep00Ch23_F22/0/02/0    53.97     0.71     943.15     0.74    21.88  -0.0298   0   Good 
23093031 EN155_r08c02_Dep00Ch24_F22/0/00/3    71.47     0.69     754.44     0.64    19.54  -0.0404   0   Good 
23093031 EN156_r08c03_Dep00Ch25_F22/0/01/2    64.98     0.70     694.98     0.55    17.39  -0.0469   0   Good 
23093031 EN157_r08c04_Dep00Ch26_F22/0/01/3    62.02     0.72     761.82     0.59    18.05  -0.0419   0   Good 
23093031 EN158_r08c05_Dep00Ch27_F22/0/02/2    42.46     0.72     994.60     0.65    20.01  -0.0301   0   Good 
23093031 EN177_r09c02_Dep00Ch28_F05/0/00/1    86.30     0.74     624.68     0.53    16.30  -0.0539   0   Good 
23093031 EN178_r09c03_Dep00Ch29_F05/0/01/0    63.64     0.76     781.49     0.57    17.57  -0.0415   0   Good 
23093031 EN179_r09c04_Dep00Ch30_F05/0/01/1    93.40     0.67     953.12     0.65    19.34  -0.0322   0   Good 
23093031 EN180_r09c05_Dep00Ch31_F05/0/02/0    76.18     0.75     979.38     0.63    19.57  -0.0311   0   Good 
23093031 EN027_r02c06_Dep01Ch00_F20/0/02/3    84.79     0.64     927.89     0.84    23.44  -0.0286   0   Good 
23093031 EN028_r02c07_Dep01Ch01_F20/0/03/2    71.75     0.65     774.77     0.61    19.04  -0.0400   0   Good 
23093031 EN029_r02c08_Dep01Ch02_F20/0/03/3    93.70     0.65     879.73     0.70    19.42  -0.0348   0   Good 
23093031 EN030_r02c09_Dep01Ch03_F20/0/04/2    52.32     0.66     993.78     0.69    21.24  -0.0289   0   Good 
23093031 EN049_r03c06_Dep01Ch04_F00/0/02/1    56.29     0.64    1115.69     0.88    25.95  -0.0216   0   Good 
23093031 EN050_r03c07_Dep01Ch05_F00/0/03/0    95.07     0.65     810.63     0.73    21.13  -0.0356   0   Good 
23093031 EN051_r03c08_Dep01Ch06_F00/0/03/1    72.76     0.67     853.40     0.65    20.00  -0.0351   0   Good 
23093031 EN052_r03c09_Dep01Ch07_F00/0/04/0    80.46     0.63     934.39     0.85    20.75  -0.0313   0   Good 
23093031 EN071_r04c06_Dep01Ch08_F00/0/02/3   116.52     0.64     991.66     0.74    22.21  -0.0280   0   Good 
23093031 EN072_r04c07_Dep01Ch09_F00/0/03/2    95.39     0.64     874.54     0.76    21.76  -0.0323   0   Good 
23093031 EN073_r04c08_Dep01Ch10_F00/0/03/3    74.86     0.65     923.89     0.71    21.17  -0.0312   0   Good 
23093031 EN074_r04c09_Dep01Ch11_F00/0/04/2    71.56     0.66     885.23     0.65    20.33  -0.0335   0   Good 
23093031 EN093_r05c06_Dep01Ch12_F01/0/02/1    64.32     0.66    1043.38     0.85    25.30  -0.0237   0   Good 
