run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
22344023 EN023_r02c02_Dep00Ch00_F20/0/00/3    57.25     0.58     477.14     0.52    16.55  -0.0701   0   Good 
22344023 EN024_r02c03_Dep00Ch01_F20/0/01/2    37.56     0.64     463.46     0.50    16.27  -0.0728   0   Good 
22344023 EN025_r02c04_Dep00Ch02_F20/0/01/3    58.41     0.62     529.01     0.55    17.13  -0.0621   0   Good 
22344023 EN026_r02c05_Dep00Ch03_F20/0/02/2    44.48     0.65     577.34     0.57    18.46  -0.0546   0   Good 
22344023 EN045_r03c02_Dep00Ch04_F00/0/00/1    92.29     0.63     464.61     0.51    16.22  -0.0727   0   Good 
22344023 EN046_r03c03_Dep00Ch05_F00/0/01/0    51.65     0.63     520.72     0.51    16.37  -0.0646   0   Good 
22344023 EN047_r03c04_Dep00Ch06_F00/0/01/1    59.13     0.66     508.39     0.53    17.04  -0.0648   0   Good 
22344023 EN048_r03c05_Dep00Ch07_F00/0/02/0    67.00     0.60     542.45     0.55    17.50  -0.0599   0   Good 
22344023 EN067_r04c02_Dep00Ch08_F00/0/00/3    84.50     0.61     464.05     0.49    15.81  -0.0737   0   Good 
22344023 EN068_r04c03_Dep00Ch09_F00/0/01/2    65.56     0.65     550.14     0.53    17.49  -0.0591   0   Good 
22344023 EN069_r04c04_Dep00Ch10_F00/0/01/3    54.61     0.64     632.65     0.54    17.76  -0.0510   0   Good 
22344023 EN070_r04c05_Dep00Ch11_F00/0/02/2    82.90     0.66     545.99     0.55    17.42  -0.0597   0   Good 
22344023 EN089_r05c02_Dep00Ch12_F01/0/00/1    58.85     0.64     583.97     0.57    17.74  -0.0552   0   Good 
22344023 EN090_r05c03_Dep00Ch13_F01/0/01/0    54.10     0.65     423.59     0.50    15.68  -0.0810   0   Good 
22344023 EN091_r05c04_Dep00Ch14_F01/0/01/1    59.90     0.69     489.20     0.48    15.58  -0.0704   0   Good 
22344023 EN092_r05c05_Dep00Ch15_F01/0/02/0    54.55     0.63     546.63     0.54    17.31  -0.0598   0   Good 
22344023 EN111_r06c02_Dep00Ch16_F01/0/00/3    82.30     0.62     567.86     0.58    18.61  -0.0553   0   Good 
22344023 EN112_r06c03_Dep00Ch17_F01/0/01/2    49.39     0.65     443.36     0.50    15.74  -0.0773   0   Good 
22344023 EN113_r06c04_Dep00Ch18_F01/0/01/3    76.54     0.67     427.24     0.50    15.63  -0.0804   0   Good 
22344023 EN114_r06c05_Dep00Ch19_F01/0/02/2    44.90     0.63     574.14     0.56    17.94  -0.0558   0   Good 
22344023 EN133_r07c02_Dep00Ch20_F22/0/00/1    49.01     0.64     451.45     0.51    16.13  -0.0750   0   Good 
22344023 EN134_r07c03_Dep00Ch21_F22/0/01/0    76.66     0.63     348.61     0.45    14.14  -0.1029   0   Good 
22344023 EN135_r07c04_Dep00Ch22_F22/0/01/1    56.78     0.64     400.40     0.46    14.60  -0.0884   0   Good 
22344023 EN136_r07c05_Dep00Ch23_F22/0/02/0    49.92     0.66     467.61     0.51    16.24  -0.0722   0   Good 
22344023 EN155_r08c02_Dep00Ch24_F22/0/00/3    66.34     0.63     367.11     0.44    13.85  -0.0985   0   Good 
22344023 EN156_r08c03_Dep00Ch25_F22/0/01/2    59.07     0.65     339.09     0.42    13.48  -0.1077   0   Good 
22344023 EN157_r08c04_Dep00Ch26_F22/0/01/3    56.67     0.64     375.71     0.43    13.64  -0.0968   0   Good 
22344023 EN158_r08c05_Dep00Ch27_F22/0/02/2    38.16     0.65     492.34     0.52    16.81  -0.0674   0   Good 
22344023 EN177_r09c02_Dep00Ch28_F05/0/00/1    80.17     0.64     317.08     0.40    13.03  -0.1166   0   Good 
22344023 EN178_r09c03_Dep00Ch29_F05/0/01/0    57.56     0.65     378.04     0.44    13.94  -0.0954   0   Good 
22344023 EN179_r09c04_Dep00Ch30_F05/0/01/1    86.93     0.65     466.46     0.50    15.87  -0.0732   0   Good 
