run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
23007078 EN023_r02c02_Dep00Ch00_F20/0/00/3    57.51     0.58    1029.20     0.73    21.24  -0.0279   0   Good 
23007078 EN024_r02c03_Dep00Ch01_F20/0/01/2    38.14     0.65    1012.69     0.67    20.56  -0.0291   0   Good 
23007078 EN025_r02c04_Dep00Ch02_F20/0/01/3    59.12     0.63    1148.32     0.83    22.64  -0.0238   0   Good 
23007078 EN026_r02c05_Dep00Ch03_F20/0/02/2    44.49     0.65    1247.01     0.75    22.83  -0.0218   0   Good 
23007078 EN045_r03c02_Dep00Ch04_F00/0/00/1    92.89     0.65     989.88     0.70    20.92  -0.0294   0   Good 
23007078 EN046_r03c03_Dep00Ch05_F00/0/01/0    52.19     0.63    1105.87     0.78    21.31  -0.0259   0   Good 
23007078 EN047_r03c04_Dep00Ch06_F00/0/01/1    59.10     0.65    1065.95     0.72    21.07  -0.0271   0   Good 
23007078 EN048_r03c05_Dep00Ch07_F00/0/02/0    66.49     0.53    1144.34     0.83    22.90  -0.0237   0   Good 
23007078 EN067_r04c02_Dep00Ch08_F00/0/00/3    84.84     0.62     987.98     0.67    19.37  -0.0310   0   Good 
23007078 EN068_r04c03_Dep00Ch09_F00/0/01/2    66.15     0.65    1168.37     0.88    24.15  -0.0221   0   Good 
23007078 EN069_r04c04_Dep00Ch10_F00/0/01/3    55.02     0.63    1333.94     0.93    23.90  -0.0196   0   Good 
23007078 EN070_r04c05_Dep00Ch11_F00/0/02/2    83.19     0.66    1147.59     0.81    23.02  -0.0235   0   Good 
23007078 EN089_r05c02_Dep00Ch12_F01/0/00/1    59.23     0.66    1252.28     0.76    23.54  -0.0211   0   Good 
23007078 EN090_r05c03_Dep00Ch13_F01/0/01/0    54.30     0.65     916.58     0.70    20.46  -0.0322   0   Good 
23007078 EN091_r05c04_Dep00Ch14_F01/0/01/1    60.51     0.71    1061.92     0.69    19.84  -0.0284   0   Good 
23007078 EN092_r05c05_Dep00Ch15_F01/0/02/0    55.45     0.64    1156.22     0.85    22.38  -0.0239   0   Good 
23007078 EN111_r06c02_Dep00Ch16_F01/0/00/3    83.23     0.65    1203.69     1.00    25.55  -0.0203   0   Good 
23007078 EN112_r06c03_Dep00Ch17_F01/0/01/2    50.15     0.64     963.22     0.77    20.56  -0.0306   0   Good 
23007078 EN113_r06c04_Dep00Ch18_F01/0/01/3    78.23     0.65     926.44     0.64    19.33  -0.0331   0   Good 
23007078 EN114_r06c05_Dep00Ch19_F01/0/02/2    45.74     0.60    1213.38     0.82    23.74  -0.0216   0   Good 
23007078 EN133_r07c02_Dep00Ch20_F22/0/00/1    49.97     0.65     973.28     0.82    22.33  -0.0284   0   Good 
23007078 EN134_r07c03_Dep00Ch21_F22/0/01/0    77.18     0.64     755.21     0.59    17.37  -0.0432   0   Good 
23007078 EN135_r07c04_Dep00Ch22_F22/0/01/1    57.00     0.64     862.30     0.67    18.79  -0.0362   0   Good 
23007078 EN136_r07c05_Dep00Ch23_F22/0/02/0    49.89     0.66     996.95     0.71    20.57  -0.0295   0   Good 
23007078 EN155_r08c02_Dep00Ch24_F22/0/00/3    66.63     0.65     795.69     0.67    19.32  -0.0386   0   Good 
23007078 EN156_r08c03_Dep00Ch25_F22/0/01/2    60.19     0.64     731.30     0.55    16.93  -0.0452   0   Good 
23007078 EN157_r08c04_Dep00Ch26_F22/0/01/3    56.58     0.64     810.91     0.60    17.03  -0.0407   0   Good 
23007078 EN158_r08c05_Dep00Ch27_F22/0/02/2    38.18     0.67    1058.52     0.66    19.77  -0.0286   0   Good 
23007078 EN177_r09c02_Dep00Ch28_F05/0/00/1    81.37     0.66     687.74     0.52    16.36  -0.0489   0   Good 
23007078 EN178_r09c03_Dep00Ch29_F05/0/01/0    57.83     0.67     830.99     0.60    17.91  -0.0386   0   Good 
23007078 EN179_r09c04_Dep00Ch30_F05/0/01/1    87.55     0.65    1012.53     0.64    19.22  -0.0304   0   Good 
23007078 EN180_r09c05_Dep00Ch31_F05/0/02/0    72.58     0.68    1015.15     0.62    18.98  -0.0306   0   Good 
23007078 EN027_r02c06_Dep01Ch00_F20/0/02/3    80.90     0.64     962.63     0.84    22.98  -0.0281   0   Good 
23007078 EN028_r02c07_Dep01Ch01_F20/0/03/2    68.51     0.63     800.64     0.66    19.46  -0.0381   0   Good 
23007078 EN029_r02c08_Dep01Ch02_F20/0/03/3    90.76     0.63     903.72     0.68    19.44  -0.0338   0   Good 
23007078 EN030_r02c09_Dep01Ch03_F20/0/04/2    49.57     0.62    1015.01     0.78    21.59  -0.0280   0   Good 
23007078 EN049_r03c06_Dep01Ch04_F00/0/02/1    52.24     0.62    1157.72     0.83    24.85  -0.0217   0   Good 
23007078 EN050_r03c07_Dep01Ch05_F00/0/03/0    91.59     0.62     830.67     0.68    19.88  -0.0363   0   Good 
23007078 EN051_r03c08_Dep01Ch06_F00/0/03/1    69.79     0.62     891.31     0.71    20.00  -0.0337   0   Good 
23007078 EN052_r03c09_Dep01Ch07_F00/0/04/0    76.60     0.62     961.72     0.68    20.57  -0.0306   0   Good 
23007078 EN071_r04c06_Dep01Ch08_F00/0/02/3   109.43     0.60    1020.93     0.77    22.27  -0.0272   0   Good 
23007078 EN072_r04c07_Dep01Ch09_F00/0/03/2    91.89     0.60     895.30     0.75    20.35  -0.0331   0   Good 
23007078 EN073_r04c08_Dep01Ch10_F00/0/03/3    70.95     0.62     951.00     0.72    21.28  -0.0302   0   Good 
23007078 EN074_r04c09_Dep01Ch11_F00/0/04/2    68.61     0.63     912.27     0.68    20.19  -0.0327   0   Good 
23007078 EN093_r05c06_Dep01Ch12_F01/0/02/1    60.51     0.62    1083.16     0.91    25.17  -0.0229   0   Good 
23007078 EN094_r05c07_Dep01Ch13_F01/0/03/0    76.63     0.61     676.77     0.57    16.92  -0.0489   0   Good 
23007078 EN095_r05c08_Dep01Ch14_F01/0/03/1    61.38     0.63     747.26     0.61    17.72  -0.0432   0   Good 
23007078 EN096_r05c09_Dep01Ch15_F01/0/04/0    70.85     0.63     960.30     0.64    19.58  -0.0317   0   Good 
23007078 EN115_r06c06_Dep01Ch16_F01/0/02/3    79.42     0.63    1045.83     0.80    22.90  -0.0259   0   Good 
23007078 EN116_r06c07_Dep01Ch17_F01/0/03/2    52.52     0.64     740.51     0.58    17.49  -0.0439   0   Good 
23007078 EN117_r06c08_Dep01Ch18_F01/0/03/3    73.60     0.64     932.89     0.74    20.88  -0.0312   0   Good 
23007078 EN118_r06c09_Dep01Ch19_F01/0/04/2    37.41     0.64    1028.45     0.92    22.89  -0.0264   0   Good 
23007078 EN137_r07c06_Dep01Ch20_F22/0/02/1    68.29     0.61    1007.79     0.74    22.10  -0.0277   0   Good 
23007078 EN138_r07c07_Dep01Ch21_F22/0/03/0    72.48     0.56    1054.95     0.72    21.28  -0.0272   0   Good 
23007078 EN139_r07c08_Dep01Ch22_F22/0/03/1    51.09     0.64    1341.69     0.91    24.76  -0.0188   0   Good 
23007078 EN140_r07c09_Dep01Ch23_F22/0/04/0   116.31     0.62    1049.90     0.75    21.63  -0.0270   0   Good 
23007078 EN159_r08c06_Dep01Ch24_F22/0/02/3    96.05     0.63    1177.71     0.72    22.15  -0.0236   0   Good 
23007078 EN160_r08c07_Dep01Ch25_F22/0/03/2   100.74     0.63    1063.28     0.71    20.29  -0.0279   0   Good 
23007078 EN161_r08c08_Dep01Ch26_F22/0/03/3   102.80     0.63    1300.74     0.84    23.51  -0.0204   0   Good 
23007078 EN162_r08c09_Dep01Ch27_F22/0/04/2    44.64     0.74    1013.67     0.72    19.90  -0.0297   0   Good 
23007078 EN181_r09c06_Dep01Ch28_F05/0/02/1    64.65     0.59    1189.09     0.71    22.33  -0.0233   0   Good 
23007078 EN182_r09c07_Dep01Ch29_F05/0/03/0    85.73     0.64    1263.18     0.67    20.43  -0.0234   0   Good 
23007078 EN183_r09c08_Dep01Ch30_F05/0/03/1    74.89     0.64    1322.13     0.69    20.74  -0.0221   0   Good 
23007078 EN184_r09c09_Dep01Ch31_F05/0/04/0    34.69     0.73    1062.40     0.73    21.80  -0.0265   0   Good 
23007078 EN031_r02c10_Dep02Ch00_F20/0/04/3    87.41     0.62     896.73     0.64    19.11  -0.0345   0   Good 
23007078 EN032_r02c11_Dep02Ch01_F20/0/05/2    23.67     0.63     747.65     0.50    15.80  -0.0457   0   Good 
23007078 EN033_r02c12_Dep02Ch02_F20/0/05/3   100.74     0.65     711.46     0.43    13.48  -0.0513   0   Good 
23007078 EN034_r02c13_Dep02Ch03_F20/0/06/2    97.51     0.62     695.36     0.45    13.97  -0.0518   0   Good 
23007078 EN053_r03c10_Dep02Ch04_F00/0/04/1    71.80     0.59     880.30     0.68    18.83  -0.0354   0   Good 
23007078 EN054_r03c11_Dep02Ch05_F00/0/05/0    62.81     0.62     836.39     0.60    17.42  -0.0390   0   Good 
23007078 EN055_r03c12_Dep02Ch06_F00/0/05/1    71.40     0.64     769.06     0.49    15.42  -0.0450   0   Good 
23007078 EN056_r03c13_Dep02Ch07_F00/0/06/0    89.49     0.56    1225.45     0.67    20.73  -0.0239   0   Good 
23007078 EN075_r04c10_Dep02Ch08_F00/0/04/3    79.45     0.60     982.33     0.67    19.94  -0.0306   0   Good 
23007078 EN076_r04c11_Dep02Ch09_F00/0/05/2    46.22     0.64     791.34     0.49    15.80  -0.0432   0   Good 
23007078 EN077_r04c12_Dep02Ch10_F00/0/05/3    51.41     0.64     918.57     0.58    17.77  -0.0351   0   Good 
23007078 EN078_r04c13_Dep02Ch11_F00/0/06/2    34.28     0.65     995.53     0.62    18.83  -0.0313   0   Good 
23007078 EN097_r05c10_Dep02Ch12_F01/0/04/1    48.06     0.61     832.27     0.67    19.00  -0.0373   0   Good 
23007078 EN098_r05c11_Dep02Ch13_F01/0/05/0    63.40     0.62     781.71     0.56    17.11  -0.0421   0   Good 
23007078 EN099_r05c12_Dep02Ch14_F01/0/05/1    55.02     0.67     717.98     0.51    15.39  -0.0482   0   Good 
23007078 EN100_r05c13_Dep02Ch15_F01/0/06/0    79.57     0.62     887.20     0.59    18.04  -0.0360   0   Good 
23007078 EN119_r06c10_Dep02Ch16_F01/0/04/3    80.69     0.63    1018.91     0.69    20.95  -0.0285   0   Good 
