run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
23069023 EN023_r02c02_Dep00Ch00_F20/0/00/3    59.47     0.65    1013.51     0.74    21.15  -0.0285   0   Good 
23069023 EN024_r02c03_Dep00Ch01_F20/0/01/2    40.56     0.66     995.77     0.74    21.66  -0.0285   0   Good 
23069023 EN025_r02c04_Dep00Ch02_F20/0/01/3    60.60     0.66    1130.65     0.81    23.19  -0.0237   0   Good 
23069023 EN026_r02c05_Dep00Ch03_F20/0/02/2    46.33     0.68    1223.41     0.90    24.30  -0.0210   0   Good 
23069023 EN045_r03c02_Dep00Ch04_F00/0/00/1    94.67     0.67     984.22     0.74    20.98  -0.0295   0   Good 
23069023 EN046_r03c03_Dep00Ch05_F00/0/01/0    54.58     0.65    1084.44     0.72    20.83  -0.0269   0   Good 
23069023 EN047_r03c04_Dep00Ch06_F00/0/01/1    59.51     0.69    1054.64     0.80    22.21  -0.0264   0   Good 
23069023 EN048_r03c05_Dep00Ch07_F00/0/02/0    69.07     0.68    1143.75     0.79    22.85  -0.0237   0   Good 
23069023 EN067_r04c02_Dep00Ch08_F00/0/00/3    90.36     0.66     974.70     0.75    20.70  -0.0301   0   Good 
23069023 EN068_r04c03_Dep00Ch09_F00/0/01/2    68.12     0.67    1156.23     0.92    23.80  -0.0227   0   Good 
23069023 EN069_r04c04_Dep00Ch10_F00/0/01/3    56.88     0.67    1323.18     0.87    24.82  -0.0190   0   Good 
23069023 EN070_r04c05_Dep00Ch11_F00/0/02/2    85.12     0.65    1133.85     0.90    24.40  -0.0226   0   Good 
23069023 EN089_r05c02_Dep00Ch12_F01/0/00/1    62.16     0.71    1215.15     0.85    24.87  -0.0207   0   Good 
23069023 EN090_r05c03_Dep00Ch13_F01/0/01/0    56.93     0.69     904.04     0.77    21.01  -0.0321   0   Good 
23069023 EN091_r05c04_Dep00Ch14_F01/0/01/1    62.91     0.65    1047.74     0.69    20.34  -0.0283   0   Good 
23069023 EN092_r05c05_Dep00Ch15_F01/0/02/0    57.88     0.67    1142.81     0.82    22.82  -0.0238   0   Good 
23069023 EN111_r06c02_Dep00Ch16_F01/0/00/3    85.70     0.72    1169.49     1.06    26.10  -0.0204   0   Good 
23069023 EN112_r06c03_Dep00Ch17_F01/0/01/2    52.92     0.70     943.26     0.73    20.30  -0.0315   0   Good 
23069023 EN113_r06c04_Dep00Ch18_F01/0/01/3    80.88     0.69     915.88     0.65    19.77  -0.0330   0   Good 
23069023 EN114_r06c05_Dep00Ch19_F01/0/02/2    48.56     0.70    1202.47     0.83    23.98  -0.0216   0   Good 
23069023 EN133_r07c02_Dep00Ch20_F22/0/00/1    53.06     0.69     953.56     0.82    23.02  -0.0283   0   Good 
23069023 EN134_r07c03_Dep00Ch21_F22/0/01/0    80.12     0.65     731.68     0.60    18.05  -0.0437   0   Good 
23069023 EN135_r07c04_Dep00Ch22_F22/0/01/1    60.59     0.70     848.60     0.70    19.98  -0.0354   0   Good 
23069023 EN136_r07c05_Dep00Ch23_F22/0/02/0    53.19     0.70     983.44     0.72    21.54  -0.0289   0   Good 
23069023 EN155_r08c02_Dep00Ch24_F22/0/00/3    70.48     0.68     789.68     0.66    19.15  -0.0391   0   Good 
23069023 EN156_r08c03_Dep00Ch25_F22/0/01/2    63.87     0.70     724.39     0.60    18.44  -0.0436   0   Good 
23069023 EN157_r08c04_Dep00Ch26_F22/0/01/3    60.73     0.68     790.58     0.60    17.85  -0.0407   0   Good 
23069023 EN158_r08c05_Dep00Ch27_F22/0/02/2    41.55     0.68    1041.20     0.69    19.94  -0.0289   0   Good 
23069023 EN177_r09c02_Dep00Ch28_F05/0/00/1    85.04     0.70     661.76     0.57    16.50  -0.0506   0   Good 
23069023 EN178_r09c03_Dep00Ch29_F05/0/01/0    62.11     0.72     810.20     0.62    18.54  -0.0388   0   Good 
23069023 EN179_r09c04_Dep00Ch30_F05/0/01/1    91.90     0.71     998.08     0.72    19.02  -0.0310   0   Good 
23069023 EN180_r09c05_Dep00Ch31_F05/0/02/0    75.65     0.69     990.21     0.64    18.99  -0.0313   0   Good 
23069023 EN027_r02c06_Dep01Ch00_F20/0/02/3    83.24     0.64     947.92     0.83    23.03  -0.0285   0   Good 
23069023 EN028_r02c07_Dep01Ch01_F20/0/03/2    70.58     0.65     792.89     0.72    19.58  -0.0384   0   Good 
23069023 EN029_r02c08_Dep01Ch02_F20/0/03/3    92.74     0.61     889.58     0.65    19.45  -0.0343   0   Good 
23069023 EN030_r02c09_Dep01Ch03_F20/0/04/2    50.37     0.63     998.97     0.72    21.05  -0.0290   0   Good 
23069023 EN049_r03c06_Dep01Ch04_F00/0/02/1    54.87     0.67    1144.14     0.93    25.25  -0.0216   0   Good 
