run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
23033018 EN023_r02c02_Dep00Ch00_F20/0/00/3    58.06     0.63     971.16     0.71    20.61  -0.0303   0   Good 
23033018 EN024_r02c03_Dep00Ch01_F20/0/01/2    38.85     0.67     954.79     0.72    20.18  -0.0312   0   Good 
23033018 EN025_r02c04_Dep00Ch02_F20/0/01/3    59.43     0.67    1085.34     0.77    22.99  -0.0249   0   Good 
23033018 EN026_r02c05_Dep00Ch03_F20/0/02/2    45.19     0.65    1185.36     0.90    23.20  -0.0226   0   Good 
23033018 EN045_r03c02_Dep00Ch04_F00/0/00/1    94.27     0.67     910.58     0.73    19.99  -0.0330   0   Good 
23033018 EN046_r03c03_Dep00Ch05_F00/0/01/0    53.36     0.65    1024.36     0.66    20.77  -0.0285   0   Good 
23033018 EN047_r03c04_Dep00Ch06_F00/0/01/1    59.52     0.66     988.66     0.78    21.25  -0.0291   0   Good 
23033018 EN048_r03c05_Dep00Ch07_F00/0/02/0    66.99     0.62    1075.28     0.76    22.27  -0.0258   0   Good 
23033018 EN067_r04c02_Dep00Ch08_F00/0/00/3    87.83     0.66     906.44     0.68    19.98  -0.0331   0   Good 
23033018 EN068_r04c03_Dep00Ch09_F00/0/01/2    66.93     0.68    1074.02     0.75    22.79  -0.0253   0   Good 
23033018 EN069_r04c04_Dep00Ch10_F00/0/01/3    55.85     0.66    1232.58     0.87    24.31  -0.0208   0   Good 
23033018 EN070_r04c05_Dep00Ch11_F00/0/02/2    84.53     0.67    1073.27     0.82    22.32  -0.0258   0   Good 
23033018 EN089_r05c02_Dep00Ch12_F01/0/00/1    60.13     0.68    1136.05     0.75    22.35  -0.0243   0   Good 
23033018 EN090_r05c03_Dep00Ch13_F01/0/01/0    55.54     0.65     837.26     0.71    19.98  -0.0359   0   Good 
23033018 EN091_r05c04_Dep00Ch14_F01/0/01/1    61.83     0.71     972.51     0.67    19.76  -0.0311   0   Good 
23033018 EN092_r05c05_Dep00Ch15_F01/0/02/0    56.42     0.64    1069.61     0.73    21.54  -0.0266   0   Good 
23033018 EN111_r06c02_Dep00Ch16_F01/0/00/3    84.30     0.66    1086.75     0.88    24.50  -0.0235   0   Good 
23033018 EN112_r06c03_Dep00Ch17_F01/0/01/2    51.03     0.68     876.67     0.68    19.90  -0.0343   0   Good 
23033018 EN113_r06c04_Dep00Ch18_F01/0/01/3    79.07     0.68     843.44     0.67    19.36  -0.0363   0   Good 
23033018 EN114_r06c05_Dep00Ch19_F01/0/02/2    47.01     0.69    1118.05     0.77    22.00  -0.0250   0   Good 
23033018 EN133_r07c02_Dep00Ch20_F22/0/00/1    51.31     0.67     843.93     0.71    19.94  -0.0356   0   Good 
23033018 EN134_r07c03_Dep00Ch21_F22/0/01/0    78.44     0.66     666.02     0.54    16.11  -0.0509   0   Good 
23033018 EN135_r07c04_Dep00Ch22_F22/0/01/1    58.91     0.70     764.11     0.58    17.82  -0.0421   0   Good 
23033018 EN136_r07c05_Dep00Ch23_F22/0/02/0    51.53     0.68     903.00     0.72    20.36  -0.0328   0   Good 
23033018 EN155_r08c02_Dep00Ch24_F22/0/00/3    68.21     0.67     687.35     0.64    17.22  -0.0477   0   Good 
