run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
23014053 EN023_r02c02_Dep00Ch00_F20/0/00/3    57.89     0.60    1017.86     0.80    20.53  -0.0290   0   Good 
23014053 EN024_r02c03_Dep00Ch01_F20/0/01/2    38.62     0.64     999.92     0.73    20.41  -0.0296   0   Good 
23014053 EN025_r02c04_Dep00Ch02_F20/0/01/3    59.79     0.64    1133.76     0.78    22.90  -0.0239   0   Good 
23014053 EN026_r02c05_Dep00Ch03_F20/0/02/2    44.74     0.64    1234.24     0.82    23.61  -0.0214   0   Good 
23014053 EN045_r03c02_Dep00Ch04_F00/0/00/1    93.14     0.65     970.92     0.67    20.28  -0.0306   0   Good 
23014053 EN046_r03c03_Dep00Ch05_F00/0/01/0    52.16     0.64    1085.27     0.73    21.58  -0.0262   0   Good 
23014053 EN047_r03c04_Dep00Ch06_F00/0/01/1    60.64     0.63    1047.11     0.76    21.72  -0.0270   0   Good 
23014053 EN048_r03c05_Dep00Ch07_F00/0/02/0    66.70     0.54    1127.43     0.83    22.32  -0.0246   0   Good 
23014053 EN067_r04c02_Dep00Ch08_F00/0/00/3    90.46     0.61     967.37     0.75    21.23  -0.0297   0   Good 
23014053 EN068_r04c03_Dep00Ch09_F00/0/01/2    66.69     0.65    1145.15     0.79    23.09  -0.0235   0   Good 
23014053 EN069_r04c04_Dep00Ch10_F00/0/01/3    54.98     0.63    1309.83     0.82    24.37  -0.0196   0   Good 
23014053 EN070_r04c05_Dep00Ch11_F00/0/02/2    83.62     0.66    1129.03     0.79    23.57  -0.0234   0   Good 
23014053 EN089_r05c02_Dep00Ch12_F01/0/00/1    59.38     0.64    1226.00     0.85    23.09  -0.0220   0   Good 
23014053 EN090_r05c03_Dep00Ch13_F01/0/01/0    55.16     0.65     899.32     0.63    20.44  -0.0329   0   Good 
23014053 EN091_r05c04_Dep00Ch14_F01/0/01/1    60.51     0.70    1043.97     0.73    20.52  -0.0282   0   Good 
23014053 EN092_r05c05_Dep00Ch15_F01/0/02/0    55.76     0.62    1136.26     0.77    21.79  -0.0248   0   Good 
23014053 EN111_r06c02_Dep00Ch16_F01/0/00/3    83.86     0.64    1176.20     0.99    25.55  -0.0208   0   Good 
23014053 EN112_r06c03_Dep00Ch17_F01/0/01/2    51.07     0.65     944.69     0.70    20.02  -0.0317   0   Good 
23014053 EN113_r06c04_Dep00Ch18_F01/0/01/3    76.98     0.67     907.01     0.66    20.06  -0.0330   0   Good 
23014053 EN114_r06c05_Dep00Ch19_F01/0/02/2    46.39     0.66    1192.45     0.81    23.55  -0.0222   0   Good 
23014053 EN133_r07c02_Dep00Ch20_F22/0/00/1    50.18     0.63     944.35     0.80    21.58  -0.0301   0   Good 
23014053 EN134_r07c03_Dep00Ch21_F22/0/01/0    77.33     0.65     735.67     0.56    17.18  -0.0446   0   Good 
23014053 EN135_r07c04_Dep00Ch22_F22/0/01/1    58.03     0.66     840.60     0.64    18.31  -0.0377   0   Good 
23014053 EN136_r07c05_Dep00Ch23_F22/0/02/0    51.06     0.65     975.43     0.67    20.11  -0.0306   0   Good 
23014053 EN155_r08c02_Dep00Ch24_F22/0/00/3    67.12     0.64     769.47     0.60    18.60  -0.0408   0   Good 
23014053 EN156_r08c03_Dep00Ch25_F22/0/01/2    61.22     0.65     711.84     0.54    16.77  -0.0467   0   Good 
23014053 EN157_r08c04_Dep00Ch26_F22/0/01/3    58.33     0.64     790.45     0.57    16.95  -0.0418   0   Good 
23014053 EN158_r08c05_Dep00Ch27_F22/0/02/2    39.73     0.67    1035.86     0.65    19.05  -0.0299   0   Good 
23014053 EN177_r09c02_Dep00Ch28_F05/0/00/1    81.65     0.67     658.53     0.58    16.89  -0.0503   0   Good 
23014053 EN178_r09c03_Dep00Ch29_F05/0/01/0    58.27     0.67     807.01     0.61    18.41  -0.0391   0   Good 
23014053 EN179_r09c04_Dep00Ch30_F05/0/01/1    88.08     0.65     986.06     0.62    18.55  -0.0319   0   Good 
23014053 EN180_r09c05_Dep00Ch31_F05/0/02/0    72.95     0.65     991.42     0.61    18.95  -0.0313   0   Good 
23014053 EN027_r02c06_Dep01Ch00_F20/0/02/3    81.20     0.64     951.37     0.77    22.72  -0.0287   0   Good 
23014053 EN028_r02c07_Dep01Ch01_F20/0/03/2    69.32     0.65     791.08     0.63    19.37  -0.0387   0   Good 
23014053 EN029_r02c08_Dep01Ch02_F20/0/03/3    91.31     0.63     895.40     0.72    19.33  -0.0343   0   Good 
23014053 EN030_r02c09_Dep01Ch03_F20/0/04/2    48.16     0.65    1007.85     0.73    21.54  -0.0282   0   Good 
23014053 EN049_r03c06_Dep01Ch04_F00/0/02/1    51.94     0.62    1141.07     0.86    24.72  -0.0222   0   Good 
23014053 EN050_r03c07_Dep01Ch05_F00/0/03/0    92.58     0.64     820.81     0.74    20.19  -0.0363   0   Good 
23014053 EN051_r03c08_Dep01Ch06_F00/0/03/1    70.50     0.61     883.29     0.72    20.38  -0.0335   0   Good 
23014053 EN052_r03c09_Dep01Ch07_F00/0/04/0    77.75     0.65     949.74     0.71    20.93  -0.0306   0   Good 
23014053 EN071_r04c06_Dep01Ch08_F00/0/02/3   116.75     0.62    1002.19     0.78    22.02  -0.0279   0   Good 
23014053 EN072_r04c07_Dep01Ch09_F00/0/03/2    92.70     0.62     885.59     0.67    19.71  -0.0342   0   Good 
23014053 EN073_r04c08_Dep01Ch10_F00/0/03/3    71.53     0.64     941.28     0.74    21.09  -0.0307   0   Good 
23014053 EN074_r04c09_Dep01Ch11_F00/0/04/2    69.84     0.63     903.35     0.65    19.61  -0.0336   0   Good 
23014053 EN093_r05c06_Dep01Ch12_F01/0/02/1    61.13     0.64    1062.58     0.85    24.27  -0.0242   0   Good 
23014053 EN094_r05c07_Dep01Ch13_F01/0/03/0    77.08     0.64     666.96     0.55    16.92  -0.0496   0   Good 
23014053 EN095_r05c08_Dep01Ch14_F01/0/03/1    61.99     0.67     736.11     0.61    17.55  -0.0441   0   Good 
23014053 EN096_r05c09_Dep01Ch15_F01/0/04/0    71.31     0.63     950.99     0.75    20.85  -0.0306   0   Good 
23014053 EN115_r06c06_Dep01Ch16_F01/0/02/3    79.60     0.65    1028.52     0.89    22.54  -0.0267   0   Good 
23014053 EN116_r06c07_Dep01Ch17_F01/0/03/2    53.99     0.66     728.79     0.57    17.64  -0.0444   0   Good 
23014053 EN117_r06c08_Dep01Ch18_F01/0/03/3    73.08     0.63     922.33     0.78    21.04  -0.0314   0   Good 
