run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
23038039 EN023_r02c02_Dep00Ch00_F20/0/00/3    58.57     0.64     955.91     0.68    20.89  -0.0305   0   Good 
23038039 EN024_r02c03_Dep00Ch01_F20/0/01/2    39.65     0.64     940.19     0.71    21.01  -0.0308   0   Good 
23038039 EN025_r02c04_Dep00Ch02_F20/0/01/3    60.72     0.67    1069.72     0.79    23.01  -0.0252   0   Good 
23038039 EN026_r02c05_Dep00Ch03_F20/0/02/2    45.46     0.63    1167.27     0.83    23.43  -0.0228   0   Good 
23038039 EN045_r03c02_Dep00Ch04_F00/0/00/1    95.04     0.67     893.24     0.72    20.04  -0.0335   0   Good 
23038039 EN046_r03c03_Dep00Ch05_F00/0/01/0    53.42     0.64    1003.71     0.75    21.75  -0.0281   0   Good 
23038039 EN047_r03c04_Dep00Ch06_F00/0/01/1    60.77     0.65     967.99     0.77    21.49  -0.0295   0   Good 
23038039 EN048_r03c05_Dep00Ch07_F00/0/02/0    67.18     0.65    1057.88     0.79    23.40  -0.0251   0   Good 
23038039 EN067_r04c02_Dep00Ch08_F00/0/00/3    89.33     0.64     888.33     0.77    20.34  -0.0334   0   Good 
23038039 EN068_r04c03_Dep00Ch09_F00/0/01/2    67.36     0.65    1053.10     0.84    23.11  -0.0255   0   Good 
23038039 EN069_r04c04_Dep00Ch10_F00/0/01/3    56.23     0.66    1209.09     0.88    24.49  -0.0211   0   Good 
23038039 EN070_r04c05_Dep00Ch11_F00/0/02/2    85.02     0.65    1054.64     0.76    22.63  -0.0260   0   Good 
23038039 EN089_r05c02_Dep00Ch12_F01/0/00/1    61.15     0.65    1110.24     0.79    22.96  -0.0244   0   Good 
23038039 EN090_r05c03_Dep00Ch13_F01/0/01/0    56.40     0.66     820.68     0.70    19.61  -0.0370   0   Good 
23038039 EN091_r05c04_Dep00Ch14_F01/0/01/1    62.21     0.70     953.14     0.67    19.35  -0.0322   0   Good 
23038039 EN092_r05c05_Dep00Ch15_F01/0/02/0    56.98     0.66    1048.27     0.81    22.25  -0.0265   0   Good 
23038039 EN111_r06c02_Dep00Ch16_F01/0/00/3    84.99     0.66    1058.39     0.96    25.33  -0.0233   0   Good 
23038039 EN112_r06c03_Dep00Ch17_F01/0/01/2    51.54     0.66     858.07     0.67    19.74  -0.0353   0   Good 
23038039 EN113_r06c04_Dep00Ch18_F01/0/01/3    78.23     0.67     826.95     0.64    18.80  -0.0377   0   Good 
23038039 EN114_r06c05_Dep00Ch19_F01/0/02/2    47.60     0.68    1093.39     0.80    23.35  -0.0244   0   Good 
23038039 EN133_r07c02_Dep00Ch20_F22/0/00/1    51.20     0.65     814.57     0.73    20.23  -0.0365   0   Good 
23038039 EN134_r07c03_Dep00Ch21_F22/0/01/0    79.42     0.67     646.83     0.55    16.48  -0.0518   0   Good 
23038039 EN135_r07c04_Dep00Ch22_F22/0/01/1    59.11     0.68     741.12     0.58    17.57  -0.0438   0   Good 
23038039 EN136_r07c05_Dep00Ch23_F22/0/02/0    51.79     0.66     877.26     0.69    20.24  -0.0339   0   Good 
23038039 EN155_r08c02_Dep00Ch24_F22/0/00/3    68.27     0.65     662.01     0.57    17.02  -0.0498   0   Good 
23038039 EN156_r08c03_Dep00Ch25_F22/0/01/2    61.75     0.67     623.93     0.51    15.94  -0.0546   0   Good 
23038039 EN157_r08c04_Dep00Ch26_F22/0/01/3    59.19     0.67     695.43     0.54    16.31  -0.0484   0   Good 
23038039 EN158_r08c05_Dep00Ch27_F22/0/02/2    40.79     0.67     928.64     0.64    19.40  -0.0330   0   Good 
23038039 EN177_r09c02_Dep00Ch28_F05/0/00/1    82.66     0.68     540.91     0.47    14.07  -0.0664   0   Good 
23038039 EN178_r09c03_Dep00Ch29_F05/0/01/0    60.28     0.70     692.80     0.59    17.27  -0.0472   0   Good 
23038039 EN179_r09c04_Dep00Ch30_F05/0/01/1    90.10     0.67     852.50     0.58    17.47  -0.0382   0   Good 
23038039 EN180_r09c05_Dep00Ch31_F05/0/02/0    73.01     0.62     895.34     0.60    18.21  -0.0355   0   Good 
23038039 EN027_r02c06_Dep01Ch00_F20/0/02/3    82.00     0.65     899.49     0.85    23.42  -0.0295   0   Good 
23038039 EN028_r02c07_Dep01Ch01_F20/0/03/2    69.80     0.64     749.15     0.75    20.21  -0.0398   0   Good 
23038039 EN029_r02c08_Dep01Ch02_F20/0/03/3    91.63     0.62     849.60     0.72    19.93  -0.0354   0   Good 
23038039 EN030_r02c09_Dep01Ch03_F20/0/04/2    49.79     0.64     964.82     0.75    21.51  -0.0295   0   Good 
23038039 EN049_r03c06_Dep01Ch04_F00/0/02/1    52.23     0.63    1067.89     0.95    25.00  -0.0234   0   Good 
23038039 EN050_r03c07_Dep01Ch05_F00/0/03/0    92.95     0.66     772.89     0.75    20.70  -0.0379   0   Good 
23038039 EN051_r03c08_Dep01Ch06_F00/0/03/1    70.71     0.59     830.11     0.70    20.38  -0.0357   0   Good 
23038039 EN052_r03c09_Dep01Ch07_F00/0/04/0    78.73     0.65     906.58     0.72    21.49  -0.0314   0   Good 
23038039 EN071_r04c06_Dep01Ch08_F00/0/02/3   114.04     0.62     937.90     0.77    21.73  -0.0301   0   Good 
23038039 EN072_r04c07_Dep01Ch09_F00/0/03/2    93.54     0.64     829.58     0.73    20.99  -0.0350   0   Good 
23038039 EN073_r04c08_Dep01Ch10_F00/0/03/3    72.95     0.64     885.07     0.76    21.57  -0.0321   0   Good 
23038039 EN074_r04c09_Dep01Ch11_F00/0/04/2    69.34     0.65     860.94     0.68    19.77  -0.0351   0   Good 
23038039 EN093_r05c06_Dep01Ch12_F01/0/02/1    61.89     0.63     978.02     0.88    24.26  -0.0263   0   Good 
23038039 EN094_r05c07_Dep01Ch13_F01/0/03/0    77.94     0.66     622.87     0.56    17.05  -0.0529   0   Good 
23038039 EN095_r05c08_Dep01Ch14_F01/0/03/1    62.96     0.69     687.64     0.60    17.58  -0.0471   0   Good 
23038039 EN096_r05c09_Dep01Ch15_F01/0/04/0    72.27     0.63     904.46     0.71    20.98  -0.0321   0   Good 
23038039 EN115_r06c06_Dep01Ch16_F01/0/02/3    81.23     0.66     946.56     0.78    22.31  -0.0293   0   Good 
23038039 EN116_r06c07_Dep01Ch17_F01/0/03/2    54.43     0.65     678.17     0.62    17.51  -0.0479   0   Good 
23038039 EN117_r06c08_Dep01Ch18_F01/0/03/3    73.81     0.64     859.36     0.80    21.10  -0.0336   0   Good 
23038039 EN118_r06c09_Dep01Ch19_F01/0/04/2    39.05     0.65     967.25     0.86    23.57  -0.0273   0   Good 
23038039 EN137_r07c06_Dep01Ch20_F22/0/02/1    70.14     0.65     887.29     0.80    21.49  -0.0321   0   Good 
23038039 EN138_r07c07_Dep01Ch21_F22/0/03/0    74.19     0.63     956.74     0.74    20.97  -0.0303   0   Good 
23038039 EN139_r07c08_Dep01Ch22_F22/0/03/1    53.52     0.64    1220.05     0.93    24.81  -0.0206   0   Good 
23038039 EN140_r07c09_Dep01Ch23_F22/0/04/0   118.59     0.57     983.84     0.76    22.58  -0.0279   0   Good 
23038039 EN159_r08c06_Dep01Ch24_F22/0/02/3    98.09     0.63    1036.69     0.76    21.73  -0.0273   0   Good 
23038039 EN160_r08c07_Dep01Ch25_F22/0/03/2   102.70     0.63     959.66     0.74    20.53  -0.0307   0   Good 
23038039 EN161_r08c08_Dep01Ch26_F22/0/03/3   104.88     0.65    1182.48     0.75    22.46  -0.0233   0   Good 
23038039 EN162_r08c09_Dep01Ch27_F22/0/04/2    47.02     0.77     949.24     0.74    21.08  -0.0305   0   Good 
23038039 EN181_r09c06_Dep01Ch28_F05/0/02/1    66.81     0.65    1052.03     0.69    20.67  -0.0279   0   Good 
23038039 EN182_r09c07_Dep01Ch29_F05/0/03/0    87.51     0.68    1129.19     0.71    21.25  -0.0255   0   Good 
23038039 EN183_r09c08_Dep01Ch30_F05/0/03/1    76.80     0.67    1184.18     0.71    22.11  -0.0236   0   Good 
23038039 EN184_r09c09_Dep01Ch31_F05/0/04/0    36.81     0.72     973.21     0.71    21.29  -0.0295   0   Good 
23038039 EN031_r02c10_Dep02Ch00_F20/0/04/3    88.68     0.64     852.22     0.74    20.59  -0.0345   0   Good 
23038039 EN032_r02c11_Dep02Ch01_F20/0/05/2    24.93     0.66     712.54     0.53    16.32  -0.0473   0   Good 
23038039 EN033_r02c12_Dep02Ch02_F20/0/05/3   102.46     0.65     678.87     0.44    13.68  -0.0535   0   Good 
23038039 EN034_r02c13_Dep02Ch03_F20/0/06/2    99.05     0.66     667.55     0.46    14.42  -0.0533   0   Good 
23038039 EN053_r03c10_Dep02Ch04_F00/0/04/1    73.07     0.64     830.03     0.64    19.46  -0.0368   0   Good 
23038039 EN054_r03c11_Dep02Ch05_F00/0/05/0    64.62     0.63     794.54     0.57    17.10  -0.0414   0   Good 
23038039 EN055_r03c12_Dep02Ch06_F00/0/05/1    73.03     0.65     730.64     0.48    15.06  -0.0478   0   Good 
23038039 EN056_r03c13_Dep02Ch07_F00/0/06/0    90.88     0.66    1174.29     0.70    21.79  -0.0240   0   Good 
23038039 EN075_r04c10_Dep02Ch08_F00/0/04/3    79.86     0.61     929.74     0.67    20.15  -0.0321   0   Good 
23038039 EN076_r04c11_Dep02Ch09_F00/0/05/2    47.81     0.66     748.55     0.55    16.22  -0.0451   0   Good 
23038039 EN077_r04c12_Dep02Ch10_F00/0/05/3    53.89     0.65     872.98     0.64    18.56  -0.0360   0   Good 
23038039 EN078_r04c13_Dep02Ch11_F00/0/06/2    35.53     0.65     947.60     0.65    19.58  -0.0321   0   Good 
23038039 EN097_r05c10_Dep02Ch12_F01/0/04/1    49.72     0.67     783.92     0.69    19.13  -0.0394   0   Good 
23038039 EN098_r05c11_Dep02Ch13_F01/0/05/0    64.33     0.66     739.47     0.58    17.48  -0.0440   0   Good 
23038039 EN099_r05c12_Dep02Ch14_F01/0/05/1    56.65     0.66     678.42     0.50    15.45  -0.0509   0   Good 
23038039 EN100_r05c13_Dep02Ch15_F01/0/06/0    81.25     0.64     846.54     0.58    17.90  -0.0379   0   Good 
23038039 EN119_r06c10_Dep02Ch16_F01/0/04/3    82.25     0.67     960.16     0.80    22.18  -0.0290   0   Good 
23038039 EN120_r06c11_Dep02Ch17_F01/0/05/2    62.54     0.64     847.14     0.65    19.48  -0.0360   0   Good 
23038039 EN121_r06c12_Dep02Ch18_F01/0/05/3    67.37     0.67     677.60     0.54    15.71  -0.0506   0   Good 
23038039 EN122_r06c13_Dep02Ch19_F01/0/06/2    51.95     0.68     944.28     0.68    20.02  -0.0318   0   Good 
23038039 EN141_r07c10_Dep02Ch20_F22/0/04/1    41.46     0.66    1059.93     0.88    23.51  -0.0250   0   Good 
23038039 EN142_r07c11_Dep02Ch21_F22/0/05/0    73.46     0.66     766.41     0.72    19.64  -0.0396   0   Good 
23038039 EN143_r07c12_Dep02Ch22_F22/0/05/1    45.41     0.63     578.40     0.52    15.19  -0.0602   0   Good 
23038039 EN144_r07c13_Dep02Ch23_F22/0/06/0    72.81     0.66     771.68     0.59    17.54  -0.0421   0   Good 
23038039 EN163_r08c10_Dep02Ch24_F22/0/04/3    55.45     0.63     840.42     0.62    18.43  -0.0376   0   Good 
23038039 EN164_r08c11_Dep02Ch25_F22/0/05/2    56.22     0.66     742.73     0.62    17.18  -0.0442   0   Good 
23038039 EN165_r08c12_Dep02Ch26_F22/0/05/3    61.64     0.64     632.93     0.51    15.79  -0.0540   0   Good 
23038039 EN166_r08c13_Dep02Ch27_F22/0/06/2    48.17     0.65     749.27     0.54    16.86  -0.0442   0   Good 
