run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
23010060 EN023_r02c02_Dep00Ch00_F20/0/00/3    57.47     0.60    1027.93     0.68    19.94  -0.0292   0   Good 
23010060 EN024_r02c03_Dep00Ch01_F20/0/01/2    38.59     0.66    1008.20     0.71    20.12  -0.0296   0   Good 
23010060 EN025_r02c04_Dep00Ch02_F20/0/01/3    58.51     0.65    1146.43     0.72    21.60  -0.0248   0   Good 
23010060 EN026_r02c05_Dep00Ch03_F20/0/02/2    44.65     0.65    1246.17     0.72    22.08  -0.0224   0   Good 
23010060 EN045_r03c02_Dep00Ch04_F00/0/00/1    92.96     0.66     983.17     0.72    20.12  -0.0304   0   Good 
23010060 EN046_r03c03_Dep00Ch05_F00/0/01/0    52.39     0.63    1099.79     0.67    20.64  -0.0267   0   Good 
23010060 EN047_r03c04_Dep00Ch06_F00/0/01/1    60.02     0.66    1059.53     0.72    21.19  -0.0272   0   Good 
23010060 EN048_r03c05_Dep00Ch07_F00/0/02/0    67.23     0.56    1138.03     0.74    21.81  -0.0248   0   Good 
23010060 EN067_r04c02_Dep00Ch08_F00/0/00/3    84.11     0.63     983.75     0.65    19.44  -0.0311   0   Good 
23010060 EN068_r04c03_Dep00Ch09_F00/0/01/2    66.13     0.68    1159.64     0.76    21.59  -0.0245   0   Good 
23010060 EN069_r04c04_Dep00Ch10_F00/0/01/3    54.89     0.64    1324.33     0.82    23.65  -0.0199   0   Good 
23010060 EN070_r04c05_Dep00Ch11_F00/0/02/2    83.25     0.68    1140.12     0.75    21.48  -0.0250   0   Good 
23010060 EN089_r05c02_Dep00Ch12_F01/0/00/1    58.88     0.66    1244.12     0.80    22.91  -0.0218   0   Good 
23010060 EN090_r05c03_Dep00Ch13_F01/0/01/0    54.97     0.66     911.73     0.62    19.40  -0.0336   0   Good 
23010060 EN091_r05c04_Dep00Ch14_F01/0/01/1    60.47     0.71    1057.00     0.66    19.95  -0.0284   0   Good 
23010060 EN092_r05c05_Dep00Ch15_F01/0/02/0    55.37     0.63    1148.93     0.66    20.81  -0.0254   0   Good 
23010060 EN111_r06c02_Dep00Ch16_F01/0/00/3    82.76     0.65    1196.31     0.86    24.11  -0.0216   0   Good 
23010060 EN112_r06c03_Dep00Ch17_F01/0/01/2    49.92     0.66     958.03     0.65    20.28  -0.0310   0   Good 
23010060 EN113_r06c04_Dep00Ch18_F01/0/01/3    78.13     0.69     919.97     0.61    18.48  -0.0343   0   Good 
23010060 EN114_r06c05_Dep00Ch19_F01/0/02/2    45.69     0.60    1202.37     0.73    21.76  -0.0235   0   Good 
23010060 EN133_r07c02_Dep00Ch20_F22/0/00/1    50.10     0.66     960.96     0.76    21.52  -0.0296   0   Good 
23010060 EN134_r07c03_Dep00Ch21_F22/0/01/0    77.60     0.66     747.13     0.57    16.58  -0.0447   0   Good 
23010060 EN135_r07c04_Dep00Ch22_F22/0/01/1    57.87     0.66     853.52     0.59    17.70  -0.0378   0   Good 
23010060 EN136_r07c05_Dep00Ch23_F22/0/02/0    50.16     0.66     991.14     0.73    20.50  -0.0298   0   Good 
23010060 EN155_r08c02_Dep00Ch24_F22/0/00/3    66.80     0.65     782.82     0.66    17.52  -0.0415   0   Good 
23010060 EN156_r08c03_Dep00Ch25_F22/0/01/2    60.47     0.67     724.61     0.53    16.47  -0.0463   0   Good 
