run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
22314010 EN023_r02c02_Dep00Ch00_F20/0/00/3    51.92     0.64    1277.01     2.89    46.74  -0.0026   0   Good 
22314010 EN024_r02c03_Dep00Ch01_F20/0/01/2    32.93     0.66    1237.32     3.04    41.78  -0.0066   0   Good 
22314010 EN025_r02c04_Dep00Ch02_F20/0/01/3    52.75     0.64    1407.98     2.83    47.84  -0.0015   0   Good 
22314010 EN026_r02c05_Dep00Ch03_F20/0/02/2    38.95     0.66    1535.03     3.05    49.68  -0.0002   0   Good 
22314010 EN045_r03c02_Dep00Ch04_F00/0/00/1    87.25     0.65    1248.10     3.23    42.94  -0.0057   0   Good 
22314010 EN046_r03c03_Dep00Ch05_F00/0/01/0    46.24     0.66    1395.73     3.10    43.78  -0.0045   0   Good 
22314010 EN047_r03c04_Dep00Ch06_F00/0/01/1    53.89     0.64    1364.72     2.98    43.38  -0.0049   0   Good 
22314010 EN048_r03c05_Dep00Ch07_F00/0/02/0    61.03     0.64    1446.20     3.39    48.50  -0.0010   0   Good 
22314010 EN067_r04c02_Dep00Ch08_F00/0/00/3    82.00     0.59    1242.01     2.96    44.14  -0.0047   0   Good 
22314010 EN068_r04c03_Dep00Ch09_F00/0/01/2    60.68     0.64    1472.45     3.40    48.03  -0.0013   0   Good 
22314010 EN069_r04c04_Dep00Ch10_F00/0/01/3    49.63     0.65    1697.15     3.81    51.70   0.0010   0   Good 
22314010 EN070_r04c05_Dep00Ch11_F00/0/02/2    78.23     0.66    1461.11     3.36    48.29  -0.0012   0   Good 
22314010 EN089_r05c02_Dep00Ch12_F01/0/00/1    53.12     0.67    1564.57     3.56    52.01   0.0013   0   Good 
22314010 EN090_r05c03_Dep00Ch13_F01/0/01/0    49.69     0.65    1127.98     3.07    42.15  -0.0070   0   Good 
22314010 EN091_r05c04_Dep00Ch14_F01/0/01/1    54.34     0.65    1304.31     3.00    44.19  -0.0045   0   Good 
22314010 EN092_r05c05_Dep00Ch15_F01/0/02/0    49.73     0.65    1461.04     3.02    46.29  -0.0025   0   Good 
22314010 EN111_r06c02_Dep00Ch16_F01/0/00/3    77.67     0.64    1514.87     2.97    50.88   0.0006   0   Good 
22314010 EN112_r06c03_Dep00Ch17_F01/0/01/2    44.65     0.66    1197.91     2.79    39.35  -0.0089   0   Good 
22314010 EN113_r06c04_Dep00Ch18_F01/0/01/3    73.05     0.65    1141.35     2.36    39.09  -0.0096   0   Good 
22314010 EN114_r06c05_Dep00Ch19_F01/0/02/2    40.74     0.69    1532.30     3.38    49.15  -0.0006   0   Good 
22314010 EN133_r07c02_Dep00Ch20_F22/0/00/1    44.99     0.66    1217.58     2.86    40.81  -0.0075   0   Good 
22314010 EN134_r07c03_Dep00Ch21_F22/0/01/0    71.80     0.65     937.93     2.95    36.96  -0.0139   0   Good 
22314010 EN135_r07c04_Dep00Ch22_F22/0/01/1    52.76     0.68    1070.65     2.83    38.53  -0.0107   0   Good 
22314010 EN136_r07c05_Dep00Ch23_F22/0/02/0    45.16     0.65    1247.05     2.53    45.85  -0.0033   0   Good 
22314010 EN155_r08c02_Dep00Ch24_F22/0/00/3    61.75     0.63     991.90     2.27    37.82  -0.0123   0   Good 
