run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
22359023 EN023_r02c02_Dep00Ch00_F20/0/00/3    56.18     0.64     232.88     0.30     9.70  -0.1730   0   Good 
22359023 EN024_r02c03_Dep00Ch01_F20/0/01/2    36.76     0.64     228.37     0.30     9.69  -0.1765   0   Good 
22359023 EN025_r02c04_Dep00Ch02_F20/0/01/3    57.77     0.65     260.63     0.31     9.81  -0.1542   0   Good 
22359023 EN026_r02c05_Dep00Ch03_F20/0/02/2    43.89     0.66     283.48     0.33    10.41  -0.1397   0   Good 
22359023 EN045_r03c02_Dep00Ch04_F00/0/00/1    92.09     0.63     226.73     0.29     9.35  -0.1793   0   Good 
22359023 EN046_r03c03_Dep00Ch05_F00/0/01/0    51.30     0.65     252.01     0.30     9.62  -0.1602   0   Good 
22359023 EN047_r03c04_Dep00Ch06_F00/0/01/1    58.37     0.65     245.34     0.30     9.58  -0.1648   0   Good 
22359023 EN048_r03c05_Dep00Ch07_F00/0/02/0    66.92     0.61     263.65     0.30     9.60  -0.1532   0   Good 
22359023 EN067_r04c02_Dep00Ch08_F00/0/00/3    89.05     0.65     223.99     0.29     9.03  -0.1829   0   Good 
22359023 EN068_r04c03_Dep00Ch09_F00/0/01/2    64.44     0.65     268.67     0.33    10.19  -0.1482   0   Good 
22359023 EN069_r04c04_Dep00Ch10_F00/0/01/3    53.87     0.63     308.34     0.33    10.73  -0.1273   0   Good 
22359023 EN070_r04c05_Dep00Ch11_F00/0/02/2    82.07     0.65     264.83     0.31     9.89  -0.1514   0   Good 
22359023 EN089_r05c02_Dep00Ch12_F01/0/00/1    57.75     0.66     284.79     0.32    10.23  -0.1397   0   Good 
22359023 EN090_r05c03_Dep00Ch13_F01/0/01/0    53.57     0.66     205.28     0.28     8.86  -0.2004   0   Good 
22359023 EN091_r05c04_Dep00Ch14_F01/0/01/1    59.33     0.68     239.27     0.31     9.68  -0.1685   0   Good 
22359023 EN092_r05c05_Dep00Ch15_F01/0/02/0    54.60     0.65     266.44     0.29     9.49  -0.1521   0   Good 
22359023 EN111_r06c02_Dep00Ch16_F01/0/00/3    81.95     0.66     275.86     0.34    10.49  -0.1432   0   Good 
22359023 EN112_r06c03_Dep00Ch17_F01/0/01/2    48.65     0.65     215.70     0.29     9.25  -0.1889   0   Good 
22359023 EN113_r06c04_Dep00Ch18_F01/0/01/3    76.16     0.66     207.81     0.27     8.74  -0.1986   0   Good 
