run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
23018038 EN023_r02c02_Dep00Ch00_F20/0/00/3    57.89     0.60    1008.97     0.80    22.90  -0.0269   0   Good 
23018038 EN024_r02c03_Dep00Ch01_F20/0/01/2    38.61     0.65     986.21     0.77    22.74  -0.0276   0   Good 
23018038 EN025_r02c04_Dep00Ch02_F20/0/01/3    59.52     0.65    1121.80     0.95    24.35  -0.0229   0   Good 
23018038 EN026_r02c05_Dep00Ch03_F20/0/02/2    45.17     0.62    1221.46     1.26    25.07  -0.0204   0   Good 
23018038 EN045_r03c02_Dep00Ch04_F00/0/00/1    93.58     0.64     956.00     0.80    22.66  -0.0286   0   Good 
23018038 EN046_r03c03_Dep00Ch05_F00/0/01/0    52.78     0.65    1071.20     0.84    22.10  -0.0261   0   Good 
23018038 EN047_r03c04_Dep00Ch06_F00/0/01/1    61.38     0.64    1031.51     0.88    23.12  -0.0261   0   Good 
23018038 EN048_r03c05_Dep00Ch07_F00/0/02/0    66.97     0.59    1115.43     1.08    25.37  -0.0221   0   Good 
23018038 EN067_r04c02_Dep00Ch08_F00/0/00/3    90.08     0.63     953.89     0.83    21.26  -0.0301   0   Good 
23018038 EN068_r04c03_Dep00Ch09_F00/0/01/2    66.88     0.64    1128.63     0.95    25.59  -0.0216   0   Good 
23018038 EN069_r04c04_Dep00Ch10_F00/0/01/3    55.51     0.61    1290.40     1.03    25.94  -0.0186   0   Good 
23018038 EN070_r04c05_Dep00Ch11_F00/0/02/2    83.65     0.65    1115.34     0.98    25.46  -0.0220   0   Good 
23018038 EN089_r05c02_Dep00Ch12_F01/0/00/1    59.67     0.64    1207.45     0.89    24.99  -0.0207   0   Good 
23018038 EN090_r05c03_Dep00Ch13_F01/0/01/0    54.93     0.65     886.74     0.86    22.01  -0.0316   0   Good 
23018038 EN091_r05c04_Dep00Ch14_F01/0/01/1    61.13     0.71    1027.99     0.78    21.97  -0.0273   0   Good 
23018038 EN092_r05c05_Dep00Ch15_F01/0/02/0    56.31     0.63    1122.33     0.91    23.52  -0.0236   0   Good 
23018038 EN111_r06c02_Dep00Ch16_F01/0/00/3    83.97     0.65    1158.38     1.20    28.00  -0.0190   0   Good 
23018038 EN112_r06c03_Dep00Ch17_F01/0/01/2    50.52     0.65     930.41     0.80    21.11  -0.0311   0   Good 
23018038 EN113_r06c04_Dep00Ch18_F01/0/01/3    79.68     0.67     891.03     0.73    20.71  -0.0329   0   Good 
23018038 EN114_r06c05_Dep00Ch19_F01/0/02/2    46.43     0.66    1174.98     0.94    24.79  -0.0215   0   Good 
23018038 EN133_r07c02_Dep00Ch20_F22/0/00/1    50.70     0.66     924.01     0.93    23.24  -0.0290   0   Good 
23018038 EN134_r07c03_Dep00Ch21_F22/0/01/0    77.89     0.65     720.76     0.63    18.38  -0.0439   0   Good 
23018038 EN135_r07c04_Dep00Ch22_F22/0/01/1    58.05     0.66     822.91     0.70    19.76  -0.0367   0   Good 
23018038 EN136_r07c05_Dep00Ch23_F22/0/02/0    50.73     0.64     964.04     0.78    22.27  -0.0288   0   Good 
23018038 EN155_r08c02_Dep00Ch24_F22/0/00/3    67.55     0.64     753.60     0.65    19.22  -0.0408   0   Good 
23018038 EN156_r08c03_Dep00Ch25_F22/0/01/2    60.53     0.66     698.44     0.64    18.26  -0.0454   0   Good 
