run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
23022026 EN023_r02c02_Dep00Ch00_F20/0/00/3    57.84     0.61    1000.31     0.71    21.27  -0.0287   0   Good 
23022026 EN024_r02c03_Dep00Ch01_F20/0/01/2    38.83     0.66     980.70     0.72    21.37  -0.0292   0   Good 
23022026 EN025_r02c04_Dep00Ch02_F20/0/01/3    59.22     0.65    1114.09     0.79    23.28  -0.0240   0   Good 
23022026 EN026_r02c05_Dep00Ch03_F20/0/02/2    44.80     0.65    1213.17     0.81    23.29  -0.0220   0   Good 
23022026 EN045_r03c02_Dep00Ch04_F00/0/00/1    93.07     0.67     949.14     0.77    20.49  -0.0311   0   Good 
23022026 EN046_r03c03_Dep00Ch05_F00/0/01/0    52.12     0.66    1060.90     0.80    21.71  -0.0267   0   Good 
23022026 EN047_r03c04_Dep00Ch06_F00/0/01/1    59.64     0.66    1022.77     0.73    21.54  -0.0278   0   Good 
23022026 EN048_r03c05_Dep00Ch07_F00/0/02/0    67.18     0.61    1107.73     0.81    23.05  -0.0243   0   Good 
23022026 EN067_r04c02_Dep00Ch08_F00/0/00/3    88.93     0.65     945.08     0.65    20.06  -0.0317   0   Good 
23022026 EN068_r04c03_Dep00Ch09_F00/0/01/2    66.49     0.66    1117.10     0.86    23.48  -0.0237   0   Good 
23022026 EN069_r04c04_Dep00Ch10_F00/0/01/3    55.02     0.65    1276.76     0.82    24.48  -0.0200   0   Good 
23022026 EN070_r04c05_Dep00Ch11_F00/0/02/2    83.79     0.68    1106.53     0.85    23.80  -0.0237   0   Good 
23022026 EN089_r05c02_Dep00Ch12_F01/0/00/1    60.37     0.67    1189.89     0.84    23.19  -0.0225   0   Good 
23022026 EN090_r05c03_Dep00Ch13_F01/0/01/0    54.76     0.66     873.95     0.74    20.59  -0.0336   0   Good 
23022026 EN091_r05c04_Dep00Ch14_F01/0/01/1    61.06     0.70    1012.67     0.66    20.11  -0.0295   0   Good 
23022026 EN092_r05c05_Dep00Ch15_F01/0/02/0    55.80     0.65    1111.05     0.80    22.83  -0.0245   0   Good 
23022026 EN111_r06c02_Dep00Ch16_F01/0/00/3    83.32     0.66    1141.98     0.92    25.94  -0.0211   0   Good 
23022026 EN112_r06c03_Dep00Ch17_F01/0/01/2    50.40     0.64     916.66     0.76    21.05  -0.0316   0   Good 
23022026 EN113_r06c04_Dep00Ch18_F01/0/01/3    78.60     0.68     878.24     0.67    19.95  -0.0342   0   Good 
23022026 EN114_r06c05_Dep00Ch19_F01/0/02/2    45.90     0.62    1164.15     0.87    23.94  -0.0224   0   Good 
23022026 EN133_r07c02_Dep00Ch20_F22/0/00/1    50.58     0.66     909.23     0.76    21.55  -0.0313   0   Good 
23022026 EN134_r07c03_Dep00Ch21_F22/0/01/0    78.00     0.67     710.66     0.58    16.72  -0.0468   0   Good 
23022026 EN135_r07c04_Dep00Ch22_F22/0/01/1    58.13     0.67     810.93     0.62    18.62  -0.0387   0   Good 
23022026 EN136_r07c05_Dep00Ch23_F22/0/02/0    50.71     0.66     951.59     0.71    20.44  -0.0311   0   Good 
23022026 EN155_r08c02_Dep00Ch24_F22/0/00/3    67.23     0.64     741.20     0.62    18.01  -0.0432   0   Good 
23022026 EN156_r08c03_Dep00Ch25_F22/0/01/2    60.68     0.66     686.94     0.56    16.89  -0.0482   0   Good 
23022026 EN157_r08c04_Dep00Ch26_F22/0/01/3    58.71     0.67     762.16     0.65    17.66  -0.0424   0   Good 
23022026 EN158_r08c05_Dep00Ch27_F22/0/02/2    38.74     0.69    1008.67     0.65    19.82  -0.0299   0   Good 
23022026 EN177_r09c02_Dep00Ch28_F05/0/00/1    81.67     0.68     626.48     0.51    15.25  -0.0555   0   Good 
23022026 EN178_r09c03_Dep00Ch29_F05/0/01/0    58.95     0.70     775.13     0.54    17.04  -0.0425   0   Good 
23022026 EN179_r09c04_Dep00Ch30_F05/0/01/1    88.73     0.68     948.51     0.63    18.61  -0.0331   0   Good 
23022026 EN180_r09c05_Dep00Ch31_F05/0/02/0    72.40     0.66     960.49     0.61    18.25  -0.0331   0   Good 
23022026 EN027_r02c06_Dep01Ch00_F20/0/02/3    82.27     0.63     935.90     0.80    22.79  -0.0291   0   Good 
