run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
23094050 EN023_r02c02_Dep00Ch00_F20/0/00/3    61.54     0.69    1015.03     0.76    20.80  -0.0288   0   Good LedOrFeeOff?
23094050 EN024_r02c03_Dep00Ch01_F20/0/01/2    42.57     0.69    1006.16     0.76    20.98  -0.0288   0   Good LedOrFeeOff?
23094050 EN025_r02c04_Dep00Ch02_F20/0/01/3    62.08     0.66    1131.95     0.82    23.10  -0.0238   0   Good LedOrFeeOff?
23094050 EN026_r02c05_Dep00Ch03_F20/0/02/2    48.21     0.70    1215.83     0.80    23.45  -0.0218   0   Good LedOrFeeOff?
23094050 EN045_r03c02_Dep00Ch04_F00/0/00/1    97.13     0.70     988.35     0.75    20.56  -0.0298   0   Good LedOrFeeOff?
23094050 EN046_r03c03_Dep00Ch05_F00/0/01/0    56.42     0.69    1078.31     0.75    20.71  -0.0272   0   Good LedOrFeeOff?
23094050 EN047_r03c04_Dep00Ch06_F00/0/01/1    64.13     0.68    1052.76     0.74    21.65  -0.0269   0   Good LedOrFeeOff?
23094050 EN048_r03c05_Dep00Ch07_F00/0/02/0    70.38     0.71    1133.41     0.78    22.62  -0.0242   0   Good LedOrFeeOff?
23094050 EN067_r04c02_Dep00Ch08_F00/0/00/3    92.20     0.66     969.79     0.70    19.89  -0.0310   0   Good LedOrFeeOff?
23094050 EN068_r04c03_Dep00Ch09_F00/0/01/2    70.87     0.69    1137.61     0.84    23.26  -0.0235   0   Good LedOrFeeOff?
23094050 EN069_r04c04_Dep00Ch10_F00/0/01/3    59.45     0.69    1316.42     0.86    25.58  -0.0186   0   Good LedOrFeeOff?
23094050 EN070_r04c05_Dep00Ch11_F00/0/02/2    86.99     0.70    1129.72     0.88    23.85  -0.0231   0   Good LedOrFeeOff?
23094050 EN089_r05c02_Dep00Ch12_F01/0/00/1    64.62     0.73    1225.53     0.84    23.74  -0.0214   0   Good LedOrFeeOff?
23094050 EN090_r05c03_Dep00Ch13_F01/0/01/0    59.56     0.74     901.46     0.71    20.62  -0.0326   0   Good LedOrFeeOff?
23094050 EN091_r05c04_Dep00Ch14_F01/0/01/1    65.24     0.72    1037.84     0.68    19.96  -0.0289   0   Good LedOrFeeOff?
23094050 EN092_r05c05_Dep00Ch15_F01/0/02/0    60.00     0.72    1141.58     0.83    23.84  -0.0229   0   Good LedOrFeeOff?
23094050 EN111_r06c02_Dep00Ch16_F01/0/00/3    88.29     0.69    1183.11     0.99    26.40  -0.0199   0   Good LedOrFeeOff?
23094050 EN112_r06c03_Dep00Ch17_F01/0/01/2    54.79     0.71     928.46     0.71    20.74  -0.0315   0   Good LedOrFeeOff?
23094050 EN113_r06c04_Dep00Ch18_F01/0/01/3    81.81     0.70     890.16     0.72    20.04  -0.0337   0   Good LedOrFeeOff?
23094050 EN114_r06c05_Dep00Ch19_F01/0/02/2    50.95     0.73    1193.91     0.90    24.07  -0.0217   0   Good LedOrFeeOff?
23094050 EN133_r07c02_Dep00Ch20_F22/0/00/1    55.30     0.68     938.95     0.83    21.85  -0.0300   0   Good LedOrFeeOff?
23094050 EN134_r07c03_Dep00Ch21_F22/0/01/0    82.82     0.72     722.92     0.59    17.58  -0.0448   0   Good LedOrFeeOff?
23094050 EN135_r07c04_Dep00Ch22_F22/0/01/1    63.19     0.68     843.03     0.68    19.43  -0.0363   0   Good LedOrFeeOff?
23094050 EN136_r07c05_Dep00Ch23_F22/0/02/0    55.81     0.72     974.64     0.74    20.80  -0.0300   0   Good LedOrFeeOff?
23094050 EN155_r08c02_Dep00Ch24_F22/0/00/3    72.87     0.71     775.58     0.65    18.68  -0.0404   0   Good LedOrFeeOff?
23094050 EN156_r08c03_Dep00Ch25_F22/0/01/2    66.72     0.73     722.14     0.59    17.77  -0.0446   0   Good LedOrFeeOff?
23094050 EN157_r08c04_Dep00Ch26_F22/0/01/3    63.58     0.73     797.61     0.57    17.66  -0.0405   0   Good LedOrFeeOff?
23094050 EN158_r08c05_Dep00Ch27_F22/0/02/2    43.94     0.72    1017.72     0.64    19.83  -0.0296   0   Good LedOrFeeOff?
23094050 EN177_r09c02_Dep00Ch28_F05/0/00/1    87.85     0.73     658.29     0.54    16.23  -0.0513   0   Good LedOrFeeOff?
23094050 EN178_r09c03_Dep00Ch29_F05/0/01/0    64.64     0.75     797.35     0.59    17.49  -0.0408   0   Good LedOrFeeOff?
23094050 EN179_r09c04_Dep00Ch30_F05/0/01/1    93.41     0.72     995.36     0.67    19.86  -0.0303   0   Good LedOrFeeOff?
23094050 EN180_r09c05_Dep00Ch31_F05/0/02/0    77.07     0.74     982.95     0.69    19.72  -0.0308   0   Good LedOrFeeOff?
23094050 EN027_r02c06_Dep01Ch00_F20/0/02/3    85.19     0.67     933.16     0.81    21.75  -0.0303   0   Good LedOrFeeOff?
23094050 EN028_r02c07_Dep01Ch01_F20/0/03/2    71.84     0.64     792.01     0.74    19.69  -0.0383   0   Good LedOrFeeOff?
23094050 EN029_r02c08_Dep01Ch02_F20/0/03/3    93.96     0.65     893.08     0.65    19.44  -0.0342   0   Good LedOrFeeOff?
23094050 EN030_r02c09_Dep01Ch03_F20/0/04/2    52.69     0.67     990.65     0.68    21.29  -0.0290   0   Good LedOrFeeOff?
23094050 EN049_r03c06_Dep01Ch04_F00/0/02/1    56.31     0.65    1136.65     1.01    24.98  -0.0220   0   Good LedOrFeeOff?
23094050 EN050_r03c07_Dep01Ch05_F00/0/03/0    95.81     0.64     813.44     0.74    20.60  -0.0361   0   Good LedOrFeeOff?
23094050 EN051_r03c08_Dep01Ch06_F00/0/03/1    72.72     0.68     864.18     0.65    19.67  -0.0351   0   Good LedOrFeeOff?
23094050 EN052_r03c09_Dep01Ch07_F00/0/04/0    80.72     0.65     941.30     0.77    21.02  -0.0308   0   Good LedOrFeeOff?
23094050 EN071_r04c06_Dep01Ch08_F00/0/02/3   114.77     0.65     996.74     0.82    22.03  -0.0281   0   Good LedOrFeeOff?
23094050 EN072_r04c07_Dep01Ch09_F00/0/03/2    95.84     0.66     880.36     0.83    20.88  -0.0331   0   Good LedOrFeeOff?
23094050 EN073_r04c08_Dep01Ch10_F00/0/03/3    74.94     0.66     936.57     0.79    21.04  -0.0309   0   Good LedOrFeeOff?
23094050 EN074_r04c09_Dep01Ch11_F00/0/04/2    72.39     0.67     897.14     0.69    20.18  -0.0332   0   Good LedOrFeeOff?
23094050 EN093_r05c06_Dep01Ch12_F01/0/02/1    64.70     0.69    1068.64     1.12    25.85  -0.0226   0   Good LedOrFeeOff?
23094050 EN094_r05c07_Dep01Ch13_F01/0/03/0    80.61     0.67     655.26     0.63    18.14  -0.0486   0   Good LedOrFeeOff?
23094050 EN095_r05c08_Dep01Ch14_F01/0/03/1    66.13     0.66     721.18     0.58    17.69  -0.0448   0   Good LedOrFeeOff?
23094050 EN096_r05c09_Dep01Ch15_F01/0/04/0    74.31     0.67     940.13     0.84    21.00  -0.0308   0   Good LedOrFeeOff?
23094050 EN115_r06c06_Dep01Ch16_F01/0/02/3    84.16     0.64    1023.35     0.83    22.11  -0.0273   0   Good LedOrFeeOff?
23094050 EN116_r06c07_Dep01Ch17_F01/0/03/2    57.28     0.68     716.23     0.62    17.21  -0.0458   0   Good LedOrFeeOff?
23094050 EN117_r06c08_Dep01Ch18_F01/0/03/3    79.05     0.64     910.77     0.77    21.55  -0.0312   0   Good LedOrFeeOff?
23094050 EN118_r06c09_Dep01Ch19_F01/0/04/2    41.54     0.68     997.76     0.84    22.83  -0.0272   0   Good LedOrFeeOff?
23094050 EN137_r07c06_Dep01Ch20_F22/0/02/1    73.26     0.67     976.21     0.78    21.22  -0.0295   0   Good LedOrFeeOff?
23094050 EN138_r07c07_Dep01Ch21_F22/0/03/0    77.14     0.67    1029.35     0.76    21.09  -0.0281   0   Good LedOrFeeOff?
23094050 EN139_r07c08_Dep01Ch22_F22/0/03/1    55.93     0.70    1325.29     0.98    26.02  -0.0181   0   Good LedOrFeeOff?
