run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
23118001 EN023_r02c02_Dep00Ch00_F20/0/00/3    62.34     0.70    1037.59     0.64    20.23  -0.0287   0   Good 
23118001 EN024_r02c03_Dep00Ch01_F20/0/01/2    43.09     0.71    1007.71     0.67    19.25  -0.0305   0   Good 
23118001 EN025_r02c04_Dep00Ch02_F20/0/01/3    63.71     0.70    1158.48     0.72    20.86  -0.0252   0   Good 
23118001 EN026_r02c05_Dep00Ch03_F20/0/02/2    48.92     0.71    1239.15     0.71    21.59  -0.0229   0   Good 
23118001 EN045_r03c02_Dep00Ch04_F00/0/00/1    98.36     0.70     983.72     0.64    19.83  -0.0307   0   Good 
23118001 EN046_r03c03_Dep00Ch05_F00/0/01/0    57.02     0.69    1094.26     0.67    20.45  -0.0270   0   Good 
23118001 EN047_r03c04_Dep00Ch06_F00/0/01/1    65.04     0.68    1057.81     0.71    20.48  -0.0279   0   Good 
23118001 EN048_r03c05_Dep00Ch07_F00/0/02/0    71.17     0.69    1147.82     0.79    21.49  -0.0248   0   Good 
23118001 EN067_r04c02_Dep00Ch08_F00/0/00/3    92.72     0.69     969.69     0.59    18.40  -0.0326   0   Good 
23118001 EN068_r04c03_Dep00Ch09_F00/0/01/2    71.29     0.70    1159.85     0.71    21.57  -0.0245   0   Good 
23118001 EN069_r04c04_Dep00Ch10_F00/0/01/3    59.92     0.69    1322.16     0.77    22.59  -0.0207   0   Good 
23118001 EN070_r04c05_Dep00Ch11_F00/0/02/2    87.87     0.73    1158.97     0.78    22.18  -0.0240   0   Good 
23118001 EN089_r05c02_Dep00Ch12_F01/0/00/1    65.79     0.71    1228.80     0.72    21.81  -0.0229   0   Good 
23118001 EN090_r05c03_Dep00Ch13_F01/0/01/0    60.73     0.75     908.91     0.63    18.98  -0.0341   0   Good 
23118001 EN091_r05c04_Dep00Ch14_F01/0/01/1    65.53     0.72    1043.59     0.60    18.66  -0.0300   0   Good 
23118001 EN092_r05c05_Dep00Ch15_F01/0/02/0    60.36     0.71    1143.83     0.73    21.08  -0.0253   0   Good 
23118001 EN111_r06c02_Dep00Ch16_F01/0/00/3    89.56     0.74    1189.66     0.84    23.79  -0.0220   0   Good 
23118001 EN112_r06c03_Dep00Ch17_F01/0/01/2    56.39     0.73     949.05     0.65    19.28  -0.0324   0   Good 
23118001 EN113_r06c04_Dep00Ch18_F01/0/01/3    82.35     0.69     931.08     0.63    19.13  -0.0332   0   Good 
23118001 EN114_r06c05_Dep00Ch19_F01/0/02/2    50.88     0.74    1194.74     0.72    21.81  -0.0236   0   Good 
23118001 EN133_r07c02_Dep00Ch20_F22/0/00/1    56.31     0.72     938.59     0.70    20.36  -0.0316   0   Good 
23118001 EN134_r07c03_Dep00Ch21_F22/0/01/0    83.26     0.73     720.17     0.54    16.22  -0.0469   0   Good 
23118001 EN135_r07c04_Dep00Ch22_F22/0/01/1    63.26     0.71     838.40     0.61    17.34  -0.0390   0   Good 
23118001 EN136_r07c05_Dep00Ch23_F22/0/02/0    56.37     0.73     982.02     0.63    19.21  -0.0314   0   Good 
23118001 EN155_r08c02_Dep00Ch24_F22/0/00/3    73.21     0.69     765.95     0.55    16.49  -0.0438   0   Good 
23118001 EN156_r08c03_Dep00Ch25_F22/0/01/2    66.76     0.75     715.61     0.52    16.32  -0.0471   0   Good 
23118001 EN157_r08c04_Dep00Ch26_F22/0/01/3    63.55     0.74     783.86     0.54    16.22  -0.0431   0   Good 
23118001 EN158_r08c05_Dep00Ch27_F22/0/02/2    43.79     0.75    1021.71     0.58    18.25  -0.0311   0   Good 
23118001 EN177_r09c02_Dep00Ch28_F05/0/00/1    87.62     0.75     631.81     0.47    14.62  -0.0560   0   Good 
23118001 EN178_r09c03_Dep00Ch29_F05/0/01/0    64.36     0.76     796.84     0.56    17.01  -0.0414   0   Good 
23118001 EN179_r09c04_Dep00Ch30_F05/0/01/1    94.83     0.69     979.85     0.57    17.78  -0.0329   0   Good 
23118001 EN180_r09c05_Dep00Ch31_F05/0/02/0    78.63     0.76     982.38     0.57    17.76  -0.0328   0   Good 
23118001 EN027_r02c06_Dep01Ch00_F20/0/02/3    85.85     0.68     960.18     0.66    20.63  -0.0306   0   Good 
23118001 EN028_r02c07_Dep01Ch01_F20/0/03/2    72.05     0.68     816.14     0.61    17.78  -0.0395   0   Good 
23118001 EN029_r02c08_Dep01Ch02_F20/0/03/3    94.52     0.67     902.59     0.58    17.98  -0.0355   0   Good 
23118001 EN030_r02c09_Dep01Ch03_F20/0/04/2    52.37     0.65    1021.05     0.64    19.97  -0.0294   0   Good 
23118001 EN049_r03c06_Dep01Ch04_F00/0/02/1    55.10     0.68    1159.26     0.82    23.67  -0.0227   0   Good 
23118001 EN050_r03c07_Dep01Ch05_F00/0/03/0    96.18     0.66     828.93     0.66    19.31  -0.0370   0   Good 
23118001 EN051_r03c08_Dep01Ch06_F00/0/03/1    73.64     0.69     878.75     0.70    20.01  -0.0341   0   Good 
