run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
23009027 EN023_r02c02_Dep00Ch00_F20/0/00/3    57.19     0.60    1030.57     0.75    20.58  -0.0285   0   Good 
23009027 EN024_r02c03_Dep00Ch01_F20/0/01/2    38.13     0.65    1009.92     0.72    21.68  -0.0280   0   Good 
23009027 EN025_r02c04_Dep00Ch02_F20/0/01/3    58.48     0.63    1148.35     0.83    22.57  -0.0239   0   Good 
23009027 EN026_r02c05_Dep00Ch03_F20/0/02/2    44.52     0.67    1247.30     0.90    24.38  -0.0205   0   Good 
23009027 EN045_r03c02_Dep00Ch04_F00/0/00/1    93.06     0.63     986.87     0.75    20.89  -0.0295   0   Good 
23009027 EN046_r03c03_Dep00Ch05_F00/0/01/0    51.43     0.63    1106.72     0.68    21.11  -0.0261   0   Good 
23009027 EN047_r03c04_Dep00Ch06_F00/0/01/1    58.79     0.65    1067.10     0.72    21.79  -0.0264   0   Good 
23009027 EN048_r03c05_Dep00Ch07_F00/0/02/0    66.67     0.57    1141.83     0.78    21.66  -0.0248   0   Good 
23009027 EN067_r04c02_Dep00Ch08_F00/0/00/3    85.44     0.64     987.13     0.75    20.36  -0.0300   0   Good 
23009027 EN068_r04c03_Dep00Ch09_F00/0/01/2    66.02     0.66    1166.46     0.79    22.94  -0.0232   0   Good 
23009027 EN069_r04c04_Dep00Ch10_F00/0/01/3    54.81     0.64    1332.22     0.89    25.06  -0.0187   0   Good 
23009027 EN070_r04c05_Dep00Ch11_F00/0/02/2    83.11     0.66    1143.02     0.87    23.16  -0.0235   0   Good 
23009027 EN089_r05c02_Dep00Ch12_F01/0/00/1    58.25     0.65    1249.48     0.87    24.65  -0.0203   0   Good 
23009027 EN090_r05c03_Dep00Ch13_F01/0/01/0    54.80     0.67     916.21     0.75    21.00  -0.0317   0   Good 
23009027 EN091_r05c04_Dep00Ch14_F01/0/01/1    59.90     0.70    1059.89     0.69    21.28  -0.0271   0   Good 
23009027 EN092_r05c05_Dep00Ch15_F01/0/02/0    55.34     0.64    1153.75     0.79    23.15  -0.0233   0   Good 
23009027 EN111_r06c02_Dep00Ch16_F01/0/00/3    82.88     0.65    1201.67     0.90    25.70  -0.0202   0   Good 
23009027 EN112_r06c03_Dep00Ch17_F01/0/01/2    49.47     0.65     961.67     0.72    20.41  -0.0308   0   Good 
23009027 EN113_r06c04_Dep00Ch18_F01/0/01/3    77.08     0.67     922.86     0.71    19.93  -0.0326   0   Good 
23009027 EN114_r06c05_Dep00Ch19_F01/0/02/2    45.96     0.63    1207.56     0.79    23.56  -0.0219   0   Good 
23009027 EN133_r07c02_Dep00Ch20_F22/0/00/1    49.70     0.66     969.46     0.78    22.66  -0.0282   0   Good 
23009027 EN134_r07c03_Dep00Ch21_F22/0/01/0    77.32     0.65     752.90     0.57    17.53  -0.0431   0   Good 
23009027 EN135_r07c04_Dep00Ch22_F22/0/01/1    57.03     0.65     859.05     0.66    18.91  -0.0362   0   Good 
23009027 EN136_r07c05_Dep00Ch23_F22/0/02/0    50.18     0.67     995.56     0.79    21.69  -0.0284   0   Good 
23009027 EN155_r08c02_Dep00Ch24_F22/0/00/3    66.14     0.66     791.15     0.63    19.00  -0.0392   0   Good 
23009027 EN156_r08c03_Dep00Ch25_F22/0/01/2    60.03     0.66     729.75     0.60    17.32  -0.0448   0   Good 
23009027 EN157_r08c04_Dep00Ch26_F22/0/01/3    56.63     0.66     808.38     0.56    17.51  -0.0402   0   Good 
23009027 EN158_r08c05_Dep00Ch27_F22/0/02/2    37.70     0.67    1054.15     0.69    19.99  -0.0285   0   Good 
23009027 EN177_r09c02_Dep00Ch28_F05/0/00/1    81.29     0.65     681.05     0.55    16.48  -0.0492   0   Good 
23009027 EN178_r09c03_Dep00Ch29_F05/0/01/0    57.84     0.66     824.39     0.60    17.72  -0.0392   0   Good 
23009027 EN179_r09c04_Dep00Ch30_F05/0/01/1    87.25     0.65    1006.71     0.65    19.35  -0.0304   0   Good 
23009027 EN180_r09c05_Dep00Ch31_F05/0/02/0    71.70     0.67    1012.77     0.60    18.52  -0.0311   0   Good 
23009027 EN027_r02c06_Dep01Ch00_F20/0/02/3    81.47     0.64     963.73     0.88    22.92  -0.0281   0   Good 
23009027 EN028_r02c07_Dep01Ch01_F20/0/03/2    68.32     0.63     801.80     0.63    18.95  -0.0387   0   Good 
23009027 EN029_r02c08_Dep01Ch02_F20/0/03/3    90.12     0.62     904.70     0.72    19.13  -0.0341   0   Good 
23009027 EN030_r02c09_Dep01Ch03_F20/0/04/2    48.90     0.63    1014.49     0.76    20.96  -0.0286   0   Good 
23009027 EN049_r03c06_Dep01Ch04_F00/0/02/1    50.10     0.63    1155.98     1.00    25.49  -0.0212   0   Good 
23009027 EN050_r03c07_Dep01Ch05_F00/0/03/0    91.93     0.60     832.59     0.75    20.62  -0.0353   0   Good 
23009027 EN051_r03c08_Dep01Ch06_F00/0/03/1    69.72     0.60     891.34     0.70    20.51  -0.0331   0   Good 
23009027 EN052_r03c09_Dep01Ch07_F00/0/04/0    76.47     0.62     962.89     0.72    20.82  -0.0303   0   Good 
23009027 EN071_r04c06_Dep01Ch08_F00/0/02/3   107.12     0.61    1020.98     0.81    21.97  -0.0275   0   Good 
23009027 EN072_r04c07_Dep01Ch09_F00/0/03/2    91.88     0.60     895.09     0.77    20.68  -0.0328   0   Good 
23009027 EN073_r04c08_Dep01Ch10_F00/0/03/3    70.75     0.62     951.07     0.71    21.16  -0.0303   0   Good 
23009027 EN074_r04c09_Dep01Ch11_F00/0/04/2    67.78     0.63     911.02     0.69    20.44  -0.0324   0   Good 
23009027 EN093_r05c06_Dep01Ch12_F01/0/02/1    60.41     0.63    1080.01     0.83    24.45  -0.0237   0   Good 
23009027 EN094_r05c07_Dep01Ch13_F01/0/03/0    76.33     0.61     677.84     0.60    17.66  -0.0477   0   Good 
23009027 EN095_r05c08_Dep01Ch14_F01/0/03/1    61.71     0.65     744.88     0.60    16.92  -0.0444   0   Good 
23009027 EN096_r05c09_Dep01Ch15_F01/0/04/0    70.61     0.63     961.20     0.69    20.09  -0.0311   0   Good 
23009027 EN115_r06c06_Dep01Ch16_F01/0/02/3    78.86     0.62    1041.78     0.75    21.94  -0.0269   0   Good 
23009027 EN116_r06c07_Dep01Ch17_F01/0/03/2    53.01     0.64     737.58     0.60    17.84  -0.0436   0   Good 
23009027 EN117_r06c08_Dep01Ch18_F01/0/03/3    71.40     0.63     933.36     0.73    21.22  -0.0308   0   Good 
23009027 EN118_r06c09_Dep01Ch19_F01/0/04/2    37.21     0.65    1029.72     0.78    22.47  -0.0267   0   Good 
23009027 EN137_r07c06_Dep01Ch20_F22/0/02/1    67.94     0.62    1003.48     0.91    22.53  -0.0274   0   Good 
23009027 EN138_r07c07_Dep01Ch21_F22/0/03/0    72.75     0.59    1053.77     0.74    21.63  -0.0269   0   Good 
23009027 EN139_r07c08_Dep01Ch22_F22/0/03/1    51.56     0.63    1339.79     0.93    25.89  -0.0180   0   Good 
23009027 EN140_r07c09_Dep01Ch23_F22/0/04/0   116.55     0.61    1048.36     0.76    22.67  -0.0261   0   Good 
23009027 EN159_r08c06_Dep01Ch24_F22/0/02/3    96.82     0.61    1170.44     0.77    22.93  -0.0231   0   Good 
23009027 EN160_r08c07_Dep01Ch25_F22/0/03/2   100.55     0.65    1062.78     0.69    21.08  -0.0272   0   Good 
23009027 EN161_r08c08_Dep01Ch26_F22/0/03/3   103.16     0.62    1300.96     0.84    23.53  -0.0203   0   Good 
23009027 EN162_r08c09_Dep01Ch27_F22/0/04/2    44.82     0.75    1012.50     0.69    20.32  -0.0293   0   Good 
23009027 EN181_r09c06_Dep01Ch28_F05/0/02/1    63.69     0.61    1186.94     0.72    22.07  -0.0235   0   Good 
23009027 EN182_r09c07_Dep01Ch29_F05/0/03/0    85.58     0.65    1261.57     0.69    21.40  -0.0227   0   Good 
23009027 EN183_r09c08_Dep01Ch30_F05/0/03/1    75.37     0.63    1320.00     0.74    22.49  -0.0208   0   Good 
23009027 EN184_r09c09_Dep01Ch31_F05/0/04/0    34.92     0.76    1059.17     0.80    21.12  -0.0273   0   Good 
23009027 EN031_r02c10_Dep02Ch00_F20/0/04/3    87.43     0.64     897.59     0.70    20.06  -0.0334   0   Good 
23009027 EN032_r02c11_Dep02Ch01_F20/0/05/2    23.78     0.64     748.12     0.50    15.94  -0.0455   0   Good 
23009027 EN033_r02c12_Dep02Ch02_F20/0/05/3   101.13     0.65     712.19     0.44    14.20  -0.0503   0   Good 
23009027 EN034_r02c13_Dep02Ch03_F20/0/06/2    97.87     0.64     694.94     0.47    14.54  -0.0510   0   Good 
23009027 EN053_r03c10_Dep02Ch04_F00/0/04/1    71.65     0.59     879.00     0.65    19.13  -0.0351   0   Good 
23009027 EN054_r03c11_Dep02Ch05_F00/0/05/0    62.84     0.62     838.39     0.56    16.96  -0.0394   0   Good 
23009027 EN055_r03c12_Dep02Ch06_F00/0/05/1    71.23     0.64     770.13     0.49    15.22  -0.0452   0   Good 
23009027 EN056_r03c13_Dep02Ch07_F00/0/06/0    89.41     0.58    1225.59     0.66    20.73  -0.0239   0   Good 
