run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
22313023 EN023_r02c02_Dep00Ch00_F20/0/00/3    52.16     0.65    1292.59     1.28    40.37  -0.0075   0   Good 
22313023 EN024_r02c03_Dep00Ch01_F20/0/01/2    33.11     0.66    1252.54     1.28    41.12  -0.0071   0   Good 
22313023 EN025_r02c04_Dep00Ch02_F20/0/01/3    53.31     0.65    1429.81     1.36    42.47  -0.0053   0   Good 
22313023 EN026_r02c05_Dep00Ch03_F20/0/02/2    38.94     0.66    1553.96     1.32    43.13  -0.0044   0   Good 
22313023 EN045_r03c02_Dep00Ch04_F00/0/00/1    87.87     0.64    1255.44     1.24    39.81  -0.0081   0   Good 
22313023 EN046_r03c03_Dep00Ch05_F00/0/01/0    46.33     0.65    1412.65     1.40    42.98  -0.0050   0   Good 
22313023 EN047_r03c04_Dep00Ch06_F00/0/01/1    55.33     0.65    1384.39     1.26    41.29  -0.0063   0   Good 
22313023 EN048_r03c05_Dep00Ch07_F00/0/02/0    61.83     0.64    1463.45     1.31    40.99  -0.0062   0   Good 
22313023 EN067_r04c02_Dep00Ch08_F00/0/00/3    83.79     0.59    1257.31     1.23    39.45  -0.0084   0   Good 
22313023 EN068_r04c03_Dep00Ch09_F00/0/01/2    61.13     0.66    1491.27     1.33    41.71  -0.0056   0   Good 
22313023 EN069_r04c04_Dep00Ch10_F00/0/01/3    49.15     0.64    1716.07     1.48    47.72  -0.0013   0   Good 
22313023 EN070_r04c05_Dep00Ch11_F00/0/02/2    78.51     0.67    1474.62     1.34    44.06  -0.0040   0   Good 
22313023 EN089_r05c02_Dep00Ch12_F01/0/00/1    53.79     0.66    1581.93     1.40    47.18  -0.0018   0   Good 
22313023 EN090_r05c03_Dep00Ch13_F01/0/01/0    49.54     0.68    1145.78     1.20    38.46  -0.0101   0   Good 
22313023 EN091_r05c04_Dep00Ch14_F01/0/01/1    54.93     0.68    1321.39     1.30    40.60  -0.0071   0   Good 
22313023 EN092_r05c05_Dep00Ch15_F01/0/02/0    49.84     0.65    1474.78     1.35    43.73  -0.0043   0   Good 
22313023 EN111_r06c02_Dep00Ch16_F01/0/00/3    77.98     0.66    1534.16     1.42    45.98  -0.0026   0   Good 
22313023 EN112_r06c03_Dep00Ch17_F01/0/01/2    45.13     0.64    1210.02     1.19    38.58  -0.0094   0   Good 
22313023 EN113_r06c04_Dep00Ch18_F01/0/01/3    71.63     0.65    1155.55     1.19    38.01  -0.0104   0   Good 
22313023 EN114_r06c05_Dep00Ch19_F01/0/02/2    40.94     0.67    1551.08     1.40    45.70  -0.0028   0   Good 
22313023 EN133_r07c02_Dep00Ch20_F22/0/00/1    45.13     0.66    1233.67     1.18    38.57  -0.0093   0   Good 
22313023 EN134_r07c03_Dep00Ch21_F22/0/01/0    72.35     0.66     949.25     1.08    33.68  -0.0172   0   Good 
22313023 EN135_r07c04_Dep00Ch22_F22/0/01/1    52.11     0.66    1084.20     1.17    36.46  -0.0125   0   Good 
22313023 EN136_r07c05_Dep00Ch23_F22/0/02/0    45.28     0.67    1261.25     1.18    38.95  -0.0088   0   Good 
22313023 EN155_r08c02_Dep00Ch24_F22/0/00/3    61.79     0.63     997.93     1.11    34.93  -0.0151   0   Good 
22313023 EN156_r08c03_Dep00Ch25_F22/0/01/2    54.59     0.64     923.21     1.04    33.38  -0.0180   0   Good 
22313023 EN157_r08c04_Dep00Ch26_F22/0/01/3    51.73     0.64    1007.64     1.07    34.11  -0.0158   0   Good 
22313023 EN158_r08c05_Dep00Ch27_F22/0/02/2    34.66     0.66    1317.25     1.22    39.47  -0.0080   0   Good 
22313023 EN177_r09c02_Dep00Ch28_F05/0/00/1    76.13     0.64     859.70     0.98    31.26  -0.0218   0   Good 
22313023 EN178_r09c03_Dep00Ch29_F05/0/01/0    53.12     0.67    1021.09     1.11    34.93  -0.0148   0   Good 
22313023 EN179_r09c04_Dep00Ch30_F05/0/01/1    82.74     0.64    1262.76     1.21    38.95  -0.0087   0   Good 
22313023 EN180_r09c05_Dep00Ch31_F05/0/02/0    67.53     0.65    1255.31     1.17    37.77  -0.0097   0   Good 
22313023 EN027_r02c06_Dep01Ch00_F20/0/02/3    75.69     0.63    1222.42     1.31    41.19  -0.0072   0   Good 
22313023 EN028_r02c07_Dep01Ch01_F20/0/03/2    62.34     0.64    1009.57     1.13    35.97  -0.0139   0   Good 
22313023 EN029_r02c08_Dep01Ch02_F20/0/03/3    84.77     0.63    1122.53     1.13    36.37  -0.0121   0   Good 
22313023 EN030_r02c09_Dep01Ch03_F20/0/04/2    43.03     0.64    1243.40     1.24    39.43  -0.0085   0   Good 
22313023 EN049_r03c06_Dep01Ch04_F00/0/02/1    44.59     0.60    1519.83     1.50    44.84  -0.0034   0   Good 
22313023 EN050_r03c07_Dep01Ch05_F00/0/03/0    86.30     0.65    1060.35     1.21    37.57  -0.0117   0   Good 
22313023 EN051_r03c08_Dep01Ch06_F00/0/03/1    63.20     0.62    1149.59     1.18    37.33  -0.0110   0   Good 
22313023 EN052_r03c09_Dep01Ch07_F00/0/04/0    71.14     0.63    1192.61     1.22    39.52  -0.0088   0   Good 
22313023 EN071_r04c06_Dep01Ch08_F00/0/02/3   109.74     0.61    1322.31     1.24    39.52  -0.0079   0   Good 
22313023 EN072_r04c07_Dep01Ch09_F00/0/03/2    86.48     0.62    1138.62     1.20    38.24  -0.0103   0   Good 
22313023 EN073_r04c08_Dep01Ch10_F00/0/03/3    65.71     0.61    1211.35     1.25    39.42  -0.0087   0   Good 
22313023 EN074_r04c09_Dep01Ch11_F00/0/04/2    62.98     0.64    1136.62     1.19    38.19  -0.0104   0   Good 
22313023 EN093_r05c06_Dep01Ch12_F01/0/02/1    53.53     0.62    1437.15     1.37    43.47  -0.0045   0   Good 
22313023 EN094_r05c07_Dep01Ch13_F01/0/03/0    70.86     0.61     888.72     1.10    34.44  -0.0175   0   Good 
22313023 EN095_r05c08_Dep01Ch14_F01/0/03/1    55.83     0.65     949.47     1.04    33.57  -0.0173   0   Good 
22313023 EN096_r05c09_Dep01Ch15_F01/0/04/0    64.51     0.63    1199.67     1.31    41.41  -0.0072   0   Good 
22313023 EN115_r06c06_Dep01Ch16_F01/0/02/3    72.97     0.64    1371.12     1.34    42.73  -0.0053   0   Good 
22313023 EN116_r06c07_Dep01Ch17_F01/0/03/2    46.60     0.63     953.64     1.12    35.10  -0.0156   0   Good 
22313023 EN117_r06c08_Dep01Ch18_F01/0/03/3    66.00     0.62    1191.01     1.23    40.01  -0.0084   0   Good 
22313023 EN118_r06c09_Dep01Ch19_F01/0/04/2    32.11     0.65    1271.36     1.28    40.97  -0.0071   0   Good 
22313023 EN137_r07c06_Dep01Ch20_F22/0/02/1    62.29     0.65    1298.32     1.29    41.47  -0.0066   0   Good 
22313023 EN138_r07c07_Dep01Ch21_F22/0/03/0    66.83     0.65    1330.51     1.29    41.41  -0.0065   0   Good 
22313023 EN139_r07c08_Dep01Ch22_F22/0/03/1    45.07     0.63    1700.03     1.51    48.46  -0.0009   0   Good 
22313023 EN140_r07c09_Dep01Ch23_F22/0/04/0   110.86     0.65    1312.56     1.25    40.64  -0.0071   0   Good 
22313023 EN159_r08c06_Dep01Ch24_F22/0/02/3    91.15     0.62    1519.25     1.32    43.17  -0.0045   0   Good 
22313023 EN160_r08c07_Dep01Ch25_F22/0/03/2    95.05     0.64    1349.23     1.26    39.51  -0.0078   0   Good 
22313023 EN161_r08c08_Dep01Ch26_F22/0/03/3    97.39     0.63    1647.33     1.42    46.32  -0.0022   0   Good 
22313023 EN162_r08c09_Dep01Ch27_F22/0/04/2    39.58     0.75    1255.86     1.22    39.55  -0.0083   0   Good 
22313023 EN181_r09c06_Dep01Ch28_F05/0/02/1    59.34     0.65    1502.80     1.30    40.91  -0.0060   0   Good 
22313023 EN182_r09c07_Dep01Ch29_F05/0/03/0    79.85     0.66    1615.77     1.41    44.66  -0.0033   0   Good 
22313023 EN183_r09c08_Dep01Ch30_F05/0/03/1    68.88     0.64    1654.36     1.39    44.44  -0.0034   0   Good 
22313023 EN184_r09c09_Dep01Ch31_F05/0/04/0    29.78     0.67    1321.92     1.26    40.79  -0.0070   0   Good 
22313023 EN031_r02c10_Dep02Ch00_F20/0/04/3    82.61     0.61    1096.35     1.14    37.33  -0.0116   0   Good 
22313023 EN032_r02c11_Dep02Ch01_F20/0/05/2    18.04     0.64     860.16     1.04    32.98  -0.0198   0   Good 
22313023 EN033_r02c12_Dep02Ch02_F20/0/05/3    96.10     0.59     842.58     1.01    31.35  -0.0221   0   Good 
22313023 EN034_r02c13_Dep02Ch03_F20/0/06/2    93.04     0.63     841.99     1.02    31.55  -0.0219   0   Good 
22313023 EN053_r03c10_Dep02Ch04_F00/0/04/1    66.14     0.63    1028.83     1.13    36.24  -0.0134   0   Good 
22313023 EN054_r03c11_Dep02Ch05_F00/0/05/0    57.35     0.63    1019.21     1.12    35.72  -0.0140   0   Good 
22313023 EN055_r03c12_Dep02Ch06_F00/0/05/1    65.94     0.62     947.19     1.09    34.21  -0.0167   0   Good 
22313023 EN056_r03c13_Dep02Ch07_F00/0/06/0    84.19     0.63    1514.50     1.44    46.46  -0.0023   0   Good 
22313023 EN075_r04c10_Dep02Ch08_F00/0/04/3    74.34     0.63    1206.90     1.18    37.30  -0.0105   0   Good 
22313023 EN076_r04c11_Dep02Ch09_F00/0/05/2    41.09     0.63     943.19     1.12    35.11  -0.0158   0   Good 
22313023 EN077_r04c12_Dep02Ch10_F00/0/05/3    46.65     0.65    1143.22     1.18    37.41  -0.0110   0   Good 
22313023 EN078_r04c13_Dep02Ch11_F00/0/06/2    29.88     0.63    1225.24     1.21    38.12  -0.0097   0   Good 
22313023 EN097_r05c10_Dep02Ch12_F01/0/04/1    42.51     0.62    1032.20     1.11    36.18  -0.0134   0   Good 
22313023 EN098_r05c11_Dep02Ch13_F01/0/05/0    57.94     0.64     941.62     1.09    33.77  -0.0172   0   Good 
22313023 EN099_r05c12_Dep02Ch14_F01/0/05/1    49.97     0.65     855.33     0.99    31.09  -0.0221   0   Good 
22313023 EN100_r05c13_Dep02Ch15_F01/0/06/0    75.58     0.63    1037.25     1.11    36.23  -0.0133   0   Good 
22313023 EN119_r06c10_Dep02Ch16_F01/0/04/3    76.32     0.65    1252.54     1.30    41.12  -0.0071   0   Good 
22313023 EN120_r06c11_Dep02Ch17_F01/0/05/2    55.60     0.61    1089.62     1.14    36.63  -0.0123   0   Good 
22313023 EN121_r06c12_Dep02Ch18_F01/0/05/3    61.50     0.66     862.70     1.02    32.52  -0.0203   0   Good 
22313023 EN122_r06c13_Dep02Ch19_F01/0/06/2    44.54     0.67    1196.52     1.23    38.81  -0.0094   0   Good 
22313023 EN141_r07c10_Dep02Ch20_F22/0/04/1    33.57     0.63    1401.67     1.37    43.01  -0.0050   0   Good 
22313023 EN142_r07c11_Dep02Ch21_F22/0/05/0    67.98     0.60    1018.73     1.14    36.77  -0.0130   0   Good 
22313023 EN143_r07c12_Dep02Ch22_F22/0/05/1    39.48     0.65     747.39     0.97    30.98  -0.0255   0   Good 
22313023 EN144_r07c13_Dep02Ch23_F22/0/06/0    67.02     0.65     994.80     1.07    34.05  -0.0160   0   Good 
22313023 EN163_r08c10_Dep02Ch24_F22/0/04/3    48.77     0.65    1105.92     1.15    36.85  -0.0119   0   Good 
22313023 EN164_r08c11_Dep02Ch25_F22/0/05/2    49.79     0.64     973.73     1.07    34.32  -0.0161   0   Good 
22313023 EN165_r08c12_Dep02Ch26_F22/0/05/3    54.91     0.65     816.21     1.01    32.18  -0.0218   0   Good 
22313023 EN166_r08c13_Dep02Ch27_F22/0/06/2    41.99     0.64     968.33     1.06    32.95  -0.0176   0   Good 
22313023 EN185_r09c10_Dep02Ch28_F05/0/04/1    30.85     0.67    1191.80     1.18    38.69  -0.0095   0   Good 
22313023 EN186_r09c11_Dep02Ch29_F05/0/05/0    53.97     0.67     794.10     1.02    32.06  -0.0226   0   Good 
22313023 EN187_r09c12_Dep02Ch30_F05/0/05/1    80.22     0.64     671.65     0.93    29.17  -0.0310   0   Good 
22313023 EN188_r09c13_Dep02Ch31_F05/0/06/0    46.25     0.68    1299.92     1.28    40.99  -0.0069   0   Good 
22313023 EN035_r02c14_Dep03Ch00_F20/0/06/3    57.22     0.68    1034.20     1.10    35.14  -0.0144   0   Good 
22313023 EN036_r02c15_Dep03Ch01_F20/0/07/2    42.81     0.70    1614.69     1.41    44.74  -0.0033   0   Good 
22313023 EN037_r02c16_Dep03Ch02_F20/0/07/3    70.76     0.72    1608.51     1.35    42.43  -0.0047   0   Good 
22313023 EN038_r02c17_Dep03Ch03_F20/0/08/2    36.74     0.71    1605.27     1.35    43.53  -0.0040   0   Good 
22313023 EN057_r03c14_Dep03Ch04_F00/0/06/1    59.24     0.70    1535.45     1.31    42.80  -0.0047   0   Good 
22313023 EN058_r03c15_Dep03Ch05_F00/0/07/0    73.23     0.69    1744.77     1.44    46.64  -0.0019   0   Good 
22313023 EN059_r03c16_Dep03Ch06_F00/0/07/1    42.43     0.70    1717.48     1.55    48.31  -0.0010   0   Good 
22313023 EN060_r03c17_Dep03Ch07_F00/0/08/0    69.69     0.69    1547.88     1.44    45.66  -0.0028   0   Good 
22313023 EN079_r04c14_Dep03Ch08_F00/0/06/3    79.51     0.64    1386.49     1.29    41.31  -0.0063   0   Good 
22313023 EN080_r04c15_Dep03Ch09_F00/0/07/2    67.15     0.68    1610.97     1.40    45.66  -0.0027   0   Good 
22313023 EN081_r04c16_Dep03Ch10_F00/0/07/3    83.94     0.69    1390.07     1.31    42.75  -0.0052   0   Good 
22313023 EN082_r04c17_Dep03Ch11_F00/0/08/2    52.14     0.72    1414.18     1.35    42.14  -0.0056   0   Good 
22313023 EN101_r05c14_Dep03Ch12_F01/0/06/1    89.28     0.70    1397.64     1.26    41.60  -0.0060   0   Good 
22313023 EN102_r05c15_Dep03Ch13_F01/0/07/0   104.65     0.68    1288.59     1.30    39.74  -0.0080   0   Good 
22313023 EN103_r05c16_Dep03Ch14_F01/0/07/1    53.88     0.73    1273.31     1.27    40.95  -0.0071   0   Good 
22313023 EN104_r05c17_Dep03Ch15_F01/0/08/0    61.56     0.71     975.05     1.07    34.36  -0.0160   0   Good 
22313023 EN123_r06c14_Dep03Ch16_F01/0/06/3   103.71     0.70    1124.95     1.15    36.49  -0.0120   0   Good 
22313023 EN124_r06c15_Dep03Ch17_F01/0/07/2    71.39     0.72    1411.45     1.33    42.27  -0.0055   0   Good 
22313023 EN125_r06c16_Dep03Ch18_F01/0/07/3    93.05     0.70    1230.11     1.22    38.78  -0.0091   0   Good 
22313023 EN126_r06c17_Dep03Ch19_F01/0/08/2    53.35     0.72    1173.77     1.29    39.82  -0.0087   0   Good 
22313023 EN145_r07c14_Dep03Ch20_F22/0/06/1    76.16     0.71    1157.08     1.21    38.71  -0.0098   0   Good 
22313023 EN146_r07c15_Dep03Ch21_F22/0/07/0    73.99     0.64    1246.39     1.30    41.55  -0.0068   0   Good 
22313023 EN147_r07c16_Dep03Ch22_F22/0/07/1    97.88     0.72    1250.08     1.22    39.47  -0.0084   0   Good 
22313023 EN148_r07c17_Dep03Ch23_F22/0/08/0    84.22     0.67    1340.66     1.25    40.78  -0.0069   0   Good 
22313023 EN167_r08c14_Dep03Ch24_F22/0/06/3    89.73     0.62     990.72     1.12    34.90  -0.0152   0   Good 
22313023 EN168_r08c15_Dep03Ch25_F22/0/07/2    69.32     0.69    1151.13     1.23    39.37  -0.0092   0   Good 
22313023 EN169_r08c16_Dep03Ch26_F22/0/07/3    66.39     0.68    1291.49     1.27    40.82  -0.0071   0   Good 
22313023 EN170_r08c17_Dep03Ch27_F22/0/08/2    44.60     0.69     918.11     1.10    33.54  -0.0179   0   Good 
22313023 EN189_r09c14_Dep03Ch28_F05/0/06/1    72.02     0.71    1517.27     1.41    43.64  -0.0042   0   Good 
22313023 EN190_r09c15_Dep03Ch29_F05/0/07/0    78.29     0.71    1007.27     1.16    36.95  -0.0130   0   Good 
22313023 EN191_r09c16_Dep03Ch30_F05/0/07/1    68.81     0.72    1174.75     1.23    38.64  -0.0097   0   Good 
22313023 EN192_r09c17_Dep03Ch31_F05/0/08/0    58.76     0.72    1557.79     1.43    45.09  -0.0032   0   Good 
22313023 EN039_r02c18_Dep04Ch00_F20/0/08/3    89.68     0.61    1787.27     1.54    48.36  -0.0009   0   Good 
22313023 EN040_r02c19_Dep04Ch01_F20/0/09/2    75.62     0.61    1372.97     1.28    41.03  -0.0065   0   Good 
22313023 EN041_r02c20_Dep04Ch02_F20/0/09/3   113.34     0.61    1117.19     1.18    37.32  -0.0114   0   Good 
22313023 EN042_r02c21_Dep04Ch03_F20/0/10/2    61.24     0.63    1502.67     1.41    46.45  -0.0024   0   Good 
22313023 EN061_r03c18_Dep04Ch04_F00/0/08/1    79.71     0.63    1443.11     1.33    42.62  -0.0051   0   Good 
22313023 EN062_r03c19_Dep04Ch05_F00/0/09/0    62.93     0.61    1409.99     1.37    42.75  -0.0051   0   Good 
22313023 EN063_r03c20_Dep04Ch06_F00/0/09/1    87.79     0.62    1346.40     1.29    41.38  -0.0064   0   Good 
22313023 EN064_r03c21_Dep04Ch07_F00/0/10/0    44.96     0.63    1314.98     1.30    41.66  -0.0063   0   Good 
22313023 EN083_r04c18_Dep04Ch08_F00/0/08/3    72.72     0.60    1684.76     1.40    45.86  -0.0025   0   Good 
22313023 EN084_r04c19_Dep04Ch09_F00/0/09/2    77.10     0.63    1650.81     1.42    45.75  -0.0026   0   Good 
22313023 EN085_r04c20_Dep04Ch10_F00/0/09/3   126.77     0.62    1446.52     1.34    43.10  -0.0048   0   Good 
22313023 EN086_r04c21_Dep04Ch11_F00/0/10/2    58.83     0.63    1526.28     1.35    42.76  -0.0047   0   Good 
22313023 EN105_r05c18_Dep04Ch12_F01/0/08/1    65.36     0.62    1187.69     1.18    37.99  -0.0101   0   Good 
22313023 EN106_r05c19_Dep04Ch13_F01/0/09/0    54.72     0.61    1805.21     1.45    47.94  -0.0011   0   Good 
22313023 EN107_r05c20_Dep04Ch14_F01/0/09/1    62.34     0.64    1661.86     1.42    45.20  -0.0029   0   Good 
22313023 EN108_r05c21_Dep04Ch15_F01/0/10/0    71.82     0.61    1161.05     1.16    36.76  -0.0114   0   Good 
22313023 EN127_r06c18_Dep04Ch16_F01/0/08/3    83.45     0.62    1216.78     1.17    36.87  -0.0108   0   Good 
22313023 EN128_r06c19_Dep04Ch17_F01/0/09/2    62.15     0.62    1726.50     1.49    46.69  -0.0019   0   Good 
22313023 EN129_r06c20_Dep04Ch18_F01/0/09/3   114.64     0.58    1569.46     1.36    41.65  -0.0053   0   Good 
22313023 EN130_r06c21_Dep04Ch19_F01/0/10/2    67.26     0.63    1237.67     1.29    39.83  -0.0082   0   Good 
22313023 EN149_r07c18_Dep04Ch20_F22/0/08/1    57.85     0.64    1187.60     1.20    37.37  -0.0106   0   Good 
22313023 EN150_r07c19_Dep04Ch21_F22/0/09/0    68.66     0.63    1040.55     1.03    33.31  -0.0160   0   Good 
22313023 EN151_r07c20_Dep04Ch22_F22/0/09/1    52.60     0.63    1236.40     1.18    37.79  -0.0099   0   Good 
