run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
22318093 EN023_r02c02_Dep00Ch00_F20/0/00/3    51.37     0.63    1277.24     1.22    39.26  -0.0084   0   Good 
22318093 EN024_r02c03_Dep00Ch01_F20/0/01/2    32.29     0.65    1241.23     1.23    40.30  -0.0078   0   Good 
22318093 EN025_r02c04_Dep00Ch02_F20/0/01/3    52.86     0.65    1409.54     1.38    43.27  -0.0048   0   Good 
22318093 EN026_r02c05_Dep00Ch03_F20/0/02/2    38.82     0.66    1537.00     1.24    41.49  -0.0055   0   Good 
22318093 EN045_r03c02_Dep00Ch04_F00/0/00/1    87.31     0.65    1240.61     1.24    39.80  -0.0082   0   Good 
22318093 EN046_r03c03_Dep00Ch05_F00/0/01/0    46.07     0.66    1394.05     1.35    42.51  -0.0054   0   Good 
22318093 EN047_r03c04_Dep00Ch06_F00/0/01/1    52.80     0.66    1368.73     1.30    41.91  -0.0059   0   Good 
22318093 EN048_r03c05_Dep00Ch07_F00/0/02/0    61.25     0.64    1443.35     1.36    43.57  -0.0045   0   Good 
22318093 EN067_r04c02_Dep00Ch08_F00/0/00/3    83.74     0.61    1243.43     1.26    40.07  -0.0080   0   Good 
22318093 EN068_r04c03_Dep00Ch09_F00/0/01/2    60.27     0.64    1470.55     1.36    43.71  -0.0043   0   Good 
22318093 EN069_r04c04_Dep00Ch10_F00/0/01/3    49.45     0.64    1694.55     1.47    46.84  -0.0019   0   Good 
22318093 EN070_r04c05_Dep00Ch11_F00/0/02/2    77.77     0.66    1457.80     1.34    43.61  -0.0044   0   Good 
22318093 EN089_r05c02_Dep00Ch12_F01/0/00/1    53.50     0.66    1565.84     1.48    46.20  -0.0024   0   Good 
22318093 EN090_r05c03_Dep00Ch13_F01/0/01/0    48.87     0.66    1128.63     1.17    37.35  -0.0112   0   Good 
22318093 EN091_r05c04_Dep00Ch14_F01/0/01/1    54.72     0.67    1303.25     1.21    39.16  -0.0083   0   Good 
22318093 EN092_r05c05_Dep00Ch15_F01/0/02/0    49.70     0.67    1457.80     1.39    43.11  -0.0047   0   Good 
22318093 EN111_r06c02_Dep00Ch16_F01/0/00/3    77.98     0.65    1514.79     1.44    46.29  -0.0024   0   Good 
22318093 EN112_r06c03_Dep00Ch17_F01/0/01/2    44.36     0.61    1191.53     1.26    40.08  -0.0083   0   Good 
22318093 EN113_r06c04_Dep00Ch18_F01/0/01/3    72.11     0.66    1139.98     1.24    39.17  -0.0095   0   Good 
22318093 EN114_r06c05_Dep00Ch19_F01/0/02/2    40.89     0.67    1529.56     1.35    43.72  -0.0041   0   Good 
22318093 EN133_r07c02_Dep00Ch20_F22/0/00/1    44.52     0.65    1218.06     1.24    39.58  -0.0086   0   Good 
22318093 EN134_r07c03_Dep00Ch21_F22/0/01/0    71.63     0.66     939.89     1.06    34.07  -0.0170   0   Good 
22318093 EN135_r07c04_Dep00Ch22_F22/0/01/1    52.37     0.64    1067.44     1.17    37.55  -0.0117   0   Good 
22318093 EN136_r07c05_Dep00Ch23_F22/0/02/0    44.63     0.65    1246.32     1.29    40.92  -0.0073   0   Good 
22318093 EN155_r08c02_Dep00Ch24_F22/0/00/3    61.75     0.64     986.48     1.09    33.89  -0.0163   0   Good 
22318093 EN156_r08c03_Dep00Ch25_F22/0/01/2    54.29     0.62     912.50     1.04    33.13  -0.0185   0   Good 
22318093 EN157_r08c04_Dep00Ch26_F22/0/01/3    52.35     0.65     995.01     1.03    33.16  -0.0169   0   Good 
22318093 EN158_r08c05_Dep00Ch27_F22/0/02/2    33.96     0.67    1300.36     1.23    39.23  -0.0083   0   Good 
22318093 EN177_r09c02_Dep00Ch28_F05/0/00/1    76.62     0.65     851.63     0.97    31.56  -0.0217   0   Good 
22318093 EN178_r09c03_Dep00Ch29_F05/0/01/0    52.56     0.67    1009.96     1.06    33.88  -0.0160   0   Good 
22318093 EN179_r09c04_Dep00Ch30_F05/0/01/1    84.46     0.65    1244.20     1.20    38.85  -0.0090   0   Good 
22318093 EN180_r09c05_Dep00Ch31_F05/0/02/0    66.64     0.65    1240.36     1.16    38.47  -0.0093   0   Good 
22318093 EN027_r02c06_Dep01Ch00_F20/0/02/3    74.75     0.64    1206.76     1.27    40.11  -0.0082   0   Good 
