run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
23041045 EN023_r02c02_Dep00Ch00_F20/0/00/3    58.49     0.66     953.30     0.69    20.41  -0.0310   0   Good 
23041045 EN024_r02c03_Dep00Ch01_F20/0/01/2    39.51     0.66     940.85     0.69    20.69  -0.0312   0   Good 
23041045 EN025_r02c04_Dep00Ch02_F20/0/01/3    60.21     0.68    1068.38     0.80    22.52  -0.0257   0   Good 
23041045 EN026_r02c05_Dep00Ch03_F20/0/02/2    45.96     0.64    1159.97     0.75    23.19  -0.0231   0   Good 
23041045 EN045_r03c02_Dep00Ch04_F00/0/00/1    94.65     0.67     886.74     0.75    19.62  -0.0343   0   Good 
23041045 EN046_r03c03_Dep00Ch05_F00/0/01/0    53.40     0.66     995.53     0.67    20.28  -0.0299   0   Good 
23041045 EN047_r03c04_Dep00Ch06_F00/0/01/1    59.35     0.68     960.49     0.80    20.84  -0.0304   0   Good 
23041045 EN048_r03c05_Dep00Ch07_F00/0/02/0    67.50     0.67    1054.50     0.76    22.86  -0.0257   0   Good 
23041045 EN067_r04c02_Dep00Ch08_F00/0/00/3    84.98     0.69     882.42     0.66    19.83  -0.0342   0   Good 
23041045 EN068_r04c03_Dep00Ch09_F00/0/01/2    67.86     0.68    1045.27     0.76    22.39  -0.0264   0   Good 
23041045 EN069_r04c04_Dep00Ch10_F00/0/01/3    55.99     0.67    1200.66     0.82    24.08  -0.0216   0   Good 
23041045 EN070_r04c05_Dep00Ch11_F00/0/02/2    84.65     0.68    1049.90     0.86    23.60  -0.0251   0   Good 
23041045 EN089_r05c02_Dep00Ch12_F01/0/00/1    59.96     0.68    1098.03     0.75    23.06  -0.0245   0   Good 
23041045 EN090_r05c03_Dep00Ch13_F01/0/01/0    56.07     0.69     816.42     0.64    19.74  -0.0371   0   Good 
23041045 EN091_r05c04_Dep00Ch14_F01/0/01/1    61.91     0.70     949.69     0.64    19.91  -0.0317   0   Good 
23041045 EN092_r05c05_Dep00Ch15_F01/0/02/0    56.88     0.67    1039.75     0.71    21.08  -0.0278   0   Good 
23041045 EN111_r06c02_Dep00Ch16_F01/0/00/3    85.01     0.68    1048.60     0.82    24.64  -0.0242   0   Good 
23041045 EN112_r06c03_Dep00Ch17_F01/0/01/2    51.34     0.68     854.84     0.68    20.04  -0.0351   0   Good 
23041045 EN113_r06c04_Dep00Ch18_F01/0/01/3    78.80     0.67     820.88     0.68    19.44  -0.0372   0   Good 
23041045 EN114_r06c05_Dep00Ch19_F01/0/02/2    47.04     0.71    1086.01     0.89    23.48  -0.0244   0   Good 
23041045 EN133_r07c02_Dep00Ch20_F22/0/00/1    51.74     0.68     803.91     0.65    20.04  -0.0373   0   Good 
23041045 EN134_r07c03_Dep00Ch21_F22/0/01/0    78.98     0.67     637.39     0.53    16.36  -0.0528   0   Good 
23041045 EN135_r07c04_Dep00Ch22_F22/0/01/1    58.96     0.70     731.45     0.66    18.34  -0.0433   0   Good 
23041045 EN136_r07c05_Dep00Ch23_F22/0/02/0    52.01     0.70     870.23     0.69    19.10  -0.0355   0   Good 
23041045 EN155_r08c02_Dep00Ch24_F22/0/00/3    68.41     0.66     653.37     0.58    16.78  -0.0508   0   Good 
23041045 EN156_r08c03_Dep00Ch25_F22/0/01/2    61.63     0.68     616.18     0.55    16.10  -0.0550   0   Good 
23041045 EN157_r08c04_Dep00Ch26_F22/0/01/3    58.69     0.65     685.13     0.51    15.96  -0.0497   0   Good 
23041045 EN158_r08c05_Dep00Ch27_F22/0/02/2    40.21     0.69     921.66     0.63    18.48  -0.0342   0   Good 
23041045 EN177_r09c02_Dep00Ch28_F05/0/00/1    82.76     0.70     527.17     0.45    13.67  -0.0689   0   Good 
23041045 EN178_r09c03_Dep00Ch29_F05/0/01/0    59.43     0.74     682.56     0.52    15.49  -0.0506   0   Good 
23041045 EN179_r09c04_Dep00Ch30_F05/0/01/1    89.78     0.69     839.94     0.56    17.41  -0.0388   0   Good 
23041045 EN180_r09c05_Dep00Ch31_F05/0/02/0    73.86     0.63     885.93     0.60    18.06  -0.0361   0   Good 
23041045 EN027_r02c06_Dep01Ch00_F20/0/02/3    82.93     0.63     894.20     0.82    22.77  -0.0305   0   Good 
23041045 EN028_r02c07_Dep01Ch01_F20/0/03/2    69.79     0.65     746.12     0.64    18.80  -0.0418   0   Good 
23041045 EN029_r02c08_Dep01Ch02_F20/0/03/3    91.85     0.62     845.96     0.70    19.72  -0.0358   0   Good 
23041045 EN030_r02c09_Dep01Ch03_F20/0/04/2    49.60     0.65     960.64     0.72    21.74  -0.0294   0   Good 
23041045 EN049_r03c06_Dep01Ch04_F00/0/02/1    51.40     0.63    1064.55     0.87    25.42  -0.0231   0   Good 
23041045 EN050_r03c07_Dep01Ch05_F00/0/03/0    93.60     0.64     769.57     0.74    19.96  -0.0390   0   Good 
23041045 EN051_r03c08_Dep01Ch06_F00/0/03/1    70.75     0.60     828.34     0.75    20.97  -0.0350   0   Good 
23041045 EN052_r03c09_Dep01Ch07_F00/0/04/0    78.19     0.64     903.14     0.72    21.14  -0.0320   0   Good 
23041045 EN071_r04c06_Dep01Ch08_F00/0/02/3   113.17     0.62     935.69     0.79    22.16  -0.0298   0   Good 
23041045 EN072_r04c07_Dep01Ch09_F00/0/03/2    93.50     0.62     826.35     0.75    20.50  -0.0357   0   Good 
23041045 EN073_r04c08_Dep01Ch10_F00/0/03/3    72.94     0.63     881.19     0.73    21.30  -0.0326   0   Good 
23041045 EN074_r04c09_Dep01Ch11_F00/0/04/2    72.69     0.65     853.75     0.68    20.22  -0.0349   0   Good 
23041045 EN093_r05c06_Dep01Ch12_F01/0/02/1    61.88     0.64     972.62     0.85    24.74  -0.0260   0   Good 
23041045 EN094_r05c07_Dep01Ch13_F01/0/03/0    78.32     0.66     620.28     0.62    17.44  -0.0525   0   Good 
23041045 EN095_r05c08_Dep01Ch14_F01/0/03/1    63.35     0.64     684.44     0.59    17.53  -0.0474   0   Good 
23041045 EN096_r05c09_Dep01Ch15_F01/0/04/0    72.57     0.64     897.54     0.65    20.17  -0.0332   0   Good 
23041045 EN115_r06c06_Dep01Ch16_F01/0/02/3    80.86     0.67     937.86     0.75    21.68  -0.0302   0   Good 
23041045 EN116_r06c07_Dep01Ch17_F01/0/03/2    54.14     0.65     673.92     0.59    17.51  -0.0482   0   Good 
23041045 EN117_r06c08_Dep01Ch18_F01/0/03/3    75.59     0.64     853.49     0.72    20.99  -0.0340   0   Good 
23041045 EN118_r06c09_Dep01Ch19_F01/0/04/2    38.55     0.65     960.78     0.82    23.18  -0.0279   0   Good 
23041045 EN137_r07c06_Dep01Ch20_F22/0/02/1    69.92     0.65     878.39     0.75    21.93  -0.0320   0   Good 
23041045 EN138_r07c07_Dep01Ch21_F22/0/03/0    74.36     0.62     952.62     0.69    20.32  -0.0312   0   Good 
23041045 EN139_r07c08_Dep01Ch22_F22/0/03/1    53.21     0.65    1213.37     0.87    24.45  -0.0211   0   Good 
23041045 EN140_r07c09_Dep01Ch23_F22/0/04/0   118.41     0.59     979.42     0.77    22.15  -0.0284   0   Good 
23041045 EN159_r08c06_Dep01Ch24_F22/0/02/3   100.08     0.63    1025.56     0.72    21.54  -0.0277   0   Good 
