run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
22340038 EN023_r02c02_Dep00Ch00_F20/0/00/3    55.84     0.63     477.92     0.52    16.75  -0.0696   0   Good 
22340038 EN024_r02c03_Dep00Ch01_F20/0/01/2    36.98     0.66     465.18     0.53    15.93  -0.0732   0   Good 
22340038 EN025_r02c04_Dep00Ch02_F20/0/01/3    57.44     0.68     529.95     0.53    16.99  -0.0623   0   Good 
22340038 EN026_r02c05_Dep00Ch03_F20/0/02/2    43.53     0.69     579.79     0.54    17.54  -0.0560   0   Good 
22340038 EN045_r03c02_Dep00Ch04_F00/0/00/1    91.24     0.63     466.26     0.50    16.26  -0.0724   0   Good 
22340038 EN046_r03c03_Dep00Ch05_F00/0/01/0    50.75     0.66     520.65     0.50    16.20  -0.0649   0   Good 
22340038 EN047_r03c04_Dep00Ch06_F00/0/01/1    56.81     0.66     508.71     0.52    16.35  -0.0662   0   Good 
22340038 EN048_r03c05_Dep00Ch07_F00/0/02/0    65.08     0.66     544.34     0.53    17.28  -0.0601   0   Good 
22340038 EN067_r04c02_Dep00Ch08_F00/0/00/3    85.80     0.67     464.10     0.49    15.52  -0.0743   0   Good 
22340038 EN068_r04c03_Dep00Ch09_F00/0/01/2    64.49     0.65     551.41     0.56    17.62  -0.0587   0   Good 
22340038 EN069_r04c04_Dep00Ch10_F00/0/01/3    53.71     0.66     634.15     0.56    18.27  -0.0500   0   Good 
22340038 EN070_r04c05_Dep00Ch11_F00/0/02/2    82.31     0.65     546.98     0.54    17.43  -0.0595   0   Good 
22340038 EN089_r05c02_Dep00Ch12_F01/0/00/1    57.45     0.67     587.76     0.58    18.57  -0.0535   0   Good 
22340038 EN090_r05c03_Dep00Ch13_F01/0/01/0    53.05     0.67     424.01     0.49    15.73  -0.0808   0   Good 
22340038 EN091_r05c04_Dep00Ch14_F01/0/01/1    59.02     0.68     490.51     0.49    15.78  -0.0698   0   Good 
22340038 EN092_r05c05_Dep00Ch15_F01/0/02/0    54.45     0.65     547.18     0.53    17.13  -0.0601   0   Good 
22340038 EN111_r06c02_Dep00Ch16_F01/0/00/3    81.95     0.66     567.56     0.58    18.22  -0.0560   0   Good 
22340038 EN112_r06c03_Dep00Ch17_F01/0/01/2    48.11     0.65     445.12     0.48    15.53  -0.0774   0   Good 
22340038 EN113_r06c04_Dep00Ch18_F01/0/01/3    77.92     0.68     426.97     0.47    15.09  -0.0818   0   Good 
22340038 EN114_r06c05_Dep00Ch19_F01/0/02/2    45.00     0.63     574.29     0.56    17.77  -0.0561   0   Good 
22340038 EN133_r07c02_Dep00Ch20_F22/0/00/1    48.74     0.64     453.75     0.49    15.54  -0.0760   0   Good 
22340038 EN134_r07c03_Dep00Ch21_F22/0/01/0    76.15     0.64     349.87     0.45    13.95  -0.1030   0   Good 
22340038 EN135_r07c04_Dep00Ch22_F22/0/01/1    56.33     0.65     400.54     0.45    14.48  -0.0887   0   Good 
22340038 EN136_r07c05_Dep00Ch23_F22/0/02/0    49.21     0.66     468.19     0.52    16.51  -0.0715   0   Good 
22340038 EN155_r08c02_Dep00Ch24_F22/0/00/3    65.17     0.64     367.46     0.44    13.95  -0.0981   0   Good 
22340038 EN156_r08c03_Dep00Ch25_F22/0/01/2    58.99     0.66     339.45     0.41    13.14  -0.1086   0   Good 
22340038 EN157_r08c04_Dep00Ch26_F22/0/01/3    56.84     0.65     375.42     0.45    14.16  -0.0955   0   Good 
22340038 EN158_r08c05_Dep00Ch27_F22/0/02/2    38.49     0.68     491.16     0.50    16.29  -0.0686   0   Good 
22340038 EN177_r09c02_Dep00Ch28_F05/0/00/1    80.15     0.67     319.17     0.41    12.97  -0.1160   0   Good 
22340038 EN178_r09c03_Dep00Ch29_F05/0/01/0    57.43     0.68     377.73     0.44    13.91  -0.0955   0   Good 
22340038 EN179_r09c04_Dep00Ch30_F05/0/01/1    86.82     0.67     467.84     0.48    15.44  -0.0739   0   Good 
22340038 EN180_r09c05_Dep00Ch31_F05/0/02/0    71.13     0.66     467.75     0.49    16.05  -0.0726   0   Good 
22340038 EN027_r02c06_Dep01Ch00_F20/0/02/3    79.75     0.63     453.13     0.53    16.28  -0.0744   0   Good 
22340038 EN028_r02c07_Dep01Ch01_F20/0/03/2    67.68     0.61     372.15     0.44    14.02  -0.0967   0   Good 
22340038 EN029_r02c08_Dep01Ch02_F20/0/03/3    89.93     0.62     413.11     0.47    14.87  -0.0850   0   Good 
22340038 EN030_r02c09_Dep01Ch03_F20/0/04/2    47.71     0.62     457.37     0.51    16.05  -0.0742   0   Good 
22340038 EN049_r03c06_Dep01Ch04_F00/0/02/1    50.62     0.62     559.07     0.57    18.64  -0.0561   0   Good 
22340038 EN050_r03c07_Dep01Ch05_F00/0/03/0    91.33     0.55     391.17     0.46    14.71  -0.0902   0   Good 
22340038 EN051_r03c08_Dep01Ch06_F00/0/03/1    68.75     0.62     420.43     0.49    15.53  -0.0820   0   Good 
22340038 EN052_r03c09_Dep01Ch07_F00/0/04/0    75.70     0.57     439.29     0.49    15.69  -0.0781   0   Good 
22340038 EN071_r04c06_Dep01Ch08_F00/0/02/3   109.04     0.61     490.15     0.50    15.81  -0.0697   0   Good 
22340038 EN072_r04c07_Dep01Ch09_F00/0/03/2    90.97     0.62     423.80     0.49    15.34  -0.0818   0   Good 
22340038 EN073_r04c08_Dep01Ch10_F00/0/03/3    70.46     0.60     449.11     0.47    15.11  -0.0777   0   Good 
22340038 EN074_r04c09_Dep01Ch11_F00/0/04/2    67.30     0.63     419.23     0.47    15.06  -0.0833   0   Good 
22340038 EN093_r05c06_Dep01Ch12_F01/0/02/1    59.59     0.62     526.47     0.55    17.86  -0.0611   0   Good 
22340038 EN094_r05c07_Dep01Ch13_F01/0/03/0    75.76     0.62     325.69     0.43    13.50  -0.1121   0   Good 
22340038 EN095_r05c08_Dep01Ch14_F01/0/03/1    61.18     0.66     351.22     0.43    13.67  -0.1034   0   Good 
22340038 EN096_r05c09_Dep01Ch15_F01/0/04/0    69.74     0.62     442.01     0.47    15.02  -0.0791   0   Good 
22340038 EN115_r06c06_Dep01Ch16_F01/0/02/3    77.92     0.64     503.73     0.53    16.74  -0.0660   0   Good 
