run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
23012058 EN023_r02c02_Dep00Ch00_F20/0/00/3    57.71     0.58    1018.68     0.72    21.06  -0.0284   0   Good 
23012058 EN024_r02c03_Dep00Ch01_F20/0/01/2    38.57     0.65     999.43     0.70    21.24  -0.0288   0   Good 
23012058 EN025_r02c04_Dep00Ch02_F20/0/01/3    59.47     0.62    1137.09     0.78    22.65  -0.0240   0   Good 
23012058 EN026_r02c05_Dep00Ch03_F20/0/02/2    44.46     0.64    1236.52     0.85    23.97  -0.0211   0   Good 
23012058 EN045_r03c02_Dep00Ch04_F00/0/00/1    93.29     0.62     973.51     0.73    20.25  -0.0306   0   Good 
23012058 EN046_r03c03_Dep00Ch05_F00/0/01/0    52.45     0.63    1090.58     0.71    21.63  -0.0260   0   Good 
23012058 EN047_r03c04_Dep00Ch06_F00/0/01/1    60.44     0.63    1052.01     0.79    21.46  -0.0271   0   Good 
23012058 EN048_r03c05_Dep00Ch07_F00/0/02/0    67.04     0.59    1131.12     0.82    22.79  -0.0241   0   Good 
23012058 EN067_r04c02_Dep00Ch08_F00/0/00/3    90.20     0.61     970.24     0.67    20.04  -0.0309   0   Good 
23012058 EN068_r04c03_Dep00Ch09_F00/0/01/2    66.43     0.64    1148.03     0.85    22.72  -0.0238   0   Good 
23012058 EN069_r04c04_Dep00Ch10_F00/0/01/3    54.58     0.62    1313.36     0.89    25.02  -0.0190   0   Good 
23012058 EN070_r04c05_Dep00Ch11_F00/0/02/2    83.49     0.65    1131.71     0.87    23.29  -0.0236   0   Good 
23012058 EN089_r05c02_Dep00Ch12_F01/0/00/1    58.85     0.66    1228.91     0.79    23.56  -0.0215   0   Good 
23012058 EN090_r05c03_Dep00Ch13_F01/0/01/0    54.82     0.64     903.77     0.71    20.61  -0.0325   0   Good 
23012058 EN091_r05c04_Dep00Ch14_F01/0/01/1    61.16     0.71    1046.25     0.67    20.08  -0.0286   0   Good 
23012058 EN092_r05c05_Dep00Ch15_F01/0/02/0    55.29     0.61    1139.33     0.77    21.89  -0.0247   0   Good 
23012058 EN111_r06c02_Dep00Ch16_F01/0/00/3    83.80     0.64    1182.65     0.90    25.22  -0.0210   0   Good 
23012058 EN112_r06c03_Dep00Ch17_F01/0/01/2    49.60     0.63     948.61     0.70    20.86  -0.0307   0   Good 
23012058 EN113_r06c04_Dep00Ch18_F01/0/01/3    77.55     0.67     911.35     0.65    19.06  -0.0339   0   Good 
23012058 EN114_r06c05_Dep00Ch19_F01/0/02/2    45.79     0.60    1192.78     0.83    23.84  -0.0219   0   Good 
23012058 EN133_r07c02_Dep00Ch20_F22/0/00/1    50.51     0.63     947.93     0.81    21.99  -0.0295   0   Good 
23012058 EN134_r07c03_Dep00Ch21_F22/0/01/0    77.69     0.64     739.56     0.62    17.26  -0.0443   0   Good 
23012058 EN135_r07c04_Dep00Ch22_F22/0/01/1    57.72     0.65     845.15     0.62    18.40  -0.0374   0   Good 
23012058 EN136_r07c05_Dep00Ch23_F22/0/02/0    50.73     0.65     980.56     0.75    20.77  -0.0298   0   Good 
23012058 EN155_r08c02_Dep00Ch24_F22/0/00/3    67.26     0.61     774.45     0.62    17.87  -0.0415   0   Good 
23012058 EN156_r08c03_Dep00Ch25_F22/0/01/2    60.29     0.65     716.55     0.55    16.83  -0.0463   0   Good 
23012058 EN157_r08c04_Dep00Ch26_F22/0/01/3    57.89     0.64     794.49     0.54    16.78  -0.0418   0   Good 
23012058 EN158_r08c05_Dep00Ch27_F22/0/02/2    38.38     0.67    1039.48     0.63    19.45  -0.0294   0   Good 
23012058 EN177_r09c02_Dep00Ch28_F05/0/00/1    81.45     0.65     662.98     0.53    15.68  -0.0518   0   Good 
23012058 EN178_r09c03_Dep00Ch29_F05/0/01/0    58.75     0.66     808.68     0.60    17.59  -0.0401   0   Good 
23012058 EN179_r09c04_Dep00Ch30_F05/0/01/1    87.20     0.65     989.68     0.65    19.10  -0.0312   0   Good 
23012058 EN180_r09c05_Dep00Ch31_F05/0/02/0    72.50     0.66     996.82     0.60    19.09  -0.0310   0   Good 
23012058 EN027_r02c06_Dep01Ch00_F20/0/02/3    81.27     0.67     954.47     0.84    22.48  -0.0288   0   Good 
23012058 EN028_r02c07_Dep01Ch01_F20/0/03/2    68.59     0.65     793.10     0.66    19.25  -0.0388   0   Good 
23012058 EN029_r02c08_Dep01Ch02_F20/0/03/3    91.23     0.63     897.16     0.65    18.87  -0.0347   0   Good 
23012058 EN030_r02c09_Dep01Ch03_F20/0/04/2    48.01     0.64    1009.85     0.71    20.76  -0.0290   0   Good 
23012058 EN049_r03c06_Dep01Ch04_F00/0/02/1    49.73     0.63    1143.72     0.94    25.10  -0.0218   0   Good 
23012058 EN050_r03c07_Dep01Ch05_F00/0/03/0    92.41     0.62     824.71     0.72    20.37  -0.0359   0   Good 
23012058 EN051_r03c08_Dep01Ch06_F00/0/03/1    69.62     0.63     884.44     0.76    21.05  -0.0327   0   Good 
23012058 EN052_r03c09_Dep01Ch07_F00/0/04/0    77.48     0.64     954.36     0.71    20.90  -0.0305   0   Good 
23012058 EN071_r04c06_Dep01Ch08_F00/0/02/3   109.25     0.63    1008.35     0.77    22.02  -0.0277   0   Good 
