run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
23082038 EN023_r02c02_Dep00Ch00_F20/0/00/3    59.89     0.68    1023.77     0.71    21.29  -0.0280   0   Good 
23082038 EN024_r02c03_Dep00Ch01_F20/0/01/2    40.99     0.68    1010.57     0.70    21.09  -0.0286   0   Good 
23082038 EN025_r02c04_Dep00Ch02_F20/0/01/3    61.41     0.67    1140.48     0.76    22.35  -0.0242   0   Good 
23082038 EN026_r02c05_Dep00Ch03_F20/0/02/2    46.72     0.70    1233.28     0.80    22.86  -0.0220   0   Good 
23082038 EN045_r03c02_Dep00Ch04_F00/0/00/1    95.77     0.69     992.44     0.68    20.54  -0.0297   0   Good 
23082038 EN046_r03c03_Dep00Ch05_F00/0/01/0    55.07     0.65    1108.16     0.74    21.22  -0.0260   0   Good 
23082038 EN047_r03c04_Dep00Ch06_F00/0/01/1    61.94     0.68    1082.29     0.75    22.21  -0.0257   0   Good 
23082038 EN048_r03c05_Dep00Ch07_F00/0/02/0    68.51     0.68    1142.63     0.77    21.85  -0.0246   0   Good 
23082038 EN067_r04c02_Dep00Ch08_F00/0/00/3    91.21     0.67     982.68     0.72    19.78  -0.0307   0   Good 
23082038 EN068_r04c03_Dep00Ch09_F00/0/01/2    69.15     0.68    1166.92     0.74    22.11  -0.0239   0   Good 
23082038 EN069_r04c04_Dep00Ch10_F00/0/01/3    57.67     0.69    1345.75     0.91    25.04  -0.0185   0   Good 
23082038 EN070_r04c05_Dep00Ch11_F00/0/02/2    85.95     0.68    1146.60     0.83    23.03  -0.0235   0   Good 
23082038 EN089_r05c02_Dep00Ch12_F01/0/00/1    63.42     0.72    1239.21     0.79    23.00  -0.0218   0   Good 
23082038 EN090_r05c03_Dep00Ch13_F01/0/01/0    58.19     0.72     922.56     0.67    19.94  -0.0326   0   Good 
23082038 EN091_r05c04_Dep00Ch14_F01/0/01/1    63.48     0.63    1052.10     0.71    20.51  -0.0280   0   Good 
23082038 EN092_r05c05_Dep00Ch15_F01/0/02/0    57.95     0.69    1140.41     0.74    21.83  -0.0247   0   Good 
23082038 EN111_r06c02_Dep00Ch16_F01/0/00/3    87.22     0.73    1197.21     0.94    25.49  -0.0205   0   Good 
23082038 EN112_r06c03_Dep00Ch17_F01/0/01/2    53.30     0.74     959.28     0.74    20.38  -0.0309   0   Good 
23082038 EN113_r06c04_Dep00Ch18_F01/0/01/3    80.38     0.71     925.44     0.71    20.00  -0.0324   0   Good 
23082038 EN114_r06c05_Dep00Ch19_F01/0/02/2    49.22     0.73    1211.36     0.81    23.89  -0.0216   0   Good 
23082038 EN133_r07c02_Dep00Ch20_F22/0/00/1    53.47     0.71     943.34     0.81    20.94  -0.0308   0   Good 
23082038 EN134_r07c03_Dep00Ch21_F22/0/01/0    80.28     0.67     734.23     0.56    17.19  -0.0447   0   Good 
