run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
22278007 EN023_r02c02_Dep00Ch00_F20/0/00/3    96.93     0.62       7.00     0.66     0.00  -7.1429   4   Led LedOrFeeOff?
22278007 EN024_r02c03_Dep00Ch01_F20/0/01/2    45.52     0.70       7.00    15.73     0.00  -7.1429   4   Led LedOrFeeOff?
22278007 EN025_r02c04_Dep00Ch02_F20/0/01/3    69.01     0.64       7.00     0.64     0.00  -7.1429   4   Led LedOrFeeOff?
22278007 EN026_r02c05_Dep00Ch03_F20/0/02/2    64.41     0.60       7.00    22.55     0.00  -7.1429   4   Led LedOrFeeOff?
22278007 EN045_r03c02_Dep00Ch04_F00/0/00/1  3614.12     0.51       0.00     0.00     0.00   0.0000   5   Ped Led LedOrFeeOff?
22278007 EN046_r03c03_Dep00Ch05_F00/0/01/0    60.70     0.65    2131.50     6.43    68.42   0.0086   0   Good LedOrFeeOff?
22278007 EN047_r03c04_Dep00Ch06_F00/0/01/1    37.07     0.68    2170.98     8.75    76.10   0.0120   0   Good LedOrFeeOff?
22278007 EN048_r03c05_Dep00Ch07_F00/0/02/0    98.41     0.63    2271.08     7.22    70.37   0.0090   0   Good LedOrFeeOff?
22278007 EN067_r04c02_Dep00Ch08_F00/0/00/3    69.63     0.63    1976.94     7.29    72.67   0.0115   0   Good LedOrFeeOff?
22278007 EN068_r04c03_Dep00Ch09_F00/0/01/2    88.83     0.64    2203.74     6.06    73.61   0.0107   0   Good LedOrFeeOff?
22278007 EN069_r04c04_Dep00Ch10_F00/0/01/3    69.30     0.65       7.00     1.71     0.00  -7.1429   4   Led LedOrFeeOff?
22278007 EN070_r04c05_Dep00Ch11_F00/0/02/2    54.63     0.63       7.00     0.91     0.00  -7.1429   4   Led LedOrFeeOff?
22278007 EN089_r05c02_Dep00Ch12_F01/0/00/1    61.12     0.69    2609.18    12.96    85.59   0.0136   0   Good LedOrFeeOff?
22278007 EN090_r05c03_Dep00Ch13_F01/0/01/0    54.82     0.65    1685.60     9.16    60.88   0.0065   0   Good LedOrFeeOff?
22278007 EN091_r05c04_Dep00Ch14_F01/0/01/1    63.97     0.62       7.00    23.31     0.00  -7.1429   4   Led LedOrFeeOff?
22278007 EN092_r05c05_Dep00Ch15_F01/0/02/0    62.04     0.66       7.00     0.68     0.00  -7.1429   4   Led LedOrFeeOff?
22278007 EN111_r06c02_Dep00Ch16_F01/0/00/3    91.97     0.60       7.00     1.48     0.00  -7.1429   4   Led LedOrFeeOff?
22278007 EN112_r06c03_Dep00Ch17_F01/0/01/2    40.75     0.70    1690.50     5.22    57.29   0.0043   0   Good LedOrFeeOff?
22278007 EN113_r06c04_Dep00Ch18_F01/0/01/3    80.42     0.68    1721.72     6.95    65.41   0.0090   0   Good LedOrFeeOff?
22278007 EN114_r06c05_Dep00Ch19_F01/0/02/2    50.94     0.64       7.00    16.49     0.00  -7.1429   4   Led LedOrFeeOff?
22278007 EN133_r07c02_Dep00Ch20_F22/0/00/1    51.98     0.64       7.00     0.59     0.00  -7.1429   4   Led LedOrFeeOff?
22278007 EN134_r07c03_Dep00Ch21_F22/0/01/0    68.99     0.65    1460.20     4.86    55.86   0.0040   0   Good LedOrFeeOff?
22278007 EN135_r07c04_Dep00Ch22_F22/0/01/1    53.28     0.67    1769.88     6.68    61.27   0.0064   0   Good LedOrFeeOff?
22278007 EN136_r07c05_Dep00Ch23_F22/0/02/0    51.34     0.67    1931.44     8.33    66.51   0.0085   0   Good LedOrFeeOff?
22278007 EN155_r08c02_Dep00Ch24_F22/0/00/3    73.86     0.60       7.00     1.07     0.00  -7.1429   4   Led LedOrFeeOff?
22278007 EN156_r08c03_Dep00Ch25_F22/0/01/2    55.87     0.64       7.00     0.65     0.00  -7.1429   4   Led LedOrFeeOff?
22278007 EN157_r08c04_Dep00Ch26_F22/0/01/3    81.29     0.65    1482.88     6.03    51.37   0.0009   0   Good LedOrFeeOff?
22278007 EN158_r08c05_Dep00Ch27_F22/0/02/2    54.86     0.65    2030.98     6.75    68.42   0.0091   0   Good LedOrFeeOff?
22278007 EN177_r09c02_Dep00Ch28_F05/0/00/1    80.81     0.63       7.00     0.73     0.00  -7.1429   4   Led LedOrFeeOff?
22278007 EN178_r09c03_Dep00Ch29_F05/0/01/0    66.98     0.60       7.00    20.85     0.00  -7.1429   4   Led LedOrFeeOff?
22278007 EN179_r09c04_Dep00Ch30_F05/0/01/1    75.51     0.62       7.00     1.29     0.00  -7.1429   4   Led LedOrFeeOff?
22278007 EN180_r09c05_Dep00Ch31_F05/0/02/0    64.55     0.66    1957.34     8.17    65.48   0.0079   0   Good LedOrFeeOff?
22278007 EN027_r02c06_Dep01Ch00_F20/0/02/3    77.69     0.59       7.00     1.81     0.00  -7.1429   4   Led LedOrFeeOff?
22278007 EN028_r02c07_Dep01Ch01_F20/0/03/2    64.35     0.60       7.00     0.77     0.00  -7.1429   4   Led LedOrFeeOff?
22278007 EN029_r02c08_Dep01Ch02_F20/0/03/3    86.34     0.59       7.00     1.43     0.00  -7.1429   4   Led LedOrFeeOff?
22278007 EN030_r02c09_Dep01Ch03_F20/0/04/2    46.63     0.61       7.00    22.82     0.00  -7.1429   4   Led LedOrFeeOff?
22278007 EN049_r03c06_Dep01Ch04_F00/0/02/1    48.53     0.64    2370.48    11.13    81.59   0.0133   0   Good LedOrFeeOff?
22278007 EN050_r03c07_Dep01Ch05_F00/0/03/0    88.67     0.60    1528.80     5.95    59.58   0.0063   0   Good LedOrFeeOff?
22278007 EN051_r03c08_Dep01Ch06_F00/0/03/1    65.45     0.61    1586.34     6.23    63.63   0.0086   0   Good LedOrFeeOff?
22278007 EN052_r03c09_Dep01Ch07_F00/0/04/0    73.59     0.64    1892.38     5.93    67.98   0.0095   0   Good LedOrFeeOff?
22278007 EN071_r04c06_Dep01Ch08_F00/0/02/3   111.30     0.56       7.00    27.49     0.00  -7.1429   4   Led LedOrFeeOff?
22278007 EN072_r04c07_Dep01Ch09_F00/0/03/2    88.63     0.58       7.00     0.79     0.00  -7.1429   4   Led LedOrFeeOff?
22278007 EN073_r04c08_Dep01Ch10_F00/0/03/3    67.15     0.59       7.00     1.25     0.00  -7.1429   4   Led LedOrFeeOff?
22278007 EN074_r04c09_Dep01Ch11_F00/0/04/2    63.37     0.65       7.00    25.18     0.00  -7.1429   4   Led LedOrFeeOff?
22278007 EN093_r05c06_Dep01Ch12_F01/0/02/1    56.14     0.60       7.00     1.12     0.00  -7.1429   4   Led LedOrFeeOff?
22278007 EN094_r05c07_Dep01Ch13_F01/0/03/0    72.72     0.63       7.00     1.16     0.00  -7.1429   4   Led LedOrFeeOff?
22278007 EN095_r05c08_Dep01Ch14_F01/0/03/1    57.12     0.63       7.00     1.70     0.00  -7.1429   4   Led LedOrFeeOff?
22278007 EN096_r05c09_Dep01Ch15_F01/0/04/0    65.83     0.60       7.00     1.42     0.00  -7.1429   4   Led LedOrFeeOff?
22278007 EN115_r06c06_Dep01Ch16_F01/0/02/3    73.49     0.64       7.00    27.65     0.00  -7.1429   4   Led LedOrFeeOff?
22278007 EN116_r06c07_Dep01Ch17_F01/0/03/2    48.45     0.59       7.00     1.01     0.00  -7.1429   4   Led LedOrFeeOff?
22278007 EN117_r06c08_Dep01Ch18_F01/0/03/3    69.94     0.61       7.00    22.12     0.00  -7.1429   4   Led LedOrFeeOff?
22278007 EN118_r06c09_Dep01Ch19_F01/0/04/2    33.50     0.62       7.00     0.66     0.00  -7.1429   4   Led LedOrFeeOff?
22278007 EN137_r07c06_Dep01Ch20_F22/0/02/1    63.82     0.60    1919.54     7.92    73.20   0.0121   0   Good LedOrFeeOff?
22278007 EN138_r07c07_Dep01Ch21_F22/0/03/0    69.02     0.63    2183.86     8.78    69.59   0.0090   0   Good LedOrFeeOff?
22278007 EN139_r07c08_Dep01Ch22_F22/0/03/1    47.28     0.64    2780.40    12.75    90.70   0.0146   0   Good LedOrFeeOff?
22278007 EN140_r07c09_Dep01Ch23_F22/0/04/0   112.28     0.62    2136.40    11.19    79.48   0.0138   0   Good LedOrFeeOff?
22278007 EN159_r08c06_Dep01Ch24_F22/0/02/3    91.26     0.60       7.00     0.60     0.00  -7.1429   4   Led LedOrFeeOff?
22278007 EN160_r08c07_Dep01Ch25_F22/0/03/2    96.26     0.63       7.00    25.22     0.00  -7.1429   4   Led LedOrFeeOff?
22278007 EN161_r08c08_Dep01Ch26_F22/0/03/3    99.00     0.61       7.00     0.65     0.00  -7.1429   4   Led LedOrFeeOff?
22278007 EN162_r08c09_Dep01Ch27_F22/0/04/2    39.73     0.65       7.00     1.26     0.00  -7.1429   4   Led LedOrFeeOff?
22278007 EN181_r09c06_Dep01Ch28_F05/0/02/1    61.80     0.65    2250.50     6.57    66.80   0.0075   0   Good LedOrFeeOff?
22278007 EN182_r09c07_Dep01Ch29_F05/0/03/0    81.84     0.61       7.00    20.84     0.00  -7.1429   4   Led LedOrFeeOff?
22278007 EN183_r09c08_Dep01Ch30_F05/0/03/1    70.79     0.62       7.00    18.51     0.00  -7.1429   4   Led LedOrFeeOff?
22278007 EN184_r09c09_Dep01Ch31_F05/0/04/0    30.83     0.63       7.00     1.43     0.00  -7.1429   4   Led LedOrFeeOff?
22278007 EN031_r02c10_Dep02Ch00_F20/0/04/3    82.62     0.63    1869.00     6.65    71.71   0.0116   0   Good LedOrFeeOff?
22278007 EN032_r02c11_Dep02Ch01_F20/0/05/2    18.51     0.63    1329.58     5.49    55.24   0.0039   0   Good LedOrFeeOff?
