run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
23019030 EN023_r02c02_Dep00Ch00_F20/0/00/3    57.78     0.61    1008.88     0.73    20.19  -0.0295   0   Good 
23019030 EN024_r02c03_Dep00Ch01_F20/0/01/2    38.78     0.65     987.28     0.67    20.27  -0.0301   0   Good 
23019030 EN025_r02c04_Dep00Ch02_F20/0/01/3    60.10     0.64    1121.64     0.72    21.94  -0.0250   0   Good 
23019030 EN026_r02c05_Dep00Ch03_F20/0/02/2    45.20     0.62    1222.56     0.83    23.02  -0.0221   0   Good 
23019030 EN045_r03c02_Dep00Ch04_F00/0/00/1    94.07     0.65     954.71     0.71    20.33  -0.0311   0   Good 
23019030 EN046_r03c03_Dep00Ch05_F00/0/01/0    52.72     0.64    1069.46     0.69    20.80  -0.0273   0   Good 
23019030 EN047_r03c04_Dep00Ch06_F00/0/01/1    62.26     0.65    1031.17     0.72    21.46  -0.0277   0   Good 
23019030 EN048_r03c05_Dep00Ch07_F00/0/02/0    67.38     0.62    1116.16     0.83    22.09  -0.0250   0   Good 
23019030 EN067_r04c02_Dep00Ch08_F00/0/00/3    88.74     0.64     951.02     0.63    19.28  -0.0323   0   Good 
23019030 EN068_r04c03_Dep00Ch09_F00/0/01/2    67.17     0.65    1126.47     0.74    21.66  -0.0252   0   Good 
23019030 EN069_r04c04_Dep00Ch10_F00/0/01/3    56.12     0.64    1287.87     0.87    24.38  -0.0199   0   Good 
23019030 EN070_r04c05_Dep00Ch11_F00/0/02/2    83.49     0.66    1114.84     0.87    22.92  -0.0243   0   Good 
23019030 EN089_r05c02_Dep00Ch12_F01/0/00/1    60.53     0.66    1200.03     0.78    23.48  -0.0221   0   Good 
23019030 EN090_r05c03_Dep00Ch13_F01/0/01/0    55.36     0.64     883.26     0.71    19.32  -0.0347   0   Good 
23019030 EN091_r05c04_Dep00Ch14_F01/0/01/1    61.41     0.70    1023.94     0.63    19.67  -0.0296   0   Good 
23019030 EN092_r05c05_Dep00Ch15_F01/0/02/0    56.33     0.63    1120.58     0.75    22.05  -0.0249   0   Good 
23019030 EN111_r06c02_Dep00Ch16_F01/0/00/3    83.99     0.64    1151.93     1.04    24.66  -0.0220   0   Good 
23019030 EN112_r06c03_Dep00Ch17_F01/0/01/2    50.83     0.64     925.70     0.68    20.02  -0.0324   0   Good 
23019030 EN113_r06c04_Dep00Ch18_F01/0/01/3    78.98     0.67     888.20     0.63    19.20  -0.0347   0   Good 
23019030 EN114_r06c05_Dep00Ch19_F01/0/02/2    46.40     0.65    1173.12     0.75    22.57  -0.0234   0   Good 
23019030 EN133_r07c02_Dep00Ch20_F22/0/00/1    51.15     0.66     918.80     0.73    21.18  -0.0314   0   Good 
23019030 EN134_r07c03_Dep00Ch21_F22/0/01/0    78.27     0.67     716.95     0.54    16.29  -0.0470   0   Good 
23019030 EN135_r07c04_Dep00Ch22_F22/0/01/1    58.13     0.66     820.01     0.60    17.85  -0.0392   0   Good 
23019030 EN136_r07c05_Dep00Ch23_F22/0/02/0    51.37     0.65     962.61     0.73    20.57  -0.0306   0   Good 
23019030 EN155_r08c02_Dep00Ch24_F22/0/00/3    67.66     0.64     749.28     0.60    17.76  -0.0430   0   Good 
23019030 EN156_r08c03_Dep00Ch25_F22/0/01/2    60.99     0.67     694.81     0.55    17.02  -0.0475   0   Good 
23019030 EN157_r08c04_Dep00Ch26_F22/0/01/3    58.63     0.63     769.20     0.57    16.31  -0.0438   0   Good 
23019030 EN158_r08c05_Dep00Ch27_F22/0/02/2    39.73     0.68    1017.16     0.61    18.59  -0.0309   0   Good 
23019030 EN177_r09c02_Dep00Ch28_F05/0/00/1    82.21     0.67     637.22     0.51    15.39  -0.0543   0   Good 
23019030 EN178_r09c03_Dep00Ch29_F05/0/01/0    59.51     0.69     784.79     0.56    16.76  -0.0424   0   Good 
23019030 EN179_r09c04_Dep00Ch30_F05/0/01/1    88.46     0.67     961.43     0.59    17.62  -0.0337   0   Good 
23019030 EN180_r09c05_Dep00Ch31_F05/0/02/0    72.73     0.65     968.33     0.59    18.55  -0.0325   0   Good 
23019030 EN027_r02c06_Dep01Ch00_F20/0/02/3    81.25     0.64     941.59     0.80    22.23  -0.0295   0   Good 
23019030 EN028_r02c07_Dep01Ch01_F20/0/03/2    68.66     0.64     782.78     0.65    18.46  -0.0403   0   Good 
23019030 EN029_r02c08_Dep01Ch02_F20/0/03/3    91.13     0.64     885.63     0.69    18.96  -0.0350   0   Good 
