run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
23011040 EN023_r02c02_Dep00Ch00_F20/0/00/3    57.07     0.63    1026.01     0.74    21.09  -0.0282   0   Good 
23011040 EN024_r02c03_Dep00Ch01_F20/0/01/2    38.17     0.65    1003.89     0.75    21.74  -0.0282   0   Good 
23011040 EN025_r02c04_Dep00Ch02_F20/0/01/3    58.87     0.64    1140.06     0.80    23.08  -0.0236   0   Good 
23011040 EN026_r02c05_Dep00Ch03_F20/0/02/2    44.00     0.66    1242.76     0.84    23.88  -0.0210   0   Good 
23011040 EN045_r03c02_Dep00Ch04_F00/0/00/1    92.57     0.64     979.51     0.77    21.21  -0.0294   0   Good 
23011040 EN046_r03c03_Dep00Ch05_F00/0/01/0    52.26     0.64    1095.35     0.78    22.76  -0.0249   0   Good 
23011040 EN047_r03c04_Dep00Ch06_F00/0/01/1    60.26     0.66    1055.19     0.74    21.64  -0.0269   0   Good 
23011040 EN048_r03c05_Dep00Ch07_F00/0/02/0    65.08     0.60    1133.27     0.78    23.27  -0.0236   0   Good 
23011040 EN067_r04c02_Dep00Ch08_F00/0/00/3    84.15     0.64     978.54     0.74    21.52  -0.0291   0   Good 
23011040 EN068_r04c03_Dep00Ch09_F00/0/01/2    66.16     0.65    1156.26     0.81    22.66  -0.0236   0   Good 
23011040 EN069_r04c04_Dep00Ch10_F00/0/01/3    54.51     0.64    1319.06     0.92    24.90  -0.0190   0   Good 
23011040 EN070_r04c05_Dep00Ch11_F00/0/02/2    83.02     0.67    1136.30     0.83    23.86  -0.0230   0   Good 
23011040 EN089_r05c02_Dep00Ch12_F01/0/00/1    58.75     0.66    1236.31     0.85    24.27  -0.0208   0   Good 
23011040 EN090_r05c03_Dep00Ch13_F01/0/01/0    54.86     0.66     906.51     0.72    20.72  -0.0323   0   Good 
23011040 EN091_r05c04_Dep00Ch14_F01/0/01/1    60.30     0.68    1050.52     0.75    21.14  -0.0275   0   Good 
23011040 EN092_r05c05_Dep00Ch15_F01/0/02/0    55.33     0.64    1142.99     0.82    23.06  -0.0236   0   Good 
23011040 EN111_r06c02_Dep00Ch16_F01/0/00/3    83.16     0.65    1189.83     0.95    25.36  -0.0207   0   Good 
23011040 EN112_r06c03_Dep00Ch17_F01/0/01/2    49.61     0.65     951.34     0.71    21.20  -0.0303   0   Good 
23011040 EN113_r06c04_Dep00Ch18_F01/0/01/3    77.74     0.67     914.00     0.70    20.57  -0.0322   0   Good 
23011040 EN114_r06c05_Dep00Ch19_F01/0/02/2    45.75     0.61    1196.78     0.82    23.62  -0.0220   0   Good 
23011040 EN133_r07c02_Dep00Ch20_F22/0/00/1    49.42     0.66     954.34     0.84    23.51  -0.0278   0   Good 
23011040 EN134_r07c03_Dep00Ch21_F22/0/01/0    77.30     0.66     743.46     0.62    17.83  -0.0433   0   Good 
23011040 EN135_r07c04_Dep00Ch22_F22/0/01/1    57.48     0.67     848.91     0.67    19.09  -0.0364   0   Good 
23011040 EN136_r07c05_Dep00Ch23_F22/0/02/0    50.46     0.66     986.78     0.74    21.56  -0.0288   0   Good 
23011040 EN155_r08c02_Dep00Ch24_F22/0/00/3    66.96     0.64     778.36     0.61    18.37  -0.0406   0   Good 
23011040 EN156_r08c03_Dep00Ch25_F22/0/01/2    59.98     0.66     719.64     0.60    17.23  -0.0455   0   Good 
23011040 EN157_r08c04_Dep00Ch26_F22/0/01/3    57.08     0.66     798.88     0.63    17.76  -0.0404   0   Good 
23011040 EN158_r08c05_Dep00Ch27_F22/0/02/2    37.71     0.67    1044.59     0.67    19.60  -0.0291   0   Good 
23011040 EN177_r09c02_Dep00Ch28_F05/0/00/1    81.06     0.66     670.72     0.55    16.05  -0.0506   0   Good 
23011040 EN178_r09c03_Dep00Ch29_F05/0/01/0    57.97     0.67     814.38     0.57    17.62  -0.0398   0   Good 
23011040 EN179_r09c04_Dep00Ch30_F05/0/01/1    88.01     0.65     995.12     0.64    18.91  -0.0312   0   Good 
23011040 EN180_r09c05_Dep00Ch31_F05/0/02/0    72.21     0.67    1001.08     0.62    18.86  -0.0311   0   Good 
23011040 EN027_r02c06_Dep01Ch00_F20/0/02/3    81.71     0.65     957.98     0.85    22.97  -0.0282   0   Good 
23011040 EN028_r02c07_Dep01Ch01_F20/0/03/2    69.19     0.65     796.88     0.70    19.16  -0.0387   0   Good 
23011040 EN029_r02c08_Dep01Ch02_F20/0/03/3    90.56     0.63     899.04     0.68    19.81  -0.0336   0   Good 
23011040 EN030_r02c09_Dep01Ch03_F20/0/04/2    48.19     0.63    1011.32     0.73    20.97  -0.0287   0   Good 
23011040 EN049_r03c06_Dep01Ch04_F00/0/02/1    50.27     0.63    1147.51     0.95    25.98  -0.0209   0   Good 
23011040 EN050_r03c07_Dep01Ch05_F00/0/03/0    92.11     0.63     827.92     0.75    20.59  -0.0355   0   Good 
23011040 EN051_r03c08_Dep01Ch06_F00/0/03/1    69.57     0.62     886.15     0.72    20.89  -0.0329   0   Good 
23011040 EN052_r03c09_Dep01Ch07_F00/0/04/0    76.77     0.63     955.80     0.77    21.59  -0.0297   0   Good 
23011040 EN071_r04c06_Dep01Ch08_F00/0/02/3   111.86     0.62    1008.93     0.82    22.81  -0.0269   0   Good 
23011040 EN072_r04c07_Dep01Ch09_F00/0/03/2    92.48     0.63     890.98     0.81    21.87  -0.0316   0   Good 
23011040 EN073_r04c08_Dep01Ch10_F00/0/03/3    71.38     0.63     945.49     0.75    21.09  -0.0306   0   Good 
23011040 EN074_r04c09_Dep01Ch11_F00/0/04/2    70.11     0.64     906.48     0.70    20.46  -0.0326   0   Good 
23011040 EN093_r05c06_Dep01Ch12_F01/0/02/1    60.69     0.63    1070.17     1.07    26.07  -0.0224   0   Good 
23011040 EN094_r05c07_Dep01Ch13_F01/0/03/0    76.98     0.64     672.03     0.67    17.60  -0.0482   0   Good 
23011040 EN095_r05c08_Dep01Ch14_F01/0/03/1    62.06     0.64     740.40     0.58    17.67  -0.0437   0   Good 
23011040 EN096_r05c09_Dep01Ch15_F01/0/04/0    70.86     0.64     956.22     0.75    21.16  -0.0302   0   Good 
23011040 EN115_r06c06_Dep01Ch16_F01/0/02/3    79.33     0.64    1033.60     0.82    22.94  -0.0262   0   Good 
23011040 EN116_r06c07_Dep01Ch17_F01/0/03/2    53.32     0.65     733.98     0.63    18.52  -0.0429   0   Good 
23011040 EN117_r06c08_Dep01Ch18_F01/0/03/3    72.71     0.65     926.65     0.72    20.97  -0.0313   0   Good 
23011040 EN118_r06c09_Dep01Ch19_F01/0/04/2    37.88     0.66    1023.66     0.81    22.85  -0.0265   0   Good 
23011040 EN137_r07c06_Dep01Ch20_F22/0/02/1    68.21     0.64     996.92     0.88    23.27  -0.0268   0   Good 
