run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
23007085 EN023_r02c02_Dep00Ch00_F20/0/00/3    57.32     0.60    1030.81     0.72    20.92  -0.0282   0   Good 
23007085 EN024_r02c03_Dep00Ch01_F20/0/01/2    37.51     0.66    1011.03     0.69    20.70  -0.0290   0   Good 
23007085 EN025_r02c04_Dep00Ch02_F20/0/01/3    59.16     0.65    1146.82     0.85    22.68  -0.0238   0   Good 
23007085 EN026_r02c05_Dep00Ch03_F20/0/02/2    43.90     0.68    1245.59     0.77    23.10  -0.0216   0   Good 
23007085 EN045_r03c02_Dep00Ch04_F00/0/00/1    92.46     0.66     990.13     0.72    21.00  -0.0293   0   Good 
23007085 EN046_r03c03_Dep00Ch05_F00/0/01/0    51.87     0.64    1105.68     0.73    21.10  -0.0261   0   Good 
23007085 EN047_r03c04_Dep00Ch06_F00/0/01/1    60.23     0.66    1063.61     0.79    21.38  -0.0269   0   Good 
23007085 EN048_r03c05_Dep00Ch07_F00/0/02/0    65.57     0.57    1143.16     0.85    23.18  -0.0235   0   Good 
23007085 EN067_r04c02_Dep00Ch08_F00/0/00/3    85.49     0.64     988.07     0.66    19.79  -0.0306   0   Good 
23007085 EN068_r04c03_Dep00Ch09_F00/0/01/2    65.49     0.65    1169.14     0.79    23.37  -0.0228   0   Good 
23007085 EN069_r04c04_Dep00Ch10_F00/0/01/3    54.38     0.64    1333.34     0.88    24.61  -0.0190   0   Good 
23007085 EN070_r04c05_Dep00Ch11_F00/0/02/2    82.69     0.67    1147.23     0.78    23.49  -0.0231   0   Good 
23007085 EN089_r05c02_Dep00Ch12_F01/0/00/1    58.51     0.66    1250.66     0.89    24.00  -0.0208   0   Good 
23007085 EN090_r05c03_Dep00Ch13_F01/0/01/0    54.47     0.67     915.27     0.82    20.79  -0.0319   0   Good 
23007085 EN091_r05c04_Dep00Ch14_F01/0/01/1    59.84     0.69    1063.47     0.68    20.08  -0.0281   0   Good 
23007085 EN092_r05c05_Dep00Ch15_F01/0/02/0    55.15     0.65    1155.42     0.75    21.92  -0.0243   0   Good 
23007085 EN111_r06c02_Dep00Ch16_F01/0/00/3    82.29     0.64    1202.26     0.95    26.34  -0.0197   0   Good 
23007085 EN112_r06c03_Dep00Ch17_F01/0/01/2    49.15     0.65     963.08     0.74    20.82  -0.0303   0   Good 
23007085 EN113_r06c04_Dep00Ch18_F01/0/01/3    76.60     0.67     926.99     0.68    19.84  -0.0325   0   Good 
23007085 EN114_r06c05_Dep00Ch19_F01/0/02/2    45.22     0.61    1213.29     0.82    23.19  -0.0221   0   Good 
23007085 EN133_r07c02_Dep00Ch20_F22/0/00/1    49.43     0.70     974.16     0.84    22.85  -0.0279   0   Good 
23007085 EN134_r07c03_Dep00Ch21_F22/0/01/0    76.54     0.64     754.26     0.57    17.13  -0.0436   0   Good 
23007085 EN135_r07c04_Dep00Ch22_F22/0/01/1    57.09     0.68     860.17     0.61    18.63  -0.0365   0   Good 
23007085 EN136_r07c05_Dep00Ch23_F22/0/02/0    49.99     0.66     998.14     0.74    20.73  -0.0293   0   Good 
