run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
22364098 EN023_r02c02_Dep00Ch00_F20/0/00/3    56.90     0.61     232.54     0.30     9.48  -0.1742   0   Good 
22364098 EN024_r02c03_Dep00Ch01_F20/0/01/2    37.07     0.64     227.48     0.28     9.02  -0.1802   0   Good 
22364098 EN025_r02c04_Dep00Ch02_F20/0/01/3    58.86     0.65     260.89     0.29     9.22  -0.1563   0   Good 
22364098 EN026_r02c05_Dep00Ch03_F20/0/02/2    44.44     0.66     283.90     0.31     9.93  -0.1411   0   Good 
22364098 EN045_r03c02_Dep00Ch04_F00/0/00/1    92.50     0.64     226.97     0.29     9.11  -0.1802   0   Good 
22364098 EN046_r03c03_Dep00Ch05_F00/0/01/0    50.91     0.63     252.59     0.29     9.25  -0.1613   0   Good 
22364098 EN047_r03c04_Dep00Ch06_F00/0/01/1    59.51     0.65     244.45     0.30     9.46  -0.1658   0   Good 
22364098 EN048_r03c05_Dep00Ch07_F00/0/02/0    66.21     0.56     265.10     0.31     9.94  -0.1511   0   Good 
22364098 EN067_r04c02_Dep00Ch08_F00/0/00/3    89.55     0.62     224.73     0.28     9.00  -0.1824   0   Good 
22364098 EN068_r04c03_Dep00Ch09_F00/0/01/2    65.59     0.64     267.25     0.32    10.08  -0.1494   0   Good 
22364098 EN069_r04c04_Dep00Ch10_F00/0/01/3    54.69     0.62     307.41     0.32    10.39  -0.1288   0   Good 
22364098 EN070_r04c05_Dep00Ch11_F00/0/02/2    82.72     0.65     263.73     0.31     9.84  -0.1523   0   Good 
22364098 EN089_r05c02_Dep00Ch12_F01/0/00/1    58.24     0.64     284.00     0.33    10.22  -0.1401   0   Good 
22364098 EN090_r05c03_Dep00Ch13_F01/0/01/0    54.28     0.66     204.89     0.28     9.03  -0.2000   0   Good 
22364098 EN091_r05c04_Dep00Ch14_F01/0/01/1    59.83     0.68     237.93     0.29     9.35  -0.1708   0   Good 
22364098 EN092_r05c05_Dep00Ch15_F01/0/02/0    54.58     0.63     266.58     0.31     9.73  -0.1511   0   Good 
22364098 EN111_r06c02_Dep00Ch16_F01/0/00/3    82.58     0.63     275.02     0.32    10.12  -0.1450   0   Good 
22364098 EN112_r06c03_Dep00Ch17_F01/0/01/2    49.39     0.64     215.82     0.28     8.94  -0.1903   0   Good 
22364098 EN113_r06c04_Dep00Ch18_F01/0/01/3    77.65     0.65     206.62     0.28     8.92  -0.1988   0   Good 
22364098 EN114_r06c05_Dep00Ch19_F01/0/02/2    45.17     0.60     280.58     0.30     9.69  -0.1437   0   Good 
22364098 EN133_r07c02_Dep00Ch20_F22/0/00/1    48.84     0.67     218.08     0.28     8.90  -0.1885   0   Good 
22364098 EN134_r07c03_Dep00Ch21_F22/0/01/0    76.30     0.63     166.88     0.25     8.16  -0.2507   0   Good 
22364098 EN135_r07c04_Dep00Ch22_F22/0/01/1    57.11     0.65     192.82     0.25     7.90  -0.2183   0   Good 
22364098 EN136_r07c05_Dep00Ch23_F22/0/02/0    49.93     0.65     226.58     0.28     8.90  -0.1814   0   Good 
22364098 EN155_r08c02_Dep00Ch24_F22/0/00/3    66.03     0.64     176.56     0.25     7.79  -0.2391   0   Good 
22364098 EN156_r08c03_Dep00Ch25_F22/0/01/2    59.36     0.65     162.95     0.26     8.12  -0.2570   0   Good 
22364098 EN157_r08c04_Dep00Ch26_F22/0/01/3    56.39     0.64     181.21     0.25     8.13  -0.2311   0   Good 
22364098 EN158_r08c05_Dep00Ch27_F22/0/02/2    37.84     0.66     240.43     0.27     8.75  -0.1716   0   Good 
22364098 EN177_r09c02_Dep00Ch28_F05/0/00/1    80.59     0.65     151.99     0.26     8.21  -0.2750   0   Good 
22364098 EN178_r09c03_Dep00Ch29_F05/0/01/0    57.55     0.65     184.06     0.27     8.55  -0.2252   0   Good 
22364098 EN179_r09c04_Dep00Ch30_F05/0/01/1    86.39     0.65     225.33     0.27     8.71  -0.1832   0   Good 
22364098 EN180_r09c05_Dep00Ch31_F05/0/02/0    71.84     0.66     225.61     0.28     8.87  -0.1823   0   Good 
22364098 EN027_r02c06_Dep01Ch00_F20/0/02/3    80.96     0.64     220.20     0.29     9.08  -0.1858   0   Good 
22364098 EN028_r02c07_Dep01Ch01_F20/0/03/2    68.36     0.63     181.24     0.27     8.76  -0.2276   0   Good 
22364098 EN029_r02c08_Dep01Ch02_F20/0/03/3    90.02     0.63     203.34     0.28     8.68  -0.2032   0   Good 
22364098 EN030_r02c09_Dep01Ch03_F20/0/04/2    48.20     0.60     225.42     0.29     9.18  -0.1811   0   Good 
22364098 EN049_r03c06_Dep01Ch04_F00/0/02/1    51.57     0.61     270.64     0.32    10.16  -0.1472   0   Good 
22364098 EN050_r03c07_Dep01Ch05_F00/0/03/0    91.59     0.63     189.76     0.28     8.96  -0.2163   0   Good 
22364098 EN051_r03c08_Dep01Ch06_F00/0/03/1    69.77     0.62     201.33     0.28     8.63  -0.2055   0   Good 
22364098 EN052_r03c09_Dep01Ch07_F00/0/04/0    76.88     0.61     218.29     0.30     9.54  -0.1853   0   Good 
22364098 EN071_r04c06_Dep01Ch08_F00/0/02/3   110.43     0.61     237.80     0.29     9.29  -0.1712   0   Good 
22364098 EN072_r04c07_Dep01Ch09_F00/0/03/2    91.83     0.60     202.94     0.29     9.02  -0.2019   0   Good 
22364098 EN073_r04c08_Dep01Ch10_F00/0/03/3    71.07     0.61     216.87     0.29     9.03  -0.1889   0   Good 
22364098 EN074_r04c09_Dep01Ch11_F00/0/04/2    68.14     0.64     207.19     0.28     8.92  -0.1983   0   Good 
22364098 EN093_r05c06_Dep01Ch12_F01/0/02/1    60.41     0.62     252.95     0.31     9.60  -0.1597   0   Good 
22364098 EN094_r05c07_Dep01Ch13_F01/0/03/0    76.12     0.62     156.06     0.25     7.95  -0.2694   0   Good 
22364098 EN095_r05c08_Dep01Ch14_F01/0/03/1    61.89     0.66     170.99     0.26     8.12  -0.2449   0   Good 
22364098 EN096_r05c09_Dep01Ch15_F01/0/04/0    70.14     0.63     214.18     0.27     8.64  -0.1931   0   Good 
22364098 EN115_r06c06_Dep01Ch16_F01/0/02/3    78.27     0.63     242.59     0.29     9.19  -0.1682   0   Good 
22364098 EN116_r06c07_Dep01Ch17_F01/0/03/2    52.81     0.64     168.83     0.25     8.12  -0.2480   0   Good 
22364098 EN117_r06c08_Dep01Ch18_F01/0/03/3    72.24     0.64     214.12     0.29     9.09  -0.1910   0   Good 
22364098 EN118_r06c09_Dep01Ch19_F01/0/04/2    36.80     0.63     228.78     0.30     9.66  -0.1763   0   Good 
22364098 EN137_r07c06_Dep01Ch20_F22/0/02/1    68.38     0.61     231.74     0.28     8.64  -0.1785   0   Good 
22364098 EN138_r07c07_Dep01Ch21_F22/0/03/0    71.95     0.59     238.86     0.29     9.42  -0.1699   0   Good 
22364098 EN139_r07c08_Dep01Ch22_F22/0/03/1    51.12     0.64     307.16     0.31    10.03  -0.1301   0   Good 
22364098 EN140_r07c09_Dep01Ch23_F22/0/04/0   115.88     0.64     235.35     0.29     9.38  -0.1726   0   Good 
22364098 EN159_r08c06_Dep01Ch24_F22/0/02/3    98.83     0.60     267.60     0.30     9.53  -0.1512   0   Good 
22364098 EN160_r08c07_Dep01Ch25_F22/0/03/2   100.22     0.65     242.81     0.29     9.35  -0.1674   0   Good 
22364098 EN161_r08c08_Dep01Ch26_F22/0/03/3   103.13     0.63     297.30     0.33    10.24  -0.1337   0   Good 
22364098 EN162_r08c09_Dep01Ch27_F22/0/04/2    44.35     0.76     226.83     0.28     9.11  -0.1803   0   Good 
22364098 EN181_r09c06_Dep01Ch28_F05/0/02/1    63.09     0.61     269.96     0.31     9.85  -0.1487   0   Good 
22364098 EN182_r09c07_Dep01Ch29_F05/0/03/0    85.92     0.64     289.68     0.30     9.67  -0.1392   0   Good 
22364098 EN183_r09c08_Dep01Ch30_F05/0/03/1    74.98     0.63     301.34     0.31     9.96  -0.1329   0   Good 
22364098 EN184_r09c09_Dep01Ch31_F05/0/04/0    35.17     0.71     238.46     0.28     9.11  -0.1715   0   Good 
22364098 EN031_r02c10_Dep02Ch00_F20/0/04/3    87.60     0.63     200.11     0.29     9.08  -0.2045   0   Good 
22364098 EN032_r02c11_Dep02Ch01_F20/0/05/2    23.72     0.62     161.73     0.27     8.04  -0.2594   0   Good 
22364098 EN033_r02c12_Dep02Ch02_F20/0/05/3   101.28     0.62     152.12     0.25     7.97  -0.2763   0   Good 
22364098 EN034_r02c13_Dep02Ch03_F20/0/06/2    98.15     0.63     153.37     0.24     8.04  -0.2736   0   Good 
22364098 EN053_r03c10_Dep02Ch04_F00/0/04/1    71.76     0.57     196.18     0.27     8.47  -0.2117   0   Good 
22364098 EN054_r03c11_Dep02Ch05_F00/0/05/0    63.42     0.61     186.49     0.28     8.44  -0.2228   0   Good 
22364098 EN055_r03c12_Dep02Ch06_F00/0/05/1    71.72     0.62     167.28     0.25     8.40  -0.2487   0   Good 
22364098 EN056_r03c13_Dep02Ch07_F00/0/06/0    89.81     0.59     273.22     0.31    10.01  -0.1464   0   Good 
22364098 EN075_r04c10_Dep02Ch08_F00/0/04/3    79.03     0.60     220.54     0.27     8.67  -0.1874   0   Good 
22364098 EN076_r04c11_Dep02Ch09_F00/0/05/2    46.21     0.62     173.34     0.27     8.27  -0.2407   0   Good 
22364098 EN077_r04c12_Dep02Ch10_F00/0/05/3    50.55     0.62     202.96     0.27     8.67  -0.2036   0   Good 
22364098 EN078_r04c13_Dep02Ch11_F00/0/06/2    33.92     0.65     220.68     0.28     9.01  -0.1858   0   Good 
22364098 EN097_r05c10_Dep02Ch12_F01/0/04/1    48.58     0.59     182.90     0.26     8.42  -0.2273   0   Good 
22364098 EN098_r05c11_Dep02Ch13_F01/0/05/0    63.09     0.62     171.89     0.25     7.94  -0.2447   0   Good 
22364098 EN099_r05c12_Dep02Ch14_F01/0/05/1    54.84     0.65     155.49     0.26     8.27  -0.2684   0   Good 
22364098 EN100_r05c13_Dep02Ch15_F01/0/06/0    80.14     0.57     194.48     0.28     8.41  -0.2139   0   Good 
22364098 EN119_r06c10_Dep02Ch16_F01/0/04/3    81.01     0.63     226.81     0.28     8.99  -0.1808   0   Good 
22364098 EN120_r06c11_Dep02Ch17_F01/0/05/2    60.62     0.63     197.96     0.28     9.04  -0.2069   0   Good 
22364098 EN121_r06c12_Dep02Ch18_F01/0/05/3    65.57     0.63     155.21     0.24     7.98  -0.2707   0   Good 
