run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
23001044 EN023_r02c02_Dep00Ch00_F20/0/00/3    57.31     0.58     232.99     0.29     9.31  -0.1746   0   Good 
23001044 EN024_r02c03_Dep00Ch01_F20/0/01/2    37.71     0.64     227.24     0.28     9.21  -0.1795   0   Good 
23001044 EN025_r02c04_Dep00Ch02_F20/0/01/3    58.54     0.62     261.41     0.31     9.83  -0.1537   0   Good 
23001044 EN026_r02c05_Dep00Ch03_F20/0/02/2    43.96     0.65     283.38     0.32    10.18  -0.1405   0   Good 
23001044 EN045_r03c02_Dep00Ch04_F00/0/00/1    92.42     0.63     226.06     0.30     9.50  -0.1791   0   Good 
23001044 EN046_r03c03_Dep00Ch05_F00/0/01/0    52.02     0.62     252.34     0.30     9.56  -0.1603   0   Good 
23001044 EN047_r03c04_Dep00Ch06_F00/0/01/1    57.55     0.64     243.50     0.29     9.33  -0.1670   0   Good 
23001044 EN048_r03c05_Dep00Ch07_F00/0/02/0    65.70     0.57     264.41     0.30     9.41  -0.1535   0   Good 
23001044 EN067_r04c02_Dep00Ch08_F00/0/00/3    84.73     0.62     223.79     0.31     9.10  -0.1828   0   Good 
23001044 EN068_r04c03_Dep00Ch09_F00/0/01/2    65.56     0.64     266.29     0.29     9.50  -0.1521   0   Good 
23001044 EN069_r04c04_Dep00Ch10_F00/0/01/3    54.55     0.63     306.78     0.33    10.45  -0.1289   0   Good 
23001044 EN070_r04c05_Dep00Ch11_F00/0/02/2    83.32     0.65     264.18     0.31     9.78  -0.1523   0   Good 
23001044 EN089_r05c02_Dep00Ch12_F01/0/00/1    58.13     0.63     283.49     0.32    10.41  -0.1397   0   Good 
23001044 EN090_r05c03_Dep00Ch13_F01/0/01/0    54.09     0.65     204.23     0.28     8.62  -0.2026   0   Good 
23001044 EN091_r05c04_Dep00Ch14_F01/0/01/1    59.93     0.67     237.41     0.30     9.44  -0.1708   0   Good 
23001044 EN092_r05c05_Dep00Ch15_F01/0/02/0    55.01     0.63     266.36     0.31     9.96  -0.1503   0   Good 
23001044 EN111_r06c02_Dep00Ch16_F01/0/00/3    82.67     0.62     272.00     0.32    10.12  -0.1466   0   Good 
23001044 EN112_r06c03_Dep00Ch17_F01/0/01/2    49.15     0.63     215.78     0.28     8.90  -0.1905   0   Good 
23001044 EN113_r06c04_Dep00Ch18_F01/0/01/3    76.98     0.65     206.69     0.28     8.88  -0.1989   0   Good 
23001044 EN114_r06c05_Dep00Ch19_F01/0/02/2    45.38     0.59     278.99     0.30     9.79  -0.1441   0   Good 
23001044 EN133_r07c02_Dep00Ch20_F22/0/00/1    49.31     0.66     216.16     0.29     9.09  -0.1893   0   Good 
23001044 EN134_r07c03_Dep00Ch21_F22/0/01/0    76.54     0.61     166.22     0.25     8.21  -0.2514   0   Good 
23001044 EN135_r07c04_Dep00Ch22_F22/0/01/1    57.26     0.64     191.60     0.27     8.39  -0.2172   0   Good 
23001044 EN136_r07c05_Dep00Ch23_F22/0/02/0    49.81     0.65     226.81     0.30     9.58  -0.1782   0   Good 
23001044 EN155_r08c02_Dep00Ch24_F22/0/00/3    66.27     0.64     175.53     0.26     8.20  -0.2381   0   Good 
23001044 EN156_r08c03_Dep00Ch25_F22/0/01/2    59.58     0.65     161.76     0.26     8.14  -0.2588   0   Good 
23001044 EN157_r08c04_Dep00Ch26_F22/0/01/3    56.82     0.64     179.63     0.27     8.32  -0.2320   0   Good 
23001044 EN158_r08c05_Dep00Ch27_F22/0/02/2    38.33     0.65     239.23     0.28     8.97  -0.1715   0   Good 
23001044 EN177_r09c02_Dep00Ch28_F05/0/00/1    80.88     0.65     151.15     0.24     7.91  -0.2785   0   Good 
23001044 EN178_r09c03_Dep00Ch29_F05/0/01/0    58.05     0.65     181.75     0.25     8.35  -0.2292   0   Good 
23001044 EN179_r09c04_Dep00Ch30_F05/0/01/1    87.57     0.63     223.66     0.27     8.87  -0.1839   0   Good 
23001044 EN180_r09c05_Dep00Ch31_F05/0/02/0    72.35     0.65     225.53     0.29     9.16  -0.1811   0   Good 
23001044 EN027_r02c06_Dep01Ch00_F20/0/02/3    80.66     0.64     219.69     0.29     9.03  -0.1865   0   Good 
23001044 EN028_r02c07_Dep01Ch01_F20/0/03/2    68.44     0.64     180.75     0.27     8.72  -0.2284   0   Good 
23001044 EN029_r02c08_Dep01Ch02_F20/0/03/3    90.35     0.62     203.76     0.28     8.72  -0.2026   0   Good 
23001044 EN030_r02c09_Dep01Ch03_F20/0/04/2    48.04     0.63     224.69     0.30     9.56  -0.1800   0   Good 
23001044 EN049_r03c06_Dep01Ch04_F00/0/02/1    50.83     0.63     269.84     0.32     9.95  -0.1484   0   Good 
23001044 EN050_r03c07_Dep01Ch05_F00/0/03/0    92.10     0.61     189.86     0.28     8.70  -0.2175   0   Good 
23001044 EN051_r03c08_Dep01Ch06_F00/0/03/1    69.52     0.62     202.31     0.28     8.83  -0.2035   0   Good 
23001044 EN052_r03c09_Dep01Ch07_F00/0/04/0    77.12     0.63     219.43     0.30     9.29  -0.1855   0   Good 
23001044 EN071_r04c06_Dep01Ch08_F00/0/02/3   113.76     0.62     236.64     0.32     9.19  -0.1725   0   Good 
23001044 EN072_r04c07_Dep01Ch09_F00/0/03/2    92.25     0.62     204.47     0.28     8.59  -0.2025   0   Good 
23001044 EN073_r04c08_Dep01Ch10_F00/0/03/3    71.37     0.63     216.73     0.29     9.09  -0.1888   0   Good 
23001044 EN074_r04c09_Dep01Ch11_F00/0/04/2    70.18     0.63     207.94     0.28     8.97  -0.1973   0   Good 
23001044 EN093_r05c06_Dep01Ch12_F01/0/02/1    60.32     0.62     254.15     0.31     9.77  -0.1583   0   Good 
23001044 EN094_r05c07_Dep01Ch13_F01/0/03/0    76.34     0.62     155.50     0.25     8.12  -0.2693   0   Good 
23001044 EN095_r05c08_Dep01Ch14_F01/0/03/1    62.00     0.65     170.79     0.27     8.43  -0.2434   0   Good 
23001044 EN096_r05c09_Dep01Ch15_F01/0/04/0    70.78     0.63     213.83     0.28     8.96  -0.1919   0   Good 
23001044 EN115_r06c06_Dep01Ch16_F01/0/02/3    78.33     0.65     242.18     0.29     9.49  -0.1673   0   Good 
23001044 EN116_r06c07_Dep01Ch17_F01/0/03/2    52.67     0.65     168.14     0.26     8.49  -0.2469   0   Good 
23001044 EN117_r06c08_Dep01Ch18_F01/0/03/3    75.71     0.65     213.21     0.30     9.33  -0.1908   0   Good 
23001044 EN118_r06c09_Dep01Ch19_F01/0/04/2    37.62     0.64     229.27     0.31     9.91  -0.1749   0   Good 
23001044 EN137_r07c06_Dep01Ch20_F22/0/02/1    67.90     0.62     230.58     0.30     9.35  -0.1763   0   Good 
23001044 EN138_r07c07_Dep01Ch21_F22/0/03/0    72.48     0.58     236.68     0.30     9.41  -0.1715   0   Good 
23001044 EN139_r07c08_Dep01Ch22_F22/0/03/1    51.16     0.65     306.20     0.32    10.38  -0.1294   0   Good 
23001044 EN140_r07c09_Dep01Ch23_F22/0/04/0   116.32     0.63     235.83     0.30     9.54  -0.1716   0   Good 
23001044 EN159_r08c06_Dep01Ch24_F22/0/02/3    96.85     0.59     266.86     0.30     9.50  -0.1518   0   Good 
23001044 EN160_r08c07_Dep01Ch25_F22/0/03/2   100.64     0.66     240.31     0.29     9.11  -0.1702   0   Good 
23001044 EN161_r08c08_Dep01Ch26_F22/0/03/3   103.18     0.63     296.48     0.32    10.39  -0.1336   0   Good 
