run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
22317046 EN023_r02c02_Dep00Ch00_F20/0/00/3    51.20     0.66    1263.76     1.27    41.13  -0.0070   0   Good 
22317046 EN024_r02c03_Dep00Ch01_F20/0/01/2    32.31     0.64    1227.38     1.30    41.15  -0.0072   0   Good 
22317046 EN025_r02c04_Dep00Ch02_F20/0/01/3    52.18     0.66    1395.67     1.31    41.91  -0.0058   0   Good 
22317046 EN026_r02c05_Dep00Ch03_F20/0/02/2    38.59     0.67    1518.13     1.49    46.77  -0.0021   0   Good 
22317046 EN045_r03c02_Dep00Ch04_F00/0/00/1    87.63     0.65    1224.24     1.27    40.12  -0.0081   0   Good 
22317046 EN046_r03c03_Dep00Ch05_F00/0/01/0    46.33     0.64    1378.45     1.32    42.91  -0.0051   0   Good 
22317046 EN047_r03c04_Dep00Ch06_F00/0/01/1    54.41     0.64    1348.35     1.29    41.70  -0.0062   0   Good 
22317046 EN048_r03c05_Dep00Ch07_F00/0/02/0    61.40     0.64    1427.83     1.41    45.94  -0.0028   0   Good 
22317046 EN067_r04c02_Dep00Ch08_F00/0/00/3    80.38     0.59    1230.92     1.27    41.28  -0.0071   0   Good 
22317046 EN068_r04c03_Dep00Ch09_F00/0/01/2    60.17     0.63    1455.35     1.40    44.44  -0.0038   0   Good 
22317046 EN069_r04c04_Dep00Ch10_F00/0/01/3    48.80     0.65    1674.32     1.44    46.13  -0.0023   0   Good 
22317046 EN070_r04c05_Dep00Ch11_F00/0/02/2    77.64     0.65    1441.02     1.41    45.40  -0.0032   0   Good 
22317046 EN089_r05c02_Dep00Ch12_F01/0/00/1    52.99     0.65    1547.67     1.41    45.94  -0.0026   0   Good 
22317046 EN090_r05c03_Dep00Ch13_F01/0/01/0    48.90     0.66    1116.23     1.19    38.32  -0.0105   0   Good 
22317046 EN091_r05c04_Dep00Ch14_F01/0/01/1    54.44     0.66    1289.29     1.25    40.74  -0.0072   0   Good 
22317046 EN092_r05c05_Dep00Ch15_F01/0/02/0    49.95     0.65    1437.83     1.36    43.47  -0.0045   0   Good 
22317046 EN111_r06c02_Dep00Ch16_F01/0/00/3    77.44     0.64    1496.81     1.46    47.35  -0.0018   0   Good 
22317046 EN112_r06c03_Dep00Ch17_F01/0/01/2    44.08     0.64    1177.98     1.23    38.32  -0.0099   0   Good 
22317046 EN113_r06c04_Dep00Ch18_F01/0/01/3    71.27     0.65    1128.25     1.24    38.38  -0.0103   0   Good 
22317046 EN114_r06c05_Dep00Ch19_F01/0/02/2    40.74     0.66    1511.58     1.40    44.71  -0.0035   0   Good 
22317046 EN133_r07c02_Dep00Ch20_F22/0/00/1    44.43     0.65    1205.53     1.28    40.23  -0.0081   0   Good 
22317046 EN134_r07c03_Dep00Ch21_F22/0/01/0    71.84     0.65     927.51     1.02    32.32  -0.0191   0   Good 
22317046 EN135_r07c04_Dep00Ch22_F22/0/01/1    52.07     0.66    1056.59     1.15    37.12  -0.0122   0   Good 
22317046 EN136_r07c05_Dep00Ch23_F22/0/02/0    44.86     0.62    1231.82     1.19    37.76  -0.0099   0   Good 
22317046 EN155_r08c02_Dep00Ch24_F22/0/00/3    61.78     0.63     971.93     1.09    34.77  -0.0157   0   Good 
22317046 EN156_r08c03_Dep00Ch25_F22/0/01/2    54.04     0.64     901.16     1.04    32.90  -0.0190   0   Good 
22317046 EN157_r08c04_Dep00Ch26_F22/0/01/3    52.44     0.63     983.09     1.04    33.20  -0.0171   0   Good 
22317046 EN158_r08c05_Dep00Ch27_F22/0/02/2    34.24     0.66    1288.14     1.29    40.76  -0.0072   0   Good 
22317046 EN177_r09c02_Dep00Ch28_F05/0/00/1    76.14     0.65     840.20     0.97    30.96  -0.0227   0   Good 
22317046 EN178_r09c03_Dep00Ch29_F05/0/01/0    53.02     0.68     996.68     1.10    35.07  -0.0150   0   Good 
22317046 EN179_r09c04_Dep00Ch30_F05/0/01/1    82.77     0.65    1233.61     1.27    40.03  -0.0081   0   Good 
22317046 EN180_r09c05_Dep00Ch31_F05/0/02/0    66.68     0.65    1227.30     1.22    38.66  -0.0092   0   Good 
22317046 EN027_r02c06_Dep01Ch00_F20/0/02/3    75.35     0.62    1192.08     1.27    40.14  -0.0083   0   Good 
22317046 EN028_r02c07_Dep01Ch01_F20/0/03/2    62.32     0.63     985.12     1.13    35.62  -0.0146   0   Good 
22317046 EN029_r02c08_Dep01Ch02_F20/0/03/3    85.04     0.64    1094.69     1.25    37.59  -0.0113   0   Good 
22317046 EN030_r02c09_Dep01Ch03_F20/0/04/2    44.23     0.62    1213.13     1.30    41.03  -0.0074   0   Good 
