run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
23030028 EN023_r02c02_Dep00Ch00_F20/0/00/3    58.42     0.66     984.60     0.78    21.55  -0.0289   0   Good LedOrFeeOff?
23030028 EN024_r02c03_Dep00Ch01_F20/0/01/2    39.48     0.64     965.64     0.67    21.39  -0.0296   0   Good LedOrFeeOff?
23030028 EN025_r02c04_Dep00Ch02_F20/0/01/3    59.98     0.66    1096.15     0.79    23.04  -0.0246   0   Good LedOrFeeOff?
23030028 EN026_r02c05_Dep00Ch03_F20/0/02/2    45.61     0.61    1197.83     0.86    24.27  -0.0215   0   Good LedOrFeeOff?
23030028 EN045_r03c02_Dep00Ch04_F00/0/00/1    94.29     0.66     926.90     0.74    20.73  -0.0316   0   Good LedOrFeeOff?
23030028 EN046_r03c03_Dep00Ch05_F00/0/01/0    53.49     0.64    1038.69     0.68    20.83  -0.0281   0   Good LedOrFeeOff?
23030028 EN047_r03c04_Dep00Ch06_F00/0/01/1    61.43     0.64    1002.52     0.79    21.50  -0.0284   0   Good LedOrFeeOff?
23030028 EN048_r03c05_Dep00Ch07_F00/0/02/0    67.19     0.63    1090.05     0.91    23.16  -0.0246   0   Good LedOrFeeOff?
23030028 EN067_r04c02_Dep00Ch08_F00/0/00/3    89.93     0.65     920.69     0.71    20.32  -0.0322   0   Good LedOrFeeOff?
23030028 EN068_r04c03_Dep00Ch09_F00/0/01/2    67.59     0.66    1091.19     0.82    22.74  -0.0250   0   Good LedOrFeeOff?
23030028 EN069_r04c04_Dep00Ch10_F00/0/01/3    55.66     0.65    1248.96     0.78    24.14  -0.0207   0   Good LedOrFeeOff?
23030028 EN070_r04c05_Dep00Ch11_F00/0/02/2    84.19     0.66    1087.68     0.84    23.72  -0.0242   0   Good LedOrFeeOff?
23030028 EN089_r05c02_Dep00Ch12_F01/0/00/1    60.47     0.66    1158.42     0.80    23.48  -0.0229   0   Good LedOrFeeOff?
23030028 EN090_r05c03_Dep00Ch13_F01/0/01/0    55.74     0.66     852.88     0.72    19.27  -0.0360   0   Good LedOrFeeOff?
23030028 EN091_r05c04_Dep00Ch14_F01/0/01/1    61.62     0.71     987.69     0.69    20.45  -0.0299   0   Good LedOrFeeOff?
23030028 EN092_r05c05_Dep00Ch15_F01/0/02/0    56.24     0.64    1086.96     0.75    22.12  -0.0257   0   Good LedOrFeeOff?
23030028 EN111_r06c02_Dep00Ch16_F01/0/00/3    85.00     0.66    1108.47     0.98    25.21  -0.0224   0   Good LedOrFeeOff?
23030028 EN112_r06c03_Dep00Ch17_F01/0/01/2    51.03     0.66     891.74     0.72    20.37  -0.0332   0   Good LedOrFeeOff?
23030028 EN113_r06c04_Dep00Ch18_F01/0/01/3    78.96     0.68     857.83     0.73    19.96  -0.0350   0   Good LedOrFeeOff?
23030028 EN114_r06c05_Dep00Ch19_F01/0/02/2    47.28     0.68    1138.29     0.88    24.04  -0.0228   0   Good LedOrFeeOff?
23030028 EN133_r07c02_Dep00Ch20_F22/0/00/1    50.78     0.66     867.30     0.82    21.41  -0.0330   0   Good LedOrFeeOff?
23030028 EN134_r07c03_Dep00Ch21_F22/0/01/0    78.60     0.65     682.56     0.56    16.87  -0.0485   0   Good LedOrFeeOff?
23030028 EN135_r07c04_Dep00Ch22_F22/0/01/1    59.20     0.68     781.49     0.66    18.11  -0.0408   0   Good LedOrFeeOff?
23030028 EN136_r07c05_Dep00Ch23_F22/0/02/0    51.41     0.65     921.18     0.68    20.07  -0.0325   0   Good LedOrFeeOff?
23030028 EN155_r08c02_Dep00Ch24_F22/0/00/3    67.84     0.65     706.00     0.66    17.84  -0.0456   0   Good LedOrFeeOff?
23030028 EN156_r08c03_Dep00Ch25_F22/0/01/2    61.99     0.67     659.33     0.58    16.87  -0.0503   0   Good LedOrFeeOff?
23030028 EN157_r08c04_Dep00Ch26_F22/0/01/3    58.68     0.65     733.65     0.63    16.81  -0.0452   0   Good LedOrFeeOff?
23030028 EN158_r08c05_Dep00Ch27_F22/0/02/2    39.55     0.68     975.50     0.63    19.41  -0.0314   0   Good LedOrFeeOff?
23030028 EN177_r09c02_Dep00Ch28_F05/0/00/1    82.28     0.69     589.08     0.49    14.87  -0.0596   0   Good LedOrFeeOff?
