run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
23055049 EN023_r02c02_Dep00Ch00_F20/0/00/3    59.61     0.65     926.19     0.66    19.32  -0.0331   0   Good 
23055049 EN024_r02c03_Dep00Ch01_F20/0/01/2    39.87     0.66     914.07     0.70    19.51  -0.0334   0   Good 
23055049 EN025_r02c04_Dep00Ch02_F20/0/01/3    60.92     0.67    1039.69     0.72    21.37  -0.0275   0   Good 
23055049 EN026_r02c05_Dep00Ch03_F20/0/02/2    46.42     0.67    1127.49     0.76    22.74  -0.0242   0   Good 
23055049 EN045_r03c02_Dep00Ch04_F00/0/00/1    95.04     0.67     844.45     0.69    19.46  -0.0362   0   Good 
23055049 EN046_r03c03_Dep00Ch05_F00/0/01/0    53.57     0.68     949.28     0.64    19.51  -0.0321   0   Good 
23055049 EN047_r03c04_Dep00Ch06_F00/0/01/1    62.22     0.68     913.34     0.69    19.81  -0.0331   0   Good 
23055049 EN048_r03c05_Dep00Ch07_F00/0/02/0    68.05     0.66    1014.76     0.74    20.72  -0.0289   0   Good 
23055049 EN067_r04c02_Dep00Ch08_F00/0/00/3    90.18     0.67     836.90     0.61    18.00  -0.0382   0   Good 
23055049 EN068_r04c03_Dep00Ch09_F00/0/01/2    68.48     0.67     995.44     0.79    21.63  -0.0285   0   Good 
23055049 EN069_r04c04_Dep00Ch10_F00/0/01/3    57.05     0.67    1141.86     0.82    22.91  -0.0237   0   Good 
23055049 EN070_r04c05_Dep00Ch11_F00/0/02/2    85.44     0.64    1010.10     0.70    20.66  -0.0290   0   Good 
23055049 EN089_r05c02_Dep00Ch12_F01/0/00/1    62.12     0.70    1032.68     0.77    20.92  -0.0282   0   Good 
23055049 EN090_r05c03_Dep00Ch13_F01/0/01/0    57.38     0.68     777.15     0.62    18.23  -0.0409   0   Good 
23055049 EN091_r05c04_Dep00Ch14_F01/0/01/1    62.51     0.68     904.67     0.60    18.80  -0.0345   0   Good 
23055049 EN092_r05c05_Dep00Ch15_F01/0/02/0    57.95     0.68     989.41     0.69    20.28  -0.0300   0   Good 
23055049 EN111_r06c02_Dep00Ch16_F01/0/00/3    85.34     0.68     986.09     0.78    22.65  -0.0277   0   Good 
