run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
23089028 EN023_r02c02_Dep00Ch00_F20/0/00/3    61.15     0.69    1012.77     0.80    22.45  -0.0272   0   Good 
23089028 EN024_r02c03_Dep00Ch01_F20/0/01/2    41.78     0.69     995.09     0.75    21.63  -0.0285   0   Good 
23089028 EN025_r02c04_Dep00Ch02_F20/0/01/3    61.94     0.65    1133.75     0.86    22.83  -0.0240   0   Good 
23089028 EN026_r02c05_Dep00Ch03_F20/0/02/2    48.37     0.71    1223.12     0.92    24.61  -0.0208   0   Good 
23089028 EN045_r03c02_Dep00Ch04_F00/0/00/1    97.33     0.70     985.79     0.83    22.33  -0.0281   0   Good 
23089028 EN046_r03c03_Dep00Ch05_F00/0/01/0    55.58     0.67    1091.15     0.81    22.09  -0.0256   0   Good 
23089028 EN047_r03c04_Dep00Ch06_F00/0/01/1    63.42     0.69    1057.08     0.85    23.45  -0.0251   0   Good 
23089028 EN048_r03c05_Dep00Ch07_F00/0/02/0    71.42     0.69    1140.89     0.86    23.63  -0.0231   0   Good 
23089028 EN067_r04c02_Dep00Ch08_F00/0/00/3    94.55     0.63     965.26     0.67    20.07  -0.0310   0   Good 
23089028 EN068_r04c03_Dep00Ch09_F00/0/01/2    70.25     0.70    1145.40     0.91    23.97  -0.0227   0   Good 
23089028 EN069_r04c04_Dep00Ch10_F00/0/01/3    59.11     0.69    1330.26     0.93    25.58  -0.0184   0   Good 
23089028 EN070_r04c05_Dep00Ch11_F00/0/02/2    87.12     0.70    1131.61     0.89    23.41  -0.0235   0   Good 
23089028 EN089_r05c02_Dep00Ch12_F01/0/00/1    64.18     0.72    1228.62     0.87    24.24  -0.0210   0   Good 
23089028 EN090_r05c03_Dep00Ch13_F01/0/01/0    59.22     0.74     908.37     0.73    21.75  -0.0311   0   Good 
23089028 EN091_r05c04_Dep00Ch14_F01/0/01/1    64.61     0.71    1042.02     0.67    20.52  -0.0283   0   Good 
23089028 EN092_r05c05_Dep00Ch15_F01/0/02/0    60.08     0.70    1141.07     0.84    22.87  -0.0238   0   Good 
23089028 EN111_r06c02_Dep00Ch16_F01/0/00/3    88.65     0.71    1184.70     0.93    27.41  -0.0191   0   Good 
23089028 EN112_r06c03_Dep00Ch17_F01/0/01/2    54.64     0.74     939.97     0.71    21.37  -0.0305   0   Good 
23089028 EN113_r06c04_Dep00Ch18_F01/0/01/3    82.01     0.72     926.91     0.83    20.38  -0.0320   0   Good 
23089028 EN114_r06c05_Dep00Ch19_F01/0/02/2    50.40     0.71    1203.73     0.89    24.79  -0.0209   0   Good 
23089028 EN133_r07c02_Dep00Ch20_F22/0/00/1    55.22     0.69     955.65     0.93    23.24  -0.0280   0   Good 
23089028 EN134_r07c03_Dep00Ch21_F22/0/01/0    81.88     0.71     730.89     0.57    17.51  -0.0444   0   Good 
23089028 EN135_r07c04_Dep00Ch22_F22/0/01/1    62.61     0.72     855.16     0.70    20.62  -0.0344   0   Good 
23089028 EN136_r07c05_Dep00Ch23_F22/0/02/0    54.96     0.70     977.04     0.80    21.76  -0.0289   0   Good 
