run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
22363034 EN023_r02c02_Dep00Ch00_F20/0/00/3    57.14     0.48     203.00     4.66     0.00  -0.2463   0   Good 
22363034 EN024_r02c03_Dep00Ch01_F20/0/01/2    37.41     0.29     189.00     5.15     0.00  -0.2646   2   Prms 
22363034 EN025_r02c04_Dep00Ch02_F20/0/01/3    58.68     0.57     203.00     4.68     0.00  -0.2463   0   Good 
22363034 EN026_r02c05_Dep00Ch03_F20/0/02/2    44.50     0.00     245.00     5.11     0.00  -0.2041   2   Prms 
22363034 EN045_r03c02_Dep00Ch04_F00/0/00/1    92.05     0.50     189.00     4.92     0.00  -0.2646   0   Good 
22363034 EN046_r03c03_Dep00Ch05_F00/0/01/0    51.23     0.45     217.00     5.15     0.00  -0.2304   0   Good 
22363034 EN047_r03c04_Dep00Ch06_F00/0/01/1    58.05     0.50     203.00     4.66     0.00  -0.2463   0   Good 
22363034 EN048_r03c05_Dep00Ch07_F00/0/02/0    67.32     0.72     231.00     5.13     0.00  -0.2165   0   Good 
22363034 EN067_r04c02_Dep00Ch08_F00/0/00/3    88.95     0.50     175.00     5.07     0.00  -0.2857   0   Good 
22363034 EN068_r04c03_Dep00Ch09_F00/0/01/2    65.50     0.60     217.00     5.15     0.00  -0.2304   0   Good 
22363034 EN069_r04c04_Dep00Ch10_F00/0/01/3    54.59     0.29     245.00     4.73     0.00  -0.2041   2   Prms 
22363034 EN070_r04c05_Dep00Ch11_F00/0/02/2    82.95     0.50     203.00     5.01     0.00  -0.2463   0   Good 
22363034 EN089_r05c02_Dep00Ch12_F01/0/00/1    58.50     0.00     217.00     4.73     0.00  -0.2304   2   Prms 
22363034 EN090_r05c03_Dep00Ch13_F01/0/01/0    53.95     0.50     161.00     5.05     0.00  -0.3106   0   Good 
22363034 EN091_r05c04_Dep00Ch14_F01/0/01/1    59.86     0.48     189.00     5.09     0.00  -0.2646   0   Good 
22363034 EN092_r05c05_Dep00Ch15_F01/0/02/0    55.41     0.29     203.00     4.93     0.00  -0.2463   2   Prms 
22363034 EN111_r06c02_Dep00Ch16_F01/0/00/3    82.50     0.43     231.00     4.98     0.00  -0.2165   0   Good 
22363034 EN112_r06c03_Dep00Ch17_F01/0/01/2    48.77     0.45     175.00     5.07     0.00  -0.2857   0   Good 
22363034 EN113_r06c04_Dep00Ch18_F01/0/01/3    75.50     0.00     175.00     5.07     0.00  -0.2857   2   Prms 
