run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
22343028 EN023_r02c02_Dep00Ch00_F20/0/00/3    57.15     0.57     474.29     0.51    16.48  -0.0707   0   Good 
22343028 EN024_r02c03_Dep00Ch01_F20/0/01/2    37.72     0.64     460.06     0.52    16.57  -0.0727   0   Good 
22343028 EN025_r02c04_Dep00Ch02_F20/0/01/3    58.55     0.63     525.91     0.53    16.96  -0.0628   0   Good 
22343028 EN026_r02c05_Dep00Ch03_F20/0/02/2    44.16     0.64     575.18     0.56    18.21  -0.0553   0   Good 
22343028 EN045_r03c02_Dep00Ch04_F00/0/00/1    92.28     0.63     462.25     0.51    16.23  -0.0731   0   Good 
22343028 EN046_r03c03_Dep00Ch05_F00/0/01/0    51.27     0.62     516.86     0.53    17.10  -0.0637   0   Good 
22343028 EN047_r03c04_Dep00Ch06_F00/0/01/1    59.26     0.64     504.29     0.52    16.40  -0.0666   0   Good 
22343028 EN048_r03c05_Dep00Ch07_F00/0/02/0    65.87     0.60     539.24     0.53    16.91  -0.0614   0   Good 
22343028 EN067_r04c02_Dep00Ch08_F00/0/00/3    85.38     0.62     461.03     0.51    16.23  -0.0733   0   Good 
22343028 EN068_r04c03_Dep00Ch09_F00/0/01/2    65.21     0.64     547.14     0.54    17.21  -0.0599   0   Good 
22343028 EN069_r04c04_Dep00Ch10_F00/0/01/3    54.14     0.62     628.79     0.59    18.36  -0.0503   0   Good 
22343028 EN070_r04c05_Dep00Ch11_F00/0/02/2    82.92     0.65     541.88     0.53    17.44  -0.0601   0   Good 
22343028 EN089_r05c02_Dep00Ch12_F01/0/00/1    58.32     0.64     581.46     0.59    18.65  -0.0539   0   Good 
22343028 EN090_r05c03_Dep00Ch13_F01/0/01/0    54.13     0.65     420.87     0.47    15.05  -0.0830   0   Good 
22343028 EN091_r05c04_Dep00Ch14_F01/0/01/1    59.54     0.65     486.09     0.50    15.80  -0.0704   0   Good 
22343028 EN092_r05c05_Dep00Ch15_F01/0/02/0    54.74     0.64     543.11     0.53    17.32  -0.0602   0   Good 
22343028 EN111_r06c02_Dep00Ch16_F01/0/00/3    82.60     0.65     562.67     0.57    18.57  -0.0559   0   Good 
22343028 EN112_r06c03_Dep00Ch17_F01/0/01/2    48.94     0.64     441.29     0.51    15.97  -0.0771   0   Good 
22343028 EN113_r06c04_Dep00Ch18_F01/0/01/3    76.29     0.65     424.78     0.48    15.37  -0.0815   0   Good 
22343028 EN114_r06c05_Dep00Ch19_F01/0/02/2    44.74     0.63     569.20     0.55    17.62  -0.0569   0   Good 
22343028 EN133_r07c02_Dep00Ch20_F22/0/00/1    49.31     0.67     449.42     0.51    16.30  -0.0750   0   Good 
22343028 EN134_r07c03_Dep00Ch21_F22/0/01/0    76.19     0.61     346.11     0.42    13.50  -0.1054   0   Good 
22343028 EN135_r07c04_Dep00Ch22_F22/0/01/1    56.82     0.64     398.76     0.46    14.47  -0.0891   0   Good 
22343028 EN136_r07c05_Dep00Ch23_F22/0/02/0    49.27     0.65     465.07     0.48    15.25  -0.0747   0   Good 
22343028 EN155_r08c02_Dep00Ch24_F22/0/00/3    66.38     0.61     364.66     0.45    14.15  -0.0983   0   Good 
22343028 EN156_r08c03_Dep00Ch25_F22/0/01/2    58.55     0.63     336.13     0.45    14.05  -0.1069   0   Good 
22343028 EN157_r08c04_Dep00Ch26_F22/0/01/3    55.67     0.61     372.11     0.45    14.24  -0.0961   0   Good 
22343028 EN158_r08c05_Dep00Ch27_F22/0/02/2    37.61     0.64     489.64     0.51    16.38  -0.0687   0   Good 
22343028 EN177_r09c02_Dep00Ch28_F05/0/00/1    80.21     0.63     316.78     0.41    13.12  -0.1164   0   Good 
22343028 EN178_r09c03_Dep00Ch29_F05/0/01/0    57.07     0.65     376.60     0.45    14.33  -0.0947   0   Good 
22343028 EN179_r09c04_Dep00Ch30_F05/0/01/1    86.59     0.62     464.12     0.49    15.65  -0.0740   0   Good 
22343028 EN180_r09c05_Dep00Ch31_F05/0/02/0    71.60     0.63     463.30     0.47    15.42  -0.0746   0   Good 
22343028 EN027_r02c06_Dep01Ch00_F20/0/02/3    80.64     0.62     445.94     0.51    16.25  -0.0757   0   Good 
22343028 EN028_r02c07_Dep01Ch01_F20/0/03/2    68.31     0.61     366.90     0.46    14.57  -0.0966   0   Good 
22343028 EN029_r02c08_Dep01Ch02_F20/0/03/3    89.83     0.63     409.58     0.47    14.86  -0.0858   0   Good 
22343028 EN030_r02c09_Dep01Ch03_F20/0/04/2    47.16     0.61     454.93     0.49    15.60  -0.0756   0   Good 
22343028 EN049_r03c06_Dep01Ch04_F00/0/02/1    52.03     0.62     551.32     0.59    18.38  -0.0574   0   Good 
22343028 EN050_r03c07_Dep01Ch05_F00/0/03/0    91.53     0.54     385.51     0.50    15.87  -0.0885   0   Good 
22343028 EN051_r03c08_Dep01Ch06_F00/0/03/1    68.94     0.63     416.32     0.47    15.20  -0.0836   0   Good 
22343028 EN052_r03c09_Dep01Ch07_F00/0/04/0    76.75     0.58     435.87     0.47    15.21  -0.0798   0   Good 
22343028 EN071_r04c06_Dep01Ch08_F00/0/02/3   109.94     0.62     483.67     0.50    16.06  -0.0702   0   Good 
22343028 EN072_r04c07_Dep01Ch09_F00/0/03/2    91.11     0.61     418.34     0.48    15.44  -0.0826   0   Good 
22343028 EN073_r04c08_Dep01Ch10_F00/0/03/3    70.75     0.60     443.36     0.51    16.07  -0.0765   0   Good 
22343028 EN074_r04c09_Dep01Ch11_F00/0/04/2    67.51     0.63     415.06     0.49    15.31  -0.0836   0   Good 
22343028 EN093_r05c06_Dep01Ch12_F01/0/02/1    59.67     0.62     520.13     0.57    18.07  -0.0614   0   Good 
