run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
22353027 EN023_r02c02_Dep00Ch00_F20/0/00/3    57.05     0.59     475.65     0.50    16.00  -0.0715   0   Good 
22353027 EN024_r02c03_Dep00Ch01_F20/0/01/2    37.31     0.64     464.16     0.53    16.62  -0.0719   0   Good 
22353027 EN025_r02c04_Dep00Ch02_F20/0/01/3    57.83     0.63     528.55     0.52    16.54  -0.0633   0   Good 
22353027 EN026_r02c05_Dep00Ch03_F20/0/02/2    44.17     0.66     575.73     0.56    18.39  -0.0549   0   Good 
22353027 EN045_r03c02_Dep00Ch04_F00/0/00/1    91.97     0.63     462.76     0.50    15.80  -0.0739   0   Good 
22353027 EN046_r03c03_Dep00Ch05_F00/0/01/0    51.23     0.63     518.51     0.54    16.96  -0.0637   0   Good 
22353027 EN047_r03c04_Dep00Ch06_F00/0/01/1    58.96     0.65     505.26     0.51    16.48  -0.0663   0   Good 
22353027 EN048_r03c05_Dep00Ch07_F00/0/02/0    66.16     0.57     541.82     0.54    17.41  -0.0602   0   Good 
22353027 EN067_r04c02_Dep00Ch08_F00/0/00/3    86.51     0.63     461.17     0.51    16.36  -0.0730   0   Good 
22353027 EN068_r04c03_Dep00Ch09_F00/0/01/2    65.53     0.63     550.00     0.56    18.14  -0.0579   0   Good 
22353027 EN069_r04c04_Dep00Ch10_F00/0/01/3    54.48     0.64     630.56     0.61    19.48  -0.0484   0   Good 
22353027 EN070_r04c05_Dep00Ch11_F00/0/02/2    82.91     0.66     544.20     0.51    16.64  -0.0613   0   Good 
22353027 EN089_r05c02_Dep00Ch12_F01/0/00/1    59.43     0.65     583.79     0.57    18.33  -0.0542   0   Good 
22353027 EN090_r05c03_Dep00Ch13_F01/0/01/0    53.65     0.65     421.67     0.47    15.44  -0.0820   0   Good 
22353027 EN091_r05c04_Dep00Ch14_F01/0/01/1    59.64     0.68     488.70     0.51    16.36  -0.0688   0   Good 
22353027 EN092_r05c05_Dep00Ch15_F01/0/02/0    54.21     0.63     545.59     0.56    17.54  -0.0595   0   Good 
22353027 EN111_r06c02_Dep00Ch16_F01/0/00/3    82.25     0.62     564.99     0.58    18.49  -0.0558   0   Good 
22353027 EN112_r06c03_Dep00Ch17_F01/0/01/2    48.99     0.64     442.77     0.49    15.63  -0.0776   0   Good 
22353027 EN113_r06c04_Dep00Ch18_F01/0/01/3    76.47     0.67     427.08     0.49    15.76  -0.0802   0   Good 
22353027 EN114_r06c05_Dep00Ch19_F01/0/02/2    44.99     0.62     571.98     0.56    17.73  -0.0564   0   Good 
22353027 EN133_r07c02_Dep00Ch20_F22/0/00/1    49.26     0.67     451.65     0.52    16.32  -0.0746   0   Good 
22353027 EN134_r07c03_Dep00Ch21_F22/0/01/0    76.20     0.62     347.71     0.42    13.49  -0.1050   0   Good 
22353027 EN135_r07c04_Dep00Ch22_F22/0/01/1    56.40     0.64     398.85     0.47    14.85  -0.0881   0   Good 
22353027 EN136_r07c05_Dep00Ch23_F22/0/02/0    49.86     0.65     466.32     0.49    15.85  -0.0732   0   Good 
22353027 EN155_r08c02_Dep00Ch24_F22/0/00/3    66.36     0.62     366.50     0.45    14.14  -0.0979   0   Good 
22353027 EN156_r08c03_Dep00Ch25_F22/0/01/2    59.35     0.64     338.74     0.43    13.77  -0.1070   0   Good 
22353027 EN157_r08c04_Dep00Ch26_F22/0/01/3    56.60     0.65     373.79     0.46    14.76  -0.0943   0   Good 
22353027 EN158_r08c05_Dep00Ch27_F22/0/02/2    37.33     0.64     490.81     0.50    16.27  -0.0687   0   Good 
22353027 EN177_r09c02_Dep00Ch28_F05/0/00/1    80.30     0.64     317.44     0.41    13.05  -0.1164   0   Good 
22353027 EN178_r09c03_Dep00Ch29_F05/0/01/0    57.51     0.66     377.62     0.46    14.92  -0.0929   0   Good 
22353027 EN179_r09c04_Dep00Ch30_F05/0/01/1    87.23     0.63     466.85     0.47    15.05  -0.0749   0   Good 
22353027 EN180_r09c05_Dep00Ch31_F05/0/02/0    71.72     0.65     465.17     0.49    15.88  -0.0733   0   Good 
