run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
22317009 EN023_r02c02_Dep00Ch00_F20/0/00/3    50.93     0.66    1261.15     1.27    40.61  -0.0074   0   Good 
22317009 EN024_r02c03_Dep00Ch01_F20/0/01/2    32.43     0.62    1225.27     1.26    39.31  -0.0087   0   Good 
22317009 EN025_r02c04_Dep00Ch02_F20/0/01/3    52.04     0.66    1393.38     1.29    42.03  -0.0057   0   Good 
22317009 EN026_r02c05_Dep00Ch03_F20/0/02/2    38.65     0.67    1520.85     1.40    44.76  -0.0034   0   Good 
22317009 EN045_r03c02_Dep00Ch04_F00/0/00/1    86.91     0.65    1224.13     1.22    40.13  -0.0081   0   Good 
22317009 EN046_r03c03_Dep00Ch05_F00/0/01/0    46.23     0.65    1376.08     1.31    41.58  -0.0061   0   Good 
22317009 EN047_r03c04_Dep00Ch06_F00/0/01/1    53.66     0.66    1350.42     1.27    42.25  -0.0057   0   Good 
22317009 EN048_r03c05_Dep00Ch07_F00/0/02/0    61.65     0.64    1426.68     1.34    44.17  -0.0041   0   Good 
22317009 EN067_r04c02_Dep00Ch08_F00/0/00/3    80.20     0.59    1229.17     1.22    38.90  -0.0090   0   Good 
22317009 EN068_r04c03_Dep00Ch09_F00/0/01/2    60.00     0.64    1451.36     1.36    43.42  -0.0045   0   Good 
22317009 EN069_r04c04_Dep00Ch10_F00/0/01/3    49.27     0.65    1674.89     1.44    45.58  -0.0026   0   Good 
22317009 EN070_r04c05_Dep00Ch11_F00/0/02/2    77.64     0.66    1439.43     1.33    42.24  -0.0054   0   Good 
22317009 EN089_r05c02_Dep00Ch12_F01/0/00/1    52.85     0.65    1546.97     1.37    44.98  -0.0032   0   Good 
22317009 EN090_r05c03_Dep00Ch13_F01/0/01/0    48.83     0.67    1114.56     1.23    38.86  -0.0100   0   Good 
22317009 EN091_r05c04_Dep00Ch14_F01/0/01/1    54.60     0.66    1287.96     1.27    40.88  -0.0071   0   Good 
22317009 EN092_r05c05_Dep00Ch15_F01/0/02/0    49.31     0.66    1441.52     1.33    44.76  -0.0036   0   Good 
22317009 EN111_r06c02_Dep00Ch16_F01/0/00/3    77.64     0.64    1494.79     1.41    44.70  -0.0035   0   Good 
22317009 EN112_r06c03_Dep00Ch17_F01/0/01/2    44.16     0.62    1179.02     1.22    39.37  -0.0090   0   Good 
22317009 EN113_r06c04_Dep00Ch18_F01/0/01/3    72.73     0.67    1127.32     1.19    37.41  -0.0112   0   Good 
22317009 EN114_r06c05_Dep00Ch19_F01/0/02/2    41.29     0.67    1510.22     1.39    44.30  -0.0038   0   Good 
22317009 EN133_r07c02_Dep00Ch20_F22/0/00/1    44.20     0.64    1201.90     1.34    41.84  -0.0068   0   Good 
22317009 EN134_r07c03_Dep00Ch21_F22/0/01/0    71.41     0.67     925.92     1.03    32.31  -0.0191   0   Good 
22317009 EN135_r07c04_Dep00Ch22_F22/0/01/1    52.02     0.67    1054.80     1.17    36.44  -0.0129   0   Good 
22317009 EN136_r07c05_Dep00Ch23_F22/0/02/0    44.84     0.62    1230.88     1.22    39.16  -0.0088   0   Good 
22317009 EN155_r08c02_Dep00Ch24_F22/0/00/3    60.73     0.64     972.48     1.14    36.45  -0.0139   0   Good 
22317009 EN156_r08c03_Dep00Ch25_F22/0/01/2    52.77     0.66     901.04     1.06    33.96  -0.0178   0   Good 
22317009 EN157_r08c04_Dep00Ch26_F22/0/01/3    52.34     0.64     982.16     1.06    34.23  -0.0161   0   Good 
