run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
23023032 EN023_r02c02_Dep00Ch00_F20/0/00/3    58.30     0.64     998.07     0.74    21.37  -0.0287   0   Good 
23023032 EN024_r02c03_Dep00Ch01_F20/0/01/2    38.57     0.65     981.47     0.72    21.41  -0.0291   0   Good 
23023032 EN025_r02c04_Dep00Ch02_F20/0/01/3    59.41     0.66    1114.94     0.79    23.05  -0.0242   0   Good 
23023032 EN026_r02c05_Dep00Ch03_F20/0/02/2    44.66     0.65    1213.82     0.79    24.30  -0.0212   0   Good 
23023032 EN045_r03c02_Dep00Ch04_F00/0/00/1    93.58     0.67     945.66     0.73    20.70  -0.0310   0   Good 
23023032 EN046_r03c03_Dep00Ch05_F00/0/01/0    52.65     0.65    1058.35     0.73    21.36  -0.0271   0   Good 
23023032 EN047_r03c04_Dep00Ch06_F00/0/01/1    61.08     0.65    1021.35     0.81    22.31  -0.0271   0   Good 
23023032 EN048_r03c05_Dep00Ch07_F00/0/02/0    67.13     0.60    1106.45     0.91    23.92  -0.0236   0   Good 
23023032 EN067_r04c02_Dep00Ch08_F00/0/00/3    87.98     0.65     943.27     0.66    20.38  -0.0314   0   Good 
23023032 EN068_r04c03_Dep00Ch09_F00/0/01/2    67.17     0.65    1113.74     0.84    22.74  -0.0245   0   Good 
23023032 EN069_r04c04_Dep00Ch10_F00/0/01/3    55.83     0.64    1275.30     0.93    25.43  -0.0193   0   Good 
23023032 EN070_r04c05_Dep00Ch11_F00/0/02/2    84.47     0.66    1106.27     0.85    23.87  -0.0236   0   Good 
23023032 EN089_r05c02_Dep00Ch12_F01/0/00/1    59.79     0.66    1187.42     0.83    22.77  -0.0229   0   Good 
23023032 EN090_r05c03_Dep00Ch13_F01/0/01/0    55.63     0.65     871.42     0.75    20.62  -0.0337   0   Good 
23023032 EN091_r05c04_Dep00Ch14_F01/0/01/1    61.25     0.71    1011.48     0.63    19.87  -0.0298   0   Good 
23023032 EN092_r05c05_Dep00Ch15_F01/0/02/0    55.90     0.64    1111.26     0.82    23.59  -0.0238   0   Good 
23023032 EN111_r06c02_Dep00Ch16_F01/0/00/3    83.98     0.65    1139.37     0.98    26.51  -0.0206   0   Good 
23023032 EN112_r06c03_Dep00Ch17_F01/0/01/2    50.41     0.66     914.50     0.70    20.11  -0.0327   0   Good 
23023032 EN113_r06c04_Dep00Ch18_F01/0/01/3    78.38     0.66     878.34     0.72    20.14  -0.0340   0   Good 
23023032 EN114_r06c05_Dep00Ch19_F01/0/02/2    47.00     0.67    1163.42     0.78    23.18  -0.0231   0   Good 
23023032 EN133_r07c02_Dep00Ch20_F22/0/00/1    51.07     0.64     903.42     0.80    21.81  -0.0312   0   Good 
23023032 EN134_r07c03_Dep00Ch21_F22/0/01/0    78.00     0.65     707.91     0.60    17.57  -0.0458   0   Good 
23023032 EN135_r07c04_Dep00Ch22_F22/0/01/1    58.68     0.66     809.26     0.65    18.73  -0.0386   0   Good 
23023032 EN136_r07c05_Dep00Ch23_F22/0/02/0    50.78     0.64     950.71     0.72    21.39  -0.0301   0   Good 
23023032 EN155_r08c02_Dep00Ch24_F22/0/00/3    67.77     0.64     736.82     0.63    17.94  -0.0435   0   Good 
23023032 EN156_r08c03_Dep00Ch25_F22/0/01/2    60.95     0.67     685.38     0.60    17.39  -0.0476   0   Good 
23023032 EN157_r08c04_Dep00Ch26_F22/0/01/3    58.16     0.65     762.10     0.56    16.90  -0.0434   0   Good 
23023032 EN158_r08c05_Dep00Ch27_F22/0/02/2    39.48     0.69    1006.96     0.67    19.62  -0.0302   0   Good 
23023032 EN177_r09c02_Dep00Ch28_F05/0/00/1    82.20     0.67     622.17     0.55    15.59  -0.0553   0   Good 
23023032 EN178_r09c03_Dep00Ch29_F05/0/01/0    59.19     0.71     761.88     0.62    17.39  -0.0428   0   Good 
23023032 EN179_r09c04_Dep00Ch30_F05/0/01/1    88.44     0.66     932.23     0.62    18.82  -0.0334   0   Good 
23023032 EN180_r09c05_Dep00Ch31_F05/0/02/0    73.05     0.65     962.11     0.60    17.86  -0.0334   0   Good 
23023032 EN027_r02c06_Dep01Ch00_F20/0/02/3    82.18     0.64     934.97     0.80    22.63  -0.0293   0   Good 
23023032 EN028_r02c07_Dep01Ch01_F20/0/03/2    69.29     0.64     780.42     0.65    19.69  -0.0388   0   Good 
23023032 EN029_r02c08_Dep01Ch02_F20/0/03/3    91.35     0.64     881.59     0.66    20.04  -0.0340   0   Good 
23023032 EN030_r02c09_Dep01Ch03_F20/0/04/2    48.95     0.65     994.88     0.83    22.25  -0.0279   0   Good 
23023032 EN049_r03c06_Dep01Ch04_F00/0/02/1    51.83     0.63    1118.65     1.08    25.78  -0.0217   0   Good 
23023032 EN050_r03c07_Dep01Ch05_F00/0/03/0    92.36     0.64     807.01     0.73    21.24  -0.0356   0   Good 
23023032 EN051_r03c08_Dep01Ch06_F00/0/03/1    70.43     0.59     865.92     0.78    21.10  -0.0334   0   Good 
