run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
22313038 EN023_r02c02_Dep00Ch00_F20/0/00/3    51.98     0.65    1287.30     1.28    40.65  -0.0073   0   Good 
22313038 EN024_r02c03_Dep00Ch01_F20/0/01/2    33.14     0.66    1248.55     1.20    39.03  -0.0088   0   Good 
22313038 EN025_r02c04_Dep00Ch02_F20/0/01/3    53.05     0.66    1422.53     1.37    43.79  -0.0044   0   Good 
22313038 EN026_r02c05_Dep00Ch03_F20/0/02/2    39.38     0.68    1547.76     1.37    43.89  -0.0039   0   Good 
22313038 EN045_r03c02_Dep00Ch04_F00/0/00/1    87.53     0.65    1248.92     1.27    40.05  -0.0080   0   Good 
22313038 EN046_r03c03_Dep00Ch05_F00/0/01/0    46.15     0.65    1404.60     1.29    41.66  -0.0059   0   Good 
22313038 EN047_r03c04_Dep00Ch06_F00/0/01/1    51.67     0.66    1380.78     1.32    42.61  -0.0053   0   Good 
22313038 EN048_r03c05_Dep00Ch07_F00/0/02/0    61.55     0.66    1456.31     1.36    43.48  -0.0045   0   Good 
22313038 EN067_r04c02_Dep00Ch08_F00/0/00/3    81.34     0.59    1254.15     1.25    38.82  -0.0089   0   Good 
22313038 EN068_r04c03_Dep00Ch09_F00/0/01/2    61.43     0.66    1483.20     1.38    43.48  -0.0044   0   Good 
22313038 EN069_r04c04_Dep00Ch10_F00/0/01/3    49.63     0.65    1710.58     1.41    46.34  -0.0021   0   Good 
22313038 EN070_r04c05_Dep00Ch11_F00/0/02/2    77.82     0.65    1470.65     1.34    42.68  -0.0050   0   Good 
22313038 EN089_r05c02_Dep00Ch12_F01/0/00/1    53.00     0.66    1576.54     1.44    47.20  -0.0018   0   Good 
22313038 EN090_r05c03_Dep00Ch13_F01/0/01/0    49.76     0.68    1138.98     1.20    38.42  -0.0102   0   Good 
22313038 EN091_r05c04_Dep00Ch14_F01/0/01/1    55.05     0.68    1314.43     1.25    40.63  -0.0071   0   Good 
22313038 EN092_r05c05_Dep00Ch15_F01/0/02/0    49.98     0.67    1468.57     1.35    43.33  -0.0045   0   Good 
22313038 EN111_r06c02_Dep00Ch16_F01/0/00/3    78.04     0.67    1528.06     1.49    46.56  -0.0022   0   Good 
22313038 EN112_r06c03_Dep00Ch17_F01/0/01/2    44.59     0.67    1203.96     1.19    39.42  -0.0088   0   Good 
22313038 EN113_r06c04_Dep00Ch18_F01/0/01/3    72.53     0.65    1151.45     1.23    38.34  -0.0101   0   Good 
22313038 EN114_r06c05_Dep00Ch19_F01/0/02/2    41.36     0.68    1541.85     1.39    43.95  -0.0039   0   Good 
22313038 EN133_r07c02_Dep00Ch20_F22/0/00/1    45.09     0.66    1228.41     1.32    41.49  -0.0069   0   Good 
22313038 EN134_r07c03_Dep00Ch21_F22/0/01/0    72.38     0.65     946.00     1.08    34.06  -0.0169   0   Good 
22313038 EN135_r07c04_Dep00Ch22_F22/0/01/1    52.52     0.66    1078.27     1.15    36.59  -0.0124   0   Good 
22313038 EN136_r07c05_Dep00Ch23_F22/0/02/0    45.23     0.67    1255.67     1.20    38.00  -0.0096   0   Good 
22313038 EN155_r08c02_Dep00Ch24_F22/0/00/3    61.26     0.64     995.82     1.11    35.47  -0.0146   0   Good 
22313038 EN156_r08c03_Dep00Ch25_F22/0/01/2    54.89     0.65     917.51     1.09    34.56  -0.0168   0   Good 
22313038 EN157_r08c04_Dep00Ch26_F22/0/01/3    51.95     0.65    1004.76     1.08    35.09  -0.0148   0   Good 
22313038 EN158_r08c05_Dep00Ch27_F22/0/02/2    34.08     0.68    1312.58     1.23    40.02  -0.0076   0   Good 
22313038 EN177_r09c02_Dep00Ch28_F05/0/00/1    76.26     0.65     855.33     0.98    31.23  -0.0219   0   Good 
22313038 EN178_r09c03_Dep00Ch29_F05/0/01/0    53.04     0.69    1016.91     1.08    34.74  -0.0150   0   Good 
22313038 EN179_r09c04_Dep00Ch30_F05/0/01/1    83.57     0.67    1255.51     1.20    38.22  -0.0094   0   Good 
22313038 EN180_r09c05_Dep00Ch31_F05/0/02/0    67.67     0.66    1249.45     1.18    37.39  -0.0101   0   Good 
22313038 EN027_r02c06_Dep01Ch00_F20/0/02/3    75.54     0.63    1216.70     1.36    42.56  -0.0061   0   Good 
22313038 EN028_r02c07_Dep01Ch01_F20/0/03/2    62.12     0.62    1006.19     1.10    35.17  -0.0147   0   Good 
