run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
22332023 EN023_r02c02_Dep00Ch00_F20/0/00/3    51.83     0.67    1261.43     1.29    41.67  -0.0066   0   Good 
22332023 EN024_r02c03_Dep00Ch01_F20/0/01/2    33.18     0.65    1217.10     1.24    39.03  -0.0090   0   Good 
22332023 EN025_r02c04_Dep00Ch02_F20/0/01/3    52.63     0.66    1390.24     1.34    43.09  -0.0050   0   Good 
22332023 EN026_r02c05_Dep00Ch03_F20/0/02/2    39.06     0.67    1515.80     1.49    45.99  -0.0026   0   Good 
22332023 EN045_r03c02_Dep00Ch04_F00/0/00/1    87.65     0.65    1221.14     1.27    40.74  -0.0076   0   Good 
22332023 EN046_r03c03_Dep00Ch05_F00/0/01/0    46.43     0.67    1372.81     1.35    42.21  -0.0057   0   Good 
22332023 EN047_r03c04_Dep00Ch06_F00/0/01/1    54.15     0.66    1352.08     1.35    43.78  -0.0046   0   Good 
22332023 EN048_r03c05_Dep00Ch07_F00/0/02/0    61.64     0.65    1423.88     1.40    45.11  -0.0034   0   Good 
22332023 EN067_r04c02_Dep00Ch08_F00/0/00/3    84.69     0.60    1222.56     1.26    40.33  -0.0079   0   Good 
22332023 EN068_r04c03_Dep00Ch09_F00/0/01/2    60.29     0.65    1449.60     1.32    42.06  -0.0055   0   Good 
22332023 EN069_r04c04_Dep00Ch10_F00/0/01/3    48.94     0.65    1669.82     1.50    47.48  -0.0015   0   Good 
22332023 EN070_r04c05_Dep00Ch11_F00/0/02/2    77.63     0.65    1434.47     1.36    43.35  -0.0046   0   Good 
22332023 EN089_r05c02_Dep00Ch12_F01/0/00/1    53.78     0.66    1543.09     1.46    46.21  -0.0025   0   Good 
22332023 EN090_r05c03_Dep00Ch13_F01/0/01/0    49.42     0.67    1114.16     1.15    37.76  -0.0110   0   Good 
22332023 EN091_r05c04_Dep00Ch14_F01/0/01/1    54.89     0.68    1283.82     1.23    40.07  -0.0077   0   Good 
22332023 EN092_r05c05_Dep00Ch15_F01/0/02/0    49.82     0.66    1435.81     1.31    43.24  -0.0047   0   Good 
22332023 EN111_r06c02_Dep00Ch16_F01/0/00/3    77.80     0.65    1487.98     1.55    46.85  -0.0021   0   Good 
22332023 EN112_r06c03_Dep00Ch17_F01/0/01/2    45.07     0.63    1171.53     1.18    38.42  -0.0099   0   Good 
22332023 EN113_r06c04_Dep00Ch18_F01/0/01/3    70.32     0.65    1124.99     1.20    38.65  -0.0101   0   Good 
22332023 EN114_r06c05_Dep00Ch19_F01/0/02/2    41.21     0.66    1504.66     1.36    43.66  -0.0042   0   Good 
22332023 EN133_r07c02_Dep00Ch20_F22/0/00/1    44.29     0.65    1193.04     1.23    39.76  -0.0086   0   Good 
