run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
22335016 EN023_r02c02_Dep00Ch00_F20/0/00/3    51.27     0.67    1259.03     1.32    42.34  -0.0061   0   Good 
22335016 EN024_r02c03_Dep00Ch01_F20/0/01/2    32.35     0.62    1215.04     1.24    39.63  -0.0085   0   Good 
22335016 EN025_r02c04_Dep00Ch02_F20/0/01/3    52.40     0.64    1386.38     1.34    43.62  -0.0046   0   Good 
22335016 EN026_r02c05_Dep00Ch03_F20/0/02/2    38.51     0.67    1510.50     1.49    47.55  -0.0016   0   Good 
22335016 EN045_r03c02_Dep00Ch04_F00/0/00/1    87.00     0.65    1219.52     1.31    40.83  -0.0075   0   Good 
22335016 EN046_r03c03_Dep00Ch05_F00/0/01/0    46.25     0.66    1373.29     1.29    40.88  -0.0066   0   Good 
22335016 EN047_r03c04_Dep00Ch06_F00/0/01/1    55.62     0.65    1349.92     1.37    43.63  -0.0047   0   Good 
22335016 EN048_r03c05_Dep00Ch07_F00/0/02/0    61.63     0.64    1425.91     1.36    43.11  -0.0048   0   Good 
22335016 EN067_r04c02_Dep00Ch08_F00/0/00/3    80.96     0.62    1222.14     1.21    38.75  -0.0092   0   Good 
22335016 EN068_r04c03_Dep00Ch09_F00/0/01/2    60.52     0.64    1444.79     1.42    44.97  -0.0035   0   Good 
22335016 EN069_r04c04_Dep00Ch10_F00/0/01/3    48.96     0.65    1667.70     1.37    46.26  -0.0022   0   Good 
22335016 EN070_r04c05_Dep00Ch11_F00/0/02/2    77.65     0.66    1429.33     1.42    45.25  -0.0033   0   Good 
22335016 EN089_r05c02_Dep00Ch12_F01/0/00/1    53.24     0.65    1540.53     1.35    43.26  -0.0044   0   Good 
22335016 EN090_r05c03_Dep00Ch13_F01/0/01/0    48.91     0.67    1110.00     1.25    38.65  -0.0102   0   Good 
22335016 EN091_r05c04_Dep00Ch14_F01/0/01/1    54.42     0.67    1281.45     1.24    40.33  -0.0075   0   Good 
22335016 EN092_r05c05_Dep00Ch15_F01/0/02/0    49.51     0.67    1433.60     1.39    43.48  -0.0045   0   Good 
22335016 EN111_r06c02_Dep00Ch16_F01/0/00/3    77.48     0.64    1488.12     1.52    47.21  -0.0019   0   Good 
22335016 EN112_r06c03_Dep00Ch17_F01/0/01/2    44.46     0.62    1173.05     1.20    37.80  -0.0104   0   Good 
22335016 EN113_r06c04_Dep00Ch18_F01/0/01/3    71.82     0.66    1121.46     1.21    38.36  -0.0104   0   Good 
22335016 EN114_r06c05_Dep00Ch19_F01/0/02/2    41.15     0.67    1504.62     1.42    44.14  -0.0039   0   Good 
22335016 EN133_r07c02_Dep00Ch20_F22/0/00/1    44.23     0.64    1191.37     1.33    41.24  -0.0074   0   Good 
22335016 EN134_r07c03_Dep00Ch21_F22/0/01/0    71.72     0.65     920.54     1.07    34.35  -0.0170   0   Good 
