run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
22352035 EN023_r02c02_Dep00Ch00_F20/0/00/3    56.59     0.60     472.89     0.51    16.46  -0.0709   0   Good 
22352035 EN024_r02c03_Dep00Ch01_F20/0/01/2    37.66     0.64     460.23     0.52    16.47  -0.0728   0   Good 
22352035 EN025_r02c04_Dep00Ch02_F20/0/01/3    57.96     0.63     525.24     0.53    17.11  -0.0626   0   Good 
22352035 EN026_r02c05_Dep00Ch03_F20/0/02/2    44.30     0.64     573.27     0.54    17.73  -0.0563   0   Good 
22352035 EN045_r03c02_Dep00Ch04_F00/0/00/1    92.77     0.61     460.13     0.50    15.70  -0.0745   0   Good 
22352035 EN046_r03c03_Dep00Ch05_F00/0/01/0    51.53     0.62     519.09     0.52    16.89  -0.0638   0   Good 
22352035 EN047_r03c04_Dep00Ch06_F00/0/01/1    59.10     0.64     503.75     0.55    17.39  -0.0647   0   Good 
22352035 EN048_r03c05_Dep00Ch07_F00/0/02/0    66.77     0.62     537.39     0.53    16.98  -0.0614   0   Good 
22352035 EN067_r04c02_Dep00Ch08_F00/0/00/3    87.44     0.61     458.89     0.48    15.43  -0.0753   0   Good 
22352035 EN068_r04c03_Dep00Ch09_F00/0/01/2    65.19     0.64     547.50     0.54    17.38  -0.0596   0   Good 
22352035 EN069_r04c04_Dep00Ch10_F00/0/01/3    54.18     0.63     628.25     0.59    18.81  -0.0496   0   Good 
22352035 EN070_r04c05_Dep00Ch11_F00/0/02/2    82.56     0.63     542.27     0.57    17.77  -0.0594   0   Good 
22352035 EN089_r05c02_Dep00Ch12_F01/0/00/1    58.11     0.65     580.38     0.58    18.38  -0.0545   0   Good 
22352035 EN090_r05c03_Dep00Ch13_F01/0/01/0    53.66     0.64     419.37     0.49    15.49  -0.0823   0   Good 
22352035 EN091_r05c04_Dep00Ch14_F01/0/01/1    59.46     0.66     486.32     0.50    15.87  -0.0702   0   Good 
22352035 EN092_r05c05_Dep00Ch15_F01/0/02/0    54.92     0.63     541.68     0.51    16.47  -0.0619   0   Good 
22352035 EN111_r06c02_Dep00Ch16_F01/0/00/3    82.41     0.63     562.31     0.57    18.08  -0.0568   0   Good 
22352035 EN112_r06c03_Dep00Ch17_F01/0/01/2    49.69     0.63     441.10     0.48    15.16  -0.0790   0   Good 
22352035 EN113_r06c04_Dep00Ch18_F01/0/01/3    78.02     0.66     425.20     0.50    15.75  -0.0805   0   Good 
22352035 EN114_r06c05_Dep00Ch19_F01/0/02/2    45.47     0.57     570.52     0.52    17.16  -0.0576   0   Good 
22352035 EN133_r07c02_Dep00Ch20_F22/0/00/1    48.82     0.65     449.66     0.52    16.45  -0.0746   0   Good 
22352035 EN134_r07c03_Dep00Ch21_F22/0/01/0    76.07     0.63     345.74     0.44    13.77  -0.1048   0   Good 
22352035 EN135_r07c04_Dep00Ch22_F22/0/01/1    56.80     0.62     398.10     0.49    14.99  -0.0879   0   Good 
22352035 EN136_r07c05_Dep00Ch23_F22/0/02/0    49.74     0.64     465.28     0.51    16.12  -0.0728   0   Good 
