run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
22317086 EN023_r02c02_Dep00Ch00_F20/0/00/3    51.41     0.66    1273.61     1.26    39.87  -0.0080   0   Good 
22317086 EN024_r02c03_Dep00Ch01_F20/0/01/2    32.16     0.65    1239.04     1.23    39.60  -0.0084   0   Good 
22317086 EN025_r02c04_Dep00Ch02_F20/0/01/3    52.14     0.66    1408.16     1.33    42.57  -0.0053   0   Good 
22317086 EN026_r02c05_Dep00Ch03_F20/0/02/2    38.26     0.69    1531.65     1.42    46.01  -0.0026   0   Good 
22317086 EN045_r03c02_Dep00Ch04_F00/0/00/1    87.12     0.67    1234.89     1.29    40.09  -0.0080   0   Good 
22317086 EN046_r03c03_Dep00Ch05_F00/0/01/0    45.35     0.67    1388.92     1.30    41.78  -0.0059   0   Good 
22317086 EN047_r03c04_Dep00Ch06_F00/0/01/1    53.13     0.65    1362.11     1.27    40.77  -0.0068   0   Good 
22317086 EN048_r03c05_Dep00Ch07_F00/0/02/0    60.57     0.65    1439.35     1.33    42.39  -0.0053   0   Good 
22317086 EN067_r04c02_Dep00Ch08_F00/0/00/3    80.94     0.63    1238.79     1.22    40.08  -0.0080   0   Good 
22317086 EN068_r04c03_Dep00Ch09_F00/0/01/2    59.89     0.66    1462.94     1.34    43.10  -0.0047   0   Good 
22317086 EN069_r04c04_Dep00Ch10_F00/0/01/3    48.72     0.66    1687.39     1.46    47.46  -0.0015   0   Good 
22317086 EN070_r04c05_Dep00Ch11_F00/0/02/2    77.28     0.66    1453.59     1.34    43.34  -0.0046   0   Good 
22317086 EN089_r05c02_Dep00Ch12_F01/0/00/1    52.94     0.66    1559.46     1.44    46.55  -0.0022   0   Good 
22317086 EN090_r05c03_Dep00Ch13_F01/0/01/0    49.07     0.68    1126.13     1.16    38.12  -0.0105   0   Good 
22317086 EN091_r05c04_Dep00Ch14_F01/0/01/1    54.25     0.68    1298.98     1.22    38.91  -0.0085   0   Good 
22317086 EN092_r05c05_Dep00Ch15_F01/0/02/0    49.50     0.68    1449.14     1.30    42.12  -0.0054   0   Good 
22317086 EN111_r06c02_Dep00Ch16_F01/0/00/3    77.27     0.65    1513.15     1.42    46.05  -0.0026   0   Good 
22317086 EN112_r06c03_Dep00Ch17_F01/0/01/2    43.74     0.62    1189.78     1.17    37.24  -0.0107   0   Good 
22317086 EN113_r06c04_Dep00Ch18_F01/0/01/3    72.18     0.66    1136.57     1.19    37.38  -0.0111   0   Good 
22317086 EN114_r06c05_Dep00Ch19_F01/0/02/2    40.94     0.68    1521.09     1.35    44.69  -0.0035   0   Good 
22317086 EN133_r07c02_Dep00Ch20_F22/0/00/1    43.96     0.65    1214.32     1.20    38.67  -0.0093   0   Good 
22317086 EN134_r07c03_Dep00Ch21_F22/0/01/0    71.48     0.66     934.61     1.07    33.82  -0.0173   0   Good 
22317086 EN135_r07c04_Dep00Ch22_F22/0/01/1    52.16     0.67    1064.93     1.12    36.59  -0.0126   0   Good 
22317086 EN136_r07c05_Dep00Ch23_F22/0/02/0    44.34     0.65    1244.16     1.22    39.00  -0.0088   0   Good 
22317086 EN155_r08c02_Dep00Ch24_F22/0/00/3    60.99     0.65     984.33     1.11    35.93  -0.0143   0   Good 
22317086 EN156_r08c03_Dep00Ch25_F22/0/01/2    54.30     0.65     909.76     1.04    33.09  -0.0186   0   Good 
22317086 EN157_r08c04_Dep00Ch26_F22/0/01/3    51.86     0.65     989.97     1.03    33.98  -0.0162   0   Good 
22317086 EN158_r08c05_Dep00Ch27_F22/0/02/2    33.60     0.66    1295.53     1.22    38.54  -0.0088   0   Good 
22317086 EN177_r09c02_Dep00Ch28_F05/0/00/1    76.18     0.66     847.91     0.96    30.53  -0.0230   0   Good 
22317086 EN178_r09c03_Dep00Ch29_F05/0/01/0    52.84     0.68    1005.43     1.12    36.19  -0.0137   0   Good 
22317086 EN179_r09c04_Dep00Ch30_F05/0/01/1    83.07     0.66    1242.45     1.25    39.98  -0.0081   0   Good 
22317086 EN180_r09c05_Dep00Ch31_F05/0/02/0    66.34     0.66    1235.59     1.14    37.46  -0.0101   0   Good 
