run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
23007079 EN023_r02c02_Dep00Ch00_F20/0/00/3    57.42     0.59    1030.99     0.76    21.19  -0.0279   0   Good 
23007079 EN024_r02c03_Dep00Ch01_F20/0/01/2    37.59     0.66    1009.98     0.72    21.68  -0.0280   0   Good 
23007079 EN025_r02c04_Dep00Ch02_F20/0/01/3    58.61     0.63    1146.91     0.76    23.28  -0.0233   0   Good 
23007079 EN026_r02c05_Dep00Ch03_F20/0/02/2    44.30     0.66    1247.30     0.74    23.06  -0.0216   0   Good 
23007079 EN045_r03c02_Dep00Ch04_F00/0/00/1    92.99     0.64     988.39     0.71    20.69  -0.0297   0   Good 
23007079 EN046_r03c03_Dep00Ch05_F00/0/01/0    51.54     0.64    1105.95     0.72    21.28  -0.0260   0   Good 
23007079 EN047_r03c04_Dep00Ch06_F00/0/01/1    60.02     0.66    1064.15     0.80    21.90  -0.0264   0   Good 
23007079 EN048_r03c05_Dep00Ch07_F00/0/02/0    65.37     0.56    1143.96     0.73    21.85  -0.0246   0   Good 
23007079 EN067_r04c02_Dep00Ch08_F00/0/00/3    84.60     0.63     986.50     0.71    19.99  -0.0304   0   Good 
23007079 EN068_r04c03_Dep00Ch09_F00/0/01/2    65.50     0.67    1166.81     0.79    22.86  -0.0233   0   Good 
23007079 EN069_r04c04_Dep00Ch10_F00/0/01/3    54.77     0.63    1332.05     0.98    25.95  -0.0181   0   Good 
23007079 EN070_r04c05_Dep00Ch11_F00/0/02/2    83.03     0.67    1146.28     0.92    24.09  -0.0226   0   Good 
23007079 EN089_r05c02_Dep00Ch12_F01/0/00/1    58.97     0.67    1249.96     0.84    23.79  -0.0210   0   Good 
23007079 EN090_r05c03_Dep00Ch13_F01/0/01/0    54.22     0.66     915.78     0.65    19.98  -0.0328   0   Good 
23007079 EN091_r05c04_Dep00Ch14_F01/0/01/1    60.23     0.69    1061.60     0.64    19.60  -0.0286   0   Good 
23007079 EN092_r05c05_Dep00Ch15_F01/0/02/0    54.96     0.63    1154.73     0.80    23.08  -0.0233   0   Good 
23007079 EN111_r06c02_Dep00Ch16_F01/0/00/3    83.06     0.66    1202.05     0.90    25.70  -0.0202   0   Good 
23007079 EN112_r06c03_Dep00Ch17_F01/0/01/2    49.20     0.66     963.97     0.73    21.01  -0.0301   0   Good 
23007079 EN113_r06c04_Dep00Ch18_F01/0/01/3    76.61     0.67     926.66     0.67    20.41  -0.0319   0   Good 
23007079 EN114_r06c05_Dep00Ch19_F01/0/02/2    45.67     0.60    1211.07     0.83    23.73  -0.0217   0   Good 
23007079 EN133_r07c02_Dep00Ch20_F22/0/00/1    50.05     0.69     972.85     0.81    22.49  -0.0283   0   Good 
23007079 EN134_r07c03_Dep00Ch21_F22/0/01/0    76.67     0.65     753.51     0.58    17.60  -0.0430   0   Good 
23007079 EN135_r07c04_Dep00Ch22_F22/0/01/1    57.56     0.66     861.06     0.62    18.90  -0.0361   0   Good 
23007079 EN136_r07c05_Dep00Ch23_F22/0/02/0    50.36     0.67     996.29     0.71    20.71  -0.0294   0   Good 
23007079 EN155_r08c02_Dep00Ch24_F22/0/00/3    66.16     0.65     794.87     0.67    18.45  -0.0397   0   Good 
23007079 EN156_r08c03_Dep00Ch25_F22/0/01/2    59.47     0.67     731.40     0.57    17.02  -0.0451   0   Good 
23007079 EN157_r08c04_Dep00Ch26_F22/0/01/3    56.60     0.66     810.16     0.59    17.40  -0.0402   0   Good 
23007079 EN158_r08c05_Dep00Ch27_F22/0/02/2    38.31     0.67    1058.39     0.63    19.49  -0.0288   0   Good 
23007079 EN177_r09c02_Dep00Ch28_F05/0/00/1    80.57     0.66     686.61     0.52    15.67  -0.0500   0   Good 
23007079 EN178_r09c03_Dep00Ch29_F05/0/01/0    57.77     0.67     829.17     0.63    18.55  -0.0379   0   Good 
23007079 EN179_r09c04_Dep00Ch30_F05/0/01/1    87.15     0.66    1012.39     0.62    18.76  -0.0309   0   Good 
23007079 EN180_r09c05_Dep00Ch31_F05/0/02/0    71.90     0.67    1013.98     0.62    18.70  -0.0309   0   Good 
