run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
23109002 EN023_r02c02_Dep00Ch00_F20/0/00/3    62.48     0.71    1026.56     0.70    20.81  -0.0284   0   Good 
23109002 EN024_r02c03_Dep00Ch01_F20/0/01/2    42.99     0.69     999.32     0.70    20.21  -0.0298   0   Good 
23109002 EN025_r02c04_Dep00Ch02_F20/0/01/3    62.95     0.64    1149.07     0.74    22.19  -0.0242   0   Good 
23109002 EN026_r02c05_Dep00Ch03_F20/0/02/2    48.69     0.70    1228.69     0.80    21.79  -0.0230   0   Good 
23109002 EN045_r03c02_Dep00Ch04_F00/0/00/1    98.00     0.70     977.14     0.70    20.55  -0.0301   0   Good 
23109002 EN046_r03c03_Dep00Ch05_F00/0/01/0    56.54     0.68    1086.02     0.67    20.05  -0.0276   0   Good 
23109002 EN047_r03c04_Dep00Ch06_F00/0/01/1    65.76     0.66    1049.82     0.72    20.82  -0.0278   0   Good 
23109002 EN048_r03c05_Dep00Ch07_F00/0/02/0    70.95     0.68    1137.14     0.74    21.73  -0.0249   0   Good 
23109002 EN067_r04c02_Dep00Ch08_F00/0/00/3    90.95     0.67     963.47     0.63    18.97  -0.0322   0   Good 
23109002 EN068_r04c03_Dep00Ch09_F00/0/01/2    71.81     0.69    1150.44     0.80    22.69  -0.0237   0   Good 
23109002 EN069_r04c04_Dep00Ch10_F00/0/01/3    59.34     0.69    1314.12     0.82    23.18  -0.0204   0   Good 
23109002 EN070_r04c05_Dep00Ch11_F00/0/02/2    87.54     0.71    1147.96     0.80    22.65  -0.0238   0   Good 
23109002 EN089_r05c02_Dep00Ch12_F01/0/00/1    65.38     0.74    1219.21     0.81    23.21  -0.0220   0   Good 
23109002 EN090_r05c03_Dep00Ch13_F01/0/01/0    60.38     0.74     901.08     0.67    19.52  -0.0338   0   Good 
23109002 EN091_r05c04_Dep00Ch14_F01/0/01/1    65.45     0.72    1035.34     0.64    19.65  -0.0293   0   Good 
23109002 EN092_r05c05_Dep00Ch15_F01/0/02/0    60.05     0.71    1135.54     0.67    20.71  -0.0258   0   Good 
23109002 EN111_r06c02_Dep00Ch16_F01/0/00/3    89.69     0.74    1176.34     0.93    25.04  -0.0212   0   Good 
23109002 EN112_r06c03_Dep00Ch17_F01/0/01/2    55.88     0.73     939.75     0.60    19.16  -0.0328   0   Good 
23109002 EN113_r06c04_Dep00Ch18_F01/0/01/3    82.74     0.70     921.99     0.66    19.03  -0.0336   0   Good 
23109002 EN114_r06c05_Dep00Ch19_F01/0/02/2    51.04     0.72    1186.73     0.75    22.16  -0.0235   0   Good 
23109002 EN133_r07c02_Dep00Ch20_F22/0/00/1    55.91     0.69     931.70     0.76    21.46  -0.0306   0   Good 
23109002 EN134_r07c03_Dep00Ch21_F22/0/01/0    83.27     0.71     713.69     0.55    16.87  -0.0464   0   Good 
23109002 EN135_r07c04_Dep00Ch22_F22/0/01/1    63.29     0.68     831.43     0.60    17.70  -0.0388   0   Good 
23109002 EN136_r07c05_Dep00Ch23_F22/0/02/0    55.53     0.72     973.41     0.66    20.14  -0.0307   0   Good 
23109002 EN155_r08c02_Dep00Ch24_F22/0/00/3    73.74     0.71     759.72     0.61    17.99  -0.0421   0   Good 
23109002 EN156_r08c03_Dep00Ch25_F22/0/01/2    66.66     0.73     709.47     0.55    16.56  -0.0471   0   Good 
23109002 EN157_r08c04_Dep00Ch26_F22/0/01/3    62.10     0.72     780.17     0.56    17.16  -0.0421   0   Good 
23109002 EN158_r08c05_Dep00Ch27_F22/0/02/2    43.80     0.74    1010.67     0.60    18.61  -0.0311   0   Good 
23109002 EN177_r09c02_Dep00Ch28_F05/0/00/1    87.59     0.73     621.05     0.49    14.88  -0.0565   0   Good 
23109002 EN178_r09c03_Dep00Ch29_F05/0/01/0    64.91     0.75     786.33     0.58    17.39  -0.0415   0   Good 
23109002 EN179_r09c04_Dep00Ch30_F05/0/01/1    95.50     0.73     968.96     0.57    17.75  -0.0333   0   Good 
23109002 EN180_r09c05_Dep00Ch31_F05/0/02/0    78.79     0.74     971.11     0.58    18.02  -0.0329   0   Good 
23109002 EN027_r02c06_Dep01Ch00_F20/0/02/3    86.25     0.66     952.66     0.76    21.48  -0.0299   0   Good 
23109002 EN028_r02c07_Dep01Ch01_F20/0/03/2    72.48     0.67     809.35     0.69    18.80  -0.0385   0   Good 
23109002 EN029_r02c08_Dep01Ch02_F20/0/03/3    94.96     0.66     894.60     0.59    18.28  -0.0355   0   Good 
23109002 EN030_r02c09_Dep01Ch03_F20/0/04/2    53.06     0.66    1010.92     0.70    20.71  -0.0290   0   Good 
23109002 EN049_r03c06_Dep01Ch04_F00/0/02/1    57.12     0.68    1148.62     0.84    24.44  -0.0223   0   Good 
23109002 EN050_r03c07_Dep01Ch05_F00/0/03/0    96.86     0.66     822.03     0.64    19.49  -0.0371   0   Good 
23109002 EN051_r03c08_Dep01Ch06_F00/0/03/1    73.89     0.69     872.76     0.66    19.69  -0.0347   0   Good 
23109002 EN052_r03c09_Dep01Ch07_F00/0/04/0    81.61     0.68     956.91     0.70    20.27  -0.0311   0   Good 
23109002 EN071_r04c06_Dep01Ch08_F00/0/02/3   115.15     0.63    1025.46     0.73    21.67  -0.0276   0   Good 
23109002 EN072_r04c07_Dep01Ch09_F00/0/03/2    96.89     0.67     899.18     0.71    20.08  -0.0333   0   Good 
23109002 EN073_r04c08_Dep01Ch10_F00/0/03/3    75.46     0.64     949.77     0.68    20.31  -0.0313   0   Good 
23109002 EN074_r04c09_Dep01Ch11_F00/0/04/2    75.75     0.69     913.18     0.61    18.72  -0.0343   0   Good 
23109002 EN093_r05c06_Dep01Ch12_F01/0/02/1    65.24     0.68    1077.72     0.85    24.20  -0.0239   0   Good 
23109002 EN094_r05c07_Dep01Ch13_F01/0/03/0    82.05     0.70     661.83     0.55    16.30  -0.0509   0   Good 
23109002 EN095_r05c08_Dep01Ch14_F01/0/03/1    66.51     0.66     743.35     0.57    17.66  -0.0435   0   Good 
23109002 EN096_r05c09_Dep01Ch15_F01/0/04/0    75.21     0.68     957.47     0.68    19.86  -0.0315   0   Good 
23109002 EN115_r06c06_Dep01Ch16_F01/0/02/3    84.18     0.65    1033.90     0.73    21.18  -0.0279   0   Good 
23109002 EN116_r06c07_Dep01Ch17_F01/0/03/2    58.35     0.71     741.93     0.63    17.91  -0.0433   0   Good 
23109002 EN117_r06c08_Dep01Ch18_F01/0/03/3    76.79     0.68     921.35     0.69    20.16  -0.0324   0   Good 
23109002 EN118_r06c09_Dep01Ch19_F01/0/04/2    42.84     0.69    1021.66     0.76    21.97  -0.0274   0   Good 
23109002 EN137_r07c06_Dep01Ch20_F22/0/02/1    74.22     0.69     985.65     0.72    21.84  -0.0286   0   Good 
23109002 EN138_r07c07_Dep01Ch21_F22/0/03/0    78.12     0.70    1033.33     0.68    20.69  -0.0284   0   Good 
23109002 EN139_r07c08_Dep01Ch22_F22/0/03/1    56.26     0.71    1332.89     0.84    25.02  -0.0187   0   Good 
23109002 EN140_r07c09_Dep01Ch23_F22/0/04/0   122.11     0.68    1039.41     0.79    21.98  -0.0270   0   Good 
23109002 EN159_r08c06_Dep01Ch24_F22/0/02/3   103.41     0.68    1133.79     0.71    20.96  -0.0256   0   Good 
23109002 EN160_r08c07_Dep01Ch25_F22/0/03/2   106.49     0.69    1052.12     0.62    20.26  -0.0283   0   Good 
23109002 EN161_r08c08_Dep01Ch26_F22/0/03/3   108.02     0.67    1287.87     0.77    21.93  -0.0218   0   Good 
23109002 EN162_r08c09_Dep01Ch27_F22/0/04/2    49.57     0.81    1011.31     0.64    19.82  -0.0298   0   Good 
23109002 EN181_r09c06_Dep01Ch28_F05/0/02/1    72.02     0.72    1141.63     0.72    20.36  -0.0260   0   Good 
23109002 EN182_r09c07_Dep01Ch29_F05/0/03/0    92.77     0.73    1226.39     0.64    19.52  -0.0249   0   Good 
23109002 EN183_r09c08_Dep01Ch30_F05/0/03/1    80.32     0.71    1279.96     0.67    20.04  -0.0234   0   Good 
23109002 EN184_r09c09_Dep01Ch31_F05/0/04/0    40.58     0.73    1039.21     0.68    20.35  -0.0285   0   Good 
23109002 EN031_r02c10_Dep02Ch00_F20/0/04/3    91.07     0.67     895.86     0.63    19.29  -0.0343   0   Good 
23109002 EN032_r02c11_Dep02Ch01_F20/0/05/2    26.52     0.67     741.78     0.49    15.28  -0.0468   0   Good 
23109002 EN033_r02c12_Dep02Ch02_F20/0/05/3   104.79     0.66     714.01     0.41    13.10  -0.0517   0   Good 
23109002 EN034_r02c13_Dep02Ch03_F20/0/06/2   100.81     0.65     687.40     0.44    13.73  -0.0528   0   Good 
23109002 EN053_r03c10_Dep02Ch04_F00/0/04/1    75.79     0.67     873.70     0.60    18.26  -0.0363   0   Good 
23109002 EN054_r03c11_Dep02Ch05_F00/0/05/0    67.12     0.66     825.48     0.54    16.53  -0.0405   0   Good 
23109002 EN055_r03c12_Dep02Ch06_F00/0/05/1    75.30     0.66     757.30     0.45    14.46  -0.0469   0   Good 
23109002 EN056_r03c13_Dep02Ch07_F00/0/06/0    93.49     0.68    1221.32     0.62    19.56  -0.0249   0   Good 
23109002 EN075_r04c10_Dep02Ch08_F00/0/04/3    82.82     0.66     968.67     0.61    18.83  -0.0322   0   Good 
23109002 EN076_r04c11_Dep02Ch09_F00/0/05/2    51.02     0.67     791.97     0.50    15.46  -0.0436   0   Good 
23109002 EN077_r04c12_Dep02Ch10_F00/0/05/3    56.49     0.60     910.52     0.57    17.72  -0.0355   0   Good 
23109002 EN078_r04c13_Dep02Ch11_F00/0/06/2    37.97     0.69    1006.88     0.60    17.74  -0.0320   0   Good 
23109002 EN097_r05c10_Dep02Ch12_F01/0/04/1    52.10     0.66     833.51     0.59    17.98  -0.0384   0   Good 
