run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
22335085 EN023_r02c02_Dep00Ch00_F20/0/00/3    56.06     0.64     480.55     0.51    16.15  -0.0704   0   Good 
22335085 EN024_r02c03_Dep00Ch01_F20/0/01/2    36.81     0.64     466.24     0.52    16.61  -0.0716   0   Good 
22335085 EN025_r02c04_Dep00Ch02_F20/0/01/3    57.62     0.65     530.85     0.55    17.66  -0.0609   0   Good 
22335085 EN026_r02c05_Dep00Ch03_F20/0/02/2    43.51     0.66     581.52     0.57    17.89  -0.0552   0   Good 
22335085 EN045_r03c02_Dep00Ch04_F00/0/00/1    91.43     0.61     469.07     0.50    15.97  -0.0725   0   Good 
22335085 EN046_r03c03_Dep00Ch05_F00/0/01/0    50.80     0.63     522.55     0.52    16.34  -0.0644   0   Good 
22335085 EN047_r03c04_Dep00Ch06_F00/0/01/1    57.11     0.64     510.35     0.51    16.50  -0.0656   0   Good 
22335085 EN048_r03c05_Dep00Ch07_F00/0/02/0    66.14     0.63     544.78     0.53    17.21  -0.0602   0   Good 
22335085 EN067_r04c02_Dep00Ch08_F00/0/00/3    82.34     0.63     467.57     0.51    15.83  -0.0731   0   Good 
22335085 EN068_r04c03_Dep00Ch09_F00/0/01/2    64.45     0.63     554.77     0.53    17.43  -0.0587   0   Good 
22335085 EN069_r04c04_Dep00Ch10_F00/0/01/3    53.62     0.64     635.50     0.59    19.20  -0.0485   0   Good 
22335085 EN070_r04c05_Dep00Ch11_F00/0/02/2    82.05     0.66     548.26     0.53    16.95  -0.0603   0   Good 
22335085 EN089_r05c02_Dep00Ch12_F01/0/00/1    57.68     0.63     586.75     0.58    18.75  -0.0533   0   Good 
22335085 EN090_r05c03_Dep00Ch13_F01/0/01/0    53.67     0.66     425.60     0.48    15.48  -0.0811   0   Good 
22335085 EN091_r05c04_Dep00Ch14_F01/0/01/1    59.35     0.67     490.49     0.51    16.34  -0.0686   0   Good 
22335085 EN092_r05c05_Dep00Ch15_F01/0/02/0    54.24     0.64     548.54     0.54    17.28  -0.0596   0   Good 
22335085 EN111_r06c02_Dep00Ch16_F01/0/00/3    81.96     0.65     570.24     0.58    18.64  -0.0550   0   Good 
22335085 EN112_r06c03_Dep00Ch17_F01/0/01/2    48.82     0.65     446.53     0.50    15.87  -0.0764   0   Good 
22335085 EN113_r06c04_Dep00Ch18_F01/0/01/3    75.68     0.67     428.96     0.46    14.91  -0.0818   0   Good 
22335085 EN114_r06c05_Dep00Ch19_F01/0/02/2    44.83     0.62     576.53     0.54    17.52  -0.0563   0   Good 
22335085 EN133_r07c02_Dep00Ch20_F22/0/00/1    49.18     0.67     456.23     0.51    16.14  -0.0742   0   Good 
22335085 EN134_r07c03_Dep00Ch21_F22/0/01/0    76.47     0.63     350.98     0.43    13.76  -0.1032   0   Good 
22335085 EN135_r07c04_Dep00Ch22_F22/0/01/1    56.08     0.65     403.05     0.46    14.79  -0.0874   0   Good 
22335085 EN136_r07c05_Dep00Ch23_F22/0/02/0    49.38     0.66     470.19     0.52    16.29  -0.0717   0   Good 
22335085 EN155_r08c02_Dep00Ch24_F22/0/00/3    65.67     0.63     370.09     0.44    14.23  -0.0967   0   Good 
22335085 EN156_r08c03_Dep00Ch25_F22/0/01/2    58.65     0.65     340.77     0.42    13.47  -0.1072   0   Good 
22335085 EN157_r08c04_Dep00Ch26_F22/0/01/3    56.24     0.63     378.11     0.44    14.05  -0.0951   0   Good 
22335085 EN158_r08c05_Dep00Ch27_F22/0/02/2    37.68     0.66     492.36     0.49    16.04  -0.0690   0   Good 
22335085 EN177_r09c02_Dep00Ch28_F05/0/00/1    80.41     0.63     319.85     0.40    12.66  -0.1167   0   Good 
22335085 EN178_r09c03_Dep00Ch29_F05/0/01/0    57.46     0.66     380.51     0.46    14.31  -0.0938   0   Good 
22335085 EN179_r09c04_Dep00Ch30_F05/0/01/1    87.06     0.64     467.63     0.48    15.35  -0.0741   0   Good 
22335085 EN180_r09c05_Dep00Ch31_F05/0/02/0    71.23     0.66     466.97     0.49    15.44  -0.0740   0   Good 
22335085 EN027_r02c06_Dep01Ch00_F20/0/02/3    80.47     0.62     454.13     0.54    16.78  -0.0731   0   Good 
22335085 EN028_r02c07_Dep01Ch01_F20/0/03/2    67.23     0.62     372.82     0.45    14.34  -0.0956   0   Good 
22335085 EN029_r02c08_Dep01Ch02_F20/0/03/3    89.63     0.61     414.77     0.46    14.86  -0.0847   0   Good 
22335085 EN030_r02c09_Dep01Ch03_F20/0/04/2    48.44     0.62     460.65     0.51    16.39  -0.0730   0   Good 
22335085 EN049_r03c06_Dep01Ch04_F00/0/02/1    50.14     0.62     559.72     0.56    17.34  -0.0583   0   Good 
22335085 EN050_r03c07_Dep01Ch05_F00/0/03/0    91.35     0.61     393.50     0.47    15.05  -0.0888   0   Good 
22335085 EN051_r03c08_Dep01Ch06_F00/0/03/1    68.81     0.62     422.08     0.48    15.27  -0.0823   0   Good 
22335085 EN052_r03c09_Dep01Ch07_F00/0/04/0    76.27     0.61     441.93     0.49    15.62  -0.0778   0   Good 
22335085 EN071_r04c06_Dep01Ch08_F00/0/02/3   115.01     0.61     489.28     0.51    16.05  -0.0694   0   Good 
22335085 EN072_r04c07_Dep01Ch09_F00/0/03/2    91.64     0.60     423.56     0.47    15.18  -0.0822   0   Good 
22335085 EN073_r04c08_Dep01Ch10_F00/0/03/3    70.54     0.60     450.05     0.50    16.31  -0.0749   0   Good 
22335085 EN074_r04c09_Dep01Ch11_F00/0/04/2    67.04     0.63     420.41     0.50    15.52  -0.0820   0   Good 
22335085 EN093_r05c06_Dep01Ch12_F01/0/02/1    59.71     0.62     527.34     0.56    18.06  -0.0606   0   Good 
22335085 EN094_r05c07_Dep01Ch13_F01/0/03/0    76.05     0.61     326.59     0.44    13.80  -0.1108   0   Good 
22335085 EN095_r05c08_Dep01Ch14_F01/0/03/1    61.26     0.65     351.29     0.44    14.02  -0.1024   0   Good 
22335085 EN096_r05c09_Dep01Ch15_F01/0/04/0    69.38     0.60     443.93     0.49    15.58  -0.0775   0   Good 
22335085 EN115_r06c06_Dep01Ch16_F01/0/02/3    78.83     0.63     504.55     0.54    16.81  -0.0658   0   Good 
22335085 EN116_r06c07_Dep01Ch17_F01/0/03/2    52.32     0.64     352.81     0.45    14.20  -0.1015   0   Good 
22335085 EN117_r06c08_Dep01Ch18_F01/0/03/3    73.98     0.64     439.71     0.48    15.17  -0.0792   0   Good 
22335085 EN118_r06c09_Dep01Ch19_F01/0/04/2    37.09     0.64     471.88     0.51    16.36  -0.0713   0   Good 
22335085 EN137_r07c06_Dep01Ch20_F22/0/02/1    67.53     0.62     478.30     0.53    16.57  -0.0699   0   Good 
22335085 EN138_r07c07_Dep01Ch21_F22/0/03/0    71.81     0.60     493.49     0.50    15.91  -0.0691   0   Good 
22335085 EN139_r07c08_Dep01Ch22_F22/0/03/1    50.98     0.64     630.72     0.60    18.82  -0.0494   0   Good 
22335085 EN140_r07c09_Dep01Ch23_F22/0/04/0   115.79     0.63     487.00     0.52    16.16  -0.0695   0   Good 
22335085 EN159_r08c06_Dep01Ch24_F22/0/02/3    97.01     0.60     559.09     0.53    17.15  -0.0588   0   Good 
22335085 EN160_r08c07_Dep01Ch25_F22/0/03/2   100.26     0.65     502.79     0.49    15.93  -0.0678   0   Good 
22335085 EN161_r08c08_Dep01Ch26_F22/0/03/3   102.98     0.62     611.30     0.54    17.85  -0.0526   0   Good 
22335085 EN162_r08c09_Dep01Ch27_F22/0/04/2    44.78     0.76     465.73     0.50    15.90  -0.0732   0   Good 
