run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
23080031 EN023_r02c02_Dep00Ch00_F20/0/00/3    60.23     0.67    1006.68     0.75    21.45  -0.0284   0   Good 
23080031 EN024_r02c03_Dep00Ch01_F20/0/01/2    40.87     0.68    1004.28     0.77    21.78  -0.0281   0   Good 
23080031 EN025_r02c04_Dep00Ch02_F20/0/01/3    60.94     0.66    1133.42     0.87    24.64  -0.0224   0   Good 
23080031 EN026_r02c05_Dep00Ch03_F20/0/02/2    46.90     0.68    1210.94     0.87    23.87  -0.0216   0   Good 
23080031 EN045_r03c02_Dep00Ch04_F00/0/00/1    95.84     0.68     958.52     0.85    22.60  -0.0286   0   Good 
23080031 EN046_r03c03_Dep00Ch05_F00/0/01/0    55.13     0.65    1083.95     0.79    22.65  -0.0252   0   Good 
23080031 EN047_r03c04_Dep00Ch06_F00/0/01/1    62.95     0.66    1045.85     0.90    23.77  -0.0251   0   Good 
23080031 EN048_r03c05_Dep00Ch07_F00/0/02/0    69.27     0.67    1119.85     0.87    23.47  -0.0237   0   Good 
23080031 EN067_r04c02_Dep00Ch08_F00/0/00/3    90.74     0.66     953.75     0.73    21.26  -0.0301   0   Good 
23080031 EN068_r04c03_Dep00Ch09_F00/0/01/2    68.66     0.68    1128.26     0.94    24.26  -0.0228   0   Good 
23080031 EN069_r04c04_Dep00Ch10_F00/0/01/3    57.99     0.68    1303.80     0.97    26.30  -0.0182   0   Good 
23080031 EN070_r04c05_Dep00Ch11_F00/0/02/2    85.73     0.65    1123.51     0.88    24.06  -0.0231   0   Good 
23080031 EN089_r05c02_Dep00Ch12_F01/0/00/1    63.41     0.73    1204.60     0.86    24.58  -0.0211   0   Good 
23080031 EN090_r05c03_Dep00Ch13_F01/0/01/0    58.32     0.71     900.45     0.74    22.12  -0.0310   0   Good 
23080031 EN091_r05c04_Dep00Ch14_F01/0/01/1    63.92     0.66    1025.16     0.75    21.56  -0.0277   0   Good 
23080031 EN092_r05c05_Dep00Ch15_F01/0/02/0    58.44     0.67    1116.79     0.86    23.80  -0.0235   0   Good 
23080031 EN111_r06c02_Dep00Ch16_F01/0/00/3    87.39     0.73    1175.23     1.03    25.90  -0.0205   0   Good 
23080031 EN112_r06c03_Dep00Ch17_F01/0/01/2    54.18     0.69     928.66     0.80    21.60  -0.0306   0   Good 
23080031 EN113_r06c04_Dep00Ch18_F01/0/01/3    81.64     0.72     907.21     0.74    20.95  -0.0320   0   Good 
23080031 EN114_r06c05_Dep00Ch19_F01/0/02/2    49.15     0.70    1176.13     0.91    24.92  -0.0213   0   Good 
23080031 EN133_r07c02_Dep00Ch20_F22/0/00/1    53.96     0.71     930.61     0.93    22.88  -0.0291   0   Good 
23080031 EN134_r07c03_Dep00Ch21_F22/0/01/0    80.64     0.64     706.64     0.58    17.49  -0.0460   0   Good 
23080031 EN135_r07c04_Dep00Ch22_F22/0/01/1    61.15     0.69     830.98     0.70    19.50  -0.0367   0   Good 
23080031 EN136_r07c05_Dep00Ch23_F22/0/02/0    53.49     0.70     975.74     0.81    22.26  -0.0284   0   Good 
23080031 EN155_r08c02_Dep00Ch24_F22/0/00/3    71.15     0.68     762.13     0.65    19.52  -0.0400   0   Good 
23080031 EN156_r08c03_Dep00Ch25_F22/0/01/2    64.19     0.68     697.21     0.63    17.51  -0.0466   0   Good 
23080031 EN157_r08c04_Dep00Ch26_F22/0/01/3    61.98     0.70     777.28     0.58    17.53  -0.0418   0   Good 
23080031 EN158_r08c05_Dep00Ch27_F22/0/02/2    41.99     0.66    1015.49     0.71    20.67  -0.0289   0   Good 
23080031 EN177_r09c02_Dep00Ch28_F05/0/00/1    85.75     0.71     627.00     0.50    15.36  -0.0552   0   Good 
23080031 EN178_r09c03_Dep00Ch29_F05/0/01/0    62.90     0.70     792.05     0.63    18.32  -0.0400   0   Good 
23080031 EN179_r09c04_Dep00Ch30_F05/0/01/1    92.84     0.70     968.89     0.66    18.91  -0.0321   0   Good 
23080031 EN180_r09c05_Dep00Ch31_F05/0/02/0    75.91     0.72     982.29     0.67    19.72  -0.0308   0   Good 
23080031 EN027_r02c06_Dep01Ch00_F20/0/02/3    84.18     0.65     940.71     0.94    23.68  -0.0280   0   Good 
