run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
22341035 EN023_r02c02_Dep00Ch00_F20/0/00/3    55.78     0.64     482.31     0.49    15.80  -0.0709   0   Good 
22341035 EN024_r02c03_Dep00Ch01_F20/0/01/2    36.52     0.65     469.18     0.53    16.23  -0.0720   0   Good 
22341035 EN025_r02c04_Dep00Ch02_F20/0/01/3    56.99     0.65     533.18     0.55    17.61  -0.0608   0   Good 
22341035 EN026_r02c05_Dep00Ch03_F20/0/02/2    43.18     0.67     584.24     0.53    17.33  -0.0559   0   Good 
22341035 EN045_r03c02_Dep00Ch04_F00/0/00/1    91.67     0.64     468.30     0.48    15.31  -0.0741   0   Good 
22341035 EN046_r03c03_Dep00Ch05_F00/0/01/0    50.59     0.64     524.99     0.53    16.78  -0.0633   0   Good 
22341035 EN047_r03c04_Dep00Ch06_F00/0/01/1    57.06     0.63     512.12     0.51    16.41  -0.0656   0   Good 
22341035 EN048_r03c05_Dep00Ch07_F00/0/02/0    66.38     0.65     546.15     0.54    17.43  -0.0596   0   Good 
22341035 EN067_r04c02_Dep00Ch08_F00/0/00/3    84.88     0.63     468.12     0.50    16.20  -0.0722   0   Good 
22341035 EN068_r04c03_Dep00Ch09_F00/0/01/2    64.16     0.64     555.82     0.52    16.89  -0.0596   0   Good 
22341035 EN069_r04c04_Dep00Ch10_F00/0/01/3    53.15     0.65     638.47     0.56    18.19  -0.0498   0   Good 
22341035 EN070_r04c05_Dep00Ch11_F00/0/02/2    81.96     0.63     552.23     0.53    16.97  -0.0598   0   Good 
22341035 EN089_r05c02_Dep00Ch12_F01/0/00/1    57.89     0.66     592.07     0.56    18.02  -0.0540   0   Good 
22341035 EN090_r05c03_Dep00Ch13_F01/0/01/0    52.87     0.66     426.26     0.49    15.61  -0.0807   0   Good 
22341035 EN091_r05c04_Dep00Ch14_F01/0/01/1    58.85     0.67     492.22     0.50    16.08  -0.0689   0   Good 
22341035 EN092_r05c05_Dep00Ch15_F01/0/02/0    53.67     0.65     550.38     0.53    17.20  -0.0596   0   Good 
22341035 EN111_r06c02_Dep00Ch16_F01/0/00/3    81.33     0.65     573.37     0.54    17.25  -0.0571   0   Good 
22341035 EN112_r06c03_Dep00Ch17_F01/0/01/2    47.83     0.65     448.67     0.47    15.27  -0.0774   0   Good 
22341035 EN113_r06c04_Dep00Ch18_F01/0/01/3    76.83     0.66     431.39     0.47    14.97  -0.0812   0   Good 
22341035 EN114_r06c05_Dep00Ch19_F01/0/02/2    44.65     0.64     577.10     0.56    17.88  -0.0557   0   Good 
22341035 EN133_r07c02_Dep00Ch20_F22/0/00/1    48.57     0.66     458.45     0.49    15.63  -0.0750   0   Good 
22341035 EN134_r07c03_Dep00Ch21_F22/0/01/0    75.66     0.64     352.81     0.45    14.45  -0.1008   0   Good 
22341035 EN135_r07c04_Dep00Ch22_F22/0/01/1    56.16     0.64     404.08     0.44    14.41  -0.0881   0   Good 
22341035 EN136_r07c05_Dep00Ch23_F22/0/02/0    49.01     0.66     472.11     0.48    15.34  -0.0734   0   Good 
22341035 EN155_r08c02_Dep00Ch24_F22/0/00/3    65.09     0.63     372.04     0.45    14.21  -0.0962   0   Good 
22341035 EN156_r08c03_Dep00Ch25_F22/0/01/2    58.12     0.65     342.68     0.41    13.33  -0.1070   0   Good 
22341035 EN157_r08c04_Dep00Ch26_F22/0/01/3    56.36     0.64     377.66     0.42    13.71  -0.0961   0   Good 
22341035 EN158_r08c05_Dep00Ch27_F22/0/02/2    37.45     0.65     494.56     0.48    15.46  -0.0698   0   Good 
22341035 EN177_r09c02_Dep00Ch28_F05/0/00/1    80.25     0.64     320.92     0.40    11.97  -0.1185   0   Good 
22341035 EN178_r09c03_Dep00Ch29_F05/0/01/0    56.84     0.66     381.44     0.43    13.68  -0.0952   0   Good 
22341035 EN179_r09c04_Dep00Ch30_F05/0/01/1    85.93     0.64     469.42     0.48    15.40  -0.0737   0   Good 
22341035 EN180_r09c05_Dep00Ch31_F05/0/02/0    70.01     0.67     468.31     0.47    15.18  -0.0744   0   Good 
22341035 EN027_r02c06_Dep01Ch00_F20/0/02/3    80.03     0.64     456.56     0.50    16.14  -0.0742   0   Good 
22341035 EN028_r02c07_Dep01Ch01_F20/0/03/2    67.08     0.62     374.58     0.45    14.55  -0.0946   0   Good 
22341035 EN029_r02c08_Dep01Ch02_F20/0/03/3    89.24     0.64     417.40     0.48    15.02  -0.0838   0   Good 
22341035 EN030_r02c09_Dep01Ch03_F20/0/04/2    48.14     0.65     462.83     0.49    15.82  -0.0739   0   Good 
22341035 EN049_r03c06_Dep01Ch04_F00/0/02/1    48.10     0.63     563.37     0.58    18.22  -0.0564   0   Good 
22341035 EN050_r03c07_Dep01Ch05_F00/0/03/0    90.66     0.57     394.22     0.45    14.57  -0.0899   0   Good 
22341035 EN051_r03c08_Dep01Ch06_F00/0/03/1    67.83     0.63     423.27     0.49    15.47  -0.0816   0   Good 
22341035 EN052_r03c09_Dep01Ch07_F00/0/04/0    75.95     0.58     442.68     0.48    15.40  -0.0782   0   Good 
