run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
23031019 EN023_r02c02_Dep00Ch00_F20/0/00/3    58.79     0.65     982.81     0.70    21.17  -0.0293   0   Good 
23031019 EN024_r02c03_Dep00Ch01_F20/0/01/2    39.29     0.66     965.92     0.74    21.28  -0.0297   0   Good 
23031019 EN025_r02c04_Dep00Ch02_F20/0/01/3    59.91     0.66    1094.90     0.79    22.87  -0.0248   0   Good 
23031019 EN026_r02c05_Dep00Ch03_F20/0/02/2    45.83     0.64    1195.22     0.88    23.99  -0.0218   0   Good 
23031019 EN045_r03c02_Dep00Ch04_F00/0/00/1    94.01     0.66     923.28     0.68    20.28  -0.0322   0   Good 
23031019 EN046_r03c03_Dep00Ch05_F00/0/01/0    53.67     0.65    1036.83     0.78    21.22  -0.0278   0   Good 
23031019 EN047_r03c04_Dep00Ch06_F00/0/01/1    60.74     0.66    1000.51     0.80    22.37  -0.0276   0   Good 
23031019 EN048_r03c05_Dep00Ch07_F00/0/02/0    66.66     0.65    1087.19     0.85    22.34  -0.0254   0   Good 
23031019 EN067_r04c02_Dep00Ch08_F00/0/00/3    87.05     0.67     921.24     0.71    19.54  -0.0331   0   Good 
23031019 EN068_r04c03_Dep00Ch09_F00/0/01/2    67.65     0.66    1088.55     0.80    23.18  -0.0246   0   Good 
23031019 EN069_r04c04_Dep00Ch10_F00/0/01/3    56.29     0.65    1247.00     0.86    24.27  -0.0206   0   Good 
23031019 EN070_r04c05_Dep00Ch11_F00/0/02/2    84.79     0.66    1085.04     0.78    23.19  -0.0247   0   Good 
23031019 EN089_r05c02_Dep00Ch12_F01/0/00/1    60.63     0.67    1153.60     0.81    23.35  -0.0231   0   Good 
23031019 EN090_r05c03_Dep00Ch13_F01/0/01/0    56.17     0.65     849.01     0.68    20.09  -0.0352   0   Good 
23031019 EN091_r05c04_Dep00Ch14_F01/0/01/1    62.13     0.67     984.32     0.66    19.98  -0.0305   0   Good 
23031019 EN092_r05c05_Dep00Ch15_F01/0/02/0    56.61     0.65    1084.41     0.84    22.36  -0.0255   0   Good 
23031019 EN111_r06c02_Dep00Ch16_F01/0/00/3    85.12     0.66    1103.66     0.99    25.54  -0.0222   0   Good 
23031019 EN112_r06c03_Dep00Ch17_F01/0/01/2    51.52     0.67     888.20     0.69    20.18  -0.0336   0   Good 
23031019 EN113_r06c04_Dep00Ch18_F01/0/01/3    80.05     0.68     854.18     0.66    19.63  -0.0356   0   Good 
23031019 EN114_r06c05_Dep00Ch19_F01/0/02/2    47.23     0.68    1133.16     0.82    23.29  -0.0236   0   Good 
23031019 EN133_r07c02_Dep00Ch20_F22/0/00/1    51.76     0.65     861.03     0.74    21.76  -0.0328   0   Good 
23031019 EN134_r07c03_Dep00Ch21_F22/0/01/0    79.04     0.67     679.14     0.54    16.91  -0.0487   0   Good 
23031019 EN135_r07c04_Dep00Ch22_F22/0/01/1    58.95     0.68     777.38     0.63    18.36  -0.0407   0   Good 
23031019 EN136_r07c05_Dep00Ch23_F22/0/02/0    51.93     0.69     916.07     0.69    20.24  -0.0325   0   Good 
23031019 EN155_r08c02_Dep00Ch24_F22/0/00/3    68.15     0.65     701.59     0.64    17.95  -0.0457   0   Good 
23031019 EN156_r08c03_Dep00Ch25_F22/0/01/2    61.21     0.67     656.82     0.55    16.56  -0.0509   0   Good 
23031019 EN157_r08c04_Dep00Ch26_F22/0/01/3    59.07     0.66     729.98     0.55    17.28  -0.0448   0   Good 
23031019 EN158_r08c05_Dep00Ch27_F22/0/02/2    39.56     0.69     969.87     0.71    20.07  -0.0309   0   Good 
23031019 EN177_r09c02_Dep00Ch28_F05/0/00/1    83.05     0.68     581.56     0.48    14.46  -0.0611   0   Good 
23031019 EN178_r09c03_Dep00Ch29_F05/0/01/0    60.19     0.70     727.66     0.55    16.66  -0.0458   0   Good 
23031019 EN179_r09c04_Dep00Ch30_F05/0/01/1    89.16     0.67     893.84     0.66    18.52  -0.0352   0   Good 
23031019 EN180_r09c05_Dep00Ch31_F05/0/02/0    73.31     0.61     933.27     0.64    18.70  -0.0335   0   Good 
23031019 EN027_r02c06_Dep01Ch00_F20/0/02/3    82.74     0.64     921.91     0.79    22.72  -0.0296   0   Good 
23031019 EN028_r02c07_Dep01Ch01_F20/0/03/2    69.44     0.63     766.91     0.63    18.92  -0.0405   0   Good 
23031019 EN029_r02c08_Dep01Ch02_F20/0/03/3    91.90     0.64     868.72     0.66    19.47  -0.0351   0   Good 
23031019 EN030_r02c09_Dep01Ch03_F20/0/04/2    49.67     0.64     984.99     0.74    21.56  -0.0289   0   Good 
23031019 EN049_r03c06_Dep01Ch04_F00/0/02/1    53.18     0.64    1099.00     0.97    25.25  -0.0225   0   Good 
23031019 EN050_r03c07_Dep01Ch05_F00/0/03/0    92.98     0.64     793.41     0.88    21.03  -0.0365   0   Good 
23031019 EN051_r03c08_Dep01Ch06_F00/0/03/1    70.59     0.60     851.00     0.71    21.06  -0.0340   0   Good 
23031019 EN052_r03c09_Dep01Ch07_F00/0/04/0    77.87     0.64     927.55     0.76    21.68  -0.0305   0   Good 
23031019 EN071_r04c06_Dep01Ch08_F00/0/02/3   114.23     0.62     966.14     0.81    21.82  -0.0292   0   Good 
23031019 EN072_r04c07_Dep01Ch09_F00/0/03/2    93.59     0.63     851.35     0.78    21.09  -0.0340   0   Good 
23031019 EN073_r04c08_Dep01Ch10_F00/0/03/3    72.44     0.64     906.80     0.76    20.93  -0.0321   0   Good 
23031019 EN074_r04c09_Dep01Ch11_F00/0/04/2    72.96     0.64     877.13     0.75    20.69  -0.0334   0   Good 
23031019 EN093_r05c06_Dep01Ch12_F01/0/02/1    61.75     0.64    1013.54     0.91    25.28  -0.0244   0   Good 
23031019 EN094_r05c07_Dep01Ch13_F01/0/03/0    78.12     0.66     640.87     0.59    17.50  -0.0507   0   Good 
23031019 EN095_r05c08_Dep01Ch14_F01/0/03/1    63.43     0.67     706.47     0.59    17.97  -0.0453   0   Good 
23031019 EN096_r05c09_Dep01Ch15_F01/0/04/0    72.01     0.62     921.03     0.73    20.84  -0.0317   0   Good 
23031019 EN115_r06c06_Dep01Ch16_F01/0/02/3    80.22     0.68     980.13     0.89    22.00  -0.0286   0   Good 
