run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
23014052 EN023_r02c02_Dep00Ch00_F20/0/00/3    57.66     0.60    1018.75     0.67    20.39  -0.0291   0   Good 
23014052 EN024_r02c03_Dep00Ch01_F20/0/01/2    38.34     0.65    1002.56     0.70    20.03  -0.0299   0   Good 
23014052 EN025_r02c04_Dep00Ch02_F20/0/01/3    58.96     0.65    1136.53     0.74    21.86  -0.0248   0   Good 
23014052 EN026_r02c05_Dep00Ch03_F20/0/02/2    44.98     0.64    1236.78     0.74    23.34  -0.0216   0   Good 
23014052 EN045_r03c02_Dep00Ch04_F00/0/00/1    93.42     0.65     970.81     0.70    20.61  -0.0303   0   Good 
23014052 EN046_r03c03_Dep00Ch05_F00/0/01/0    52.23     0.65    1086.64     0.71    21.17  -0.0265   0   Good 
23014052 EN047_r03c04_Dep00Ch06_F00/0/01/1    60.57     0.66    1049.21     0.74    21.10  -0.0275   0   Good 
23014052 EN048_r03c05_Dep00Ch07_F00/0/02/0    67.30     0.59    1130.25     0.72    21.69  -0.0250   0   Good 
23014052 EN067_r04c02_Dep00Ch08_F00/0/00/3    86.39     0.64     970.24     0.67    20.14  -0.0308   0   Good 
23014052 EN068_r04c03_Dep00Ch09_F00/0/01/2    66.12     0.66    1148.11     0.70    20.92  -0.0253   0   Good 
23014052 EN069_r04c04_Dep00Ch10_F00/0/01/3    54.76     0.64    1314.46     0.84    24.12  -0.0197   0   Good 
23014052 EN070_r04c05_Dep00Ch11_F00/0/02/2    83.70     0.68    1130.79     0.76    22.42  -0.0244   0   Good 
23014052 EN089_r05c02_Dep00Ch12_F01/0/00/1    59.42     0.66    1227.24     0.82    23.16  -0.0219   0   Good 
23014052 EN090_r05c03_Dep00Ch13_F01/0/01/0    54.79     0.67     900.00     0.69    20.29  -0.0330   0   Good 
23014052 EN091_r05c04_Dep00Ch14_F01/0/01/1    60.48     0.71    1045.17     0.68    20.05  -0.0287   0   Good 
23014052 EN092_r05c05_Dep00Ch15_F01/0/02/0    55.45     0.63    1137.69     0.71    21.46  -0.0251   0   Good 
23014052 EN111_r06c02_Dep00Ch16_F01/0/00/3    83.57     0.66    1179.98     0.86    25.64  -0.0206   0   Good 
23014052 EN112_r06c03_Dep00Ch17_F01/0/01/2    51.28     0.65     947.17     0.69    19.96  -0.0317   0   Good 
23014052 EN113_r06c04_Dep00Ch18_F01/0/01/3    76.90     0.67     909.97     0.66    19.39  -0.0336   0   Good 
23014052 EN114_r06c05_Dep00Ch19_F01/0/02/2    46.40     0.67    1195.23     0.77    23.16  -0.0225   0   Good 
23014052 EN133_r07c02_Dep00Ch20_F22/0/00/1    50.07     0.67     945.21     0.77    21.49  -0.0302   0   Good 
23014052 EN134_r07c03_Dep00Ch21_F22/0/01/0    77.64     0.66     735.80     0.52    16.25  -0.0459   0   Good 
23014052 EN135_r07c04_Dep00Ch22_F22/0/01/1    57.99     0.67     841.18     0.61    17.76  -0.0383   0   Good 
23014052 EN136_r07c05_Dep00Ch23_F22/0/02/0    50.67     0.65     978.19     0.68    20.56  -0.0301   0   Good 
23014052 EN155_r08c02_Dep00Ch24_F22/0/00/3    67.01     0.65     771.63     0.61    18.12  -0.0413   0   Good 
23014052 EN156_r08c03_Dep00Ch25_F22/0/01/2    60.87     0.67     712.85     0.57    16.49  -0.0470   0   Good 
23014052 EN157_r08c04_Dep00Ch26_F22/0/01/3    58.19     0.65     792.64     0.57    17.00  -0.0416   0   Good 
23014052 EN158_r08c05_Dep00Ch27_F22/0/02/2    39.12     0.67    1037.02     0.65    19.46  -0.0295   0   Good 
23014052 EN177_r09c02_Dep00Ch28_F05/0/00/1    81.82     0.67     659.91     0.50    15.03  -0.0530   0   Good 
23014052 EN178_r09c03_Dep00Ch29_F05/0/01/0    57.85     0.67     809.05     0.58    17.26  -0.0405   0   Good 
23014052 EN179_r09c04_Dep00Ch30_F05/0/01/1    89.12     0.66     987.59     0.58    18.18  -0.0322   0   Good 
23014052 EN180_r09c05_Dep00Ch31_F05/0/02/0    71.84     0.66     994.35     0.61    17.75  -0.0324   0   Good 
23014052 EN027_r02c06_Dep01Ch00_F20/0/02/3    81.51     0.63     953.60     0.77    22.77  -0.0286   0   Good 
23014052 EN028_r02c07_Dep01Ch01_F20/0/03/2    68.71     0.63     793.10     0.66    18.53  -0.0397   0   Good 
23014052 EN029_r02c08_Dep01Ch02_F20/0/03/3    90.61     0.62     897.60     0.62    18.81  -0.0347   0   Good 
23014052 EN030_r02c09_Dep01Ch03_F20/0/04/2    49.07     0.63    1009.19     0.73    20.68  -0.0290   0   Good 
23014052 EN049_r03c06_Dep01Ch04_F00/0/02/1    51.04     0.62    1143.96     0.91    24.71  -0.0221   0   Good 
23014052 EN050_r03c07_Dep01Ch05_F00/0/03/0    91.95     0.61     823.10     0.65    19.63  -0.0369   0   Good 
23014052 EN051_r03c08_Dep01Ch06_F00/0/03/1    69.83     0.61     885.35     0.66    19.84  -0.0341   0   Good 
23014052 EN052_r03c09_Dep01Ch07_F00/0/04/0    77.21     0.63     952.79     0.69    20.04  -0.0314   0   Good 
23014052 EN071_r04c06_Dep01Ch08_F00/0/02/3   114.13     0.62    1006.30     0.68    21.53  -0.0283   0   Good 
23014052 EN072_r04c07_Dep01Ch09_F00/0/03/2    92.50     0.61     886.62     0.69    19.94  -0.0339   0   Good 
23014052 EN073_r04c08_Dep01Ch10_F00/0/03/3    71.58     0.63     942.21     0.69    20.63  -0.0312   0   Good 
23014052 EN074_r04c09_Dep01Ch11_F00/0/04/2    67.91     0.63     905.10     0.64    19.55  -0.0336   0   Good 
23014052 EN093_r05c06_Dep01Ch12_F01/0/02/1    60.54     0.62    1066.88     0.92    24.35  -0.0240   0   Good 
23014052 EN094_r05c07_Dep01Ch13_F01/0/03/0    77.17     0.64     668.45     0.61    18.01  -0.0479   0   Good 
23014052 EN095_r05c08_Dep01Ch14_F01/0/03/1    61.85     0.66     737.74     0.56    17.70  -0.0438   0   Good 
23014052 EN096_r05c09_Dep01Ch15_F01/0/04/0    71.32     0.63     952.98     0.74    21.01  -0.0304   0   Good 
23014052 EN115_r06c06_Dep01Ch16_F01/0/02/3    79.01     0.65    1029.79     0.73    21.19  -0.0280   0   Good 
23014052 EN116_r06c07_Dep01Ch17_F01/0/03/2    53.26     0.64     730.53     0.61    17.10  -0.0450   0   Good 
23014052 EN117_r06c08_Dep01Ch18_F01/0/03/3    72.22     0.64     925.15     0.73    20.84  -0.0315   0   Good 
23014052 EN118_r06c09_Dep01Ch19_F01/0/04/2    38.20     0.63    1021.03     0.76    22.11  -0.0273   0   Good 
23014052 EN137_r07c06_Dep01Ch20_F22/0/02/1    68.20     0.62     989.01     0.83    22.16  -0.0281   0   Good 
