run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
23042042 EN023_r02c02_Dep00Ch00_F20/0/00/3    58.74     0.64     949.17     0.73    21.12  -0.0304   0   Good 
23042042 EN024_r02c03_Dep00Ch01_F20/0/01/2    39.57     0.66     935.63     0.74    21.02  -0.0310   0   Good 
23042042 EN025_r02c04_Dep00Ch02_F20/0/01/3    60.18     0.67    1064.45     0.76    22.69  -0.0257   0   Good 
23042042 EN026_r02c05_Dep00Ch03_F20/0/02/2    45.65     0.63    1157.31     0.82    23.89  -0.0226   0   Good 
23042042 EN045_r03c02_Dep00Ch04_F00/0/00/1    94.82     0.67     880.77     0.65    19.19  -0.0350   0   Good 
23042042 EN046_r03c03_Dep00Ch05_F00/0/01/0    53.38     0.65     992.30     0.68    20.75  -0.0295   0   Good 
23042042 EN047_r03c04_Dep00Ch06_F00/0/01/1    60.81     0.65     955.03     0.75    21.26  -0.0301   0   Good 
23042042 EN048_r03c05_Dep00Ch07_F00/0/02/0    67.67     0.64    1048.57     0.74    21.97  -0.0267   0   Good 
23042042 EN067_r04c02_Dep00Ch08_F00/0/00/3    87.24     0.66     878.24     0.68    19.16  -0.0351   0   Good 
23042042 EN068_r04c03_Dep00Ch09_F00/0/01/2    67.51     0.67    1039.83     0.78    21.52  -0.0274   0   Good 
23042042 EN069_r04c04_Dep00Ch10_F00/0/01/3    56.49     0.65    1195.09     0.81    23.37  -0.0223   0   Good 
23042042 EN070_r04c05_Dep00Ch11_F00/0/02/2    84.88     0.66    1047.69     0.85    23.27  -0.0255   0   Good 
23042042 EN089_r05c02_Dep00Ch12_F01/0/00/1    60.80     0.66    1093.18     0.71    22.35  -0.0253   0   Good 
23042042 EN090_r05c03_Dep00Ch13_F01/0/01/0    56.59     0.66     811.71     0.67    19.08  -0.0381   0   Good 
23042042 EN091_r05c04_Dep00Ch14_F01/0/01/1    62.62     0.70     944.14     0.68    19.32  -0.0325   0   Good 
23042042 EN092_r05c05_Dep00Ch15_F01/0/02/0    56.42     0.64    1035.52     0.73    21.63  -0.0274   0   Good 
23042042 EN111_r06c02_Dep00Ch16_F01/0/00/3    84.69     0.64    1044.36     0.94    23.87  -0.0250   0   Good 
23042042 EN112_r06c03_Dep00Ch17_F01/0/01/2    51.33     0.67     850.58     0.66    19.70  -0.0356   0   Good 
23042042 EN113_r06c04_Dep00Ch18_F01/0/01/3    79.94     0.67     816.74     0.62    18.82  -0.0382   0   Good 
23042042 EN114_r06c05_Dep00Ch19_F01/0/02/2    47.25     0.69    1080.58     0.84    22.62  -0.0253   0   Good 
23042042 EN133_r07c02_Dep00Ch20_F22/0/00/1    51.09     0.66     795.92     0.69    20.18  -0.0375   0   Good 
23042042 EN134_r07c03_Dep00Ch21_F22/0/01/0    78.63     0.65     634.56     0.53    15.74  -0.0540   0   Good 
23042042 EN135_r07c04_Dep00Ch22_F22/0/01/1    58.65     0.67     728.03     0.59    17.71  -0.0443   0   Good 
23042042 EN136_r07c05_Dep00Ch23_F22/0/02/0    51.76     0.68     866.01     0.70    20.07  -0.0346   0   Good 
23042042 EN155_r08c02_Dep00Ch24_F22/0/00/3    68.86     0.66     645.56     0.57    16.33  -0.0522   0   Good 
23042042 EN156_r08c03_Dep00Ch25_F22/0/01/2    62.34     0.69     611.30     0.54    15.85  -0.0559   0   Good 
23042042 EN157_r08c04_Dep00Ch26_F22/0/01/3    59.60     0.67     681.10     0.52    16.07  -0.0498   0   Good 
23042042 EN158_r08c05_Dep00Ch27_F22/0/02/2    40.42     0.68     916.55     0.62    18.22  -0.0347   0   Good 
23042042 EN177_r09c02_Dep00Ch28_F05/0/00/1    83.07     0.68     521.02     0.46    13.38  -0.0703   0   Good 
23042042 EN178_r09c03_Dep00Ch29_F05/0/01/0    60.43     0.70     677.50     0.54    15.74  -0.0506   0   Good 
23042042 EN179_r09c04_Dep00Ch30_F05/0/01/1    90.24     0.68     834.22     0.59    17.91  -0.0385   0   Good 
23042042 EN180_r09c05_Dep00Ch31_F05/0/02/0    73.44     0.60     880.64     0.58    17.88  -0.0365   0   Good 
23042042 EN027_r02c06_Dep01Ch00_F20/0/02/3    81.99     0.65     891.69     0.81    21.49  -0.0320   0   Good 
23042042 EN028_r02c07_Dep01Ch01_F20/0/03/2    69.69     0.65     744.34     0.67    19.04  -0.0416   0   Good 
23042042 EN029_r02c08_Dep01Ch02_F20/0/03/3    91.60     0.62     842.30     0.67    19.63  -0.0361   0   Good 
23042042 EN030_r02c09_Dep01Ch03_F20/0/04/2    49.57     0.65     957.37     0.67    19.95  -0.0314   0   Good 
23042042 EN049_r03c06_Dep01Ch04_F00/0/02/1    53.44     0.64    1059.43     0.95    24.69  -0.0239   0   Good 
23042042 EN050_r03c07_Dep01Ch05_F00/0/03/0    93.07     0.65     767.26     0.73    20.40  -0.0386   0   Good 
23042042 EN051_r03c08_Dep01Ch06_F00/0/03/1    70.62     0.60     824.32     0.70    20.07  -0.0363   0   Good 
23042042 EN052_r03c09_Dep01Ch07_F00/0/04/0    78.38     0.65     900.35     0.72    20.34  -0.0329   0   Good 
23042042 EN071_r04c06_Dep01Ch08_F00/0/02/3   113.63     0.63     929.77     0.78    21.95  -0.0302   0   Good 
23042042 EN072_r04c07_Dep01Ch09_F00/0/03/2    93.32     0.64     823.24     0.71    20.29  -0.0361   0   Good 
23042042 EN073_r04c08_Dep01Ch10_F00/0/03/3    72.14     0.63     879.21     0.69    20.30  -0.0338   0   Good 
23042042 EN074_r04c09_Dep01Ch11_F00/0/04/2    70.50     0.65     854.07     0.69    19.83  -0.0353   0   Good 
23042042 EN093_r05c06_Dep01Ch12_F01/0/02/1    61.35     0.65     968.01     0.84    23.89  -0.0270   0   Good 
23042042 EN094_r05c07_Dep01Ch13_F01/0/03/0    77.82     0.66     616.31     0.56    16.85  -0.0538   0   Good 
23042042 EN095_r05c08_Dep01Ch14_F01/0/03/1    62.90     0.68     680.77     0.58    17.45  -0.0478   0   Good 
23042042 EN096_r05c09_Dep01Ch15_F01/0/04/0    72.07     0.64     892.37     0.66    19.98  -0.0336   0   Good 
23042042 EN115_r06c06_Dep01Ch16_F01/0/02/3    80.35     0.67     935.21     0.78    21.75  -0.0302   0   Good 
23042042 EN116_r06c07_Dep01Ch17_F01/0/03/2    54.50     0.66     671.06     0.58    16.86  -0.0494   0   Good 
23042042 EN117_r06c08_Dep01Ch18_F01/0/03/3    77.78     0.66     849.45     0.70    20.42  -0.0348   0   Good 
23042042 EN118_r06c09_Dep01Ch19_F01/0/04/2    38.42     0.66     956.71     0.76    22.87  -0.0284   0   Good 
23042042 EN137_r07c06_Dep01Ch20_F22/0/02/1    69.16     0.65     874.34     0.78    21.06  -0.0331   0   Good 
23042042 EN138_r07c07_Dep01Ch21_F22/0/03/0    73.90     0.59     945.29     0.65    20.16  -0.0316   0   Good 
23042042 EN139_r07c08_Dep01Ch22_F22/0/03/1    52.84     0.67    1208.11     0.81    23.81  -0.0217   0   Good 
23042042 EN140_r07c09_Dep01Ch23_F22/0/04/0   117.38     0.58     975.22     0.80    22.18  -0.0285   0   Good 
23042042 EN159_r08c06_Dep01Ch24_F22/0/02/3    98.06     0.64    1020.79     0.77    20.37  -0.0290   0   Good 
23042042 EN160_r08c07_Dep01Ch25_F22/0/03/2   102.49     0.62     951.71     0.66    20.34  -0.0312   0   Good 
23042042 EN161_r08c08_Dep01Ch26_F22/0/03/3   104.72     0.64    1171.58     0.79    23.31  -0.0228   0   Good 
23042042 EN162_r08c09_Dep01Ch27_F22/0/04/2    45.94     0.77     941.39     0.70    20.31  -0.0315   0   Good 
23042042 EN181_r09c06_Dep01Ch28_F05/0/02/1    65.32     0.66    1035.73     0.63    20.64  -0.0283   0   Good 
23042042 EN182_r09c07_Dep01Ch29_F05/0/03/0    88.34     0.66    1111.72     0.64    20.22  -0.0268   0   Good 
23042042 EN183_r09c08_Dep01Ch30_F05/0/03/1    76.79     0.66    1164.89     0.69    20.93  -0.0250   0   Good 
23042042 EN184_r09c09_Dep01Ch31_F05/0/04/0    36.62     0.75     959.79     0.70    21.11  -0.0301   0   Good 
23042042 EN031_r02c10_Dep02Ch00_F20/0/04/3    88.43     0.64     847.70     0.65    18.91  -0.0367   0   Good 
23042042 EN032_r02c11_Dep02Ch01_F20/0/05/2    24.51     0.64     710.49     0.50    16.00  -0.0479   0   Good 
23042042 EN033_r02c12_Dep02Ch02_F20/0/05/3   102.42     0.63     674.53     0.45    13.87  -0.0536   0   Good 
23042042 EN034_r02c13_Dep02Ch03_F20/0/06/2    98.96     0.66     663.32     0.46    14.47  -0.0536   0   Good 
23042042 EN053_r03c10_Dep02Ch04_F00/0/04/1    73.04     0.64     824.16     0.64    18.72  -0.0380   0   Good 
23042042 EN054_r03c11_Dep02Ch05_F00/0/05/0    64.60     0.64     789.64     0.55    17.06  -0.0417   0   Good 
23042042 EN055_r03c12_Dep02Ch06_F00/0/05/1    72.37     0.64     726.51     0.50    15.47  -0.0475   0   Good 
23042042 EN056_r03c13_Dep02Ch07_F00/0/06/0    90.83     0.65    1164.88     0.72    21.53  -0.0244   0   Good 
23042042 EN075_r04c10_Dep02Ch08_F00/0/04/3    80.35     0.58     923.47     0.70    19.92  -0.0326   0   Good 
23042042 EN076_r04c11_Dep02Ch09_F00/0/05/2    48.12     0.65     744.72     0.52    15.70  -0.0461   0   Good 
23042042 EN077_r04c12_Dep02Ch10_F00/0/05/3    52.87     0.65     867.45     0.55    16.87  -0.0382   0   Good 
23042042 EN078_r04c13_Dep02Ch11_F00/0/06/2    34.86     0.65     940.55     0.66    19.12  -0.0328   0   Good 
23042042 EN097_r05c10_Dep02Ch12_F01/0/04/1    49.68     0.64     775.54     0.62    18.90  -0.0401   0   Good 
23042042 EN098_r05c11_Dep02Ch13_F01/0/05/0    64.20     0.65     733.47     0.56    16.53  -0.0456   0   Good 
23042042 EN099_r05c12_Dep02Ch14_F01/0/05/1    56.12     0.66     674.38     0.47    14.66  -0.0524   0   Good 
23042042 EN100_r05c13_Dep02Ch15_F01/0/06/0    81.00     0.62     840.97     0.58    17.63  -0.0385   0   Good 
