run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
22358008 EN023_r02c02_Dep00Ch00_F20/0/00/3    57.41     0.57     234.41     0.29     9.25  -0.1738   0   Good 
22358008 EN024_r02c03_Dep00Ch01_F20/0/01/2    37.20     0.64     229.04     0.29     9.32  -0.1776   0   Good 
22358008 EN025_r02c04_Dep00Ch02_F20/0/01/3    58.30     0.63     261.89     0.30     9.68  -0.1539   0   Good 
22358008 EN026_r02c05_Dep00Ch03_F20/0/02/2    44.38     0.65     285.72     0.31     9.92  -0.1403   0   Good 
22358008 EN045_r03c02_Dep00Ch04_F00/0/00/1    92.53     0.63     228.21     0.29     9.25  -0.1786   0   Good 
22358008 EN046_r03c03_Dep00Ch05_F00/0/01/0    51.37     0.63     254.99     0.29     9.28  -0.1597   0   Good 
22358008 EN047_r03c04_Dep00Ch06_F00/0/01/1    60.89     0.65     247.05     0.31     9.78  -0.1628   0   Good 
22358008 EN048_r03c05_Dep00Ch07_F00/0/02/0    66.45     0.54     265.97     0.32    10.04  -0.1502   0   Good 
22358008 EN067_r04c02_Dep00Ch08_F00/0/00/3    88.82     0.62     224.81     0.28     9.00  -0.1824   0   Good 
22358008 EN068_r04c03_Dep00Ch09_F00/0/01/2    65.76     0.65     269.63     0.32    10.03  -0.1482   0   Good 
22358008 EN069_r04c04_Dep00Ch10_F00/0/01/3    54.76     0.64     309.37     0.32    10.09  -0.1290   0   Good 
22358008 EN070_r04c05_Dep00Ch11_F00/0/02/2    82.54     0.65     266.80     0.32     9.85  -0.1505   0   Good 
22358008 EN089_r05c02_Dep00Ch12_F01/0/00/1    58.48     0.65     287.03     0.30     9.83  -0.1400   0   Good 
22358008 EN090_r05c03_Dep00Ch13_F01/0/01/0    54.44     0.65     207.33     0.30     9.25  -0.1966   0   Good 
22358008 EN091_r05c04_Dep00Ch14_F01/0/01/1    60.15     0.68     239.50     0.28     9.13  -0.1707   0   Good 
22358008 EN092_r05c05_Dep00Ch15_F01/0/02/0    55.39     0.63     267.52     0.31     9.85  -0.1501   0   Good 
22358008 EN111_r06c02_Dep00Ch16_F01/0/00/3    82.34     0.62     278.81     0.34    10.60  -0.1413   0   Good 
22358008 EN112_r06c03_Dep00Ch17_F01/0/01/2    49.47     0.65     216.76     0.29     9.24  -0.1880   0   Good 
22358008 EN113_r06c04_Dep00Ch18_F01/0/01/3    78.43     0.65     209.51     0.29     9.17  -0.1949   0   Good 
22358008 EN114_r06c05_Dep00Ch19_F01/0/02/2    45.36     0.57     281.52     0.31     9.79  -0.1428   0   Good 
22358008 EN133_r07c02_Dep00Ch20_F22/0/00/1    49.33     0.67     220.23     0.29     8.92  -0.1865   0   Good 
22358008 EN134_r07c03_Dep00Ch21_F22/0/01/0    76.50     0.64     169.05     0.26     8.27  -0.2469   0   Good 
22358008 EN135_r07c04_Dep00Ch22_F22/0/01/1    57.74     0.64     194.20     0.27     8.76  -0.2123   0   Good 
22358008 EN136_r07c05_Dep00Ch23_F22/0/02/0    49.46     0.65     229.60     0.28     8.86  -0.1792   0   Good 
22358008 EN155_r08c02_Dep00Ch24_F22/0/00/3    66.18     0.64     179.80     0.26     8.51  -0.2308   0   Good 
22358008 EN156_r08c03_Dep00Ch25_F22/0/01/2    59.75     0.64     164.59     0.25     8.03  -0.2550   0   Good 
22358008 EN157_r08c04_Dep00Ch26_F22/0/01/3    56.77     0.64     182.55     0.26     8.45  -0.2276   0   Good 
22358008 EN158_r08c05_Dep00Ch27_F22/0/02/2    38.18     0.64     241.89     0.30     9.49  -0.1675   0   Good 
22358008 EN177_r09c02_Dep00Ch28_F05/0/00/1    80.55     0.65     154.62     0.24     8.07  -0.2712   0   Good 
22358008 EN178_r09c03_Dep00Ch29_F05/0/01/0    57.64     0.67     184.92     0.25     7.98  -0.2272   0   Good 
22358008 EN179_r09c04_Dep00Ch30_F05/0/01/1    86.59     0.63     227.42     0.30     9.19  -0.1795   0   Good 
22358008 EN180_r09c05_Dep00Ch31_F05/0/02/0    71.11     0.66     228.74     0.28     8.87  -0.1798   0   Good 
22358008 EN027_r02c06_Dep01Ch00_F20/0/02/3    80.84     0.64     221.85     0.30     9.30  -0.1835   0   Good 
22358008 EN028_r02c07_Dep01Ch01_F20/0/03/2    68.22     0.63     181.89     0.27     8.77  -0.2267   0   Good 
22358008 EN029_r02c08_Dep01Ch02_F20/0/03/3    89.80     0.63     204.39     0.28     8.81  -0.2015   0   Good 
