run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
23056022 EN023_r02c02_Dep00Ch00_F20/0/00/3    59.41     0.66     925.37     0.62    18.97  -0.0335   0   Good 
23056022 EN024_r02c03_Dep00Ch01_F20/0/01/2    40.24     0.66     914.39     0.65    19.23  -0.0336   0   Good 
23056022 EN025_r02c04_Dep00Ch02_F20/0/01/3    60.69     0.67    1038.83     0.71    21.50  -0.0274   0   Good 
23056022 EN026_r02c05_Dep00Ch03_F20/0/02/2    46.62     0.66    1129.20     0.71    21.37  -0.0254   0   Good 
23056022 EN045_r03c02_Dep00Ch04_F00/0/00/1    95.16     0.67     844.22     0.59    17.76  -0.0382   0   Good 
23056022 EN046_r03c03_Dep00Ch05_F00/0/01/0    53.97     0.66     950.57     0.61    18.63  -0.0330   0   Good 
23056022 EN047_r03c04_Dep00Ch06_F00/0/01/1    61.68     0.68     914.57     0.69    19.16  -0.0337   0   Good 
23056022 EN048_r03c05_Dep00Ch07_F00/0/02/0    67.88     0.66    1014.33     0.66    19.86  -0.0297   0   Good 
23056022 EN067_r04c02_Dep00Ch08_F00/0/00/3    92.04     0.67     835.76     0.57    17.10  -0.0394   0   Good 
23056022 EN068_r04c03_Dep00Ch09_F00/0/01/2    68.02     0.66     995.12     0.62    20.23  -0.0299   0   Good 
23056022 EN069_r04c04_Dep00Ch10_F00/0/01/3    56.74     0.65    1144.75     0.76    21.31  -0.0251   0   Good 
23056022 EN070_r04c05_Dep00Ch11_F00/0/02/2    85.10     0.65    1010.69     0.68    20.48  -0.0292   0   Good 
23056022 EN089_r05c02_Dep00Ch12_F01/0/00/1    60.46     0.67    1033.69     0.68    20.37  -0.0287   0   Good 
23056022 EN090_r05c03_Dep00Ch13_F01/0/01/0    56.71     0.68     775.95     0.59    17.66  -0.0417   0   Good 
23056022 EN091_r05c04_Dep00Ch14_F01/0/01/1    62.70     0.67     903.20     0.60    18.24  -0.0352   0   Good 
23056022 EN092_r05c05_Dep00Ch15_F01/0/02/0    57.28     0.67     990.94     0.68    18.93  -0.0314   0   Good 
23056022 EN111_r06c02_Dep00Ch16_F01/0/00/3    84.83     0.67     985.57     0.80    22.38  -0.0280   0   Good 
23056022 EN112_r06c03_Dep00Ch17_F01/0/01/2    52.19     0.68     811.83     0.62    18.30  -0.0390   0   Good 
23056022 EN113_r06c04_Dep00Ch18_F01/0/01/3    81.06     0.66     779.67     0.55    17.07  -0.0422   0   Good 
23056022 EN114_r06c05_Dep00Ch19_F01/0/02/2    48.08     0.69    1031.92     0.71    20.82  -0.0283   0   Good 
23056022 EN133_r07c02_Dep00Ch20_F22/0/00/1    52.06     0.66     728.66     0.62    17.70  -0.0443   0   Good 
23056022 EN134_r07c03_Dep00Ch21_F22/0/01/0    78.96     0.67     586.30     0.45    14.21  -0.0610   0   Good 
23056022 EN135_r07c04_Dep00Ch22_F22/0/01/1    59.10     0.72     672.81     0.51    15.15  -0.0518   0   Good 
23056022 EN136_r07c05_Dep00Ch23_F22/0/02/0    52.12     0.69     802.78     0.59    17.40  -0.0406   0   Good 
23056022 EN155_r08c02_Dep00Ch24_F22/0/00/3    69.23     0.65     590.78     0.48    14.82  -0.0595   0   Good 
23056022 EN156_r08c03_Dep00Ch25_F22/0/01/2    62.44     0.67     565.27     0.47    14.55  -0.0627   0   Good 
23056022 EN157_r08c04_Dep00Ch26_F22/0/01/3    59.64     0.66     628.20     0.48    14.44  -0.0566   0   Good 
23056022 EN158_r08c05_Dep00Ch27_F22/0/02/2    41.12     0.69     848.15     0.53    16.92  -0.0390   0   Good 
23056022 EN177_r09c02_Dep00Ch28_F05/0/00/1    83.52     0.69     447.02     0.38    11.95  -0.0851   0   Good 
23056022 EN178_r09c03_Dep00Ch29_F05/0/01/0    60.95     0.71     617.73     0.50    14.27  -0.0578   0   Good 
23056022 EN179_r09c04_Dep00Ch30_F05/0/01/1    90.40     0.68     762.83     0.46    14.80  -0.0461   0   Good 
23056022 EN180_r09c05_Dep00Ch31_F05/0/02/0    74.82     0.62     821.34     0.50    15.72  -0.0417   0   Good 
23056022 EN027_r02c06_Dep01Ch00_F20/0/02/3    83.21     0.66     871.49     0.68    20.11  -0.0343   0   Good 
23056022 EN028_r02c07_Dep01Ch01_F20/0/03/2    69.90     0.65     727.80     0.58    17.34  -0.0449   0   Good 
23056022 EN029_r02c08_Dep01Ch02_F20/0/03/3    92.18     0.63     825.30     0.60    18.36  -0.0383   0   Good 
23056022 EN030_r02c09_Dep01Ch03_F20/0/04/2    47.38     0.65     946.75     0.69    19.72  -0.0320   0   Good 
23056022 EN049_r03c06_Dep01Ch04_F00/0/02/1    55.12     0.63    1025.83     0.80    22.29  -0.0270   0   Good 
23056022 EN050_r03c07_Dep01Ch05_F00/0/03/0    93.33     0.64     748.66     0.60    18.45  -0.0421   0   Good 
23056022 EN051_r03c08_Dep01Ch06_F00/0/03/1    71.06     0.62     804.89     0.65    18.59  -0.0390   0   Good 
23056022 EN052_r03c09_Dep01Ch07_F00/0/04/0    78.62     0.64     884.74     0.71    19.74  -0.0342   0   Good 
23056022 EN071_r04c06_Dep01Ch08_F00/0/02/3   108.81     0.63     900.76     0.69    19.56  -0.0338   0   Good 
23056022 EN072_r04c07_Dep01Ch09_F00/0/03/2    94.05     0.65     802.15     0.61    18.38  -0.0394   0   Good 
23056022 EN073_r04c08_Dep01Ch10_F00/0/03/3    72.87     0.64     854.80     0.68    18.68  -0.0366   0   Good 
23056022 EN074_r04c09_Dep01Ch11_F00/0/04/2    71.23     0.65     838.23     0.60    18.79  -0.0372   0   Good 
23056022 EN093_r05c06_Dep01Ch12_F01/0/02/1    61.63     0.64     928.73     0.71    21.49  -0.0307   0   Good 
23056022 EN094_r05c07_Dep01Ch13_F01/0/03/0    78.38     0.66     598.51     0.52    15.51  -0.0576   0   Good 
23056022 EN095_r05c08_Dep01Ch14_F01/0/03/1    63.13     0.66     660.69     0.52    15.62  -0.0520   0   Good 
23056022 EN096_r05c09_Dep01Ch15_F01/0/04/0    72.01     0.63     872.78     0.61    18.59  -0.0360   0   Good 
23056022 EN115_r06c06_Dep01Ch16_F01/0/02/3    80.60     0.69     896.39     0.67    19.79  -0.0337   0   Good 
23056022 EN116_r06c07_Dep01Ch17_F01/0/03/2    54.85     0.65     648.84     0.53    15.98  -0.0524   0   Good 
23056022 EN117_r06c08_Dep01Ch18_F01/0/03/3    73.64     0.64     823.95     0.68    19.32  -0.0372   0   Good 
23056022 EN118_r06c09_Dep01Ch19_F01/0/04/2    39.08     0.65     933.29     0.69    20.29  -0.0318   0   Good 
