run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
22326082 EN023_r02c02_Dep00Ch00_F20/0/00/3    51.35     0.62    1254.04     1.28    41.75  -0.0066   0   Good 
22326082 EN024_r02c03_Dep00Ch01_F20/0/01/2    32.99     0.66    1214.84     1.29    40.72  -0.0076   0   Good 
22326082 EN025_r02c04_Dep00Ch02_F20/0/01/3    52.91     0.66    1381.61     1.34    43.58  -0.0046   0   Good 
22326082 EN026_r02c05_Dep00Ch03_F20/0/02/2    38.83     0.68    1506.64     1.43    46.46  -0.0023   0   Good 
22326082 EN045_r03c02_Dep00Ch04_F00/0/00/1    87.80     0.65    1215.67     1.28    41.87  -0.0067   0   Good 
22326082 EN046_r03c03_Dep00Ch05_F00/0/01/0    46.60     0.66    1362.76     1.31    43.14  -0.0050   0   Good 
22326082 EN047_r03c04_Dep00Ch06_F00/0/01/1    54.48     0.68    1338.99     1.28    43.55  -0.0048   0   Good 
22326082 EN048_r03c05_Dep00Ch07_F00/0/02/0    61.53     0.64    1413.65     1.34    44.79  -0.0037   0   Good 
22326082 EN067_r04c02_Dep00Ch08_F00/0/00/3    82.99     0.61    1218.53     1.30    40.80  -0.0075   0   Good 
22326082 EN068_r04c03_Dep00Ch09_F00/0/01/2    60.72     0.65    1443.61     1.39    46.08  -0.0027   0   Good 
22326082 EN069_r04c04_Dep00Ch10_F00/0/01/3    49.66     0.65    1658.40     1.48    49.20  -0.0005   0   Good 
22326082 EN070_r04c05_Dep00Ch11_F00/0/02/2    78.30     0.66    1427.48     1.40    45.03  -0.0035   0   Good 
22326082 EN089_r05c02_Dep00Ch12_F01/0/00/1    54.15     0.66    1536.96     1.41    46.97  -0.0020   0   Good 
22326082 EN090_r05c03_Dep00Ch13_F01/0/01/0    49.42     0.67    1109.11     1.22    40.15  -0.0089   0   Good 
22326082 EN091_r05c04_Dep00Ch14_F01/0/01/1    54.86     0.69    1276.20     1.27    41.39  -0.0067   0   Good 
22326082 EN092_r05c05_Dep00Ch15_F01/0/02/0    50.30     0.66    1426.04     1.37    44.51  -0.0038   0   Good 
22326082 EN111_r06c02_Dep00Ch16_F01/0/00/3    78.28     0.68    1482.48     1.56    49.82  -0.0001   0   Good 
22326082 EN112_r06c03_Dep00Ch17_F01/0/01/2    44.50     0.64    1169.11     1.26    40.60  -0.0080   0   Good 
22326082 EN113_r06c04_Dep00Ch18_F01/0/01/3    73.58     0.66    1116.58     1.21    39.09  -0.0098   0   Good 
22326082 EN114_r06c05_Dep00Ch19_F01/0/02/2    40.94     0.68    1499.37     1.34    43.62  -0.0043   0   Good 
22326082 EN133_r07c02_Dep00Ch20_F22/0/00/1    44.22     0.66    1191.82     1.28    40.73  -0.0078   0   Good 
22326082 EN134_r07c03_Dep00Ch21_F22/0/01/0    71.75     0.66     920.93     1.09    34.99  -0.0163   0   Good 
22326082 EN135_r07c04_Dep00Ch22_F22/0/01/1    52.69     0.66    1046.48     1.26    40.11  -0.0095   0   Good 
22326082 EN136_r07c05_Dep00Ch23_F22/0/02/0    45.45     0.67    1220.75     1.25    40.08  -0.0081   0   Good 
22326082 EN155_r08c02_Dep00Ch24_F22/0/00/3    61.50     0.64     966.27     1.16    37.02  -0.0134   0   Good 
22326082 EN156_r08c03_Dep00Ch25_F22/0/01/2    53.79     0.63     892.75     1.06    34.25  -0.0176   0   Good 
22326082 EN157_r08c04_Dep00Ch26_F22/0/01/3    52.15     0.65     978.32     1.13    36.71  -0.0136   0   Good 
22326082 EN158_r08c05_Dep00Ch27_F22/0/02/2    33.88     0.66    1280.16     1.26    40.40  -0.0075   0   Good 
22326082 EN177_r09c02_Dep00Ch28_F05/0/00/1    76.58     0.66     833.11     1.02    32.67  -0.0208   0   Good 
22326082 EN178_r09c03_Dep00Ch29_F05/0/01/0    52.80     0.69     987.28     1.08    35.26  -0.0149   0   Good 
22326082 EN179_r09c04_Dep00Ch30_F05/0/01/1    84.01     0.65    1225.74     1.26    39.73  -0.0084   0   Good 
22326082 EN180_r09c05_Dep00Ch31_F05/0/02/0    67.33     0.66    1219.01     1.22    39.35  -0.0087   0   Good 
22326082 EN027_r02c06_Dep01Ch00_F20/0/02/3    75.92     0.63    1182.65     1.31    42.64  -0.0062   0   Good 
22326082 EN028_r02c07_Dep01Ch01_F20/0/03/2    62.34     0.62     974.95     1.12    36.39  -0.0140   0   Good 
22326082 EN029_r02c08_Dep01Ch02_F20/0/03/3    85.27     0.66    1084.51     1.22    39.48  -0.0097   0   Good 
22326082 EN030_r02c09_Dep01Ch03_F20/0/04/2    44.46     0.64    1201.49     1.25    40.91  -0.0076   0   Good 
22326082 EN049_r03c06_Dep01Ch04_F00/0/02/1    44.37     0.64    1466.42     1.42    46.12  -0.0026   0   Good 
22326082 EN050_r03c07_Dep01Ch05_F00/0/03/0    86.27     0.66    1020.67     1.19    38.64  -0.0111   0   Good 
22326082 EN051_r03c08_Dep01Ch06_F00/0/03/1    63.87     0.65    1108.44     1.22    39.10  -0.0098   0   Good 
22326082 EN052_r03c09_Dep01Ch07_F00/0/04/0    72.46     0.66    1156.66     1.24    40.40  -0.0083   0   Good 
22326082 EN071_r04c06_Dep01Ch08_F00/0/02/3   108.66     0.61    1278.78     1.36    43.32  -0.0052   0   Good 
22326082 EN072_r04c07_Dep01Ch09_F00/0/03/2    87.17     0.64    1098.93     1.25    40.16  -0.0090   0   Good 
22326082 EN073_r04c08_Dep01Ch10_F00/0/03/3    65.81     0.64    1168.76     1.24    40.28  -0.0083   0   Good 
22326082 EN074_r04c09_Dep01Ch11_F00/0/04/2    63.09     0.68    1099.72     1.21    39.81  -0.0093   0   Good 
22326082 EN093_r05c06_Dep01Ch12_F01/0/02/1    54.37     0.65    1383.67     1.44    45.86  -0.0030   0   Good 
22326082 EN094_r05c07_Dep01Ch13_F01/0/03/0    71.39     0.61     855.94     1.06    34.58  -0.0180   0   Good 
22326082 EN095_r05c08_Dep01Ch14_F01/0/03/1    56.53     0.65     915.58     1.06    34.12  -0.0173   0   Good 
