run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
22336034 EN023_r02c02_Dep00Ch00_F20/0/00/3    56.37     0.61     478.71     0.52    16.52  -0.0699   0   Good 
22336034 EN024_r02c03_Dep00Ch01_F20/0/01/2    36.96     0.64     465.28     0.53    16.96  -0.0710   0   Good 
22336034 EN025_r02c04_Dep00Ch02_F20/0/01/3    57.36     0.64     529.12     0.52    16.59  -0.0631   0   Good 
22336034 EN026_r02c05_Dep00Ch03_F20/0/02/2    42.82     0.65     579.48     0.57    18.39  -0.0545   0   Good 
22336034 EN045_r03c02_Dep00Ch04_F00/0/00/1    91.75     0.63     466.69     0.51    16.20  -0.0724   0   Good 
22336034 EN046_r03c03_Dep00Ch05_F00/0/01/0    51.11     0.64     521.09     0.53    16.62  -0.0641   0   Good 
22336034 EN047_r03c04_Dep00Ch06_F00/0/01/1    58.03     0.62     508.64     0.54    17.16  -0.0646   0   Good 
22336034 EN048_r03c05_Dep00Ch07_F00/0/02/0    64.91     0.62     543.67     0.55    17.86  -0.0591   0   Good 
22336034 EN067_r04c02_Dep00Ch08_F00/0/00/3    84.94     0.63     464.90     0.48    15.15  -0.0750   0   Good 
22336034 EN068_r04c03_Dep00Ch09_F00/0/01/2    64.85     0.63     552.35     0.55    17.92  -0.0581   0   Good 
22336034 EN069_r04c04_Dep00Ch10_F00/0/01/3    54.02     0.64     633.41     0.58    18.96  -0.0490   0   Good 
22336034 EN070_r04c05_Dep00Ch11_F00/0/02/2    82.16     0.65     546.08     0.54    17.15  -0.0602   0   Good 
22336034 EN089_r05c02_Dep00Ch12_F01/0/00/1    57.58     0.66     586.85     0.58    18.46  -0.0537   0   Good 
22336034 EN090_r05c03_Dep00Ch13_F01/0/01/0    53.67     0.64     422.16     0.47    15.10  -0.0827   0   Good 
22336034 EN091_r05c04_Dep00Ch14_F01/0/01/1    59.36     0.68     489.85     0.49    15.89  -0.0696   0   Good 
22336034 EN092_r05c05_Dep00Ch15_F01/0/02/0    54.40     0.63     546.80     0.54    17.63  -0.0592   0   Good 
22336034 EN111_r06c02_Dep00Ch16_F01/0/00/3    82.19     0.64     567.87     0.58    18.76  -0.0550   0   Good 
22336034 EN112_r06c03_Dep00Ch17_F01/0/01/2    48.80     0.64     444.46     0.49    15.89  -0.0767   0   Good 
22336034 EN113_r06c04_Dep00Ch18_F01/0/01/3    76.49     0.66     427.22     0.50    15.74  -0.0802   0   Good 
22336034 EN114_r06c05_Dep00Ch19_F01/0/02/2    45.18     0.59     573.65     0.56    18.14  -0.0555   0   Good 
22336034 EN133_r07c02_Dep00Ch20_F22/0/00/1    48.77     0.67     453.65     0.52    16.54  -0.0738   0   Good 
22336034 EN134_r07c03_Dep00Ch21_F22/0/01/0    76.15     0.63     349.45     0.43    13.90  -0.1033   0   Good 
