run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
22320072 EN023_r02c02_Dep00Ch00_F20/0/00/3    51.37     0.67    1264.90     1.24    40.51  -0.0075   0   Good 
22320072 EN024_r02c03_Dep00Ch01_F20/0/01/2    32.69     0.66    1228.49     1.27    40.04  -0.0081   0   Good 
22320072 EN025_r02c04_Dep00Ch02_F20/0/01/3    52.88     0.67    1395.40     1.31    41.50  -0.0061   0   Good 
22320072 EN026_r02c05_Dep00Ch03_F20/0/02/2    38.85     0.70    1522.32     1.39    45.42  -0.0030   0   Good 
22320072 EN045_r03c02_Dep00Ch04_F00/0/00/1    87.44     0.67    1228.62     1.26    39.92  -0.0082   0   Good 
22320072 EN046_r03c03_Dep00Ch05_F00/0/01/0    46.07     0.65    1378.03     1.29    40.97  -0.0066   0   Good 
22320072 EN047_r03c04_Dep00Ch06_F00/0/01/1    53.34     0.66    1354.17     1.33    43.12  -0.0051   0   Good 
22320072 EN048_r03c05_Dep00Ch07_F00/0/02/0    60.96     0.66    1430.33     1.39    42.94  -0.0049   0   Good 
22320072 EN067_r04c02_Dep00Ch08_F00/0/00/3    82.40     0.60    1232.73     1.17    38.19  -0.0096   0   Good 
22320072 EN068_r04c03_Dep00Ch09_F00/0/01/2    60.25     0.66    1458.40     1.40    44.96  -0.0035   0   Good 
22320072 EN069_r04c04_Dep00Ch10_F00/0/01/3    49.46     0.65    1677.24     1.48    47.99  -0.0012   0   Good 
22320072 EN070_r04c05_Dep00Ch11_F00/0/02/2    77.48     0.67    1441.61     1.41    44.96  -0.0035   0   Good 
22320072 EN089_r05c02_Dep00Ch12_F01/0/00/1    53.05     0.67    1552.54     1.43    46.77  -0.0021   0   Good 
22320072 EN090_r05c03_Dep00Ch13_F01/0/01/0    49.00     0.68    1119.38     1.17    37.30  -0.0113   0   Good 
22320072 EN091_r05c04_Dep00Ch14_F01/0/01/1    54.42     0.69    1290.67     1.26    39.18  -0.0084   0   Good 
22320072 EN092_r05c05_Dep00Ch15_F01/0/02/0    49.82     0.68    1443.96     1.26    40.92  -0.0063   0   Good 
22320072 EN111_r06c02_Dep00Ch16_F01/0/00/3    77.61     0.65    1500.58     1.46    45.68  -0.0029   0   Good 
22320072 EN112_r06c03_Dep00Ch17_F01/0/01/2    44.83     0.64    1179.86     1.22    38.28  -0.0099   0   Good 
22320072 EN113_r06c04_Dep00Ch18_F01/0/01/3    73.67     0.68    1129.68     1.16    37.32  -0.0112   0   Good 
22320072 EN114_r06c05_Dep00Ch19_F01/0/02/2    41.08     0.70    1512.79     1.36    43.89  -0.0040   0   Good 
22320072 EN133_r07c02_Dep00Ch20_F22/0/00/1    44.33     0.67    1205.15     1.24    39.32  -0.0089   0   Good 
22320072 EN134_r07c03_Dep00Ch21_F22/0/01/0    71.81     0.67     930.49     1.06    34.21  -0.0170   0   Good 
22320072 EN135_r07c04_Dep00Ch22_F22/0/01/1    52.28     0.69    1057.86     1.12    35.61  -0.0136   0   Good 
22320072 EN136_r07c05_Dep00Ch23_F22/0/02/0    44.85     0.66    1231.21     1.20    39.44  -0.0086   0   Good 
22320072 EN155_r08c02_Dep00Ch24_F22/0/00/3    61.67     0.65     974.42     1.09    34.73  -0.0157   0   Good 
22320072 EN156_r08c03_Dep00Ch25_F22/0/01/2    52.99     0.68     903.53     1.11    33.97  -0.0177   0   Good 
22320072 EN157_r08c04_Dep00Ch26_F22/0/01/3    52.38     0.64     985.44     1.11    35.42  -0.0148   0   Good 
22320072 EN158_r08c05_Dep00Ch27_F22/0/02/2    33.84     0.67    1289.75     1.19    39.02  -0.0085   0   Good 
22320072 EN177_r09c02_Dep00Ch28_F05/0/00/1    75.77     0.65     841.54     0.97    31.15  -0.0224   0   Good 
22320072 EN178_r09c03_Dep00Ch29_F05/0/01/0    52.46     0.70     999.81     1.12    34.76  -0.0152   0   Good 
22320072 EN179_r09c04_Dep00Ch30_F05/0/01/1    83.08     0.67    1236.45     1.19    38.50  -0.0093   0   Good 
22320072 EN180_r09c05_Dep00Ch31_F05/0/02/0    66.95     0.68    1228.44     1.18    37.92  -0.0098   0   Good 
22320072 EN027_r02c06_Dep01Ch00_F20/0/02/3    75.34     0.64    1196.26     1.31    41.02  -0.0075   0   Good 
22320072 EN028_r02c07_Dep01Ch01_F20/0/03/2    62.02     0.62     987.11     1.17    36.81  -0.0134   0   Good 
22320072 EN029_r02c08_Dep01Ch02_F20/0/03/3    84.60     0.63    1098.34     1.13    37.49  -0.0114   0   Good 
22320072 EN030_r02c09_Dep01Ch03_F20/0/04/2    43.42     0.63    1215.45     1.28    40.59  -0.0077   0   Good 
22320072 EN049_r03c06_Dep01Ch04_F00/0/02/1    44.29     0.63    1483.17     1.39    44.84  -0.0035   0   Good 
22320072 EN050_r03c07_Dep01Ch05_F00/0/03/0    86.19     0.63    1032.16     1.12    35.59  -0.0140   0   Good 
22320072 EN051_r03c08_Dep01Ch06_F00/0/03/1    63.48     0.63    1123.48     1.19    38.25  -0.0105   0   Good 
22320072 EN052_r03c09_Dep01Ch07_F00/0/04/0    71.47     0.62    1168.86     1.20    37.61  -0.0106   0   Good 
22320072 EN071_r04c06_Dep01Ch08_F00/0/02/3   110.64     0.61    1287.42     1.33    42.12  -0.0061   0   Good 
22320072 EN072_r04c07_Dep01Ch09_F00/0/03/2    86.78     0.63    1111.01     1.22    38.96  -0.0099   0   Good 
22320072 EN073_r04c08_Dep01Ch10_F00/0/03/3    65.25     0.61    1181.32     1.20    38.42  -0.0098   0   Good 
22320072 EN074_r04c09_Dep01Ch11_F00/0/04/2    62.51     0.65    1110.91     1.17    37.83  -0.0110   0   Good 
22320072 EN093_r05c06_Dep01Ch12_F01/0/02/1    54.19     0.63    1399.93     1.39    43.97  -0.0043   0   Good 
22320072 EN094_r05c07_Dep01Ch13_F01/0/03/0    70.62     0.64     865.77     1.06    32.97  -0.0197   0   Good 
22320072 EN095_r05c08_Dep01Ch14_F01/0/03/1    56.10     0.66     925.66     1.06    34.15  -0.0171   0   Good 
22320072 EN096_r05c09_Dep01Ch15_F01/0/04/0    64.10     0.64    1174.51     1.23    39.16  -0.0092   0   Good 
22320072 EN115_r06c06_Dep01Ch16_F01/0/02/3    72.86     0.65    1338.84     1.30    42.57  -0.0055   0   Good 
22320072 EN116_r06c07_Dep01Ch17_F01/0/03/2    46.93     0.65     931.94     1.09    34.88  -0.0162   0   Good 
22320072 EN117_r06c08_Dep01Ch18_F01/0/03/3    70.68     0.61    1164.03     1.19    38.35  -0.0100   0   Good 
22320072 EN118_r06c09_Dep01Ch19_F01/0/04/2    32.04     0.64    1242.94     1.29    41.58  -0.0068   0   Good 
22320072 EN137_r07c06_Dep01Ch20_F22/0/02/1    62.17     0.64    1266.78     1.32    41.73  -0.0065   0   Good 
22320072 EN138_r07c07_Dep01Ch21_F22/0/03/0    66.30     0.63    1305.45     1.26    40.51  -0.0073   0   Good 
22320072 EN139_r07c08_Dep01Ch22_F22/0/03/1    45.44     0.65    1665.45     1.39    46.07  -0.0024   0   Good 
22320072 EN140_r07c09_Dep01Ch23_F22/0/04/0   110.52     0.66    1285.22     1.29    40.38  -0.0075   0   Good 
22320072 EN159_r08c06_Dep01Ch24_F22/0/02/3    92.41     0.63    1488.24     1.30    42.30  -0.0052   0   Good 
22320072 EN160_r08c07_Dep01Ch25_F22/0/03/2    94.80     0.64    1324.09     1.30    41.35  -0.0065   0   Good 
22320072 EN161_r08c08_Dep01Ch26_F22/0/03/3    97.70     0.64    1616.40     1.44    46.41  -0.0022   0   Good 
22320072 EN162_r08c09_Dep01Ch27_F22/0/04/2    39.06     0.78    1230.79     1.20    39.53  -0.0085   0   Good 
22320072 EN181_r09c06_Dep01Ch28_F05/0/02/1    57.56     0.64    1471.52     1.30    42.26  -0.0053   0   Good 
22320072 EN182_r09c07_Dep01Ch29_F05/0/03/0    79.99     0.67    1591.37     1.36    44.51  -0.0035   0   Good 
22320072 EN183_r09c08_Dep01Ch30_F05/0/03/1    68.97     0.65    1626.60     1.38    45.22  -0.0029   0   Good 
22320072 EN184_r09c09_Dep01Ch31_F05/0/04/0    28.70     0.66    1294.02     1.24    39.57  -0.0081   0   Good 
