run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
23100043 EN023_r02c02_Dep00Ch00_F20/0/00/3    61.50     0.00     973.00     5.10     0.00  -0.0514   2   Prms 
23100043 EN024_r02c03_Dep00Ch01_F20/0/01/2    42.32     0.94     959.00     4.77     0.00  -0.0521   0   Good 
23100043 EN025_r02c04_Dep00Ch02_F20/0/01/3    61.86     0.48    1057.00     5.10     0.00  -0.0473   0   Good 
23100043 EN026_r02c05_Dep00Ch03_F20/0/02/2    47.59     0.29    1155.00     4.72     0.00  -0.0433   2   Prms 
23100043 EN045_r03c02_Dep00Ch04_F00/0/00/1    97.23     0.45     945.00     5.09     0.00  -0.0529   0   Good 
23100043 EN046_r03c03_Dep00Ch05_F00/0/01/0    55.32     0.57     987.00     4.76     0.00  -0.0507   0   Good 
23100043 EN047_r03c04_Dep00Ch06_F00/0/01/1    63.05     0.50     945.00     5.09     0.00  -0.0529   0   Good 
23100043 EN048_r03c05_Dep00Ch07_F00/0/02/0    69.59     0.51    1071.00     4.74     0.00  -0.0467   0   Good 
23100043 EN067_r04c02_Dep00Ch08_F00/0/00/3    92.50     0.60     889.00     5.03     0.00  -0.0562   0   Good 
23100043 EN068_r04c03_Dep00Ch09_F00/0/01/2    69.95     0.50    1071.00     5.14     0.00  -0.0467   0   Good 
23100043 EN069_r04c04_Dep00Ch10_F00/0/01/3    58.68     0.39    1225.00     4.67     0.00  -0.0408   0   Good 
23100043 EN070_r04c05_Dep00Ch11_F00/0/02/2    87.50     0.43    1113.00     4.75     0.00  -0.0449   0   Good 
23100043 EN089_r05c02_Dep00Ch12_F01/0/00/1    65.77     0.45    1113.00     4.75     0.00  -0.0449   0   Good 
23100043 EN090_r05c03_Dep00Ch13_F01/0/01/0    59.86     0.48     819.00     5.04     0.00  -0.0611   0   Good 
23100043 EN091_r05c04_Dep00Ch14_F01/0/01/1    64.59     0.51     945.00     5.09     0.00  -0.0529   0   Good 
23100043 EN092_r05c05_Dep00Ch15_F01/0/02/0    59.05     0.50    1057.00     4.75     0.00  -0.0473   0   Good 
23100043 EN111_r06c02_Dep00Ch16_F01/0/00/3    89.50     0.60    1127.00     4.73     0.00  -0.0444   0   Good 
23100043 EN112_r06c03_Dep00Ch17_F01/0/01/2    55.23     0.45     875.00     5.04     0.00  -0.0571   0   Good 
23100043 EN113_r06c04_Dep00Ch18_F01/0/01/3    83.59     0.29     833.00     4.83     0.00  -0.0600   2   Prms 
