run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
22354038 EN023_r02c02_Dep00Ch00_F20/0/00/3    56.35     0.63     477.50     0.53    16.92  -0.0693   0   Good 
22354038 EN024_r02c03_Dep00Ch01_F20/0/01/2    36.97     0.64     465.45     0.51    16.22  -0.0726   0   Good 
22354038 EN025_r02c04_Dep00Ch02_F20/0/01/3    57.64     0.65     533.98     0.56    17.35  -0.0611   0   Good 
22354038 EN026_r02c05_Dep00Ch03_F20/0/02/2    43.91     0.65     578.50     0.56    17.95  -0.0554   0   Good 
22354038 EN045_r03c02_Dep00Ch04_F00/0/00/1    92.14     0.62     464.67     0.52    16.66  -0.0717   0   Good 
22354038 EN046_r03c03_Dep00Ch05_F00/0/01/0    50.60     0.64     521.32     0.56    17.80  -0.0618   0   Good 
22354038 EN047_r03c04_Dep00Ch06_F00/0/01/1    56.39     0.64     507.68     0.54    16.96  -0.0651   0   Good 
22354038 EN048_r03c05_Dep00Ch07_F00/0/02/0    66.40     0.63     541.41     0.53    16.88  -0.0612   0   Good 
22354038 EN067_r04c02_Dep00Ch08_F00/0/00/3    84.78     0.63     462.81     0.52    16.69  -0.0720   0   Good 
22354038 EN068_r04c03_Dep00Ch09_F00/0/01/2    65.50     0.66     549.70     0.55    18.10  -0.0580   0   Good 
22354038 EN069_r04c04_Dep00Ch10_F00/0/01/3    54.07     0.64     631.74     0.59    19.21  -0.0487   0   Good 
22354038 EN070_r04c05_Dep00Ch11_F00/0/02/2    82.47     0.66     544.71     0.53    17.11  -0.0604   0   Good 
22354038 EN089_r05c02_Dep00Ch12_F01/0/00/1    57.59     0.66     584.39     0.59    18.34  -0.0542   0   Good 
22354038 EN090_r05c03_Dep00Ch13_F01/0/01/0    53.66     0.66     421.80     0.49    15.72  -0.0813   0   Good 
22354038 EN091_r05c04_Dep00Ch14_F01/0/01/1    59.19     0.67     489.62     0.51    16.08  -0.0693   0   Good 
22354038 EN092_r05c05_Dep00Ch15_F01/0/02/0    54.37     0.64     546.84     0.54    17.16  -0.0600   0   Good 
22354038 EN111_r06c02_Dep00Ch16_F01/0/00/3    81.86     0.65     564.67     0.59    18.13  -0.0564   0   Good 
22354038 EN112_r06c03_Dep00Ch17_F01/0/01/2    48.36     0.65     443.64     0.50    15.73  -0.0772   0   Good 
22354038 EN113_r06c04_Dep00Ch18_F01/0/01/3    77.15     0.66     426.12     0.49    15.70  -0.0805   0   Good 
22354038 EN114_r06c05_Dep00Ch19_F01/0/02/2    44.92     0.63     573.20     0.56    18.47  -0.0550   0   Good 
22354038 EN133_r07c02_Dep00Ch20_F22/0/00/1    48.86     0.67     451.11     0.51    16.51  -0.0742   0   Good 
22354038 EN134_r07c03_Dep00Ch21_F22/0/01/0    75.73     0.64     347.40     0.43    13.65  -0.1046   0   Good 
22354038 EN135_r07c04_Dep00Ch22_F22/0/01/1    56.69     0.65     399.14     0.48    15.05  -0.0876   0   Good 
22354038 EN136_r07c05_Dep00Ch23_F22/0/02/0    49.53     0.65     468.13     0.52    16.59  -0.0714   0   Good 
22354038 EN155_r08c02_Dep00Ch24_F22/0/00/3    65.64     0.63     366.16     0.47    14.49  -0.0970   0   Good 
22354038 EN156_r08c03_Dep00Ch25_F22/0/01/2    58.26     0.64     338.16     0.44    14.00  -0.1065   0   Good 
22354038 EN157_r08c04_Dep00Ch26_F22/0/01/3    56.12     0.64     373.82     0.43    13.95  -0.0964   0   Good 
