run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
22358006 EN023_r02c02_Dep00Ch00_F20/0/00/3    56.94     0.61     234.94     0.29     9.46  -0.1725   0   Good 
22358006 EN024_r02c03_Dep00Ch01_F20/0/01/2    37.43     0.64     229.61     0.30     9.45  -0.1766   0   Good 
22358006 EN025_r02c04_Dep00Ch02_F20/0/01/3    57.85     0.63     262.89     0.29     9.59  -0.1537   0   Good 
22358006 EN026_r02c05_Dep00Ch03_F20/0/02/2    43.77     0.66     286.89     0.32    10.39  -0.1381   0   Good 
22358006 EN045_r03c02_Dep00Ch04_F00/0/00/1    92.19     0.62     228.84     0.30     9.47  -0.1771   0   Good 
22358006 EN046_r03c03_Dep00Ch05_F00/0/01/0    51.44     0.63     255.00     0.30     9.66  -0.1582   0   Good 
22358006 EN047_r03c04_Dep00Ch06_F00/0/01/1    58.54     0.65     248.02     0.31     9.84  -0.1619   0   Good 
22358006 EN048_r03c05_Dep00Ch07_F00/0/02/0    66.11     0.58     267.16     0.31     9.76  -0.1506   0   Good 
22358006 EN067_r04c02_Dep00Ch08_F00/0/00/3    85.90     0.62     227.10     0.28     8.76  -0.1816   0   Good 
22358006 EN068_r04c03_Dep00Ch09_F00/0/01/2    65.12     0.63     270.49     0.31     9.72  -0.1489   0   Good 
22358006 EN069_r04c04_Dep00Ch10_F00/0/01/3    54.11     0.64     311.41     0.32    10.30  -0.1275   0   Good 
22358006 EN070_r04c05_Dep00Ch11_F00/0/02/2    82.63     0.64     267.66     0.31     9.70  -0.1505   0   Good 
22358006 EN089_r05c02_Dep00Ch12_F01/0/00/1    57.69     0.64     286.76     0.32    10.27  -0.1386   0   Good 
22358006 EN090_r05c03_Dep00Ch13_F01/0/01/0    53.55     0.65     207.21     0.29     9.25  -0.1967   0   Good 
22358006 EN091_r05c04_Dep00Ch14_F01/0/01/1    59.91     0.66     240.13     0.29     9.26  -0.1697   0   Good 
22358006 EN092_r05c05_Dep00Ch15_F01/0/02/0    54.80     0.65     267.77     0.32    10.08  -0.1491   0   Good 
22358006 EN111_r06c02_Dep00Ch16_F01/0/00/3    82.10     0.63     279.52     0.34    10.49  -0.1413   0   Good 
22358006 EN112_r06c03_Dep00Ch17_F01/0/01/2    49.31     0.63     218.40     0.29     9.06  -0.1875   0   Good 
