run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
22319111 EN023_r02c02_Dep00Ch00_F20/0/00/3    51.50     0.64    1263.59     1.30    41.02  -0.0071   0   Good 
22319111 EN024_r02c03_Dep00Ch01_F20/0/01/2    33.02     0.65    1225.76     1.30    41.74  -0.0067   0   Good 
22319111 EN025_r02c04_Dep00Ch02_F20/0/01/3    53.12     0.67    1392.54     1.31    42.43  -0.0054   0   Good 
22319111 EN026_r02c05_Dep00Ch03_F20/0/02/2    39.28     0.68    1522.51     1.42    45.68  -0.0028   0   Good 
22319111 EN045_r03c02_Dep00Ch04_F00/0/00/1    87.79     0.66    1227.03     1.30    40.18  -0.0080   0   Good 
22319111 EN046_r03c03_Dep00Ch05_F00/0/01/0    46.83     0.67    1377.63     1.33    42.02  -0.0058   0   Good 
22319111 EN047_r03c04_Dep00Ch06_F00/0/01/1    52.20     0.65    1354.11     1.30    41.65  -0.0062   0   Good 
22319111 EN048_r03c05_Dep00Ch07_F00/0/02/0    62.18     0.66    1427.41     1.33    43.30  -0.0047   0   Good 
22319111 EN067_r04c02_Dep00Ch08_F00/0/00/3    80.97     0.62    1230.79     1.24    40.21  -0.0080   0   Good 
22319111 EN068_r04c03_Dep00Ch09_F00/0/01/2    60.90     0.65    1453.73     1.29    42.42  -0.0052   0   Good 
22319111 EN069_r04c04_Dep00Ch10_F00/0/01/3    49.27     0.65    1675.90     1.44    46.64  -0.0020   0   Good 
22319111 EN070_r04c05_Dep00Ch11_F00/0/02/2    78.33     0.66    1439.00     1.26    40.56  -0.0066   0   Good 
22319111 EN089_r05c02_Dep00Ch12_F01/0/00/1    53.88     0.66    1549.89     1.41    45.80  -0.0027   0   Good 
22319111 EN090_r05c03_Dep00Ch13_F01/0/01/0    48.98     0.68    1118.64     1.19    38.32  -0.0104   0   Good 
22319111 EN091_r05c04_Dep00Ch14_F01/0/01/1    54.41     0.67    1290.40     1.21    39.42  -0.0082   0   Good 
22319111 EN092_r05c05_Dep00Ch15_F01/0/02/0    50.08     0.67    1443.73     1.35    43.42  -0.0046   0   Good 
22319111 EN111_r06c02_Dep00Ch16_F01/0/00/3    77.61     0.66    1501.77     1.46    46.67  -0.0022   0   Good 
22319111 EN112_r06c03_Dep00Ch17_F01/0/01/2    44.55     0.63    1176.48     1.27    39.64  -0.0088   0   Good 
22319111 EN113_r06c04_Dep00Ch18_F01/0/01/3    72.76     0.67    1124.98     1.13    35.75  -0.0127   0   Good 
