run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
22308006 EN023_r02c02_Dep00Ch00_F20/0/00/3    51.96     0.68    1274.65     1.29    41.71  -0.0065   0   Good 
22308006 EN024_r02c03_Dep00Ch01_F20/0/01/2    32.82     0.66    1238.16     1.26    40.05  -0.0080   0   Good 
22308006 EN025_r02c04_Dep00Ch02_F20/0/01/3    53.31     0.69    1414.73     1.30    41.61  -0.0059   0   Good 
22308006 EN026_r02c05_Dep00Ch03_F20/0/02/2    39.57     0.69    1539.42     1.40    44.63  -0.0035   0   Good 
22308006 EN045_r03c02_Dep00Ch04_F00/0/00/1    87.24     0.65    1237.39     1.25    40.79  -0.0074   0   Good 
22308006 EN046_r03c03_Dep00Ch05_F00/0/01/0    46.37     0.67    1396.34     1.30    42.74  -0.0052   0   Good 
22308006 EN047_r03c04_Dep00Ch06_F00/0/01/1    53.94     0.66    1367.86     1.32    42.44  -0.0055   0   Good 
22308006 EN048_r03c05_Dep00Ch07_F00/0/02/0    61.81     0.65    1445.98     1.29    41.42  -0.0059   0   Good 
22308006 EN067_r04c02_Dep00Ch08_F00/0/00/3    81.95     0.62    1241.90     1.23    39.22  -0.0087   0   Good 
22308006 EN068_r04c03_Dep00Ch09_F00/0/01/2    60.89     0.64    1473.07     1.31    42.80  -0.0049   0   Good 
22308006 EN069_r04c04_Dep00Ch10_F00/0/01/3    49.28     0.65    1697.14     1.43    45.43  -0.0027   0   Good 
22308006 EN070_r04c05_Dep00Ch11_F00/0/02/2    78.00     0.66    1452.48     1.34    43.34  -0.0046   0   Good 
22308006 EN089_r05c02_Dep00Ch12_F01/0/00/1    53.83     0.67    1560.17     1.53    47.78  -0.0014   0   Good 
22308006 EN090_r05c03_Dep00Ch13_F01/0/01/0    49.04     0.69    1129.60     1.22    38.63  -0.0101   0   Good 
22308006 EN091_r05c04_Dep00Ch14_F01/0/01/1    54.65     0.68    1304.26     1.26    40.24  -0.0075   0   Good 
22308006 EN092_r05c05_Dep00Ch15_F01/0/02/0    50.09     0.68    1460.69     1.29    41.76  -0.0056   0   Good 
22308006 EN111_r06c02_Dep00Ch16_F01/0/00/3    77.82     0.64    1513.66     1.48    46.55  -0.0023   0   Good 
22308006 EN112_r06c03_Dep00Ch17_F01/0/01/2    45.12     0.66    1192.65     1.22    39.02  -0.0092   0   Good 
22308006 EN113_r06c04_Dep00Ch18_F01/0/01/3    72.67     0.65    1141.55     1.15    37.15  -0.0113   0   Good 
22308006 EN114_r06c05_Dep00Ch19_F01/0/02/2    41.03     0.67    1529.84     1.37    43.99  -0.0039   0   Good 
22308006 EN133_r07c02_Dep00Ch20_F22/0/00/1    44.71     0.66    1215.45     1.22    38.12  -0.0098   0   Good 
22308006 EN134_r07c03_Dep00Ch21_F22/0/01/0    71.67     0.66     937.12     1.09    34.31  -0.0167   0   Good 
22308006 EN135_r07c04_Dep00Ch22_F22/0/01/1    52.88     0.68    1070.55     1.20    38.02  -0.0112   0   Good 
22308006 EN136_r07c05_Dep00Ch23_F22/0/02/0    45.73     0.68    1244.58     1.25    39.97  -0.0081   0   Good 
22308006 EN155_r08c02_Dep00Ch24_F22/0/00/3    61.61     0.64     986.58     1.06    33.91  -0.0163   0   Good 
22308006 EN156_r08c03_Dep00Ch25_F22/0/01/2    54.09     0.64     911.75     1.05    33.43  -0.0182   0   Good 
22308006 EN157_r08c04_Dep00Ch26_F22/0/01/3    52.05     0.66     993.73     1.10    34.93  -0.0152   0   Good 
22308006 EN158_r08c05_Dep00Ch27_F22/0/02/2    34.35     0.67    1302.43     1.21    39.17  -0.0083   0   Good 
22308006 EN177_r09c02_Dep00Ch28_F05/0/00/1    76.03     0.65     846.96     0.98    30.55  -0.0230   0   Good 
22308006 EN178_r09c03_Dep00Ch29_F05/0/01/0    52.94     0.68    1007.82     1.07    34.09  -0.0158   0   Good 
22308006 EN179_r09c04_Dep00Ch30_F05/0/01/1    83.89     0.66    1247.23     1.18    37.60  -0.0099   0   Good 
22308006 EN180_r09c05_Dep00Ch31_F05/0/02/0    67.35     0.67    1241.30     1.21    38.21  -0.0095   0   Good 
22308006 EN027_r02c06_Dep01Ch00_F20/0/02/3    75.85     0.63    1209.37     1.23    39.83  -0.0084   0   Good 
22308006 EN028_r02c07_Dep01Ch01_F20/0/03/2    63.00     0.64     999.64     1.15    36.60  -0.0134   0   Good 
22308006 EN029_r02c08_Dep01Ch02_F20/0/03/3    85.76     0.64    1118.01     1.17    37.14  -0.0115   0   Good 
22308006 EN030_r02c09_Dep01Ch03_F20/0/04/2    44.46     0.65    1239.66     1.23    39.96  -0.0081   0   Good 
22308006 EN049_r03c06_Dep01Ch04_F00/0/02/1    44.71     0.64    1484.72     1.39    44.92  -0.0034   0   Good 
