run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
22342054 EN023_r02c02_Dep00Ch00_F20/0/00/3    56.76     0.62     477.82     0.52    16.57  -0.0700   0   Good 
22342054 EN024_r02c03_Dep00Ch01_F20/0/01/2    37.55     0.64     463.84     0.49    15.70  -0.0740   0   Good 
22342054 EN025_r02c04_Dep00Ch02_F20/0/01/3    58.61     0.64     529.64     0.52    16.74  -0.0628   0   Good 
22342054 EN026_r02c05_Dep00Ch03_F20/0/02/2    43.96     0.66     578.24     0.56    17.85  -0.0556   0   Good 
22342054 EN045_r03c02_Dep00Ch04_F00/0/00/1    92.15     0.63     464.89     0.49    15.56  -0.0741   0   Good 
22342054 EN046_r03c03_Dep00Ch05_F00/0/01/0    51.11     0.64     521.00     0.52    16.65  -0.0640   0   Good 
22342054 EN047_r03c04_Dep00Ch06_F00/0/01/1    59.21     0.66     507.94     0.52    16.44  -0.0661   0   Good 
22342054 EN048_r03c05_Dep00Ch07_F00/0/02/0    64.82     0.61     544.04     0.52    16.66  -0.0613   0   Good 
22342054 EN067_r04c02_Dep00Ch08_F00/0/00/3    81.79     0.64     464.40     0.51    15.78  -0.0737   0   Good 
22342054 EN068_r04c03_Dep00Ch09_F00/0/01/2    65.11     0.65     550.42     0.57    18.05  -0.0581   0   Good 
22342054 EN069_r04c04_Dep00Ch10_F00/0/01/3    54.11     0.65     633.17     0.56    18.13  -0.0503   0   Good 
22342054 EN070_r04c05_Dep00Ch11_F00/0/02/2    82.47     0.67     546.24     0.50    15.84  -0.0625   0   Good 
22342054 EN089_r05c02_Dep00Ch12_F01/0/00/1    58.25     0.66     584.86     0.56    18.14  -0.0545   0   Good 
22342054 EN090_r05c03_Dep00Ch13_F01/0/01/0    54.35     0.67     423.69     0.48    15.43  -0.0816   0   Good 
22342054 EN091_r05c04_Dep00Ch14_F01/0/01/1    59.79     0.67     488.77     0.47    15.18  -0.0712   0   Good 
22342054 EN092_r05c05_Dep00Ch15_F01/0/02/0    54.49     0.65     546.51     0.53    16.86  -0.0606   0   Good 
22342054 EN111_r06c02_Dep00Ch16_F01/0/00/3    82.00     0.66     566.58     0.57    18.34  -0.0559   0   Good 
22342054 EN112_r06c03_Dep00Ch17_F01/0/01/2    49.55     0.66     444.59     0.48    15.12  -0.0785   0   Good 
22342054 EN113_r06c04_Dep00Ch18_F01/0/01/3    76.19     0.67     428.22     0.47    15.12  -0.0815   0   Good 
22342054 EN114_r06c05_Dep00Ch19_F01/0/02/2    45.30     0.60     574.07     0.53    17.23  -0.0571   0   Good 
22342054 EN133_r07c02_Dep00Ch20_F22/0/00/1    49.27     0.65     453.56     0.49    15.82  -0.0754   0   Good 
22342054 EN134_r07c03_Dep00Ch21_F22/0/01/0    76.31     0.63     349.75     0.44    14.12  -0.1026   0   Good 
22342054 EN135_r07c04_Dep00Ch22_F22/0/01/1    56.31     0.65     400.15     0.47    15.01  -0.0874   0   Good 
22342054 EN136_r07c05_Dep00Ch23_F22/0/02/0    49.43     0.66     469.04     0.50    15.98  -0.0725   0   Good 
22342054 EN155_r08c02_Dep00Ch24_F22/0/00/3    65.52     0.64     367.16     0.43    13.78  -0.0987   0   Good 
22342054 EN156_r08c03_Dep00Ch25_F22/0/01/2    59.07     0.66     339.89     0.42    12.70  -0.1098   0   Good 
22342054 EN157_r08c04_Dep00Ch26_F22/0/01/3    55.85     0.63     374.89     0.44    14.01  -0.0960   0   Good 
22342054 EN158_r08c05_Dep00Ch27_F22/0/02/2    37.30     0.66     492.33     0.48    15.84  -0.0694   0   Good 
22342054 EN177_r09c02_Dep00Ch28_F05/0/00/1    80.25     0.64     317.74     0.42    13.32  -0.1155   0   Good 
